Gene = PRUNE
Position 5077: 0.003200701227680676
Position 18391: 0.0031127696217869063
Position 2008: 0.003073227849883604
Position 20538: 0.002978662559315913
Position 1448: 0.0029273589692261175
Position 3783: 0.002875348419115475
Position 21365: 0.0026782387304249075
Position 2707: 0.0026628978199380797
Position 19656: 0.0025594556808323423
Position 16919: 0.002431396867307684
Position 11371: 0.0023847468752991076
Position 23824: 0.002343582212361207
Position 16997: 0.0023330361744013078
Position 24341: 0.0022178865888409292
Position 19149: 0.0021894016126788084
Position 19061: 0.00203654188013819
Position 4315: 0.0019692180880990754
Position 1139: 0.0019300576226189852
Position 19807: 0.0018554518971842103
Position 25496: 0.0018505169524944476
Position 10020: 0.0018005441529454905
Position 1646: 0.0017407783000881415
Position 13261: 0.0017133419828547609
Position 4128: 0.0016070894076463116
Position 2689: 0.0016063489580379424
Position 22190: 0.0016046503095950681
Position 10095: 0.0015988081220741348
Position 14738: 0.0015547174703031193
Position 15605: 0.0014675081241929218
Position 586: 0.0014470660057501613
Position 1534: 0.001443570547120312
Position 6404: 0.0014418614369447102
Position 26037: 0.0014214957320290375
Position 9923: 0.0014176998021104873
Position 3945: 0.0013791429951921373
Position 1380: 0.001365278695206552
Position 22193: 0.0012813386991002206
Position 2541: 0.001222568636889996
Position 16736: 0.0011913570897622108
Position 9422: 0.0011821404400412768
Position 16787: 0.0011661495307162433
Position 4849: 0.0011467122392493012
Position 397: 0.001137883963246474
Position 16421: 0.0010729215388389384
Position 1220: 0.0010700490763432989
Position 23154: 0.001063536728420512
Position 1390: 0.0010188439450061837
Position 16484: 0.0009868146673598392
Position 24532: 0.000972373029344466
Position 826: 0.0009520169974839809
Position 1344: 0.0009379194024641071
Position 1562: 0.0009321586454832748
Position 16966: 0.0009296372994104937
Position 22215: 0.0009005416158782216
Position 1797: 0.0008909511511367171
Position 22755: 0.0008831140022546847
Position 9926: 0.000864551588418879
Position 3688: 0.0008413169101977407
Position 20696: 0.0007925055227690789
Position 11395: 0.0007711473745534903
Position 22058: 0.0007492043467822564
Position 1913: 0.0007417632867401586
Position 24653: 0.000723197003497918
Position 1415: 0.0006942859727044184
Position 22920: 0.0006844413362100338
Position 13377: 0.0006782339831929477
Position 22649: 0.0006625136938285905
Position 20131: 0.0005766759674053245
Position 5236: 0.0005736114858901019
Position 22560: 0.0005498689122371365
Position 22245: 0.0005463465877280076
Position 2980: 0.0005432364342814097
Position 27019: 0.000541702138495957
Position 21329: 0.0005405336750172561
Position 20917: 0.0005158727702255795
Position 520: 0.0005041160959749588
Position 2944: 0.000502858677182863
Position 1295: 0.0004964918055014436
Position 108: 0.0004528739247520081
Position 21900: 0.0004457126636208587
Position 2220: 0.00044059146678188555
Position 19634: 0.00042793794006835983
Position 22108: 0.0004125463626293242
Position 19352: 0.00041207493341937924
Position 2498: 0.0004044200553791158
Position 5224: 0.0003978415818000948
Position 17308: 0.0003850971362640137
Position 601: 0.0003804656709151708
Position 21973: 0.00037277543717033655
Position 24628: 0.0003639114243780529
Position 22272: 0.0003596731643848525
Position 3923: 0.00035023098338120447
Position 18292: 0.0003315401328093426
Position 1174: 0.00031721804773630945
Position 13401: 0.0003016465580730388
Position 18195: 0.0002935151672660047
Position 20817: 0.00029096919950919126
Position 23337: 0.00027869981842989285
Position 25467: 0.000275206411690057
Position 21153: 0.00027491970077387696
Position 17284: 0.0002727999231146493
Position 5265: 0.0002597466907281893
Position 20935: 0.00025579506633068
Position 19085: 0.00025160300539710126
Position 4219: 0.00024653933630947467
Position 20913: 0.00023735469383100784
Position 332: 0.0002278119596370153
Position 1904: 0.00022475410790516174
Position 17005: 0.00022262925026118977
Position 19465: 0.00021586426053720278
Position 2906: 0.00021325664213086315
Position 128: 0.00021147957367792145
Position 11208: 0.00020622326975642253
Position 18772: 0.00020427519138644537
Position 21073: 0.0002038467038345208
Position 18651: 0.00018439033566604145
Position 20209: 0.00017870392531929238
Position 20710: 0.00017219342504577368
Position 21475: 0.00017192934442625144
Position 19783: 0.00016881178630268902
Position 24843: 0.0001667418094102456
Position 20562: 0.00014879665628733533
Position 18993: 0.00014785318705145878
Position 4496: 0.00014417830330168914
Position 21385: 0.00013961207186025142
Position 17585: 0.00012595496283269715
Position 9886: 0.00012545362037916978
Position 22672: 0.00012031292645048678
Position 21550: 0.00011943883948645243
Position 12256: 0.00011259291888024839
Position 537: 0.00011250411324980106
Position 17875: 0.0001106197304926461
Position 1650: 0.00010583710080734421
Position 20550: 0.00010473484985839394
Position 21719: 0.00010428158641060604
Position 4549: 9.378692756445915e-05
Position 3887: 9.284372463119033e-05
Position 19402: 8.582989487661291e-05
Position 16862: 8.571198326893308e-05
Position 1023: 7.379327042452876e-05
Position 20367: 6.983007316924195e-05
Position 2011: 6.835654559374142e-05
Position 1201: 6.692723065665975e-05
Position 21009: 6.531016422063802e-05
Position 21639: 6.084005249487827e-05
Position 1937: 5.827610488716354e-05
Position 19688: 5.663918296298456e-05
Position 21076: 5.563834225879742e-05
Position 19416: 5.362525754078589e-05
Position 1270: 5.2850019249721585e-05
Position 19563: 5.123861695189121e-05
Position 21665: 4.9082168340217005e-05
Position 14283: 4.725082669780083e-05
Position 19185: 4.5714876999915136e-05
Position 968: 3.981593414247884e-05
Position 2442: 3.804349099206357e-05
Position 2926: 3.771458085006224e-05
Position 1595: 3.400146753261605e-05
Position 3666: 3.366982528564162e-05
Position 194: 3.366937405698523e-05
Position 1404: 3.2171472095560474e-05
Position 19026: 3.078450718100957e-05
Position 476: 3.076648650679942e-05
Position 173: 2.8230967443077366e-05
Position 19088: 2.5775681976333613e-05
Position 1576: 2.488270258967657e-05
Position 2949: 2.4650597729827663e-05
Position 21716: 2.384188293558388e-05
Position 1793: 1.8143535949479782e-05
Position 1417: 1.7866016260084314e-05
Position 19199: 1.606240341667702e-05
Position 18133: 1.1651787651686955e-05
Position 2216: 1.0644933628847813e-05
Position 3346: 1.023237017267929e-05
Position 542: 9.696206517748054e-06
Position 687: 9.687722329574513e-06
Position 809: 9.607725058533927e-06
Position 718: 9.249760842799187e-06
Position 222: 8.36892181368204e-06
Position 438: 7.650143168139041e-06
Position 749: 7.290018819182466e-06
Position 353: 7.161819156376273e-06
Position 5195: 5.94002865685653e-06
Position 1085: 5.689799825896986e-06
Position 753: 5.6300707558091515e-06
Position 21768: 5.617873160447635e-06
Position 18544: 5.302191352925217e-06
Position 3486: 5.178433368027086e-06
Position 3752: 5.037889310060904e-06
Position 1168: 4.9247717527019776e-06
Position 2961: 4.795357039796977e-06
Position 1109: 4.737650723178368e-06
Position 3483: 4.167473484616349e-06
Position 1725: 3.918448793821753e-06
Position 21844: 3.909433354956311e-06
Position 346: 3.786092259460443e-06
Position 17527: 3.652764825702335e-06
Position 20249: 3.303026068551019e-06
Position 15792: 3.2461327022600437e-06
Position 17136: 3.220465080371852e-06
Position 3323: 2.879799821771753e-06
Position 5351: 2.8008274362854106e-06
Position 19154: 2.703520771994422e-06
Position 1708: 2.617346201425923e-06
Position 18490: 2.5009422920377067e-06
Position 785: 2.4982865646952364e-06
Position 18228: 2.265490149425516e-06
Position 17952: 2.191418395590043e-06
Position 363: 1.4235025651894708e-06
Position 19132: 1.3775148800163714e-06
Position 21505: 1.2595644227636113e-06
Position 1677: 1.191308664440423e-06
Position 2501: 1.1366380397676914e-06
Position 881: 1.0798473720576786e-06
Position 2238: 1.0573442842861088e-06
Position 2015: 9.95238212561039e-07
Position 2363: 9.310413852772032e-07
Position 18493: 9.200386647265579e-07
Position 1101: 9.020014948016852e-07
Position 1030: 8.239087970854393e-07
Position 291: 8.198782624500245e-07
Position 1738: 7.834603173764944e-07
Position 1226: 7.162168142077057e-07
Position 440: 7.161409458614597e-07
Position 18804: 6.92238820181487e-07
Position 2456: 6.759612061750321e-07
Position 9667: 6.395580199742485e-07
Position 349: 5.964223405089736e-07
Position 2389: 5.779184016905431e-07
Position 20420: 5.154241691002295e-07
Position 2602: 4.989415003624552e-07
Position 2559: 4.247934083992776e-07
Position 1009: 4.197367801415581e-07
Position 1027: 3.7939835482012174e-07
Position 161: 3.6463324804983077e-07
Position 982: 3.5552235470811686e-07
Position 450: 3.4967322032422686e-07
Position 356: 3.468836722746016e-07
Position 2360: 2.964161715059029e-07
Position 763: 2.7540432488508877e-07
Position 2053: 2.6176394069715675e-07
Position 18519: 2.5682458290019384e-07
Position 1051: 2.2211212953219328e-07
Position 648: 2.0239100600510308e-07
Position 1327: 1.702838598271748e-07
Position 551: 1.2762918443576212e-07
Position 17541: 1.2634682784499922e-07
Position 17382: 7.370111192379651e-08
Position 372: 6.787131483884786e-08
Position 18586: 6.229127517653377e-08
Position 17177: 6.113232572952402e-08
Position 271: 4.5838881605132086e-08
Position 20157: 4.577152652613274e-08
Position 18426: 4.3275161030431945e-08
Position 18470: 4.1626047199533656e-08
Position 2788: 3.51065939227892e-08
Position 2280: 2.9493316295226167e-08
Position 360: 1.8726455135399227e-08
Position 723: 1.7971016017055132e-08
Position 18562: 1.698565733388841e-08
Position 1767: 4.084501948725208e-09
Position 18995: 3.569041117060139e-09
Position 302: 3.1659364634410707e-10
Position 367: 2.0747378263495713e-10
Position 183: 1.6533428778993966e-10
Position 242: 1.0485253666422709e-10
Position 447: 8.044299038639076e-11
Position 312: 4.6472118601055486e-11
Position 888: 3.391460517147115e-11
Position 381: 2.966154380949087e-11
Position 230: 8.585898608270889e-12
Position 246: 3.2388393063166694e-12
Position 375: 2.5926740038163952e-12
Position 253: 1.5130380361842522e-13
Position 726: 2.5540188791408435e-14
