Gene = PFDN1
Position 536: 4.325870301919362e-09
Position 1352: 1.4808830678403853e-09
Position 1102: 1.327321071875963e-09
Position 9: 1.2451431307110976e-09
Position 949: 1.0867245909698657e-09
Position 359: 8.455117573272852e-10
Position 328: 7.245577981124141e-10
Position 2717: 5.542562215457498e-10
Position 446: 3.241971019357678e-10
Position 669: 2.965543851107228e-10
Position 500: 3.1298424116933726e-12
Position 3006: 1.0960608467921616e-12
Position 354: 3.795046555747433e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 21587: 0.9999139410317959
Position 2538: 0.9019138296513243
Position 10082: 0.32909403587507646
Position 41197: 0.31761196095193706
Position 29184: 0.1739437219988097
Position 10498: 0.15957545893151678
Position 1654: 0.15242546167160448
Position 22117: 0.13322305784907965
Position 10100: 0.12960380808978358
Position 17491: 0.1254786746416422
Position 1516: 0.10244079622256952
Position 24570: 0.08404250634744634
Position 35632: 0.06556108404322684
Position 2580: 0.06474121134556184
Position 35005: 0.049003386911445845
Position 29030: 0.04356497450158443
Position 12619: 0.04235416285630468
Position 33023: 0.03678367291093465
Position 26343: 0.03272308454538349
Position 23128: 0.03230940106736527
Position 10501: 0.026592050743179368
Position 12528: 0.022677816366960042
Position 25897: 0.022240390963482442
Position 27321: 0.02022284684815751
Position 28520: 0.019662911305118932
Position 27719: 0.019043432759685203
Position 32776: 0.018108462441991817
Position 1745: 0.01696481741392341
Position 2548: 0.016394969865493984
Position 24940: 0.013192202793177118
Position 591: 0.012583217534607373
Position 23153: 0.010222607650754174
Position 507: 0.01019997888310991
Position 21835: 0.009787685720618748
Position 2583: 0.00957715681750627
Position 12705: 0.009316228971090228
Position 621: 0.008256078411289695
Position 33402: 0.008157257526374676
Position 31922: 0.007737687204915353
Position 24046: 0.007521169368542548
Position 26666: 0.007350945373988727
Position 1574: 0.006741938883683111
Position 24189: 0.006339188064646321
Position 26367: 0.006134161508563809
Position 28047: 0.005835748584737023
Position 9856: 0.0053866975193975495
Position 27008: 0.00518142449920132
Position 7038: 0.0049816607561661425
Position 30276: 0.0049470134956566235
Position 1491: 0.004382348131234825
Position 24637: 0.004304707571344292
Position 24566: 0.004040998408476002
Position 31821: 0.0038864504210451905
Position 31836: 0.0034231184578492444
Position 22292: 0.0033575191236138234
Position 1660: 0.003151185808428812
Position 1597: 0.002954700282761467
Position 24916: 0.0029455262161894994
Position 27611: 0.0027392772371810036
Position 24373: 0.0026951456497612343
Position 2397: 0.002437083027571334
Position 663: 0.0021934615684046765
Position 26995: 0.0021253283925140843
Position 2367: 0.0018590713946963816
Position 22347: 0.001802512678802285
Position 10468: 0.001674588702579559
Position 23769: 0.0016637155771921182
Position 4510: 0.0016320176412122028
Position 1600: 0.001464931041519929
Position 25922: 0.001458477240000319
Position 1197: 0.001385810432616952
Position 24409: 0.0013731640099063401
Position 22385: 0.001313684103300339
Position 23603: 0.0012833697375453127
Position 8640: 0.0012676646364739395
Position 1635: 0.0012592170010239257
Position 23492: 0.001255513092690134
Position 21889: 0.0012317817889952423
Position 25639: 0.0012090475761384635
Position 10421: 0.0011799574898668146
Position 8202: 0.001080059979397299
Position 2435: 0.001074086791481631
Position 22330: 0.0010674621222816546
Position 9739: 0.0010629648272473394
Position 1167: 0.0009665655889503224
Position 22430: 0.000957245643630792
Position 26962: 0.0009296870530698771
Position 24008: 0.0009127522857109217
Position 773: 0.0009016698013130181
Position 24588: 0.0008793052325615543
Position 1705: 0.0008681867243324526
Position 2451: 0.0008299040959975249
Position 27027: 0.0008202534317362799
Position 1345: 0.0007457806199835394
Position 24438: 0.0007396940197603191
Position 22755: 0.0007355687073967771
Position 26584: 0.0007060919218935097
Position 23495: 0.0006988536374713715
Position 3762: 0.000698119945733824
Position 22880: 0.000684497706989078
Position 2647: 0.0006554328726138273
Position 536: 0.0006427148269403125
Position 28131: 0.0006248164967984537
Position 8883: 0.0006154879355668912
Position 24064: 0.0005951961170093445
Position 1329: 0.000579073436505551
Position 1632: 0.0005758626339062533
Position 27739: 0.0004979758836863632
Position 1227: 0.0004958009829282635
Position 8880: 0.0004944874046974791
Position 23318: 0.00047135599922746457
Position 551: 0.0004711541731995441
Position 9420: 0.00047066312614055364
Position 1536: 0.00046626184798780334
Position 1686: 0.0004375937849209949
Position 6254: 0.0004219302184104214
Position 25337: 0.00041477297800906636
Position 24866: 0.00040906076752516375
Position 8486: 0.00039713689932265744
Position 8511: 0.00039399880475880815
Position 22643: 0.00037680644426441685
Position 3532: 0.00037462837846620684
Position 5538: 0.00036913371710610177
Position 22203: 0.0003674015343312389
Position 24274: 0.0003598004339895462
Position 274: 0.00035144789821804797
Position 9364: 0.000350555135554821
Position 8457: 0.00033191701073767414
Position 4560: 0.000323535657905842
Position 7244: 0.00031398468168448003
Position 22013: 0.0002896767556948732
Position 8852: 0.00028509160568938814
Position 747: 0.0002699980285784287
Position 8548: 0.0002622552766994753
Position 24162: 0.0002616234521715721
Position 2482: 0.0002568779839765821
Position 8696: 0.00022786867064921283
Position 26065: 0.00022374708074521032
Position 5585: 0.00022153443211954195
Position 22835: 0.00021252053546583596
Position 1671: 0.00018064343970217102
Position 7271: 0.0001765323225321877
Position 9236: 0.00017312335568063424
Position 6879: 0.00017183144412234537
Position 328: 0.00016768090081373607
Position 1893: 0.0001604151779622224
Position 211: 0.000156522989488273
Position 23343: 0.00015652258281185716
Position 4557: 0.00015621452625483404
Position 3847: 0.00014501875096734743
Position 2944: 0.00014003889849295364
Position 9163: 0.00013486626226910282
Position 1967: 0.00013063422093032994
Position 1970: 0.00012959220955338621
Position 2793: 0.0001210724152849812
Position 5560: 0.00011867612356090618
Position 9694: 0.00011736106161004881
Position 7345: 0.00011675945561215404
Position 21766: 0.00011303978343514896
Position 3302: 0.00011054406571032297
Position 21806: 9.817945015386328e-05
Position 2198: 9.733710446778006e-05
Position 22635: 9.544913145291596e-05
Position 171: 8.989659238820925e-05
Position 9310: 8.886093364763024e-05
Position 1720: 8.868418891865847e-05
Position 3688: 8.332596999578029e-05
Position 3685: 7.977319756839832e-05
Position 3111: 6.62855355052267e-05
Position 3276: 6.564736241819882e-05
Position 3273: 6.540893305490106e-05
Position 1554: 5.94896367837896e-05
Position 5508: 5.647775697798162e-05
Position 2999: 5.640323025924995e-05
Position 6991: 5.5800777353140274e-05
Position 7302: 5.171133792719838e-05
Position 489: 4.840612239238343e-05
Position 1544: 4.7070215309017985e-05
Position 2283: 4.268454362271599e-05
Position 7068: 4.2200241236148776e-05
Position 1000: 3.683427499532532e-05
Position 1205: 3.676736923872367e-05
Position 3714: 3.181460900517603e-05
Position 1820: 3.098893416227414e-05
Position 1236: 3.030667271759103e-05
Position 1174: 2.6162793100656243e-05
Position 903: 2.529651799268409e-05
Position 576: 2.0189928203482655e-05
Position 1728: 1.8373389534903118e-05
Position 373: 1.7370054788091254e-05
Position 3551: 1.5793692556262084e-05
Position 3528: 1.3429599456804289e-05
Position 12094: 1.1678903225873185e-05
Position 2993: 1.039082648997172e-05
Position 829: 9.768024369913828e-06
Position 300: 8.816521856440497e-06
Position 344: 7.2418145054595995e-06
Position 16716: 7.066279207488743e-06
Position 1796: 6.834692594995083e-06
Position 178: 6.816949860427097e-06
Position 174: 6.704417369290205e-06
Position 789: 6.6474532551052e-06
Position 573: 6.473344077553313e-06
Position 1696: 6.246346163103573e-06
Position 565: 5.780938085434389e-06
Position 2374: 5.6499556465564205e-06
Position 1352: 5.00143019117558e-06
Position 220: 4.299759337769352e-06
Position 11549: 3.141305139642164e-06
Position 5964: 2.215872962276777e-06
Position 6158: 2.0086957829087385e-06
Position 13861: 1.6946088155482041e-06
Position 3980: 1.6731772739510225e-06
Position 5476: 1.589554237829075e-06
Position 2604: 1.4156242676244794e-06
Position 11815: 1.3388330021104184e-06
Position 6101: 1.2939406189470535e-06
Position 4536: 6.252370543856844e-07
Position 9498: 6.192383879498017e-07
Position 4994: 6.059816279354053e-07
Position 4648: 5.992601916324177e-07
Position 4609: 5.412524009347522e-07
Position 11569: 4.764329248024658e-07
Position 3136: 4.737815398655656e-07
Position 4007: 4.150308089172655e-07
Position 2589: 3.640599327425002e-07
Position 2596: 3.549099479761753e-07
Position 2837: 3.3055376824264896e-07
Position 7528: 3.21655784340131e-07
Position 7694: 2.9220039130929294e-07
Position 9027: 2.812421854331403e-07
Position 6449: 2.5263079222072463e-07
Position 9008: 2.3637013424264394e-07
Position 5148: 2.3429332305258388e-07
Position 4938: 2.2257581094162452e-07
Position 5999: 2.0045249169375022e-07
Position 6496: 1.6869971107610607e-07
Position 992: 1.6068643865957557e-07
Position 3278: 1.6026287512536202e-07
Position 1253: 1.5191809235561772e-07
Position 1240: 1.518466018291674e-07
Position 5669: 1.302801203457441e-07
Position 1054: 1.289599555989893e-07
Position 3776: 1.254187000145205e-07
Position 2961: 1.214443021317643e-07
Position 7888: 1.0685060733986653e-07
Position 6566: 9.734265830619598e-08
Position 5822: 9.083363858250762e-08
Position 7571: 8.957631691330534e-08
Position 2843: 8.673752168214699e-08
Position 277: 8.625722070843385e-08
Position 6597: 8.41769759715711e-08
Position 5473: 8.396096824824779e-08
Position 6666: 8.258492524916099e-08
Position 3035: 8.122125396418273e-08
Position 3343: 8.029768534125211e-08
Position 389: 6.773783862797039e-08
Position 6778: 6.590664584693892e-08
Position 5342: 6.383545589843027e-08
Position 1090: 5.6213028711928516e-08
Position 3193: 5.2421858015232675e-08
Position 4896: 4.863010878648613e-08
Position 2798: 4.6180086339969036e-08
Position 7972: 4.5258319643113246e-08
Position 3117: 4.381659348072215e-08
Position 1248: 4.335000378038334e-08
Position 4799: 4.22360973512368e-08
Position 188: 4.0449642706028894e-08
Position 2866: 4.013445601471581e-08
Position 868: 3.941040358214499e-08
Position 4076: 3.472372405269969e-08
Position 213: 3.4180763915180256e-08
Position 4104: 3.394257306964399e-08
Position 152: 3.1493492117152e-08
Position 5116: 3.055736976948275e-08
Position 366: 2.9534644554938898e-08
Position 3941: 2.7529874420788656e-08
Position 2913: 2.5817680746854196e-08
Position 6305: 1.9439638570743943e-08
Position 1180: 1.9267684475671825e-08
Position 6260: 1.8265752611262173e-08
Position 910: 1.7620388281879823e-08
Position 3210: 1.7065430870219434e-08
Position 5632: 1.598482726905514e-08
Position 196: 1.5172746723284502e-08
Position 156: 1.3762097749770646e-08
Position 163: 1.3751633577258267e-08
Position 3047: 1.1434655703414465e-08
Position 798: 1.1134594461087197e-08
Position 2967: 1.0462741304737743e-08
Position 3006: 9.87080058071837e-09
Position 2971: 9.577627384859974e-09
Position 143: 8.803430830125257e-09
Position 443: 8.367714160773134e-09
Position 1048: 7.3184881901954e-09
Position 3389: 6.044511068799388e-09
Position 257: 3.62257875662678e-09
Position 181: 3.094505476109326e-09
Position 860: 2.4944516346578195e-09
Position 2692: 2.168151235201571e-09
Position 338: 2.052143434728872e-09
Position 2698: 5.841233512093826e-10
Position 346: 3.5106505098824894e-10
Position 1016: 1.9273958626084102e-10
Position 393: 1.3289742390926101e-10
Position 932: 1.2419323238893646e-10
Position 1750: 7.47745302548053e-11
Position 690: 6.967045201362258e-11
Position 722: 6.197214794071836e-11
Position 401: 1.4736258379912598e-11
Position 1021: 1.2651490066034271e-11
Position 122: 4.967060296315662e-12
Position 405: 2.7230559703272543e-12
Position 101: 9.3827716356678e-13
Position 128: 5.173336498814748e-13
Position 403: 2.2314509591547797e-13
Position 107: 1.2743507853377547e-13
Position 138: 8.953109835752437e-14
Position 2878: 2.7558811222418636e-14
Position 71: 2.6064955683121245e-15
