Gene = LVRN
Position 217: 6.1692693257318e-08
Position 1660: 4.638453732241987e-08
Position 57064: 4.2287494967819315e-08
Position 1875: 3.6787444924024966e-08
Position 250: 2.3538532042556814e-08
Position 430: 2.310686382652372e-08
Position 649: 1.7017051804531573e-08
Position 900: 2.8550916044634033e-09
Position 989: 2.8249451085117753e-09
Position 1012: 2.8151913197016163e-09
Position 643: 6.725000086974256e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 31246: 0.9762221107708322
Position 53133: 0.9727697566328196
Position 52757: 0.9707683512918299
Position 25318: 0.9681672897371041
Position 15953: 0.9405398121634396
Position 5495: 0.9188966262319781
Position 40746: 0.9165434353049654
Position 37267: 0.9094247014196466
Position 63483: 0.8873474147127266
Position 20792: 0.8686198463089825
Position 22075: 0.8556392266534457
Position 59896: 0.8215153299589185
Position 43294: 0.8194598383648768
Position 1368: 0.8106256664445023
Position 37938: 0.7306027758128876
Position 51925: 0.7124344597577942
Position 32913: 0.6650224697938486
Position 17443: 0.6093043036332669
Position 62513: 0.5144536754688217
Position 32626: 0.485688461614661
Position 40340: 0.4626792275129387
Position 62743: 0.461054553010507
Position 58935: 0.455935787872519
Position 19750: 0.3949783841227091
Position 2127: 0.37911138542915024
Position 39589: 0.34045060142976824
Position 10964: 0.3142340326106376
Position 38098: 0.3002740433180229
Position 29700: 0.29329101440980737
Position 17446: 0.2812489829588247
Position 34131: 0.22444899978274016
Position 32465: 0.20556236589637697
Position 44026: 0.1946404443683142
Position 37542: 0.18834508405267458
Position 56436: 0.17920289886838692
Position 22475: 0.15468693715249252
Position 24935: 0.15363820670200193
Position 42077: 0.1438462618695581
Position 7910: 0.14005884132040536
Position 40539: 0.13894373988038847
Position 22494: 0.13712596745214978
Position 57154: 0.11922496296942339
Position 49802: 0.11184873720057398
Position 62586: 0.09930342952956725
Position 10025: 0.08736341082869255
Position 49879: 0.08416958110997998
Position 41108: 0.08207798056636655
Position 37741: 0.07917506812178654
Position 20603: 0.07790766575233357
Position 25078: 0.07417229608790372
Position 24399: 0.07020112501286854
Position 2731: 0.06778359546464191
Position 32842: 0.06752902735387331
Position 37308: 0.06631390185769784
Position 25987: 0.06535574252281239
Position 23334: 0.061436841446899246
Position 64750: 0.06109899108875821
Position 34143: 0.056555591996010776
Position 60672: 0.05649844369645014
Position 60523: 0.05216170108989497
Position 62454: 0.050982047675925686
Position 42646: 0.04851515851542382
Position 42817: 0.0463129894654179
Position 1998: 0.04384832180292818
Position 60623: 0.042358983188212095
Position 3053: 0.04174039990174496
Position 22409: 0.04099718637521331
Position 58822: 0.04099488650588549
Position 38962: 0.04041938990315031
Position 39514: 0.03773297551038611
Position 64222: 0.037180039391826215
Position 1424: 0.03421515890828015
Position 2177: 0.034064000430040625
Position 43036: 0.034050744861366576
Position 42461: 0.033425150192112604
Position 5518: 0.03157195737920982
Position 42726: 0.031332477700902805
Position 8074: 0.031259685884465295
Position 2257: 0.02713370752171309
Position 38877: 0.026610189705507693
Position 26103: 0.024849004600986477
Position 875: 0.02401988693283475
Position 42556: 0.023464007079918706
Position 29628: 0.023198548760142414
Position 19462: 0.023188023811594412
Position 25637: 0.022687823378473075
Position 1925: 0.022681238287005842
Position 807: 0.02171486087736786
Position 39566: 0.021241903598593678
Position 46946: 0.020498055396887295
Position 37923: 0.019941621592572886
Position 41005: 0.019470735175136804
Position 42490: 0.018913221242666357
Position 53047: 0.01867116623555328
Position 37794: 0.01808851122606609
Position 10070: 0.017656722337774423
Position 11155: 0.017451849817252625
Position 1404: 0.01717564582474461
Position 2413: 0.016855765128739743
Position 41475: 0.016081271785279353
Position 3195: 0.015534447965720502
Position 25385: 0.015290959952558622
Position 41270: 0.015207434942461464
Position 43976: 0.014606791515059907
Position 54418: 0.014541149640588929
Position 39489: 0.013991555096909847
Position 54135: 0.013387637058868794
Position 41439: 0.012777502723294237
Position 1148: 0.012704311146829626
Position 3828: 0.012424056014916808
Position 43162: 0.01231133092039405
Position 40667: 0.012138188753582177
Position 2282: 0.011677999415712584
Position 39769: 0.01163611848145972
Position 64782: 0.011548199100588468
Position 2687: 0.011494039470348985
Position 24377: 0.010030052002777923
Position 634: 0.008456128699083224
Position 43417: 0.008276748297243092
Position 59587: 0.00814117722209691
Position 22613: 0.008059908885053039
Position 38572: 0.008011134543281055
Position 7933: 0.007949315805141114
Position 4491: 0.007823194207447638
Position 9972: 0.007644813269371133
Position 41273: 0.007527223158439945
Position 42531: 0.007449178883898583
Position 3281: 0.0074188219406175464
Position 41132: 0.007228540865673016
Position 53645: 0.00706225116566525
Position 10458: 0.00694665145726003
Position 42576: 0.006898459251968362
Position 54587: 0.006825832224455383
Position 9887: 0.006112428828575489
Position 54653: 0.006078723139335949
Position 41350: 0.0059343028748694154
Position 42115: 0.005858314477674009
Position 1221: 0.005776645333796036
Position 57652: 0.005674632963688794
Position 57064: 0.005601345444590425
Position 2962: 0.0051824281004056
Position 43746: 0.004850032126226848
Position 43437: 0.004845801582787844
Position 2047: 0.004821339252015131
Position 41681: 0.004649726970965625
Position 725: 0.004449201890280867
Position 8077: 0.004446237691196916
Position 5963: 0.004181634259033454
Position 53773: 0.0040348888918950235
Position 54658: 0.004033613810395443
Position 10454: 0.003977302121019469
Position 63736: 0.003871319462128817
Position 311: 0.0038302140491214675
Position 24602: 0.003784130691625128
Position 722: 0.003753209512573454
Position 58651: 0.003724670451500507
Position 1314: 0.0035214097732710063
Position 42344: 0.003514323107328504
Position 2709: 0.003390061399656607
Position 3128: 0.0033075743885722696
Position 43770: 0.003189252584251101
Position 43903: 0.0031776977996014165
Position 54621: 0.003164881121075048
Position 20042: 0.0030493220941479058
Position 762: 0.002943075659188454
Position 23661: 0.0028955858487395023
Position 1773: 0.002770853465361647
Position 39017: 0.002764169824845283
Position 2998: 0.0026357602656992564
Position 39808: 0.002514487081855276
Position 8808: 0.00242334287945769
Position 54626: 0.002414508618007151
Position 42153: 0.0023178174242557484
Position 37772: 0.0023118841382111298
Position 7870: 0.0023078646965883436
Position 39230: 0.0022909071557119945
Position 1387: 0.0021561741440490508
Position 43014: 0.002128620044537789
Position 2327: 0.002096251246966985
Position 39136: 0.00203530943058449
Position 60839: 0.001941345666257358
Position 25203: 0.0019314583164717948
Position 6624: 0.0018926355863601774
Position 2587: 0.001880746185722906
Position 53213: 0.0018438856223415255
Position 43694: 0.0018360062074618052
Position 2343: 0.0017990773604775099
Position 43504: 0.001697900648240755
Position 55080: 0.0015999881627191818
Position 9487: 0.0015960976064907882
Position 23923: 0.0014958886117868873
Position 2374: 0.001479374746712763
Position 6167: 0.001465008339158769
Position 53801: 0.001417959451432045
Position 43564: 0.0013722484236993594
Position 701: 0.0013498408233433674
Position 52680: 0.001338111132622054
Position 1408: 0.001324226117190818
Position 931: 0.0013095330406270637
Position 53702: 0.001282955338577279
Position 1225: 0.001257162543647905
Position 3843: 0.0012351084900629086
Position 63489: 0.0011819585463613653
Position 465: 0.0011458722022485723
Position 4064: 0.001133971892800362
Position 1017: 0.0010920097339009863
Position 2298: 0.0010882847535486158
Position 53503: 0.0010709764709435168
Position 6260: 0.0010297466278451478
Position 38442: 0.0009709067897273267
Position 4117: 0.0009474484154412394
Position 4673: 0.0008983360169580412
Position 3423: 0.0008584534111818694
Position 54489: 0.0008360557982180953
Position 61486: 0.0008330704220864087
Position 1083: 0.0007634646234813739
Position 738: 0.0007329826915431824
Position 55930: 0.000705424400072807
Position 60805: 0.0006662209386639624
Position 989: 0.0006564175139186533
Position 4245: 0.0006187147433417402
Position 52632: 0.0006175700878568593
Position 6962: 0.0005725736107564446
Position 57281: 0.000552847377535676
Position 56373: 0.0005282841748309187
Position 22290: 0.0005189301603222153
Position 37650: 0.000508197434186083
Position 57412: 0.0005026351148243497
Position 60199: 0.00048446998684243596
Position 63294: 0.0004662179692207644
Position 4538: 0.00045117823197477494
Position 995: 0.00044684844861651044
Position 766: 0.0004264897772807897
Position 5497: 0.00040133559546224023
Position 3692: 0.00037193488587224414
Position 344: 0.00037018620461867036
Position 6120: 0.0003700686562304035
Position 38459: 0.00036277613248822567
Position 341: 0.0003621621830260577
Position 818: 0.0003433914228770923
Position 8953: 0.0003370707598630048
Position 566: 0.0003032292117039073
Position 3426: 0.00028811217092565653
Position 1280: 0.000286846748877206
Position 2319: 0.00028525521241238406
Position 4273: 0.00028258616416362983
Position 60147: 0.0002782848125332286
Position 53425: 0.00027325988993503016
Position 63873: 0.0002711466888638721
Position 576: 0.00026378945367882856
Position 2428: 0.00025668527618040525
Position 22325: 0.00025268242034189525
Position 1977: 0.0002523817837317619
Position 1068: 0.00022227997662724035
Position 408: 0.00022152017194934203
Position 60909: 0.00020012621388755276
Position 1930: 0.00019797329846450175
Position 6139: 0.00019178784641429042
Position 60375: 0.00018497359026355156
Position 1592: 0.0001847761400917408
Position 56828: 0.000184343927393377
Position 2267: 0.00017416022853448894
Position 53843: 0.00016777865693812333
Position 55061: 0.00016487421710487284
Position 696: 0.00016191235065514932
Position 3285: 0.0001539290145877162
Position 3003: 0.00014994506835924626
Position 2132: 0.0001427719219199003
Position 773: 0.0001381120779716565
Position 905: 0.00013276502357577192
Position 743: 0.00011645166157783639
Position 61415: 0.00011105500156065055
Position 7055: 0.0001097129304690489
Position 60459: 0.00010112328129400484
Position 54554: 9.259719195438493e-05
Position 60701: 8.967817577661843e-05
Position 1182: 7.373337988940733e-05
Position 1616: 5.992198111039374e-05
Position 1229: 5.790631890515256e-05
Position 59283: 5.68990853743492e-05
Position 1862: 5.67364133859126e-05
Position 888: 5.572508213185114e-05
Position 53688: 5.297534635123195e-05
Position 60881: 5.291675807665696e-05
Position 1551: 5.182784580768204e-05
Position 453: 5.0279773185824926e-05
Position 315: 4.815591651690328e-05
Position 53876: 4.314755635684717e-05
Position 59322: 3.907493980017682e-05
Position 833: 3.4380328218950465e-05
Position 1646: 3.041132128899557e-05
Position 1470: 2.6949396821543878e-05
Position 813: 2.6611753747270877e-05
Position 60214: 1.877784604943137e-05
Position 1775: 1.6930673839236575e-05
Position 43594: 1.652063070576902e-05
Position 57243: 1.6480732844490395e-05
Position 1152: 1.5843673144431662e-05
Position 377: 1.5414722124588606e-05
Position 53564: 1.4137096013410442e-05
Position 2347: 1.3365765006900145e-05
Position 55341: 1.3339922135500114e-05
Position 59243: 1.326462799083179e-05
Position 1129: 1.3206786986303228e-05
Position 594: 9.3072434230569e-06
Position 2302: 7.828066096751518e-06
Position 60598: 7.693559534311324e-06
Position 2829: 7.3475876629707075e-06
Position 2419: 6.868042571444649e-06
Position 2023: 6.529051204927308e-06
Position 53398: 6.493012102512015e-06
Position 43609: 5.238069820495937e-06
Position 2610: 5.100785060948501e-06
Position 2069: 4.308235787528991e-06
Position 318: 4.272572010219201e-06
Position 1112: 4.112569253626412e-06
Position 2193: 3.6584490520595422e-06
Position 2434: 3.5169245786831674e-06
Position 1788: 2.590985244349357e-06
Position 1282: 2.3498352512961494e-06
Position 5411: 2.2351304936026525e-06
Position 1806: 1.8042350185448796e-06
Position 2467: 1.5931389727427028e-06
Position 3797: 1.4429391276767183e-06
Position 6290: 1.1152411185387771e-06
Position 732: 9.845945074827928e-07
Position 2982: 8.966073951497131e-07
Position 278: 8.85629087114916e-07
Position 53531: 8.437084328275604e-07
Position 354: 7.245425321216553e-07
Position 358: 7.184953745494957e-07
Position 705: 4.808727658347856e-07
Position 777: 3.9463289979563786e-07
Position 585: 2.9492276452483667e-07
Position 823: 2.889273342671815e-07
Position 264: 2.7217954156606113e-07
Position 193: 2.49013180287981e-07
Position 1800: 1.1723431745322948e-07
Position 140: 2.2588987563276894e-08
Position 246: 1.74390561215279e-08
Position 470: 1.4500813263010234e-08
Position 54513: 7.675420848046994e-09
Position 480: 4.18433676330922e-09
Position 289: 2.783849795041854e-09
Position 166: 1.416746618338643e-09
Position 145: 1.3792691680540441e-09
Position 294: 9.02241861764435e-10
Position 1490: 2.691299895048346e-10
Position 158: 1.1346024218268307e-10
