Gene = SH2D5
Position 5848: 0.00923054913648235
Position 8357: 0.008284907540050006
Position 2574: 0.008074662409901066
Position 3223: 0.007955037451710625
Position 105: 0.007213149757662592
Position 5976: 0.0071981847011569735
Position 4207: 0.006912379921519665
Position 8697: 0.006853370657981737
Position 5236: 0.006475849174728517
Position 2020: 0.006145123717176644
Position 3954: 0.005844150862735248
Position 184: 0.0053117441835242194
Position 2570: 0.004717652236921545
Position 6791: 0.004568602731763223
Position 7084: 0.003505611147946886
Position 6084: 0.0031148086152629952
Position 360: 0.002639505833669671
Position 4132: 0.0021977898565794427
Position 6024: 0.001949308421276836
Position 1158: 0.0019326582738571673
Position 4932: 0.0018573945264946782
Position 4006: 0.0017788541468568766
Position 6432: 0.0016435943317500564
Position 5548: 0.00154180862884501
Position 2678: 0.001353064952823638
Position 3506: 0.0013474909779588185
Position 8194: 0.0013179872861051917
Position 6664: 0.001184714100894316
Position 9136: 0.0010543716828055746
Position 7679: 0.0010438958522614656
Position 1771: 0.0010390863458728064
Position 10103: 0.001021102169478815
Position 8640: 0.0009662504992969096
Position 8096: 0.000884239497089885
Position 1859: 0.0008365986666901247
Position 6470: 0.0008110443529308152
Position 9511: 0.0008020377007950458
Position 2537: 0.0007915378294032788
Position 5573: 0.0007453496105938324
Position 10070: 0.0006636437067655624
Position 7339: 0.0005913501705376597
Position 5579: 0.0004974035498314461
Position 867: 0.00038113206002568474
Position 2347: 0.0002964358610022278
Position 1729: 0.00025889243022910575
Position 224: 0.0002538055112464978
Position 8952: 0.00021567645920690247
Position 700: 0.00019141160355212196
Position 7599: 0.0001808536092784442
Position 319: 0.0001615509740778349
Position 860: 9.587565382205535e-05
Position 398: 9.398346813193558e-05
Position 369: 6.4514920568945e-05
Position 1529: 4.951610619549811e-05
Position 434: 4.502884970153724e-05
Position 414: 4.43081847249242e-05
Position 412: 4.260178987936455e-05
Position 606: 1.879813276088933e-05
Position 597: 1.2781874990568568e-05
Position 10493: 1.2407079682147584e-05
Position 70: 1.2397584334674252e-05
Position 1252: 1.1228183219432529e-05
Position 2161: 1.0492093345642058e-05
Position 73: 7.324703877440588e-06
Position 279: 5.456743518150349e-06
Position 9745: 5.224686097679219e-06
Position 10455: 4.131786683519169e-06
Position 494: 3.744420459706022e-06
Position 656: 2.447900600794094e-06
Position 2147: 2.0391410776400544e-06
Position 880: 1.919761418517173e-06
Position 2107: 1.670462221174165e-06
Position 67: 1.371378314853163e-06
Position 1568: 1.2059871458453796e-06
Position 858: 8.109254397028307e-07
Position 316: 6.281817715090244e-07
Position 1144: 5.217037465589012e-07
Position 984: 3.125974824375885e-07
Position 1176: 1.8485967181030216e-07
Position 1037: 1.3859952910397663e-07
Position 286: 3.6436183896823332e-09
Position 35: 1.5014641581303878e-09
Position 619: 2.740222289700552e-10
Position 668: 1.8548535698926369e-10
Position 76: 2.753890936925559e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8801: 0.9064139895513565
Position 7900: 0.8718652094508496
Position 8284: 0.8684085343660073
Position 9620: 0.865850055303459
Position 5460: 0.8112806856949322
Position 4449: 0.7830902254478106
Position 6469: 0.6981697363638908
Position 264: 0.6892201053094259
Position 4932: 0.46457926523413773
Position 4826: 0.3115895845412805
Position 2887: 0.294347141916817
Position 10540: 0.2781291965181802
Position 10367: 0.23402709357820747
Position 678: 0.19228406202997161
Position 1910: 0.17409868707375126
Position 5760: 0.16527609175607708
Position 5922: 0.14452153129231057
Position 993: 0.11994490271922134
Position 5615: 0.11889875875088952
Position 659: 0.1095365445863197
Position 1684: 0.1054349348563725
Position 979: 0.09293040479487787
Position 8287: 0.09161288431822874
Position 739: 0.09011060257447925
Position 4105: 0.0835258031653544
Position 7488: 0.08265045894398451
Position 1566: 0.07061765141496232
Position 10287: 0.06659197291730487
Position 10049: 0.06287304859128869
Position 9723: 0.061987406831356257
Position 2982: 0.04930327503765175
Position 4249: 0.04387510726689563
Position 7939: 0.04344583706652317
Position 10164: 0.04278362014976431
Position 10553: 0.0400967236439917
Position 7660: 0.04007513019426436
Position 9011: 0.03925086446232747
Position 5720: 0.03424840327897899
Position 10100: 0.029279584302616752
Position 10189: 0.029068658579402284
Position 3902: 0.028706423567472338
Position 10836: 0.028402627188543493
Position 10798: 0.02757769739111542
Position 9998: 0.027520260527547007
Position 10412: 0.023352623254287087
Position 1939: 0.022080746669415376
Position 814: 0.020725113228785796
Position 9744: 0.020674199296979293
Position 1510: 0.019573905025257438
Position 8978: 0.019049369772940774
Position 6404: 0.018815485973893504
Position 9028: 0.016803917897150873
Position 1851: 0.016545940755760807
Position 10866: 0.014661954859946862
Position 4318: 0.0140775206773812
Position 3092: 0.013619183557439301
Position 3997: 0.013475840084390489
Position 9521: 0.013279914787878211
Position 10605: 0.013143653866286124
Position 4785: 0.012150923680243283
Position 5703: 0.011141430755399553
Position 4727: 0.011014615222266539
Position 10801: 0.009902484133967264
Position 10767: 0.009860332630638458
Position 10344: 0.00938801495123848
Position 10704: 0.009354779963667953
Position 8749: 0.009345881231738257
Position 8552: 0.009088524581891362
Position 7515: 0.008912498513908006
Position 2437: 0.008863637680853005
Position 10460: 0.008723777472418493
Position 9537: 0.008580595685067261
Position 7597: 0.008560672734228204
Position 5796: 0.008219006426020532
Position 7428: 0.00773176313332582
Position 7906: 0.007661013381025243
Position 5353: 0.007597140205052437
Position 6535: 0.007104697466400162
Position 5101: 0.007026491484048462
Position 843: 0.0065865506952761076
Position 2271: 0.006369715609198747
Position 1604: 0.005650052488331772
Position 10657: 0.005429984581495477
Position 5214: 0.005313447615523933
Position 1746: 0.005245051302461272
Position 10673: 0.004894747351084379
Position 5312: 0.004782408883695484
Position 7957: 0.004517184288398431
Position 9356: 0.0041705645865754565
Position 1648: 0.003883051313514235
Position 4132: 0.003764328342925839
Position 382: 0.0034584415090124906
Position 8910: 0.0034253746826370473
Position 8003: 0.0032388043654833815
Position 462: 0.00321296000384681
Position 8621: 0.0026290179604106304
Position 9871: 0.0026264885786438405
Position 10555: 0.0025836846137879317
Position 6726: 0.002156918038829521
Position 6295: 0.0021000684322675
Position 1037: 0.002078444607553813
Position 9037: 0.0019291781255196545
Position 6920: 0.0018338188045794335
Position 5594: 0.0017923361934797238
Position 5944: 0.001790498170846559
Position 6942: 0.0016717923433674545
Position 9578: 0.00164410753318855
Position 10294: 0.0015899391195419025
Position 451: 0.0015110290144348774
Position 8695: 0.0014954510610905565
Position 1246: 0.0014187449272353265
Position 10202: 0.0013534789487585175
Position 7252: 0.0013325469757242336
Position 4742: 0.0013292551033408735
Position 8818: 0.0012090079976940795
Position 8243: 0.0011039812433297682
Position 9649: 0.0010997001844972507
Position 3413: 0.0010821166726512233
Position 10128: 0.0008966110641573744
Position 4971: 0.0008554186968281687
Position 8572: 0.0008347373985106639
Position 8519: 0.000726588360107857
Position 5986: 0.0007013055874796276
Position 485: 0.000688684976476066
Position 10677: 0.0006670508779875962
Position 1652: 0.0006538688758591211
Position 2997: 0.0006528100118216064
Position 5825: 0.0006519150342560652
Position 10846: 0.0006315354457027939
Position 2936: 0.0006155062954451846
Position 8368: 0.0004907206662974724
Position 9077: 0.0004056907179830958
Position 9692: 0.000404070600480655
Position 5318: 0.000337476440537961
Position 10102: 0.0003325699633959322
Position 8959: 0.0003289888851948471
Position 8120: 0.0003056390453826642
Position 995: 0.0003007405712121254
Position 10199: 0.00027725316799151066
Position 3418: 0.00026537430530759433
Position 270: 0.0002649295473006859
Position 8650: 0.0002439039021015365
Position 286: 0.0002399972621304303
Position 10959: 0.00023459041534018414
Position 1303: 0.00022852323541240147
Position 1857: 0.00022610202853179503
Position 4626: 0.000221779150667233
Position 292: 0.00021010618607467184
Position 9013: 0.00020251879872487644
Position 9362: 0.0001911644257056577
Position 9480: 0.00017030345460101678
Position 1271: 0.00015990062213674364
Position 8635: 0.00015660375609800566
Position 1704: 0.00015342616304002998
Position 1297: 0.00015335169025258166
Position 203: 0.0001517225811802641
Position 9439: 0.0001511196721576718
Position 1378: 0.00015057962961217384
Position 8866: 0.0001487305808496679
Position 8987: 0.0001224001717626417
Position 9294: 0.000117630655093213
Position 874: 0.00011325238769166295
Position 5628: 0.00010344732656417174
Position 9466: 8.751820979987711e-05
Position 1316: 7.874504022296922e-05
Position 9681: 6.877319888519548e-05
Position 1615: 6.759896681510513e-05
Position 9173: 6.384182073242579e-05
Position 897: 6.131906340129353e-05
Position 1440: 5.86888858273758e-05
Position 212: 5.72353802253108e-05
Position 507: 5.122892724090818e-05
Position 1729: 4.564809249316554e-05
Position 9581: 4.4748665051987276e-05
Position 683: 4.063656371676547e-05
Position 9418: 3.2501054670705476e-05
Position 1469: 2.958548684066439e-05
Position 1319: 2.871977969348045e-05
Position 688: 2.669648450078162e-05
Position 8666: 2.6480223428543144e-05
Position 8211: 2.098007495957509e-05
Position 223: 2.0847658695456187e-05
Position 1431: 1.881769709075458e-05
Position 246: 1.5670101255376975e-05
Position 876: 1.4993098309920423e-05
Position 1681: 1.3931392637274716e-05
Position 1062: 1.3725603958458006e-05
Position 1399: 1.2341018631441334e-05
Position 10654: 1.1768002776465042e-05
Position 1059: 1.0658819511691577e-05
Position 329: 1.0131401337619788e-05
Position 1251: 9.614279529794653e-06
Position 9389: 7.713398482383948e-06
Position 1041: 7.489071060947747e-06
Position 8523: 3.189681329003122e-06
Position 752: 2.471721014436993e-06
Position 220: 2.259810164031181e-06
Position 1116: 2.2417034757047044e-06
Position 364: 1.8317801295547157e-06
Position 527: 1.8059131204044136e-06
Position 1945: 1.668247251591035e-06
Position 173: 1.3464642923737825e-06
Position 167: 1.1768723211670486e-06
Position 360: 1.1001217032837513e-06
Position 334: 1.0303211117425647e-06
Position 610: 9.977616113355046e-07
Position 9358: 7.309468947277392e-07
Position 748: 6.935466717304114e-07
Position 888: 6.567593099610956e-07
Position 1085: 5.149857602170508e-07
Position 2100: 4.179695923870569e-07
Position 6705: 3.957132130505448e-07
Position 595: 3.6787815478285e-07
Position 1623: 2.8517012393209266e-07
Position 130: 2.688297082524397e-07
Position 529: 2.5049515913361504e-07
Position 235: 2.1606599667283616e-07
Position 170: 1.7569545334546555e-07
Position 9394: 1.1808516177118049e-07
Position 773: 8.63634042102141e-08
Position 558: 7.82486507963848e-08
Position 606: 4.700048018111429e-08
Position 133: 4.269171232601796e-08
Position 188: 2.890459374408574e-08
Position 137: 2.5590934345097508e-08
Position 158: 1.1779383818434253e-08
Position 141: 1.059664851751019e-08
Position 184: 1.0244626094774482e-08
Position 156: 1.0027623312203471e-08
Position 885: 2.229090212257286e-09
Position 761: 2.1452313271967837e-09
Position 756: 1.8773862370757516e-09
Position 550: 1.798060141853813e-09
Position 1068: 1.5970174329929035e-09
Position 143: 9.474856268685986e-10
Position 541: 5.149059470146146e-10
Position 150: 2.761807605366192e-10
Position 537: 6.615664154909031e-11
Position 145: 1.992979516137821e-11
Position 108: 1.0322479848539415e-14
