Gene = MIIP
Position 913: 0.001065249017862766
Position 7024: 0.0010230892662529188
Position 188: 0.0009377684982368965
Position 1319: 0.0009012516724939749
Position 10353: 0.0008750253734716685
Position 2264: 0.000794221108984156
Position 4315: 0.0007627537749240944
Position 11161: 0.0005338771520214583
Position 5091: 0.0005272204431810771
Position 10671: 0.0005176133763121557
Position 12187: 0.0005125877192077902
Position 12039: 0.0004417984903252125
Position 11553: 0.0004410932910202907
Position 8470: 0.0004031761779585632
Position 11967: 0.0003485019128617217
Position 1870: 0.00034360407398259995
Position 398: 0.00033712506989129996
Position 1277: 0.0003333427564697311
Position 10424: 0.0003271933487643909
Position 1456: 0.00027300764191950954
Position 2982: 0.00027259478200455657
Position 1500: 0.0002647843304918586
Position 11451: 0.0002604834894757375
Position 11943: 0.0002604746554868457
Position 429: 0.0002359513678679629
Position 11286: 0.0002352399489192085
Position 3055: 0.00022075965980758046
Position 422: 0.00021976213357063472
Position 539: 0.00020267166030355646
Position 1714: 0.00019627953740229473
Position 2943: 0.00019061293152677084
Position 10601: 0.00018833034236652096
Position 10980: 0.00016777967854920384
Position 2235: 0.00016027881147343987
Position 11489: 0.0001526405305882971
Position 2768: 0.00014665117664083225
Position 11737: 0.0001440241885354907
Position 2909: 0.00013391094287515363
Position 2773: 0.0001296651503673095
Position 3059: 0.0001198105437054031
Position 2026: 0.00011830778874493494
Position 10853: 0.00011340635643515075
Position 2788: 9.202987203962357e-05
Position 793: 9.054411725600424e-05
Position 2731: 8.468383331551679e-05
Position 10442: 8.200644218528044e-05
Position 112: 7.755980232282242e-05
Position 5728: 7.069934035405316e-05
Position 705: 5.849472735379218e-05
Position 11075: 5.829580218880317e-05
Position 288: 5.246115019742601e-05
Position 2101: 4.857962017407706e-05
Position 10920: 4.632001593006169e-05
Position 11910: 4.5937716665136765e-05
Position 3030: 4.177481786753277e-05
Position 10563: 4.148455795386723e-05
Position 4617: 3.5683680386613725e-05
Position 520: 3.29544729136165e-05
Position 907: 3.0429817374422076e-05
Position 1137: 2.9476471643538647e-05
Position 782: 2.869463188145281e-05
Position 3204: 2.6736419370111736e-05
Position 3049: 2.6307962962476005e-05
Position 2074: 2.4123688865577014e-05
Position 91: 2.4068556959669456e-05
Position 4357: 1.9385768682507794e-05
Position 4347: 1.709413458823186e-05
Position 367: 1.6942961483744894e-05
Position 2096: 1.6926996742954246e-05
Position 4299: 1.6381145463404164e-05
Position 4081: 1.5711204018462893e-05
Position 1313: 1.4003613381859601e-05
Position 522: 1.3035103579319787e-05
Position 732: 1.2996645287768207e-05
Position 10864: 1.2646795192207375e-05
Position 730: 1.203113874180795e-05
Position 746: 1.1468846602757444e-05
Position 3878: 1.106422595310003e-05
Position 989: 9.542112468083887e-06
Position 1024: 8.358789064497842e-06
Position 290: 8.022817342594441e-06
Position 1410: 7.2705653594927205e-06
Position 4387: 6.2378547091272675e-06
Position 263: 5.601223531586409e-06
Position 1658: 3.387149581068131e-06
Position 1008: 3.26678300978165e-06
Position 10898: 3.07469883263658e-06
Position 4711: 2.907017181487949e-06
Position 3498: 2.3594401632330576e-06
Position 3693: 1.7415322179945684e-06
Position 10814: 1.7036581789462487e-06
Position 4913: 1.071566179595743e-06
Position 11122: 3.962898781760363e-07
Position 10772: 2.798870715557839e-07
Position 5872: 1.5285545464757414e-07
Position 770: 1.435192824954089e-07
Position 2560: 1.041456815528445e-07
Position 5737: 9.111296343488777e-08
Position 2454: 6.878985667685677e-08
Position 144: 5.6570511033147665e-08
Position 213: 1.568065015311239e-08
Position 464: 1.49825537007871e-08
Position 226: 1.3545436972652124e-08
Position 3543: 1.196647861938041e-08
Position 352: 1.169889767790935e-08
Position 400: 7.563998808213528e-09
Position 554: 3.990306904588947e-09
Position 3699: 3.1651757585582583e-09
Position 542: 2.6274162363500666e-09
Position 265: 6.930822437223832e-10
Position 276: 3.4864403056959705e-10
Position 245: 1.6307719591761894e-10
Position 447: 6.298836579198057e-11
Position 489: 1.881866510944065e-11
Position 175: 9.15837130969069e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10561: 0.9633860620065873
Position 3366: 0.9495383878318038
Position 11799: 0.8993986071908928
Position 10298: 0.7413065119890073
Position 12255: 0.7065988333575024
Position 2178: 0.6437399946306847
Position 2628: 0.4795524107920558
Position 9566: 0.45443567609815644
Position 9756: 0.36953709689072006
Position 11343: 0.3114144084906269
Position 10374: 0.18067951448441746
Position 9541: 0.13940838726964494
Position 12074: 0.11370175866801223
Position 12151: 0.09427550479710418
Position 11008: 0.09335213545469137
Position 2780: 0.07399875327593723
Position 8914: 0.0715464385322774
Position 9098: 0.06099696149837426
Position 12401: 0.05125811292893975
Position 9597: 0.04848396563319936
Position 7155: 0.04806974001573093
Position 10267: 0.04666784719926259
Position 11835: 0.04108463198995029
Position 8627: 0.04093816326073728
Position 2746: 0.0368445460206655
Position 12221: 0.03361778458525509
Position 2817: 0.03202460142363682
Position 8993: 0.030356919843448602
Position 8809: 0.02903240558167712
Position 10130: 0.023165954950093624
Position 10535: 0.021605352515210823
Position 11600: 0.020224510574720564
Position 7218: 0.015977393150175878
Position 3323: 0.01516322046648478
Position 7098: 0.0151099240763629
Position 2854: 0.014726196293237905
Position 8497: 0.014277539298759936
Position 897: 0.013446817000714185
Position 7315: 0.012956008834937487
Position 2823: 0.012696104585142882
Position 2961: 0.01268389734303051
Position 8222: 0.01159290587561061
Position 395: 0.01153745727493281
Position 3371: 0.011481919653196896
Position 12101: 0.011019510405447203
Position 8345: 0.01060414023042874
Position 8247: 0.009871621010629099
Position 6279: 0.00943688295111924
Position 2137: 0.008648954161418388
Position 2876: 0.008190221354163736
Position 10928: 0.008166221477147012
Position 6229: 0.0078590064664447
Position 2925: 0.00678244878518586
Position 4699: 0.006161453655414326
Position 3134: 0.006076402608044419
Position 10862: 0.006017584422290374
Position 864: 0.005581223085045711
Position 2228: 0.005340316423337819
Position 12384: 0.005331871465403591
Position 3074: 0.00522561420181427
Position 10822: 0.005204945173440612
Position 12270: 0.004651328123851725
Position 2934: 0.004565618313669868
Position 4826: 0.004289249613901653
Position 8387: 0.0042352790727121815
Position 2680: 0.004227427822246675
Position 464: 0.0039763187664593105
Position 11395: 0.0038884707228737485
Position 9291: 0.003757605290917599
Position 2049: 0.0036848232799153086
Position 653: 0.0036224410573688134
Position 2633: 0.0028847630530158715
Position 3192: 0.002853926284563674
Position 301: 0.0026920728474076417
Position 9181: 0.0026060399904808944
Position 4775: 0.0025639928191692456
Position 8464: 0.0022788608704314628
Position 10737: 0.0021880639656887886
Position 12366: 0.002166841488702048
Position 562: 0.0021249150732139234
Position 10725: 0.002029305460951504
Position 12298: 0.0019814886378723027
Position 3062: 0.0019127919257411704
Position 9622: 0.0019081356525157524
Position 1652: 0.0016232052903453296
Position 3160: 0.0015624689723617465
Position 11468: 0.0015145518080319513
Position 318: 0.0014406332212214075
Position 11141: 0.0013661803795321737
Position 11892: 0.0013472825775014629
Position 6135: 0.0013300810576266204
Position 3397: 0.0013088764063414748
Position 3337: 0.0012800086777149321
Position 2917: 0.0012440310675437712
Position 2843: 0.0011672287568199686
Position 12333: 0.0011545531902895855
Position 8117: 0.0011451867233292891
Position 2890: 0.0011329311862486703
Position 1535: 0.001131411390869176
Position 6929: 0.001023089266252919
Position 12574: 0.0010040337716735392
Position 2182: 0.0009755498007506868
Position 9516: 0.0009655055118324223
Position 2572: 0.0009567842592637225
Position 11480: 0.0009187653174079661
Position 12306: 0.0009171501256984817
Position 2899: 0.0009058581945399875
Position 2400: 0.0008747356751016881
Position 7278: 0.0008557138098950602
Position 12503: 0.0008532988452673121
Position 6167: 0.00084222320918777
Position 10056: 0.0008042939942376417
Position 1984: 0.000800626139070714
Position 789: 0.0007931871151184216
Position 10786: 0.0007653661014874227
Position 12081: 0.0007595202305722975
Position 1238: 0.0007552964481903018
Position 12031: 0.000739157495034429
Position 3118: 0.000732048473498697
Position 4839: 0.0006936964915205833
Position 840: 0.0006924954327715905
Position 10526: 0.0006672236679182863
Position 9763: 0.0006622362261810247
Position 10589: 0.0006535611361763075
Position 12155: 0.000647964865297173
Position 11767: 0.0006283634755860323
Position 11280: 0.0006140553955111145
Position 4239: 0.0006020827777439592
Position 12559: 0.0005939767465138871
Position 2424: 0.0005746494214752819
Position 2648: 0.0005420606196401995
Position 12436: 0.0005212679054016143
Position 11898: 0.0004948773537651417
Position 9601: 0.00048101247108381373
Position 10878: 0.00046101701108238597
Position 2204: 0.0004531333087220433
Position 4992: 0.00045307772828451627
Position 10059: 0.0004348752881271226
Position 3390: 0.0003855964993379118
Position 4656: 0.00036041850342764
Position 2645: 0.0003408138103252838
Position 11720: 0.00033622817737985727
Position 4804: 0.0003259549991540643
Position 1680: 0.00031010853566533974
Position 9885: 0.0003093779907249151
Position 1086: 0.0002874824956973373
Position 175: 0.00028352558179225355
Position 1136: 0.00028013627903602205
Position 2682: 0.000263903344417982
Position 2702: 0.00024390790941034772
Position 8421: 0.0002369533533905611
Position 11924: 0.00021464611616473772
Position 2046: 0.00021136243923690576
Position 11116: 0.00020970665645305518
Position 408: 0.00020357093243133695
Position 710: 0.00019485715943299986
Position 11746: 0.0001841173456004935
Position 1068: 0.00017711179417462415
Position 12038: 0.00017387568948089136
Position 2585: 0.00017016257609378822
Position 11846: 0.0001647791710925369
Position 10971: 0.0001582156742577346
Position 12441: 0.0001562311904289242
Position 12336: 0.0001504154057945572
Position 426: 0.00014836023483218557
Position 2235: 0.00014616708158508835
Position 2540: 0.0001447464706343439
Position 11750: 0.00013852560754178272
Position 2491: 0.00013613214426020238
Position 2928: 0.00012920464318667558
Position 2354: 0.00012833314461655883
Position 900: 0.00012588848168110673
Position 10968: 0.00012226175550534508
Position 11390: 0.00011838704459234132
Position 2335: 0.00011772434906165176
Position 10729: 0.00011622664927698327
Position 5970: 0.0001076549150923376
Position 422: 0.00010536580898372256
Position 2595: 0.00010167903299021807
Position 2029: 9.876485421623184e-05
Position 12178: 9.829388398360034e-05
Position 12172: 9.69143342335756e-05
Position 2096: 9.665149687028757e-05
Position 1318: 9.220455705108939e-05
Position 2651: 9.145321308804071e-05
Position 12411: 9.125568650513497e-05
Position 8071: 9.046817386050874e-05
Position 2259: 9.046603003943804e-05
Position 3982: 8.678223840020878e-05
Position 11921: 7.983603669399225e-05
Position 2308: 7.857685649373505e-05
Position 2151: 7.174896310571582e-05
Position 2662: 7.025346153663471e-05
Position 3030: 6.997947532533413e-05
Position 4130: 6.957338027340533e-05
Position 1399: 6.733070865167343e-05
Position 333: 6.631167601343622e-05
Position 10492: 6.4090484839489e-05
Position 2963: 6.384559452551902e-05
Position 10567: 6.370378761544095e-05
Position 4133: 6.168621857212144e-05
Position 793: 6.109917345412291e-05
Position 2287: 5.841935263691628e-05
Position 2320: 5.586970205517547e-05
Position 1262: 4.7782544260101096e-05
Position 3387: 4.648395899364913e-05
Position 12546: 4.537647243334752e-05
Position 12456: 4.4956031205813915e-05
Position 5638: 4.27198015718078e-05
Position 2530: 4.254598916460681e-05
Position 2211: 3.95267411555667e-05
Position 1163: 3.8195923090038316e-05
Position 950: 3.6900546743239484e-05
Position 746: 3.512539951130729e-05
Position 1661: 3.4565015642640603e-05
Position 2402: 3.1614414507090956e-05
Position 906: 3.018634684951928e-05
Position 4954: 2.812516591707725e-05
Position 1402: 2.800169375811952e-05
Position 4967: 2.752580530486467e-05
Position 2253: 2.5520806571673566e-05
Position 727: 2.349238152526439e-05
Position 3172: 2.323224972327408e-05
Position 3174: 2.1426010174774622e-05
Position 814: 2.111674126255504e-05
Position 10758: 2.1092383544391706e-05
Position 659: 1.9762828622622257e-05
Position 12564: 1.972390656557476e-05
Position 12014: 1.9031370122869325e-05
Position 2361: 1.5940288149907848e-05
Position 872: 1.5465192522492315e-05
Position 2185: 1.5114596501891284e-05
Position 876: 1.5062582181219038e-05
Position 5614: 1.5025248365709388e-05
Position 10772: 1.489091708713423e-05
Position 1160: 1.4378161714870965e-05
Position 1596: 1.2715397632190962e-05
Position 11678: 1.2114226300412858e-05
Position 1697: 1.1668477686773772e-05
Position 1559: 1.1489905102715867e-05
Position 6057: 1.1468978136463486e-05
Position 4189: 1.0805808118324024e-05
Position 6336: 1.0534186285486429e-05
Position 4281: 9.187297017386823e-06
Position 1628: 9.045173761838408e-06
Position 5396: 8.033992711669607e-06
Position 10622: 7.752068071272226e-06
Position 3618: 7.503152859474898e-06
Position 1336: 7.381624158196233e-06
Position 1580: 7.2117738956967125e-06
Position 4499: 7.033885354174468e-06
Position 10743: 6.796512897728181e-06
Position 1798: 6.592029184896089e-06
Position 1430: 6.489033257190007e-06
Position 635: 6.345890889474427e-06
Position 968: 6.227992114920488e-06
Position 530: 5.985274568123532e-06
Position 6281: 5.817723440182924e-06
Position 1244: 5.697822570466014e-06
Position 4244: 5.590106934494287e-06
Position 582: 5.505128143324741e-06
Position 4463: 5.3043109123459596e-06
Position 7174: 4.805461039928589e-06
Position 4511: 4.740963200387993e-06
Position 274: 4.739626963662197e-06
Position 798: 4.5668674170340305e-06
Position 542: 4.529248021741604e-06
Position 3422: 4.356848752614381e-06
Position 3642: 4.082346857311363e-06
Position 4414: 3.793871667533643e-06
Position 10934: 3.5013605291135993e-06
Position 10764: 3.301508694636599e-06
Position 764: 2.9579793370605554e-06
Position 410: 2.9141401174670856e-06
Position 4538: 2.8846351800360256e-06
Position 822: 2.6475593282749326e-06
Position 2429: 2.399538791601341e-06
Position 2025: 2.3511634723559483e-06
Position 1899: 2.2627601506260897e-06
Position 3962: 2.1830412369733092e-06
Position 1608: 2.0290358476384944e-06
Position 5448: 1.9136576370115895e-06
Position 1455: 1.8468479150400629e-06
Position 5618: 1.758800650053832e-06
Position 2069: 1.6910772376548993e-06
Position 1782: 1.669169839329126e-06
Position 4457: 1.4478444768042316e-06
Position 12234: 1.3016719226725075e-06
Position 158: 1.2014520008567044e-06
Position 10666: 1.141872934067458e-06
Position 10707: 1.1255006620828633e-06
Position 10781: 1.0788105032364378e-06
Position 10717: 1.0349480293312404e-06
Position 5616: 9.552087818599368e-07
Position 716: 8.805185555785982e-07
Position 2436: 7.447736151560549e-07
Position 3692: 5.243455954536038e-07
Position 5551: 5.003179563060198e-07
Position 4241: 4.521699854494134e-07
Position 3958: 4.0255676410204745e-07
Position 3266: 2.936326264983348e-07
Position 3808: 2.8456896899491873e-07
Position 3782: 2.7182642735367885e-07
Position 4155: 2.0884675187663308e-07
Position 4135: 1.6183451174733e-07
Position 3779: 1.2085915146519058e-07
Position 3675: 5.972149351575936e-08
Position 344: 2.490141221727857e-08
Position 186: 2.4551637852057048e-08
Position 338: 2.1764361300139777e-08
Position 5775: 1.8367528519391598e-08
Position 5778: 1.7913569198107476e-08
Position 809: 1.281027791427287e-08
Position 191: 7.974652954618907e-09
Position 183: 7.3129931927577585e-09
Position 694: 3.4171092172779594e-09
Position 593: 2.2434033575809694e-09
Position 605: 2.2391048536337947e-09
Position 826: 1.8772886397492265e-09
Position 3728: 1.7613955711851745e-09
Position 913: 1.7508788692811056e-09
Position 1360: 1.260805825542586e-09
Position 669: 9.293560330774789e-10
Position 805: 7.150776268718843e-10
Position 1175: 6.809033694445667e-10
Position 801: 4.801119287600091e-10
Position 3624: 3.152660820226951e-10
Position 3861: 2.6162715211596924e-10
Position 620: 2.0317201727596477e-10
Position 819: 3.718605115857357e-11
Position 1003: 1.7237518310744396e-11
Position 930: 6.438620889738165e-12
Position 626: 3.244346433792879e-12
