Gene = GTPBP8
Position 1456: 0.0017025655764479391
Position 4645: 0.0016882301350260019
Position 309: 0.0015777141776136152
Position 4090: 0.0014473964423495577
Position 1366: 0.001336083731760288
Position 9650: 0.0013244923248423063
Position 371: 0.0012815333005381177
Position 2402: 0.001268907731179394
Position 5152: 0.0012481274710301232
Position 10160: 0.0010950110247189906
Position 9729: 0.0010335090877691278
Position 9366: 0.0009727425175158096
Position 6041: 0.0009521575068033119
Position 9160: 0.0009113482757202169
Position 10016: 0.000897426843149689
Position 9383: 0.0008679091490094186
Position 2378: 0.0008442168803698129
Position 9758: 0.0008389492256707062
Position 10421: 0.0008256431233967478
Position 10216: 0.0008010656939811399
Position 1215: 0.0007919621205590183
Position 4280: 0.0007384935399612188
Position 2652: 0.0006998217295001903
Position 9148: 0.0006976479673181628
Position 9419: 0.000695968051972996
Position 9881: 0.000634298805810691
Position 8761: 0.0005772225658132263
Position 2124: 0.0005703379936659865
Position 9176: 0.0005482275438885964
Position 9616: 0.0004914264429896738
Position 1938: 0.0004826015786669953
Position 1324: 0.00047981928646982793
Position 8364: 0.0004532187374412739
Position 237: 0.0004243467502406403
Position 1713: 0.0003905889508354949
Position 1798: 0.00029653930499243784
Position 3113: 0.00028481596357040825
Position 608: 0.0002745878377087479
Position 10299: 0.00026968836621624615
Position 8833: 0.00026275915201964464
Position 1581: 0.0002567426585184841
Position 4438: 0.00024860464534558094
Position 4464: 0.0002374329466291005
Position 9480: 0.00023569556610535412
Position 9690: 0.0002296721480451205
Position 3999: 0.0002160555566847526
Position 8790: 0.00021110447919622729
Position 3657: 0.00020894625029910122
Position 1299: 0.00020594388755403771
Position 3618: 0.00019905208293705172
Position 1283: 0.00019894063898544644
Position 9381: 0.0001986838695624314
Position 8810: 0.0001843553549513747
Position 8983: 0.00017796919333545321
Position 7086: 0.00016916832835845743
Position 9975: 0.0001679130237968948
Position 8921: 0.0001644691706053842
Position 6499: 0.00016347854881316434
Position 269: 0.00015960321077178395
Position 316: 0.0001547579889164875
Position 2207: 0.00015300840239178105
Position 10221: 0.00013772130221261953
Position 8269: 0.00013664012685286263
Position 1890: 0.0001356865901871727
Position 2665: 0.00013460294942269676
Position 9178: 0.00013321941579445964
Position 6337: 0.00012494515122490565
Position 1525: 0.00011487457998290499
Position 6967: 0.00011386958740447859
Position 2063: 8.423239846197052e-05
Position 9900: 8.073025543801457e-05
Position 2331: 7.942795966373415e-05
Position 274: 7.740554780849081e-05
Position 2127: 7.362718346073866e-05
Position 1733: 7.350526075230725e-05
Position 9765: 7.235942627564525e-05
Position 1584: 7.070253887657323e-05
Position 9741: 7.037309197145618e-05
Position 6274: 6.660801068517094e-05
Position 6604: 6.423017437536576e-05
Position 2186: 5.8884429227290504e-05
Position 9239: 4.444329175882136e-05
Position 4549: 4.320621257333375e-05
Position 8879: 4.310893141289676e-05
Position 207: 4.08722773967969e-05
Position 8935: 4.083242846163717e-05
Position 320: 3.851324169774587e-05
Position 809: 3.645913383296281e-05
Position 1195: 3.346988327116679e-05
Position 2427: 3.1339170023864046e-05
Position 7013: 2.9283115542396194e-05
Position 812: 2.7098597189082975e-05
Position 1696: 2.5306748838505955e-05
Position 2021: 2.2696215362683207e-05
Position 415: 2.2346578496288815e-05
Position 956: 2.1073511497531755e-05
Position 6549: 1.9732211854662177e-05
Position 1778: 1.9656675210640254e-05
Position 1351: 1.8333052683015128e-05
Position 1552: 1.5929791759930977e-05
Position 2190: 1.5791138773073563e-05
Position 1102: 1.4809127185084121e-05
Position 1986: 1.4545679252167519e-05
Position 8122: 1.2771391780364236e-05
Position 620: 1.2449167438669785e-05
Position 2301: 1.2030942788125031e-05
Position 1058: 1.1701267548419958e-05
Position 6294: 9.216547273658779e-06
Position 1749: 8.661202120696926e-06
Position 7254: 8.17093516905132e-06
Position 593: 7.707850079380343e-06
Position 1191: 5.992861106956565e-06
Position 461: 5.691168584073266e-06
Position 4712: 5.379439086542254e-06
Position 4663: 5.1743667070533965e-06
Position 1117: 4.463399313776142e-06
Position 2423: 4.044507187570426e-06
Position 765: 3.94600128047597e-06
Position 696: 2.945762870033195e-06
Position 835: 2.8818259915592027e-06
Position 1641: 2.6431795980770464e-06
Position 646: 2.425277017195885e-06
Position 998: 2.4235452565476445e-06
Position 745: 2.1768540974355195e-06
Position 204: 1.9832939840376903e-06
Position 4573: 1.9007360591390376e-06
Position 1604: 1.7917267835699215e-06
Position 2217: 1.6135402661971427e-06
Position 1150: 1.5914247783860503e-06
Position 142: 1.488153784559314e-06
Position 722: 1.4663787056473794e-06
Position 210: 1.4298517527150842e-06
Position 661: 1.331959069564907e-06
Position 887: 7.496623842545086e-07
Position 839: 5.205628190400475e-07
Position 874: 5.125326919026719e-07
Position 905: 4.960533887607262e-07
Position 679: 4.2863823943331534e-07
Position 164: 3.6884878753705247e-07
Position 175: 3.243313903234452e-07
Position 417: 2.9849830095747864e-07
Position 2072: 1.8643186887785013e-07
Position 860: 1.84373823657815e-07
Position 241: 1.8064841083770007e-07
Position 4051: 1.5819688758407486e-07
Position 186: 1.5371345073172483e-07
Position 826: 1.516576644167029e-07
Position 244: 5.247521350423166e-08
Position 1069: 3.046181311827634e-08
Position 1608: 3.021921647097e-08
Position 116: 3.74925102465761e-09
Position 144: 3.70050306530236e-09
Position 219: 2.5392881209778538e-09
Position 246: 2.0364899528868515e-09
Position 80: 3.650961650586739e-10
Position 725: 2.6692198395519246e-10
Position 152: 1.9807151103732696e-10
Position 109: 1.634436053724836e-10
Position 215: 1.1430075085845498e-10
Position 424: 1.066466702814652e-11
Position 676: 5.049009817761004e-12
Position 422: 4.381221701423491e-12
Position 681: 3.1897435700465332e-12
Position 846: 2.532443979404883e-12
