Gene = EFHB
Position 30791: 0.0027537874351633326
Position 36761: 0.002663225606594167
Position 42441: 0.002638750190257544
Position 36696: 0.0023408609806822678
Position 2296: 0.0023280716276290817
Position 1651: 0.0020854389053247256
Position 45711: 0.0020319776983263975
Position 42: 0.001997477390614988
Position 39528: 0.0019820730011458495
Position 36209: 0.0018040651934736127
Position 1846: 0.00169564271530078
Position 36665: 0.0014942036131788405
Position 319: 0.0014931041325958374
Position 37565: 0.0014905112190474181
Position 37024: 0.0014788352536107205
Position 3419: 0.0013464411492431477
Position 15985: 0.0013437578753018426
Position 28649: 0.0013201567966211975
Position 1175: 0.001012756875788803
Position 16121: 0.000993283591635578
Position 38549: 0.0009852781532218209
Position 2538: 0.0009769247143667065
Position 17404: 0.0008846985804534721
Position 621: 0.0008203245684883351
Position 421: 0.0008099865368464789
Position 491: 0.0007941541922909662
Position 219: 0.0007828712958729516
Position 17426: 0.0007328140327188648
Position 36661: 0.000631125655306274
Position 34813: 0.0006160490502248664
Position 2211: 0.0006143515506271526
Position 35464: 0.0006011123852311398
Position 4144: 0.0005897521460765936
Position 35564: 0.0005006298203331517
Position 36525: 0.0004865170590463345
Position 4943: 0.0003826229848756584
Position 37702: 0.0003108549958827602
Position 37419: 0.00029744333770195217
Position 2496: 0.00023437781901461751
Position 1934: 0.00021703619982353016
Position 30002: 0.0001938933575160618
Position 310: 0.00018171492736761722
Position 31466: 0.00017469579183804017
Position 37905: 0.0001434373377086317
Position 248: 0.00013315206718140447
Position 32356: 0.00012791718225214481
Position 31129: 0.00012694136812310114
Position 29898: 0.00012442570356742665
Position 4114: 8.629822286146403e-05
Position 804: 8.23742257809706e-05
Position 37618: 8.147801529805199e-05
Position 29516: 7.250619683721818e-05
Position 37614: 6.761734027762274e-05
Position 29635: 6.696260477882233e-05
Position 18978: 6.447343373657798e-05
Position 93: 4.724063619746357e-05
Position 1146: 3.0112710775128088e-05
Position 18962: 2.475498861538692e-05
Position 317: 2.410704226514199e-05
Position 66: 2.1861767065263486e-05
Position 29683: 1.764565690181615e-05
Position 24802: 1.7003588699300225e-05
Position 1172: 1.5572953476015175e-05
Position 31420: 1.3162502146612188e-05
Position 303: 1.2377811782994348e-05
Position 38096: 1.0911824116397179e-05
Position 38017: 9.503258223576817e-06
Position 1422: 8.178518734658854e-06
Position 31: 7.02860478273863e-06
Position 1401: 6.983556371890032e-06
Position 424: 6.925466896525809e-06
Position 560: 6.827449352440651e-06
Position 988: 6.49596079603235e-06
Position 1018: 6.367921454308879e-06
Position 1036: 5.74166327948637e-06
Position 568: 5.7219495410493094e-06
Position 955: 5.044107629564869e-06
Position 1438: 5.0015028355447325e-06
Position 949: 3.96459532583077e-06
Position 1361: 2.7503628628742626e-06
Position 920: 2.5207655493392714e-06
Position 683: 1.9990194617778062e-06
Position 1408: 1.1366312400872993e-06
Position 729: 9.77189789765645e-07
Position 633: 9.140051090400007e-07
Position 1324: 9.05742109188216e-07
Position 1262: 5.218605810229757e-07
Position 1319: 4.674869288167194e-07
Position 607: 1.3658556358562093e-07
Position 1298: 9.060576837676014e-08
Position 2293: 4.446555517753139e-08
Position 2871: 2.7445944268003893e-08
Position 158: 1.2594082941520793e-08
Position 441: 5.055942205262975e-09
Position 432: 4.517007457455523e-09
Position 45: 1.7561415134117782e-09
Position 408: 1.7214714161538616e-09
Position 439: 4.0533362365180676e-10
Position 562: 2.7127357855676772e-11
Position 505: 1.6304265724716132e-11
Position 691: 9.938488656651348e-12
Position 473: 3.2813123901583445e-12
Position 87: 6.906031571858626e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 14203: 0.9999999999999946
Position 28430: 0.999151458309175
Position 18766: 0.9620988055102586
Position 37338: 0.9306450489608449
Position 34664: 0.851101490941681
Position 45528: 0.7851827311158517
Position 45131: 0.7642297643873862
Position 35867: 0.6543519719267507
Position 15812: 0.633956451736978
Position 48175: 0.6136777174356491
Position 54375: 0.43759554026232805
Position 30256: 0.35601305402339245
Position 2186: 0.2805822571097922
Position 5346: 0.22417283282529338
Position 827: 0.22089942304112486
Position 2427: 0.2191178255186939
Position 1143: 0.2013407759498308
Position 35334: 0.18604092195789612
Position 41761: 0.17370050092288017
Position 51448: 0.1540069946020117
Position 50335: 0.1252776305923588
Position 16606: 0.1198647265732563
Position 30034: 0.11251349754494719
Position 39871: 0.11062056194345024
Position 49564: 0.10680075335664299
Position 15767: 0.10082133475946696
Position 24316: 0.09536382712107236
Position 21559: 0.09133424984698976
Position 2058: 0.08771988635382469
Position 36032: 0.08361373533013426
Position 26434: 0.07782397747445079
Position 34533: 0.07429881056843844
Position 34530: 0.06957513264727334
Position 39223: 0.06941672952565006
Position 15791: 0.06879707850319015
Position 1226: 0.06662594285937826
Position 41799: 0.06572401587361311
Position 43746: 0.06453982579598688
Position 29434: 0.06350491420710405
Position 15847: 0.06298593930358974
Position 38252: 0.06146334615525402
Position 15867: 0.05444781396538294
Position 48338: 0.05285113537542918
Position 48960: 0.04869982620583652
Position 29445: 0.040331847771004195
Position 35736: 0.04015041950703908
Position 34114: 0.039628444434472075
Position 33260: 0.03241100439321579
Position 35764: 0.02834270015116145
Position 16976: 0.028049462508207355
Position 810: 0.026990920328282538
Position 714: 0.022528317537319084
Position 24632: 0.022457787602156234
Position 2430: 0.022049625799077783
Position 29516: 0.021772155591575908
Position 848: 0.021332472543434542
Position 19094: 0.021036223064033136
Position 45812: 0.020627319758400924
Position 32676: 0.02048908936698532
Position 17002: 0.019622726770443952
Position 35223: 0.018015813415466347
Position 43243: 0.018002023782992843
Position 16624: 0.017779411255348262
Position 20984: 0.017651704097305727
Position 29947: 0.017569044764044882
Position 48666: 0.017280577393359153
Position 40915: 0.01724537650085763
Position 18722: 0.017067196276461177
Position 29878: 0.016208201784412717
Position 35500: 0.015982661498515377
Position 21521: 0.015628687608895162
Position 29456: 0.01551758802404079
Position 23646: 0.014832106339157443
Position 36923: 0.014434538592872926
Position 36598: 0.014172960802972678
Position 15718: 0.01400247977179318
Position 32237: 0.013494949541498574
Position 34880: 0.012825123615342266
Position 28646: 0.012668717400802568
Position 45488: 0.012366307254507096
Position 16290: 0.012103185575689637
Position 46802: 0.011911957626964023
Position 36560: 0.011790178297216791
Position 17546: 0.011707563508706465
Position 47936: 0.011706609059028525
Position 50231: 0.011131700117063678
Position 35285: 0.010895335003631162
Position 1873: 0.010543265368584225
Position 29403: 0.01003677702354668
Position 21873: 0.009814843606063373
Position 35363: 0.009560005474050767
Position 34901: 0.009385332069495206
Position 1104: 0.009036858133547631
Position 35947: 0.009025631768296299
Position 18877: 0.008875488950663596
Position 5306: 0.008818266427032392
Position 47510: 0.008696706412734234
Position 35658: 0.008696200920345839
Position 35595: 0.008671315505331918
Position 1515: 0.00850725423239882
Position 49863: 0.00845238142985277
Position 1324: 0.007641079073627142
Position 24878: 0.0076070154009189655
Position 16067: 0.007513254895772271
Position 46115: 0.007345616769544318
Position 36277: 0.007334181842747212
Position 21530: 0.006547067940039501
Position 2179: 0.006506165699981564
Position 29893: 0.006226645904947919
Position 2254: 0.006225328329544668
Position 29379: 0.005990839330553952
Position 40383: 0.005906958268741409
Position 4474: 0.005870582741915724
Position 50249: 0.005851430802364233
Position 36125: 0.00580005438505326
Position 29999: 0.0055406155191687675
Position 19151: 0.005105895193152076
Position 29309: 0.005059234670375549
Position 2157: 0.005001575910551096
Position 34835: 0.004769576489345247
Position 876: 0.004715010927789291
Position 48521: 0.004640262967451338
Position 37363: 0.004620114204476842
Position 34488: 0.004434691591585848
Position 18698: 0.00440237223889352
Position 4103: 0.00418742289013164
Position 45836: 0.004051539227316656
Position 36191: 0.004028731271836156
Position 16064: 0.00395574707432218
Position 36979: 0.0037771426967712993
Position 17294: 0.0035832555636850093
Position 35342: 0.003535029937822363
Position 48985: 0.0033540189653610613
Position 30037: 0.0033117003369916645
Position 17403: 0.0032042056285881246
Position 16581: 0.003196931776287241
Position 28739: 0.003186158478796643
Position 46822: 0.0030973330490792167
Position 36075: 0.0029790780846003888
Position 30667: 0.002746104908059166
Position 1043: 0.002717700936416405
Position 29471: 0.00267208808749062
Position 42246: 0.002638750190257544
Position 40497: 0.0026275076948900815
Position 664: 0.002525294214550521
Position 1348: 0.0025204822455008003
Position 36343: 0.002434025331040369
Position 21989: 0.002367730268312375
Position 37791: 0.0023324376379409576
Position 35879: 0.0022342992566533265
Position 4037: 0.002189949784139902
Position 18781: 0.002187347973439604
Position 29835: 0.002134675459070984
Position 480: 0.0020603021430714258
Position 516: 0.0020238247241375442
Position 28648: 0.001991395300961599
Position 36992: 0.0019623189468606296
Position 16332: 0.0019548888648760537
Position 48011: 0.0019020583055594322
Position 4179: 0.0017839993532248952
Position 49418: 0.001749002838352885
Position 4113: 0.0017323019267711862
Position 19098: 0.001728486189824361
Position 35315: 0.0016435576266609433
Position 21740: 0.001572112897028571
Position 1985: 0.001508475595804657
Position 48891: 0.001478707567480421
Position 29555: 0.0014615675294890225
Position 29493: 0.0014019556726388022
Position 16719: 0.0013811215243167622
Position 24380: 0.0013350784160862637
Position 35899: 0.0012916087176964549
Position 35139: 0.0012099509613306065
Position 48518: 0.001201836802154404
Position 29525: 0.001132943814038398
Position 46532: 0.0010646345639324076
Position 2031: 0.0010438384753502317
Position 36048: 0.001039344598013212
Position 41352: 0.0009378018447921212
Position 28675: 0.000906942362007367
Position 21578: 0.0009053602516140252
Position 34916: 0.0008919080565284882
Position 1893: 0.0008666466483658646
Position 1896: 0.0007941332029216945
Position 975: 0.0007448978795778172
Position 29927: 0.0006747069854635329
Position 2023: 0.0006698675533991713
Position 2103: 0.0006537752427583089
Position 36233: 0.000629851010629403
Position 38519: 0.0005991446416441531
Position 35515: 0.000553291836419079
Position 29312: 0.0005428058305143884
Position 1045: 0.0005197614232341764
Position 19165: 0.0005030453753638008
Position 36409: 0.0004971697514848909
Position 891: 0.0004935486041225882
Position 36101: 0.00047368110138246166
Position 668: 0.0004710054218894018
Position 3974: 0.00045618942311565863
Position 19127: 0.0004544869146841514
Position 3214: 0.00044749241725416326
Position 36673: 0.00044527695875724486
Position 41325: 0.0004245203994992521
Position 4818: 0.00038262298487565845
Position 37660: 0.0003780376103284542
Position 1567: 0.0003656817247149159
Position 3293: 0.00034540653571769886
Position 2458: 0.0003430555873806401
Position 1675: 0.00033431208556437527
Position 556: 0.00033315026078753517
Position 1421: 0.0003069557499096828
Position 39273: 0.0002925628548353951
Position 30062: 0.000269956411202534
Position 37765: 0.00024100916000268535
Position 1570: 0.00024087658368113698
Position 1534: 0.0002375917061614434
Position 28285: 0.00023023546212364487
Position 24320: 0.00023012510500574086
Position 1518: 0.0002166386061545824
Position 30052: 0.00021072986563697402
Position 3024: 0.0002047632055931426
Position 1937: 0.0002018825534737822
Position 31358: 0.00018785829398465224
Position 1877: 0.0001660281252672238
Position 768: 0.00015850615854940103
Position 44195: 0.00015735429784707872
Position 607: 0.00015298095780674517
Position 1252: 0.0001389020712681483
Position 3925: 0.00013457959841470322
Position 854: 0.00012333412426951903
Position 29263: 0.00012133552003535025
Position 29092: 0.00011827084490156465
Position 3266: 0.00011541034089334507
Position 29174: 0.00010922083962242951
Position 31006: 0.00010614449838392777
Position 3307: 0.00010590902568354254
Position 15605: 0.00010574648926838328
Position 3330: 0.00010197876923586
Position 38380: 9.963476189181083e-05
Position 21172: 9.201490253285339e-05
Position 37537: 8.759397868893385e-05
Position 18578: 8.554372209982575e-05
Position 786: 7.808123670816572e-05
Position 1115: 7.492344951471485e-05
Position 761: 7.359505900569013e-05
Position 920: 6.596512959340306e-05
Position 2021: 5.9205800457093485e-05
Position 575: 5.680857560694783e-05
Position 1640: 5.267716849266824e-05
Position 32448: 5.255488161615654e-05
Position 1735: 5.254383487872661e-05
Position 756: 4.782213787143609e-05
Position 1721: 4.7553466291894504e-05
Position 29282: 4.641569173772847e-05
Position 20879: 4.59059498963824e-05
Position 20917: 4.3862329601995275e-05
Position 37684: 4.217801683825085e-05
Position 618: 4.161108795622226e-05
Position 1150: 4.139057061095038e-05
Position 1960: 4.11606352944454e-05
Position 484: 3.901949586389991e-05
Position 857: 3.875163715660383e-05
Position 1711: 3.802651026774957e-05
Position 850: 3.450317782112087e-05
Position 716: 3.4073390472167916e-05
Position 34943: 3.3692155873246116e-05
Position 16707: 3.141468816190606e-05
Position 722: 3.118475360270533e-05
Position 16531: 3.0695586734956136e-05
Position 455: 2.9900448308910575e-05
Position 1627: 2.9289578823487022e-05
Position 1844: 2.7954351449076246e-05
Position 1731: 2.7689981954259118e-05
Position 1644: 2.6817327513504785e-05
Position 3240: 2.5480854865395466e-05
Position 1738: 2.5273338310779768e-05
Position 38864: 2.4998367121285165e-05
Position 32111: 2.3210003481447447e-05
Position 734: 2.2841491997686295e-05
Position 949: 2.223878004191387e-05
Position 901: 2.2174279412263683e-05
Position 31030: 2.0796869739173394e-05
Position 16132: 2.07412839848496e-05
Position 1293: 1.911365078089035e-05
Position 118: 1.899913521924527e-05
Position 38213: 1.856135431380708e-05
Position 1681: 1.7404764464801115e-05
Position 1709: 1.6859555675517477e-05
Position 32394: 1.5962330884234343e-05
Position 24585: 1.569797987622632e-05
Position 35445: 1.5405985001270207e-05
Position 37248: 1.520385583674417e-05
Position 35951: 1.4857069437730456e-05
Position 32397: 1.3498443908240107e-05
Position 879: 1.2128294620591129e-05
Position 1755: 1.2052474412314198e-05
Position 1620: 1.1061526630994767e-05
Position 1009: 1.0326248480983753e-05
Position 192: 1.0009791782625815e-05
Position 29187: 8.389273670057897e-06
Position 542: 7.632861523516102e-06
Position 36149: 6.1549729983332685e-06
Position 35172: 5.73684666359636e-06
Position 30753: 5.468521582419079e-06
Position 1427: 3.963087257020674e-06
Position 416: 3.835427520156763e-06
Position 1376: 3.449751959792908e-06
Position 1353: 2.8911174112418325e-06
Position 403: 2.0945842804353076e-06
Position 683: 1.638739599032715e-06
Position 207: 1.5607400774961101e-06
Position 773: 1.557056429991185e-06
Position 37618: 1.4634251051983657e-06
Position 120: 1.4621267424466273e-06
Position 589: 1.3853366411957484e-06
Position 447: 1.3280501653915982e-06
Position 197: 1.1802788956527456e-06
Position 582: 1.0931773876420211e-06
Position 1572: 9.89985729150336e-07
Position 34854: 8.837653566162748e-07
Position 1018: 8.455988469677115e-07
Position 173: 8.157728855814561e-07
Position 681: 7.60925857863959e-07
Position 633: 7.455328375328826e-07
Position 624: 7.419859772327354e-07
Position 384: 6.889409857182826e-07
Position 36083: 6.577598639362688e-07
Position 365: 5.984162031705106e-07
Position 439: 4.743806118334761e-07
Position 626: 4.1211461421974873e-07
Position 568: 3.5737981705075836e-07
Position 248: 3.459994358244597e-07
Position 641: 3.2575013598327256e-07
Position 788: 3.022326181449283e-07
Position 317: 2.7414602520095416e-07
Position 259: 1.7572735765400025e-07
Position 779: 1.6685451500412866e-07
Position 1298: 1.3792901279149118e-07
Position 210: 1.350955846550397e-07
Position 361: 1.3106798184371237e-07
Position 388: 1.2484568871714125e-07
Position 1590: 1.1526888964098826e-07
Position 418: 1.1200952038153429e-07
Position 143: 1.0663972487436831e-07
Position 106: 9.564103807862477e-08
Position 429: 9.491322917156958e-08
Position 342: 9.437787320285115e-08
Position 1382: 9.285111489776828e-08
Position 495: 9.107015939307076e-08
Position 298: 8.626623231192518e-08
Position 264: 8.045173264267174e-08
Position 424: 7.297202260298335e-08
Position 310: 6.934606902852693e-08
Position 392: 6.638640642745176e-08
Position 4385: 6.53699101786065e-08
Position 1068: 6.082310090977483e-08
Position 100: 5.2338747980419155e-08
Position 592: 4.6208523112631053e-08
Position 125: 4.574701902281594e-08
Position 279: 2.529009711453178e-08
Position 328: 2.237316101537217e-08
Position 993: 1.772255121727235e-08
Position 1364: 1.733781602209235e-08
Position 217: 1.696196665724051e-08
Position 2759: 1.483825587349752e-08
Position 2704: 1.2607688394506398e-08
Position 296: 6.87717800739079e-09
Position 270: 5.172896467654648e-09
Position 505: 4.674243741048642e-09
Position 215: 4.2849966906939565e-09
Position 136: 4.057405851241357e-09
Position 503: 6.156932501394462e-11
Position 432: 5.3359229456482585e-11
Position 276: 4.5489767730523896e-11
Position 1057: 2.995918831415247e-11
Position 96: 2.1186816962528693e-11
Position 152: 1.4229735406247538e-11
Position 261: 1.3126801221536435e-11
Position 323: 1.6453596034198475e-12
