Gene = DARS2
Position 32162: 0.648541846340098
Position 10646: 0.5107867886196775
Position 6156: 0.5094127989486515
Position 27537: 0.5080649417073909
Position 13686: 0.4904958772971912
Position 8872: 0.4769920417185174
Position 3829: 0.46592485785416554
Position 13294: 0.4230482090400715
Position 13650: 0.3959126404490203
Position 15177: 0.3611823355720658
Position 28971: 0.3408659983204882
Position 28845: 0.2949594780764138
Position 9969: 0.291126287508857
Position 1839: 0.25046473102119127
Position 32747: 0.24699703566385553
Position 15356: 0.2363046871404548
Position 8896: 0.1873736624711107
Position 29224: 0.16144775891394894
Position 28948: 0.16066931359977182
Position 32195: 0.15173316935000775
Position 6131: 0.15054876679874032
Position 30036: 0.11079424924947973
Position 2158: 0.10953319477058023
Position 25823: 0.10139218426517223
Position 32297: 0.09169209103831631
Position 30001: 0.08395256891997974
Position 6730: 0.08034765082068293
Position 27332: 0.07838388923812181
Position 32445: 0.06073449837345516
Position 32626: 0.05382560315120586
Position 253: 0.051315082823435686
Position 10302: 0.046039085029960625
Position 8879: 0.04028021112496732
Position 3014: 0.037536934574584374
Position 12496: 0.03572449627044348
Position 5977: 0.0356964006732595
Position 15242: 0.031654828218257824
Position 1907: 0.031183481555448943
Position 14929: 0.03107006156941368
Position 3487: 0.029745870921175407
Position 4215: 0.028533875994996953
Position 2243: 0.027408286042264356
Position 10460: 0.025833418343186098
Position 29240: 0.025441511044942355
Position 20680: 0.0250566702619425
Position 16312: 0.023763351903501016
Position 2397: 0.023249129608472092
Position 5706: 0.021520779288542253
Position 7044: 0.02119209536805945
Position 1899: 0.02066295760193418
Position 2768: 0.02055015503498445
Position 818: 0.019954388649001127
Position 17418: 0.018771928712263353
Position 13290: 0.018402099703460347
Position 1794: 0.017745911115446003
Position 32832: 0.017140941750203087
Position 32469: 0.016443007661867657
Position 4995: 0.015294565976759515
Position 33261: 0.015191290841304803
Position 2190: 0.01480667498140048
Position 32553: 0.014153651534458104
Position 10298: 0.013643704850612242
Position 10650: 0.013552111148253354
Position 3853: 0.013080304686902541
Position 5028: 0.013069413248979823
Position 2118: 0.013003026171640121
Position 30006: 0.011988422444204032
Position 31837: 0.011770135162277866
Position 19384: 0.01102200511948118
Position 12313: 0.010918016879801049
Position 32456: 0.010380537561596386
Position 25855: 0.010254782117127501
Position 29337: 0.00998879011827254
Position 16334: 0.009963685720496503
Position 13696: 0.009558810713006892
Position 1868: 0.009492332091150696
Position 28756: 0.008837444218635334
Position 1229: 0.008712178490846486
Position 2074: 0.008679421768778294
Position 10463: 0.008652879296096198
Position 17393: 0.008554076983610014
Position 14888: 0.008274754509942528
Position 3784: 0.0076844539168633525
Position 13316: 0.006998433131234088
Position 1864: 0.006912619163667976
Position 565: 0.006688895644352602
Position 33593: 0.006656662286232851
Position 4245: 0.0066205646929900445
Position 5925: 0.006617176884153983
Position 4748: 0.005984404037783817
Position 14257: 0.005915462379419136
Position 6797: 0.0057535514150804665
Position 15374: 0.005462865416985323
Position 9777: 0.005430618060139797
Position 29863: 0.005396575693763764
Position 33568: 0.005290883277293744
Position 14327: 0.005054644663945965
Position 10489: 0.005051163157063851
Position 13968: 0.004945694258091648
Position 31782: 0.004918452340375221
Position 13456: 0.004680419547474982
Position 12926: 0.0040243469264591115
Position 3367: 0.003702458275065811
Position 9813: 0.003620699543294646
Position 256: 0.003522008382931147
Position 15756: 0.0033966496023121536
Position 749: 0.0031805251994740475
Position 525: 0.003170937705129702
Position 3407: 0.0031530129660180734
Position 32974: 0.003101823985154377
Position 1471: 0.0027292619869832874
Position 14277: 0.0027102703110737027
Position 15065: 0.002708346084438392
Position 5687: 0.0027035468423360237
Position 13603: 0.002683464635249882
Position 9875: 0.002636699212950161
Position 29030: 0.0026103283403807395
Position 13999: 0.002590661707745203
Position 13453: 0.0024352288259229357
Position 29973: 0.0024070237288058237
Position 16369: 0.0024045698988201455
Position 683: 0.0023691121867129225
Position 33718: 0.0023477274612295857
Position 16388: 0.0022807240920830344
Position 33515: 0.0021991064193835775
Position 3559: 0.002148269685947114
Position 14838: 0.002083179452773143
Position 3546: 0.0020699266425007793
Position 16150: 0.0020653421822986375
Position 33991: 0.0019941230036933377
Position 8932: 0.0019878406643060514
Position 30625: 0.001982048995798971
Position 22418: 0.001971717855171713
Position 20472: 0.0018356129150064262
Position 20315: 0.0018163761966960368
Position 6104: 0.0018051529676304482
Position 8814: 0.0017456933234694814
Position 3308: 0.0017454269815732784
Position 6960: 0.0017229292830099163
Position 5000: 0.0016812516406431578
Position 3890: 0.0016666294550487799
Position 1957: 0.0016355669254607848
Position 2433: 0.001570598297358462
Position 3177: 0.0015453557633185436
Position 29367: 0.0015043528024975051
Position 33291: 0.001425978694447045
Position 8909: 0.001417882999627629
Position 32568: 0.0014099017372671179
Position 3876: 0.001397904289723338
Position 29501: 0.0013838520675716654
Position 3057: 0.0013804637672469272
Position 5955: 0.0013631150277308454
Position 3572: 0.0011063804780764548
Position 1807: 0.0010826058603955516
Position 2495: 0.001055331567903931
Position 1769: 0.0010522033794273654
Position 4937: 0.0010071189602570557
Position 12952: 0.0009954328389932782
Position 2685: 0.0008987243772722417
Position 6244: 0.0008767755375181888
Position 6163: 0.000854825087549243
Position 4790: 0.0008255065315515185
Position 5979: 0.0008141097442455836
Position 20475: 0.0008139028516486018
Position 9761: 0.0008127155919038459
Position 12982: 0.000696421684620607
Position 158: 0.0006826063368734136
Position 2498: 0.0006577322042194353
Position 3340: 0.0006563326791971432
Position 33054: 0.0006537436735102101
Position 1152: 0.0006177646959188467
Position 6595: 0.0006161887931284631
Position 1010: 0.0006011526513078701
Position 2005: 0.0005908226274700188
Position 6177: 0.0005745202985539145
Position 821: 0.0005722904091285247
Position 6057: 0.0005687265392634317
Position 15683: 0.0005346679402030713
Position 6665: 0.0005295377538444276
Position 2364: 0.0005269313940545702
Position 773: 0.0005061344374021052
Position 33415: 0.00048573729441868483
Position 17470: 0.00048405580890063365
Position 4880: 0.00046398234118231704
Position 189: 0.00045880859607564566
Position 1289: 0.00045878360873964516
Position 6020: 0.000457038680833551
Position 1243: 0.0004527752122239484
Position 9821: 0.00044866200407461473
Position 2524: 0.00042669174696923173
Position 2840: 0.00042171032294886605
Position 1361: 0.0004177155414937898
Position 3111: 0.0004118004048515922
Position 16414: 0.0004062359650268982
Position 13633: 0.0003882419105181891
Position 2193: 0.00036280821866741886
Position 1748: 0.00035226238924479584
Position 3855: 0.0003347214788539415
Position 5941: 0.0003274632536491135
Position 3786: 0.000327315819875376
Position 640: 0.00031358493972438294
Position 3054: 0.0003125041036866318
Position 4242: 0.0003119922444477325
Position 16396: 0.0003111014569036576
Position 753: 0.00030884324546753817
Position 6598: 0.000295174890030594
Position 17499: 0.0002913646351232494
Position 12935: 0.00028980657658846744
Position 14418: 0.0002790719527304983
Position 5731: 0.00027727432749336206
Position 5996: 0.0002764311694206569
Position 1975: 0.0002714144593598711
Position 29543: 0.00026612354772699744
Position 986: 0.00026219751953286783
Position 33997: 0.0002562006517392143
Position 9285: 0.00024350618001161428
Position 10320: 0.00022341426235450182
Position 31628: 0.00022115436063632472
Position 13869: 0.00022084681232405215
Position 782: 0.00021521276834552083
Position 31653: 0.0002107521679770984
Position 31491: 0.0002106880939625577
Position 1927: 0.00018206319766838174
Position 3157: 0.0001788993222860989
Position 31393: 0.00017796715850372866
Position 4163: 0.00017719220606886497
Position 3182: 0.00017060866019037745
Position 2090: 0.00016487821214843616
Position 831: 0.0001595477432310261
Position 33082: 0.000158710814109435
Position 20895: 0.00015373980939956548
Position 1339: 0.0001494549078760955
Position 3022: 0.00014897458947107258
Position 3719: 0.00014356138494195898
Position 7115: 0.0001393881487581485
Position 22563: 0.00013443256684018775
Position 2552: 0.00012691625403909505
Position 15405: 0.00012665927100754824
Position 3210: 0.0001215029314243808
Position 4764: 0.00011881595864939078
Position 33968: 0.00011834728412767009
Position 16582: 0.000114996313485073
Position 5045: 0.00011338278888674234
Position 29517: 9.919322009617768e-05
Position 3495: 9.797022481429144e-05
Position 15618: 9.28907584454425e-05
Position 2878: 9.219416467089097e-05
Position 3373: 8.648094571947311e-05
Position 3928: 7.87342871571944e-05
Position 1624: 7.640798797598992e-05
Position 275: 7.110268080313956e-05
Position 785: 5.776015002967205e-05
Position 1961: 4.644257833123012e-05
Position 16623: 4.328701976588756e-05
Position 1084: 4.2139431599629094e-05
Position 3063: 4.109694763680299e-05
Position 1601: 3.9684049051816816e-05
Position 4562: 3.820563267969696e-05
Position 21023: 3.708895134623561e-05
Position 3669: 3.7025993827096016e-05
Position 7246: 3.2155226711626475e-05
Position 24234: 3.08022585929354e-05
Position 2464: 3.0163173638045486e-05
Position 3350: 2.9742473815046637e-05
Position 173: 2.9606999545389692e-05
Position 595: 2.8865285277512183e-05
Position 3212: 2.8560302071827585e-05
Position 24675: 2.7178538824375847e-05
Position 22831: 2.3649493663371775e-05
Position 529: 2.354085786595212e-05
Position 23062: 2.297485636574172e-05
Position 2852: 2.17967973780925e-05
Position 1047: 2.1320331757165616e-05
Position 2275: 2.116222162408864e-05
Position 2653: 1.899400056881242e-05
Position 2895: 1.864713808974139e-05
Position 1395: 1.832358325836447e-05
Position 1365: 1.791453175227694e-05
Position 20973: 1.3973506174917124e-05
Position 2539: 1.3618876404449049e-05
Position 1174: 1.3461482550454568e-05
Position 1650: 1.3195250222266858e-05
Position 23082: 1.0621764459679875e-05
Position 3240: 1.0584397173469198e-05
Position 222: 8.541870510076697e-06
Position 614: 8.52392350710393e-06
Position 1301: 7.135869446407565e-06
Position 1154: 7.079027217037451e-06
Position 23369: 6.8497812563532515e-06
Position 16973: 6.610759386207487e-06
Position 24325: 6.4602287565664255e-06
Position 537: 5.387784821364644e-06
Position 2331: 4.6811161272315124e-06
Position 17078: 4.574607825397713e-06
Position 16553: 4.4610388223632845e-06
Position 17629: 3.61189775084212e-06
Position 467: 2.515552900993216e-06
Position 1354: 2.0599969667187307e-06
Position 20949: 2.0344758276297303e-06
Position 24395: 1.8078706389781228e-06
Position 24372: 1.749383166939424e-06
Position 19791: 1.7100985315277807e-06
Position 1178: 1.7020509234855904e-06
Position 2783: 1.6196080326789016e-06
Position 2371: 1.608061144704284e-06
Position 1628: 1.5301600187115886e-06
Position 992: 1.5109029107930564e-06
Position 2461: 1.4593205789157231e-06
Position 1488: 1.3871511803584033e-06
Position 17029: 1.3790594367724096e-06
Position 18186: 1.3484381913597224e-06
Position 17129: 1.1431754516893155e-06
Position 2636: 1.1231484919961388e-06
Position 8594: 1.0355518703214335e-06
Position 17816: 9.481757335679392e-07
Position 840: 9.470896625212118e-07
Position 18568: 9.336535264766961e-07
Position 424: 7.62542260688996e-07
Position 16807: 7.31767292157961e-07
Position 16809: 7.250070206839197e-07
Position 20826: 6.809532670294015e-07
Position 19830: 6.586894611871032e-07
Position 15136: 4.4949819138352106e-07
Position 18743: 4.4722592710816903e-07
Position 2726: 4.4594018684525383e-07
Position 12152: 4.2929334463061895e-07
Position 19173: 3.1739237117753327e-07
Position 2581: 2.812085833232723e-07
Position 18809: 2.6447779620564647e-07
Position 17399: 2.42531771531553e-07
Position 17484: 2.3294628303191003e-07
Position 272: 1.9177968146395094e-07
Position 345: 1.0154661423158616e-07
Position 17840: 7.99019168787038e-08
Position 761: 6.91935471414532e-08
Position 333: 6.030690678316389e-08
Position 616: 4.444876428306453e-08
Position 20311: 3.497378362712191e-08
Position 20335: 3.0983983115735855e-08
Position 1015: 1.3045624054710067e-08
Position 592: 1.2895169945580582e-08
Position 167: 1.2711640480971777e-08
Position 362: 8.139002809723629e-09
Position 539: 7.586467521891793e-09
Position 495: 6.1917851739797495e-09
Position 489: 2.5975768412697347e-09
Position 354: 2.3921942960461763e-09
Position 342: 2.087627185520081e-09
Position 833: 1.2306824857201773e-09
Position 470: 6.316561373279449e-10
Position 359: 3.3439342563458104e-10
Position 284: 2.5528138052974954e-10
Position 853: 2.4508983857669595e-10
Position 464: 4.942962410565715e-11
Position 93: 1.9692427695018842e-11
Position 356: 1.310812548882512e-11
Position 475: 8.169675449389682e-12
Position 96: 3.6397922399430915e-12
