Gene = PDPN
Position 788: 3.5699616717343804e-05
Position 577: 3.4250167185544e-05
Position 1613: 3.2087731178417406e-05
Position 2079: 3.1143857791767037e-05
Position 1722: 3.0355005298637993e-05
Position 182: 2.7891462326535977e-05
Position 2794: 2.7485148969567613e-05
Position 549: 2.5571501415510156e-05
Position 200: 2.220556631243422e-05
Position 785: 1.928799803083539e-05
Position 1047: 1.8732133184148283e-05
Position 584: 1.480324884063199e-05
Position 173: 1.3401221704947963e-05
Position 259: 1.2980557975263359e-05
Position 2300: 1.0029977978839947e-05
Position 1729: 9.590534926981967e-06
Position 1041: 7.989038912472265e-06
Position 1076: 7.713077089534821e-06
Position 1574: 7.2293442884505674e-06
Position 853: 5.388818231089038e-06
Position 632: 5.173148158203855e-06
Position 1223: 4.682929750344651e-06
Position 993: 3.5080841748467364e-06
Position 149: 2.719990928488648e-06
Position 850: 2.537074743219739e-06
Position 830: 2.149102335839696e-06
Position 1181: 1.8335444854391798e-06
Position 1060: 9.541627034488167e-07
Position 752: 8.316797663202962e-07
Position 737: 6.442934611249098e-07
Position 293: 4.1574545383570025e-07
Position 777: 3.111602247238282e-07
Position 278: 1.6213958767072927e-07
Position 805: 1.2495518174359987e-07
Position 361: 1.1993708740403161e-07
Position 1288: 1.1402086293283518e-07
Position 905: 1.0078113659908176e-07
Position 912: 9.683023306160207e-08
Position 1231: 7.34560647017268e-08
Position 889: 7.22665957861451e-08
Position 884: 6.406995244829742e-08
Position 267: 5.4100673892893105e-08
Position 232: 3.3264044630526456e-08
Position 918: 3.159975982855282e-08
Position 407: 1.7030069322760415e-08
Position 336: 1.532026263773388e-08
Position 261: 1.1724492169120082e-08
Position 160: 9.296497363307313e-09
Position 635: 7.641120484666868e-09
Position 1006: 4.747099517458945e-09
Position 376: 4.680726185861627e-09
Position 334: 4.443767745104603e-09
Position 1700: 2.814749512729602e-09
Position 689: 2.446568676612941e-09
Position 747: 2.34435852453383e-09
Position 945: 1.6407403529184867e-09
Position 942: 1.6107649947897259e-09
Position 1063: 1.1936137941688709e-09
Position 1210: 1.1742424198159119e-09
Position 640: 9.034785111023514e-13
Position 646: 4.317174833499313e-13
Position 686: 3.5759746626341305e-13
Position 682: 1.8881296044173106e-13
Position 652: 1.3815036856284456e-14
