Gene = BASP1
Position 1660: 0.000374086677765668
Position 6000: 0.00037155052849032204
Position 6926: 0.00034207910384517607
Position 6003: 0.0003333015516973266
Position 2148: 0.00031895185998413717
Position 2173: 0.0003057710745452982
Position 2545: 0.00027628118888958406
Position 2541: 0.00027579789112021374
Position 2543: 0.00025634462137323323
Position 4728: 0.00024331250404505881
Position 4536: 0.00017850328160405162
Position 2695: 0.0001757698062221395
Position 14312: 0.00016161426893534952
Position 15920: 0.00012091565491958833
Position 12646: 0.00010224784807111913
Position 11510: 9.371194834312977e-05
Position 12281: 8.743806485487218e-05
Position 15665: 6.635098562412074e-05
Position 15315: 4.959850705835968e-05
Position 13868: 4.622597357439805e-05
Position 12166: 4.170096197598479e-05
Position 16683: 3.989133666586905e-05
Position 8654: 3.971840520144789e-05
Position 13884: 2.503313633889602e-05
Position 571: 2.007560586049298e-05
Position 17585: 1.8625465666575008e-05
Position 145: 1.798539577733703e-05
Position 614: 1.580276067709353e-05
Position 12074: 1.3824576715051425e-05
Position 11460: 1.250697891218985e-05
Position 15569: 1.2359649627390541e-05
Position 12025: 9.438465810893454e-06
Position 1297: 9.331925847341516e-06
Position 1519: 5.3565760350819836e-06
Position 1463: 4.790742187051465e-06
Position 484: 3.887053865613294e-06
Position 423: 3.732334563355204e-06
Position 15553: 2.5232269457622814e-06
Position 15679: 2.467020619824732e-06
Position 11529: 2.3202869006331647e-06
Position 1222: 2.2398685656533827e-06
Position 15456: 2.1732182053982364e-06
Position 1108: 1.788274895172148e-06
Position 2819: 1.7087400514437607e-06
Position 1790: 1.6456185793074748e-06
Position 1356: 1.486531379755959e-06
Position 89: 1.4690986950281391e-06
Position 1847: 1.10039025603631e-06
Position 177: 8.961585372837204e-07
Position 1197: 8.711936366794781e-07
Position 5508: 8.43353189253759e-07
Position 543: 7.220946930336101e-07
Position 293: 6.720973037095045e-07
Position 302: 6.277143874411651e-07
Position 12338: 6.141290984858011e-07
Position 1691: 5.976203957772235e-07
Position 3060: 5.85056327631121e-07
Position 11475: 5.415137526765349e-07
Position 2358: 5.258824289500743e-07
Position 1005: 4.5443276953268945e-07
Position 2714: 4.486198037261801e-07
Position 3418: 4.250708896888688e-07
Position 1709: 4.1008027271814e-07
Position 1763: 3.645740764227659e-07
Position 545: 3.299528268028603e-07
Position 2408: 3.015511918619491e-07
Position 637: 2.9019463488202357e-07
Position 2674: 2.2602045509266423e-07
Position 8307: 2.2478519527261888e-07
Position 1139: 2.131819739747995e-07
Position 14089: 2.015176131920177e-07
Position 407: 1.7970950647326785e-07
Position 147: 1.661719391736529e-07
Position 8197: 1.638444522888402e-07
Position 8176: 1.2897034579305027e-07
Position 1602: 1.2621906870640844e-07
Position 526: 8.017706315291375e-08
Position 7430: 5.902774921036149e-08
Position 809: 2.7754613423108308e-08
Position 605: 2.3111493226048317e-08
Position 1852: 1.1211695574763211e-08
Position 2167: 7.251245876477256e-09
Position 2240: 4.950133100554867e-09
Position 2212: 4.431256949325089e-09
Position 9: 1.689249780510848e-09
Position 2498: 1.5662930290671808e-09
Position 2325: 1.4383905461545715e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 24951: 0.9065872140628675
Position 5400: 0.8926532916952749
Position 17451: 0.6892633760682663
Position 11406: 0.5393664271643681
Position 11139: 0.5343363646665871
Position 32350: 0.5122888141828814
Position 7949: 0.3644468539993651
Position 31624: 0.30074405206153676
Position 11459: 0.25573746806131137
Position 33610: 0.2501505459020918
Position 31647: 0.22058317436013247
Position 8113: 0.1803895955141307
Position 17413: 0.17465772363888216
Position 11238: 0.15660267633376831
Position 9895: 0.11084633584229406
Position 34669: 0.1078847442191587
Position 9585: 0.08708821915812197
Position 26941: 0.08064152112083393
Position 33139: 0.06807833877871208
Position 9423: 0.0621470266649851
Position 24779: 0.048260927993275526
Position 27222: 0.04607990078452454
Position 11324: 0.04088267237403233
Position 2984: 0.035618768326266814
Position 1944: 0.03541028366515311
Position 11410: 0.03516039697627551
Position 5485: 0.03476831374704017
Position 4577: 0.028129027674234138
Position 7308: 0.025590711483636674
Position 3531: 0.02538863864006704
Position 31858: 0.0253265821512697
Position 1069: 0.025283128262967892
Position 25929: 0.024201357809499717
Position 31208: 0.02251272453210299
Position 28839: 0.02082300130809497
Position 4574: 0.01855670505589679
Position 28590: 0.01768676210664608
Position 4673: 0.0171826947184319
Position 8039: 0.017080807869323568
Position 27701: 0.013703934185727164
Position 27890: 0.013410751608815843
Position 7264: 0.013333796530840838
Position 5570: 0.013304666578711342
Position 4015: 0.01309273251145956
Position 27503: 0.011947730742979825
Position 5573: 0.010401700478839065
Position 4391: 0.009227373322422716
Position 5288: 0.008359963581193435
Position 4655: 0.006814682125672966
Position 5617: 0.006686604125734621
Position 4049: 0.006574089622573757
Position 2839: 0.006571912562281932
Position 1093: 0.006037028023292057
Position 6226: 0.0058075806984378975
Position 10844: 0.0055180927026254566
Position 6602: 0.005486237282726908
Position 26809: 0.005379808718394634
Position 21353: 0.00526268801410034
Position 19225: 0.004797714707825364
Position 3104: 0.0047628020883246705
Position 2564: 0.00453565144981363
Position 6544: 0.0038407943706985025
Position 25516: 0.003754253554748524
Position 4600: 0.003691310986926173
Position 4879: 0.0034925862024469145
Position 2799: 0.003404263274135333
Position 21387: 0.003297346882309361
Position 3142: 0.003228035902638201
Position 21844: 0.003213438625314192
Position 27035: 0.0031741877183372293
Position 7216: 0.0031610282886609174
Position 9362: 0.0031175353490767816
Position 2888: 0.0030810934500606797
Position 809: 0.003051845299667075
Position 18013: 0.002999472353271744
Position 19069: 0.002812995305980144
Position 6625: 0.002802690525373114
Position 9465: 0.002461067754681554
Position 812: 0.002454839764976285
Position 8057: 0.0023086849679818276
Position 2775: 0.0022731511849141406
Position 4635: 0.0022462488820672566
Position 7094: 0.002014465576190574
Position 19022: 0.0019340880230089336
Position 1371: 0.0018415192544195664
Position 8126: 0.0017958646040369369
Position 6559: 0.0017210036346820379
Position 6522: 0.0016594887312472507
Position 25601: 0.0016074220917257388
Position 5917: 0.0015023556097679542
Position 21864: 0.0014955570801519385
Position 782: 0.001437088340773573
Position 3705: 0.0013496384566346266
Position 4724: 0.0013138678338705922
Position 11827: 0.0012954034164973259
Position 1333: 0.001203756261227203
Position 13396: 0.0010909709281485774
Position 7547: 0.0010763253395569127
Position 21358: 0.001060698193584013
Position 6306: 0.0010574196100059286
Position 5594: 0.001048249866857309
Position 5590: 0.001002213948361509
Position 15455: 0.0010020694344186096
Position 7485: 0.0009147880985017445
Position 4929: 0.0008904599623199634
Position 749: 0.0008420242132439207
Position 4428: 0.0008382772713313985
Position 2690: 0.0007496560279298235
Position 7867: 0.0007054410005537244
Position 3859: 0.0007037909447661194
Position 14950: 0.0006999310634124716
Position 7698: 0.0006637416239761827
Position 3668: 0.0006519655249128767
Position 4603: 0.0006275341270824767
Position 3398: 0.0006152557152063866
Position 23083: 0.0005601976738513196
Position 22824: 0.0005328787226754755
Position 839: 0.0005037920536522765
Position 11648: 0.0004974524354162075
Position 12025: 0.00046345117366547906
Position 3260: 0.0004605828746091957
Position 21415: 0.0004596469181282655
Position 13926: 0.0004456962510674218
Position 3440: 0.0004260080366742678
Position 784: 0.0004231670294103174
Position 17652: 0.0004223150302159445
Position 15846: 0.0004209607826458507
Position 2262: 0.0004094806990072304
Position 2449: 0.0003983096724400015
Position 22291: 0.0003960855976731273
Position 3280: 0.00037867895300648506
Position 1592: 0.00035410403899699763
Position 7429: 0.0003442450787420585
Position 6824: 0.000342868404211561
Position 2732: 0.00033428899803662895
Position 3938: 0.0003324251685432359
Position 4020: 0.00033048521178069735
Position 6671: 0.000299049233676967
Position 3031: 0.00028791234906666634
Position 2062: 0.0002795818835738705
Position 13770: 0.00026812246451262897
Position 6398: 0.00026281065252948833
Position 16773: 0.00025988698827706416
Position 11934: 0.0002489353296826412
Position 2863: 0.0002432298488086211
Position 791: 0.00024044061811644683
Position 1151: 0.00023463928126901337
Position 4130: 0.00023089976018363776
Position 7539: 0.00022828875582070696
Position 2823: 0.0002246843349135584
Position 4173: 0.00021761156820383572
Position 168: 0.0001998019851413174
Position 2995: 0.0001797851453309393
Position 15050: 0.0001787312202189956
Position 6187: 0.00016894916052432403
Position 164: 0.0001462128333517052
Position 13766: 0.0001369630218161354
Position 13519: 0.00013420510074661906
Position 5623: 0.00011856129858369476
Position 20033: 0.0001161014847994205
Position 14213: 0.00011592472593147965
Position 21748: 0.0001155717333671178
Position 19485: 0.00011394098601583507
Position 19897: 0.00010870879838860694
Position 12486: 9.761376808680072e-05
Position 18952: 9.285302157519383e-05
Position 17862: 9.224076826105256e-05
Position 19410: 8.987543095835605e-05
Position 15391: 8.778535223607585e-05
Position 18361: 7.924372105338922e-05
Position 768: 7.78188625098967e-05
Position 17659: 7.553074064560518e-05
Position 18789: 7.197242242073887e-05
Position 818: 6.894310315324535e-05
Position 16600: 6.711159279401453e-05
Position 6374: 6.615178872619308e-05
Position 12744: 6.500158420973076e-05
Position 20274: 6.0419120619905244e-05
Position 16516: 5.648027573871458e-05
Position 1100: 5.4664133439971784e-05
Position 15119: 5.427898916902442e-05
Position 1342: 5.321723392639071e-05
Position 20050: 4.936215794064499e-05
Position 17811: 4.9123173753249334e-05
Position 15225: 4.268875474708439e-05
Position 14359: 4.0160865592541635e-05
Position 14414: 3.708835014802632e-05
Position 12108: 3.4087541765478895e-05
Position 18966: 3.159114363738968e-05
Position 8441: 2.825570285787782e-05
Position 14124: 2.568662670070662e-05
Position 18458: 2.464291967450076e-05
Position 5432: 2.168217860684038e-05
Position 12860: 2.1341620347196407e-05
Position 15058: 1.9539828394014047e-05
Position 5234: 1.914616918121676e-05
Position 15713: 1.7802792662788512e-05
Position 14614: 1.6619119591779538e-05
Position 14730: 1.5652818913848752e-05
Position 12683: 1.5090033337598378e-05
Position 12416: 1.4575582002711414e-05
Position 14175: 1.4448035414844452e-05
Position 14621: 1.4275888974525016e-05
Position 17634: 1.4126865826727332e-05
Position 8580: 1.3985935001148197e-05
Position 16798: 1.172067486018604e-05
Position 13296: 1.0000388841214616e-05
Position 13790: 9.877273103008738e-06
Position 11743: 9.794062345162968e-06
Position 13329: 9.437751485903939e-06
Position 16326: 8.969954298095715e-06
Position 12637: 8.01844745308754e-06
Position 15986: 7.67524636878717e-06
Position 5262: 6.9166593342050365e-06
Position 8497: 6.833943347684147e-06
Position 13377: 5.707261688711153e-06
Position 15314: 5.652315272849503e-06
Position 12608: 5.423488852739032e-06
Position 15001: 4.9588836168528046e-06
Position 11665: 4.341752532065021e-06
Position 12508: 4.277621112610739e-06
Position 14527: 4.070841288947385e-06
Position 14914: 3.899913167100839e-06
Position 12916: 1.7405878431320126e-06
Position 8920: 1.3272390055364561e-06
Position 5808: 7.937559038281442e-07
Position 2304: 7.697895154029175e-07
Position 13430: 7.352158024993779e-07
Position 753: 6.391647627768038e-07
Position 8894: 6.342663576939422e-07
Position 3158: 6.258758830813658e-07
Position 3185: 5.503613198176202e-07
Position 1625: 5.346064909131931e-07
Position 878: 4.979435143820909e-07
Position 11794: 4.361614571890925e-07
Position 3828: 3.8111385249635093e-07
Position 1103: 3.648069030617731e-07
Position 3688: 3.6176103914943704e-07
Position 1515: 3.3859442399401404e-07
Position 5953: 3.119755093332705e-07
Position 3894: 3.086585941391894e-07
Position 1642: 2.7972387751448617e-07
Position 2406: 2.7850501258871673e-07
Position 1130: 2.3234465648230557e-07
Position 1879: 2.07930571757566e-07
Position 6344: 2.0694184988296462e-07
Position 2913: 2.0354885769242368e-07
Position 2469: 1.965660530503071e-07
Position 12162: 1.865095818144018e-07
Position 906: 1.7842314099475315e-07
Position 737: 1.6709841963149556e-07
Position 3295: 1.6303874122374653e-07
Position 1512: 1.450166821704479e-07
Position 6462: 1.3647171891339574e-07
Position 7151: 1.1655852526232214e-07
Position 14074: 9.983484900954103e-08
Position 11849: 8.061228912833114e-08
Position 758: 7.319937837317271e-08
Position 177: 5.640590159983864e-08
Position 12434: 4.977955320444147e-08
Position 889: 4.739160043785633e-08
Position 1352: 4.6769447414591784e-08
Position 421: 4.539848304632735e-08
Position 963: 4.2473120731861213e-08
Position 313: 3.8653430662194556e-08
Position 927: 3.779412632409594e-08
Position 1290: 3.682236167493138e-08
Position 764: 3.551358015213375e-08
Position 1194: 3.5008720039129074e-08
Position 974: 3.3129742989952244e-08
Position 2804: 3.2244098960503664e-08
Position 1628: 3.1664322119639925e-08
Position 583: 2.6113611484423483e-08
Position 2160: 2.461324836863207e-08
Position 710: 2.403697084153745e-08
Position 1519: 1.9142906730561303e-08
Position 2425: 1.666946623253626e-08
Position 913: 1.6269627492201396e-08
Position 2041: 1.595206943687803e-08
Position 586: 1.591840419558592e-08
Position 1402: 1.0858789923171358e-08
Position 1197: 1.079094413911133e-08
Position 774: 9.870870243197229e-09
Position 899: 8.826600537993824e-09
Position 141: 8.584603239724746e-09
Position 2317: 7.749531122124498e-09
Position 390: 7.3667760353520595e-09
Position 1490: 7.258416900992269e-09
Position 885: 7.1847516135832186e-09
Position 401: 6.498093412035836e-09
Position 318: 5.93626420277328e-09
Position 1709: 5.897393048446753e-09
Position 917: 5.74436976431182e-09
Position 706: 5.569091762196148e-09
Position 1306: 5.061888454615606e-09
Position 1850: 4.3665424225179714e-09
Position 1392: 3.892513685815786e-09
Position 982: 3.5462826987938854e-09
Position 1375: 3.3491569279562917e-09
Position 887: 2.7667531473915343e-09
Position 1227: 2.522500658692104e-09
Position 627: 2.3843303787254137e-09
Position 670: 2.086947055408247e-09
Position 550: 1.3867607674059672e-09
Position 452: 1.183402741925017e-09
Position 647: 9.055737869206246e-10
Position 336: 8.501929390636935e-10
Position 346: 7.324075643199005e-10
Position 189: 6.74965819073118e-10
Position 514: 6.615444771441723e-10
Position 599: 6.012943089346822e-10
Position 302: 5.096749248855049e-10
Position 531: 4.2552577794419535e-10
Position 703: 4.1077253070392865e-10
Position 187: 4.089052311182797e-10
Position 610: 4.0019733243120244e-10
Position 683: 3.41028144892147e-10
Position 423: 3.3983003367722845e-10
Position 227: 2.699421778089989e-10
Position 591: 2.691470018669085e-10
Position 502: 2.345279205503527e-10
Position 497: 1.9950660265868282e-10
Position 492: 1.9337949773068958e-10
Position 237: 1.8856050443806865e-10
Position 681: 1.5226072066705706e-10
Position 995: 1.499721350502964e-10
Position 239: 1.4454322654111404e-10
Position 445: 1.1655257683871318e-10
Position 441: 1.0906380072153228e-10
Position 195: 9.007967012087112e-11
Position 605: 8.551727735932514e-11
Position 233: 8.120498501699931e-11
Position 392: 6.720120150193477e-11
Position 241: 6.558703343740913e-11
Position 557: 6.467329743545308e-11
Position 642: 6.040054470891291e-11
Position 1234: 5.7490194829433435e-11
Position 984: 4.8261645761313735e-11
Position 695: 4.720487553404832e-11
Position 674: 4.169563694345437e-11
Position 1210: 3.452850019783385e-11
Position 633: 2.9235200298791604e-11
Position 564: 2.7472072502876806e-11
Position 464: 1.8421138144221965e-11
Position 235: 1.804777508447945e-11
Position 183: 1.510209157311206e-11
Position 271: 1.4179173081934956e-11
Position 430: 9.96304776920889e-12
Position 375: 7.290194237456753e-12
Position 467: 6.665933094884025e-12
