Gene = ETF1
Position 602: 1.5953920590025568e-05
Position 26285: 1.5412033999849608e-05
Position 599: 1.0023128120693491e-05
Position 25867: 9.994994346651022e-06
Position 2868: 8.4861000266402e-06
Position 1440: 7.751092760232901e-06
Position 1258: 7.074103782312262e-06
Position 1436: 6.6964937393706485e-06
Position 1949: 6.358900932955e-06
Position 1823: 4.9077647184009794e-06
Position 645: 4.692700190501399e-06
Position 642: 3.817739807394436e-06
Position 1781: 3.440084807830932e-06
Position 2403: 3.0380081598428275e-06
Position 2888: 2.9224185345902446e-06
Position 2908: 2.9044671328050774e-06
Position 1212: 2.7654862370691628e-06
Position 817: 2.5948347946615716e-06
Position 25841: 2.533650990428001e-06
Position 1795: 2.2210376353193067e-06
Position 420: 1.7736163410260487e-06
Position 1169: 1.6080923486055725e-06
Position 14174: 1.5778576560019872e-06
Position 614: 1.3287357468850047e-06
Position 381: 1.0894045939119052e-06
Position 20853: 1.019173827184382e-06
Position 562: 8.150055947977352e-07
Position 266: 7.626935815666716e-07
Position 2885: 6.545728767359691e-07
Position 286: 4.904911226044117e-07
Position 290: 4.5700457320457396e-07
Position 17096: 4.1416110873111855e-07
Position 1132: 3.7158826948423563e-07
Position 621: 3.462045751316302e-07
Position 556: 3.1725412182490186e-07
Position 553: 2.420688363534113e-07
Position 189: 2.052511897961983e-07
Position 17362: 2.0519826904317087e-07
Position 429: 2.029129361611175e-07
Position 958: 1.9176604649589817e-07
Position 14598: 1.5942153863109466e-07
Position 17029: 1.4777807137108784e-07
Position 1639: 1.3479715600149567e-07
Position 14048: 1.3032629530909326e-07
Position 17845: 1.2391951706692106e-07
Position 11969: 7.366322556993996e-08
Position 1623: 6.878529982354348e-08
Position 136: 5.601541277752044e-08
Position 569: 4.969865997987016e-08
Position 14198: 4.7435329629685315e-08
Position 175: 4.5773427061907404e-08
Position 13818: 4.277813386155949e-08
Position 435: 3.941063510141821e-08
Position 155: 3.4530991262538154e-08
Position 966: 1.9798427946752743e-08
Position 438: 1.9145001357092905e-08
Position 447: 1.6386277267536168e-08
Position 2442: 1.568616182822772e-08
Position 15158: 1.52171557567089e-08
Position 203: 1.2575906900520462e-08
Position 14546: 1.2121925084074873e-08
Position 378: 9.826091700843515e-09
Position 456: 4.213785345583739e-09
Position 172: 3.755416074854674e-09
Position 10598: 1.91722925192363e-09
Position 138: 1.4611721978484229e-09
Position 4647: 1.0373990888100945e-09
Position 472: 7.577150217673116e-10
Position 169: 6.271386000287569e-10
Position 261: 5.773933837612982e-10
Position 4561: 5.323459590925836e-10
Position 3376: 3.4312525155634474e-10
Position 245: 3.2045365293517533e-10
Position 449: 3.078806573341977e-10
Position 264: 2.717462366970525e-10
Position 4236: 1.2203839943712097e-10
Position 4508: 1.1379034445842872e-10
Position 2152: 1.018551837236595e-10
Position 3484: 8.041480264952466e-11
Position 2343: 5.52929415305806e-11
Position 2245: 5.4118863750049044e-11
Position 2130: 4.006091279149253e-11
Position 214: 1.827324576424154e-11
Position 1119: 8.995597199949797e-12
Position 224: 8.746747988590855e-12
Position 208: 8.08675638234572e-12
Position 218: 3.664120003112024e-14
