Gene = PTPDC1
Position 588: 7.3124540685191496e-06
Position 1763: 4.403418767879124e-06
Position 1737: 3.48641631671851e-06
Position 847: 3.2596824511336134e-06
Position 615: 2.928751298545344e-06
Position 517: 2.4716468233814023e-06
Position 2574: 2.356926626647883e-06
Position 724: 2.218800771068188e-06
Position 408: 2.2095059743610563e-06
Position 42: 1.3441274606067696e-06
Position 415: 9.704047407046775e-07
Position 912: 9.696071634642704e-07
Position 413: 4.5810988589388824e-07
Position 867: 1.1515930818989148e-07
Position 2282: 9.678911341803177e-08
Position 97: 4.905621111926626e-08
Position 910: 2.361360416054775e-08
Position 257: 1.6412260705809518e-08
Position 661: 9.164257407186081e-09
Position 1789: 2.5930263078792105e-11
Position 834: 2.2213885190819885e-11
Position 522: 1.3930723999338141e-11
Position 263: 4.74692307382407e-12
Position 524: 4.685154961416657e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10887: 0.9854504156241535
Position 3715: 0.9155851648091574
Position 821: 0.8258484067944678
Position 3401: 0.8117202192985274
Position 17136: 0.5521550131430132
Position 12891: 0.5066445587907298
Position 10123: 0.48258125947020547
Position 23398: 0.4548908626082368
Position 21822: 0.4327977595420912
Position 17207: 0.42964889125109096
Position 15329: 0.24624853878487474
Position 23945: 0.2310591263282866
Position 19845: 0.22087399312000305
Position 19153: 0.20820885206594322
Position 15649: 0.1893346071321933
Position 10445: 0.17686952150967375
Position 7214: 0.15876157235040167
Position 9613: 0.14332306156826177
Position 19170: 0.14073777885875463
Position 10264: 0.13258638805676304
Position 5597: 0.10429957520003708
Position 9005: 0.07748552189375409
Position 544: 0.0669005065312863
Position 15507: 0.06622749068464473
Position 14042: 0.06337811590319896
Position 24170: 0.057967302447002204
Position 3680: 0.0576644988761591
Position 164: 0.057634399989023914
Position 3908: 0.043258207935913916
Position 275: 0.04267826019336589
Position 19994: 0.0387019516212194
Position 1815: 0.03837232893073583
Position 16534: 0.03459828001348115
Position 24193: 0.03138320942675759
Position 24437: 0.02943203537888724
Position 19122: 0.028346685007139272
Position 7257: 0.025095266632208187
Position 151: 0.024726921461520522
Position 9436: 0.02442514068570235
Position 24390: 0.02244898605548079
Position 15162: 0.022367302083759304
Position 7748: 0.02231823831749252
Position 9856: 0.02028644937374329
Position 20447: 0.019084953045643647
Position 3362: 0.01899955096247024
Position 16149: 0.01726141003548873
Position 3294: 0.01695683024304324
Position 7151: 0.01666676470998863
Position 588: 0.01648210623037678
Position 6114: 0.01646598650899296
Position 186: 0.015599456986035546
Position 10414: 0.015455946997254442
Position 7727: 0.015357997865102493
Position 3328: 0.014883838336022652
Position 13960: 0.014431154914428168
Position 15956: 0.014283358193793469
Position 22164: 0.013021050733219533
Position 20718: 0.012888598279232121
Position 22049: 0.012883258664365252
Position 15519: 0.0128723188132215
Position 673: 0.012662980568738826
Position 15718: 0.012477336298599902
Position 3311: 0.012411996235513999
Position 11421: 0.012186120153241085
Position 23368: 0.012172283077938934
Position 10479: 0.011932586982384844
Position 16480: 0.011922357170831224
Position 5936: 0.011921088403036942
Position 11761: 0.011804181116322057
Position 11958: 0.011305264668162038
Position 9211: 0.010979281474953773
Position 22338: 0.010238997894072732
Position 24110: 0.009561975180023542
Position 19105: 0.009465297854661277
Position 14565: 0.009355088863350177
Position 19707: 0.009317831049000302
Position 2058: 0.008987581049696002
Position 22545: 0.008688354433969262
Position 6994: 0.008272248701858751
Position 1287: 0.0078090307847441896
Position 10947: 0.007750007494659003
Position 7793: 0.007708798782200408
Position 8966: 0.007700663810150826
Position 14455: 0.007647354839663802
Position 1020: 0.007488925137281487
Position 2139: 0.00724552508214948
Position 13997: 0.006921802523240562
Position 20838: 0.006847242540767608
Position 7658: 0.006827887974745491
Position 11778: 0.006350708247851822
Position 2813: 0.006166917717028621
Position 11456: 0.00600901145366274
Position 10245: 0.005807790074339881
Position 9649: 0.005597324395152095
Position 20762: 0.005157575293340065
Position 3582: 0.004738328672981148
Position 20154: 0.004596791574355438
Position 19780: 0.004594631209683014
Position 10179: 0.004574878566970304
Position 15361: 0.004198043938801394
Position 10582: 0.004049240859784207
Position 14243: 0.004040553240366245
Position 20428: 0.003950569547728032
Position 18195: 0.0038946520828599973
Position 16565: 0.0037892429868676375
Position 7696: 0.0035324410074670434
Position 11689: 0.0035205526242640746
Position 20898: 0.0034883789746541264
Position 14283: 0.003352898800355445
Position 19800: 0.0033100657251865914
Position 23343: 0.003258355943851705
Position 12903: 0.0031757512360199597
Position 6333: 0.003129279278901215
Position 14632: 0.0028906866564403686
Position 2093: 0.002847010067399383
Position 609: 0.002761466648822898
Position 21949: 0.0027417243564912233
Position 363: 0.0026850565489482158
Position 3746: 0.0025324380745367324
Position 7559: 0.002495454526737494
Position 19249: 0.002494695561248062
Position 13919: 0.0024674127916458196
Position 12176: 0.002313915452827166
Position 20255: 0.002274863506753173
Position 17641: 0.0021242685451921635
Position 484: 0.0021219341844340217
Position 5708: 0.002077265042516957
Position 18916: 0.002074273643398481
Position 11798: 0.002030155957884587
Position 13915: 0.0019870659073958625
Position 11346: 0.001807685978780376
Position 18170: 0.0016969491817062654
Position 1702: 0.0016681641944524374
Position 2162: 0.0016529582365651747
Position 11898: 0.0016170537283063974
Position 10979: 0.0016159936551179638
Position 23429: 0.0016056869805487419
Position 6243: 0.0015235430503324568
Position 12915: 0.0014850018896562988
Position 7058: 0.001478743337008529
Position 15186: 0.0014363626768696797
Position 1660: 0.0013428938389986474
Position 11563: 0.0013287493028795753
Position 11589: 0.0013015579542497097
Position 206: 0.0012927813758371745
Position 6187: 0.0012765087724262488
Position 5638: 0.0011605287057953042
Position 1139: 0.0011514221374573483
Position 11673: 0.0010714460672457207
Position 1035: 0.0009945419164203667
Position 699: 0.0009788715711043841
Position 5831: 0.0009720285399749596
Position 19944: 0.000943582752609225
Position 1184: 0.00093642470120551
Position 12632: 0.0008741437252910365
Position 10768: 0.0008530258782063842
Position 9871: 0.0008327713823149564
Position 11942: 0.0007705362008673081
Position 19432: 0.0007664242359759466
Position 135: 0.0007365203692128831
Position 10010: 0.000720685551340745
Position 3948: 0.0007187165626688451
Position 5783: 0.0006967855630797814
Position 9572: 0.0006873661062410808
Position 19333: 0.0006272475812379143
Position 6981: 0.0006226731261703967
Position 440: 0.0006124728369409884
Position 2519: 0.0005889235064715342
Position 7095: 0.0005799800921125855
Position 9244: 0.0005652005799163547
Position 830: 0.0005619953498459526
Position 19512: 0.0005593358367641955
Position 11399: 0.0005371783205465881
Position 3382: 0.0005351692250830378
Position 1358: 0.0005348486042044021
Position 12264: 0.0005221794402100143
Position 22060: 0.0004970841050069823
Position 8916: 0.000491308662002464
Position 6330: 0.0004880463734970303
Position 12869: 0.0004765186184509221
Position 17676: 0.0004704848889049595
Position 17976: 0.00046957503804058594
Position 3369: 0.0004603588808869571
Position 12539: 0.00045427696497134267
Position 20745: 0.0004408429554875092
Position 13877: 0.0004250313113835711
Position 5904: 0.00041589297008152234
Position 8816: 0.0003969701461572484
Position 10827: 0.0003542089981994343
Position 12284: 0.0003374503246429559
Position 847: 0.00029908047465219614
Position 4703: 0.0002807511639135832
Position 251: 0.0002801790468844281
Position 1226: 0.000268009333299593
Position 1211: 0.0002632284822574773
Position 1168: 0.0002454782020950253
Position 17434: 0.0002371433849012242
Position 2487: 0.00022952536149908916
Position 6884: 0.0002271497500554928
Position 20521: 0.0002186541883581319
Position 2994: 0.00021830676117948978
Position 21925: 0.00020653333314373063
Position 14812: 0.00020345355560939059
Position 652: 0.0002033635672028612
Position 1726: 0.00020293576510552351
Position 3281: 0.00018960200924383322
Position 209: 0.00018287105982755676
Position 4923: 0.00017769768910725337
Position 3031: 0.00016828001293671697
Position 11518: 0.00016320125822971108
Position 4681: 0.000150826537410945
Position 18527: 0.00014789880136691395
Position 1663: 0.00014137766950943822
Position 1269: 0.00013802269177587312
Position 705: 0.00012411262344712098
Position 5621: 0.00012278765264930525
Position 2582: 0.00012237269987195253
Position 2374: 0.00010899265647894116
Position 14399: 0.00010844387550268232
Position 13776: 0.00010234012825142566
Position 2650: 0.00010172179888859328
Position 1245: 0.0001008239469876796
Position 1763: 9.94447154981302e-05
Position 12304: 9.864221888496852e-05
Position 4675: 9.588176132491415e-05
Position 921: 9.335522488075997e-05
Position 1684: 9.258484885138043e-05
Position 17448: 8.359597277268834e-05
Position 192: 7.850994781409348e-05
Position 2112: 7.729753206599244e-05
Position 1118: 7.584715545238955e-05
Position 12299: 7.484556756953657e-05
Position 11766: 6.962365650396537e-05
Position 4119: 6.468918429971598e-05
Position 3766: 6.416430322267275e-05
Position 681: 6.304625030693592e-05
Position 19274: 6.271262450658482e-05
Position 11271: 6.238650613753283e-05
Position 3554: 6.18912763458493e-05
Position 4520: 5.843183499812443e-05
Position 1561: 5.7954105446691486e-05
Position 11463: 5.3382299207047706e-05
Position 13353: 5.033992730830094e-05
Position 11181: 4.754431644441577e-05
Position 4122: 4.565798000210613e-05
Position 1255: 4.4872292937329647e-05
Position 297: 4.216666493947819e-05
Position 860: 4.066995286036535e-05
Position 5641: 3.928072347178396e-05
Position 1122: 3.6861412896074066e-05
Position 1314: 3.5104988291955497e-05
Position 1058: 3.230979315551538e-05
Position 637: 3.22020731290915e-05
Position 17946: 3.0060301519156522e-05
Position 5536: 2.9683712864998304e-05
Position 5305: 2.821851580781513e-05
Position 17902: 2.7844638225221536e-05
Position 5131: 2.6623255413981058e-05
Position 5199: 2.514167687639293e-05
Position 6167: 2.2464587176970393e-05
Position 5205: 2.2023293369819942e-05
Position 124: 1.81008609897094e-05
Position 4161: 1.744721515680621e-05
Position 3952: 1.3538780792471191e-05
Position 13859: 1.2088770393892916e-05
Position 4969: 1.113907932802058e-05
Position 334: 8.79700057470578e-06
Position 13071: 7.607946986003879e-06
Position 5269: 6.391998722135107e-06
Position 5134: 6.0601755167359545e-06
Position 4070: 5.9636777031268875e-06
Position 3789: 4.384865735775813e-06
Position 1098: 4.029141934796734e-06
Position 5166: 3.8003252475259296e-06
Position 5250: 3.76278143421745e-06
Position 654: 3.7152901602104383e-06
Position 13785: 3.466615432467703e-06
Position 11114: 3.0649613770845032e-06
Position 386: 3.019948330300601e-06
Position 1083: 2.8639104202524572e-06
Position 11612: 2.7144709104449296e-06
Position 4819: 2.5464706987690457e-06
Position 923: 2.2560005134622413e-06
Position 5766: 2.1812493943174982e-06
Position 4197: 1.6774875298939654e-06
Position 4083: 1.549059581257161e-06
Position 1900: 1.5331154700806367e-06
Position 1102: 1.2355515640838937e-06
Position 301: 1.0842648582996328e-06
Position 620: 1.0724172704719029e-06
Position 1297: 1.0386413334500544e-06
Position 857: 9.811976872293848e-07
Position 1849: 9.788986385287427e-07
Position 5458: 7.85043143288828e-07
Position 107: 6.741274625286943e-07
Position 1905: 6.214785175718908e-07
Position 496: 5.910396734297953e-07
Position 1061: 5.883758489608666e-07
Position 11921: 5.629840986360284e-07
Position 961: 4.0816445425327003e-07
Position 405: 3.4784257622450195e-07
Position 11632: 3.3593897532646076e-07
Position 1273: 2.3112499160266417e-07
Position 2285: 2.2328943163370813e-07
Position 340: 2.0845339278037051e-07
Position 741: 1.5500925658545378e-07
Position 113: 8.657947593162603e-08
Position 392: 6.311716703713343e-08
Position 1039: 3.7091269053331644e-08
Position 345: 3.101575372359877e-08
Position 498: 2.75484229229124e-08
Position 944: 2.555746179028165e-08
Position 309: 1.827318105942688e-08
Position 783: 1.6211252974013443e-08
Position 3871: 2.5579568493932005e-09
Position 4024: 2.1937114352294204e-09
Position 958: 1.0549179303738341e-09
Position 785: 9.41825011134812e-10
Position 3917: 5.085512946829835e-10
Position 4004: 4.731809020601864e-10
Position 3958: 4.006608918745091e-10
Position 311: 1.990774888099062e-10
Position 753: 5.57542658488532e-11
Position 964: 1.1186631355674964e-11
