Gene = CAMLG
Sorted 3' Splice Sites (High to Low Probability):
Position 5485: 0.44214075800886476
Position 2561: 0.2558531401376111
Position 13203: 0.21786282128544227
Position 12257: 0.18830620548363558
Position 13224: 0.14630028396180675
Position 12726: 0.13563074154008106
Position 10164: 0.07349194106503364
Position 5415: 0.0722097036608452
Position 11002: 0.05270749111406812
Position 8005: 0.049108821836721515
Position 5394: 0.0435136143369565
Position 10214: 0.032922125164567446
Position 1215: 0.032627261364507436
Position 12943: 0.030538683262523514
Position 3241: 0.027077752485069592
Position 10189: 0.026078201351252623
Position 1259: 0.02432916028204227
Position 2964: 0.024164905057085226
Position 1399: 0.023280757943417815
Position 2564: 0.02001148196523869
Position 10587: 0.018170635541694506
Position 11210: 0.015098803197163425
Position 4922: 0.013390876159957765
Position 826: 0.0107181012513385
Position 13199: 0.009626491572082842
Position 462: 0.00948047062837908
Position 695: 0.0089823654713812
Position 531: 0.008329789548921987
Position 13592: 0.007472894084196084
Position 2638: 0.006965532765659938
Position 2846: 0.0062689306956648086
Position 12201: 0.005833193101133339
Position 10558: 0.005806224216080515
Position 582: 0.005465294045473817
Position 9382: 0.005137155151269285
Position 12231: 0.004402184712083593
Position 1186: 0.004264010385371706
Position 12151: 0.003976934717659296
Position 8872: 0.0038784842068284625
Position 553: 0.003871693866028084
Position 3208: 0.003673778958279552
Position 2862: 0.003629518425177061
Position 3299: 0.003615236960839824
Position 12564: 0.0032514931267299705
Position 3183: 0.0030340300440601566
Position 650: 0.003017180744318879
Position 8721: 0.0030024335898910844
Position 2114: 0.0029341279328244105
Position 784: 0.0027722566546864494
Position 9544: 0.002705412119594367
Position 11075: 0.002671819438733551
Position 3102: 0.0026503870706661866
Position 8001: 0.002554434092425933
Position 604: 0.002189015261683165
Position 4569: 0.002111402429712949
Position 8157: 0.0020777310832113516
Position 672: 0.0019921439794089767
Position 1193: 0.001990584280390056
Position 4263: 0.001963714601534129
Position 8695: 0.001952129313382818
Position 803: 0.0018817563029986655
Position 12691: 0.0018061660771817101
Position 11388: 0.0016362307953881024
Position 6294: 0.001633249750161176
Position 2567: 0.001630236727102748
Position 839: 0.0015781264778992814
Position 1414: 0.0014062985082189071
Position 3661: 0.0013813840957485298
Position 3630: 0.0013796134460933817
Position 1377: 0.0013230290125621346
Position 1595: 0.0013187005644866218
Position 6389: 0.0012881142987555291
Position 5259: 0.0012309643264204772
Position 2824: 0.0011709927363959265
Position 11005: 0.0011640669183515264
Position 442: 0.0011624954088201886
Position 8844: 0.0011620005556162178
Position 7389: 0.001145587780554725
Position 8895: 0.0011277936800502563
Position 2810: 0.001104599601145853
Position 2041: 0.0010252259863257787
Position 758: 0.0010118966027505025
Position 2619: 0.0009590003221738052
Position 2851: 0.0009346345295368686
Position 3000: 0.0009072934941139266
Position 6340: 0.0009019363764651717
Position 6688: 0.0008622899486824813
Position 6215: 0.0007985140769226207
Position 1125: 0.0007780863277712573
Position 2788: 0.0007485625200366298
Position 7676: 0.0006914938182040998
Position 6428: 0.0006735648357174217
Position 1219: 0.0006528274390866236
Position 8338: 0.0006359150455685098
Position 9797: 0.0006253707584100777
Position 5722: 0.0006228506863310665
Position 8025: 0.0006067322310001276
Position 707: 0.0005681105682404851
Position 392: 0.0004975520744609776
Position 2873: 0.0004781580275200675
Position 2760: 0.0004749213352672794
Position 6275: 0.00046489948783314775
Position 2457: 0.00046443765632746254
Position 9162: 0.0004624199619981858
Position 5783: 0.0004543539807258647
Position 8160: 0.00044948337672979827
Position 2996: 0.0004375537089464145
Position 5551: 0.00043489209865494303
Position 10611: 0.0004223013885159231
Position 1987: 0.0004111529332586469
Position 2755: 0.00038513811786428846
Position 2590: 0.0003831569275870192
Position 5656: 0.0003824946542975118
Position 5909: 0.00036889881529470034
Position 3131: 0.0003445819594848865
Position 2509: 0.00032284644507097634
Position 4886: 0.0003200558350085012
Position 1395: 0.00030383668093274615
Position 6570: 0.0002825479108935167
Position 5262: 0.00026563618343152385
Position 624: 0.0002218989030530311
Position 3967: 0.00021803982353861716
Position 3331: 0.0002122691475215265
Position 2137: 0.00021141931329076794
Position 1958: 0.0001908652487966278
Position 2360: 0.00018477308676971533
Position 2384: 0.00017605865198374465
Position 2430: 0.0001738484939583525
Position 907: 0.0001728190125333582
Position 5118: 0.00015354897117271434
Position 5607: 0.00015217608979627406
Position 3105: 0.00013149601889340238
Position 7886: 0.00012328774666654194
Position 3552: 0.00012200184292942109
Position 4420: 0.00012145012273029191
Position 2290: 0.00011841340811218288
Position 4097: 9.462648007282912e-05
Position 2293: 9.352766344811913e-05
Position 1304: 9.103543429371584e-05
Position 872: 8.505194236809622e-05
Position 1139: 7.673957165930137e-05
Position 7002: 7.488953853037446e-05
Position 957: 7.300038915749185e-05
Position 2848: 6.778396669342016e-05
Position 2539: 6.602548371177821e-05
Position 5634: 5.676895368109449e-05
Position 6278: 5.546707907780133e-05
Position 2520: 5.276040810010924e-05
Position 3151: 5.140582694832491e-05
Position 1852: 4.8633153690349665e-05
Position 4423: 4.593672793393834e-05
Position 2796: 4.454733993947479e-05
Position 3977: 4.171747633639128e-05
Position 2319: 3.8444829611800596e-05
Position 2120: 3.8235974498982156e-05
Position 2271: 3.571198289145809e-05
Position 2020: 3.549128436843111e-05
Position 1817: 3.286821268353802e-05
Position 4638: 2.9567700541700824e-05
Position 4800: 2.8761411230996922e-05
Position 245: 2.8571603205548378e-05
Position 473: 2.6510186771361288e-05
Position 4019: 2.4153424633946875e-05
Position 1419: 2.3667310303517398e-05
Position 4167: 2.181393860697956e-05
Position 1895: 2.1743924508521142e-05
Position 4269: 2.0719672756106767e-05
Position 1113: 1.8880652791499603e-05
Position 2197: 1.8755686585110674e-05
Position 998: 1.6355569760104986e-05
Position 1647: 1.5243201574977663e-05
Position 1661: 1.504735418286029e-05
Position 566: 1.4027449558778092e-05
Position 1106: 1.3453811254877069e-05
Position 1945: 1.3287140451381977e-05
Position 274: 1.1457477431894211e-05
Position 1476: 1.0468262906588713e-05
Position 1567: 7.0007622339045385e-06
Position 1201: 6.7197254150722966e-06
Position 509: 6.511271006099122e-06
Position 1445: 6.466328449727135e-06
Position 1750: 6.11889176417663e-06
Position 2587: 5.59263806066767e-06
Position 1095: 5.5123424211990275e-06
Position 2218: 5.3202973947576415e-06
Position 2214: 5.304613666414543e-06
Position 1085: 4.97310642241023e-06
Position 985: 4.808044001266477e-06
Position 1620: 4.524738365100702e-06
Position 1267: 3.606233034230487e-06
Position 2660: 3.473657321425098e-06
Position 1493: 3.10711679495612e-06
Position 915: 2.849040414570945e-06
Position 2686: 2.532921726044065e-06
Position 1455: 2.285472356655753e-06
Position 197: 2.1336008182466835e-06
Position 2593: 2.1041112381195233e-06
Position 2763: 2.10128569759019e-06
Position 2459: 1.384184382229907e-06
Position 1068: 1.3781533116067546e-06
Position 680: 5.356933472474037e-07
Position 2414: 3.778905253484259e-07
Position 909: 3.311849624928059e-07
Position 654: 2.9973945266280437e-07
Position 1003: 2.2866073329015563e-07
Position 2370: 2.2282130408546787e-07
Position 1236: 1.9778217278804473e-07
Position 1231: 1.95292878188377e-07
Position 877: 1.4451831723292348e-07
Position 1153: 1.149201851575452e-07
Position 533: 7.379646296305355e-08
Position 919: 4.194958322389265e-08
Position 1270: 3.872935152186423e-08
Position 1001: 3.752329453119344e-08
Position 940: 3.678656973239732e-08
Position 104: 1.5625800723367304e-08
Position 1078: 1.3910456059402626e-08
Position 887: 1.3600024826186966e-08
Position 897: 9.839613525879272e-09
Position 938: 8.949229183093164e-09
Position 343: 7.600952198250643e-09
Position 926: 4.189640244637939e-09
Position 891: 3.806907478084639e-09
Position 209: 3.212395434864513e-09
Position 224: 3.1898099650563483e-09
Position 180: 3.102734321311775e-09
Position 315: 9.912355768664632e-10
Position 171: 4.7884577894463367e-11
Position 283: 7.291908248011007e-12
Position 220: 4.1253598123822455e-12
Position 157: 3.411674337558466e-12
Position 118: 1.3830198827257848e-12
Position 125: 5.96894766891392e-13
Position 155: 4.564323106103788e-13
Position 296: 2.7245846721641213e-14
Position 298: 1.5062080726849088e-15
