Gene = GLYCTK
Position 560: 8.59221189150259e-06
Position 569: 8.250724569209787e-06
Position 25: 7.984861253050995e-06
Position 966: 7.644203757380063e-06
Position 1204: 7.1260038462188545e-06
Position 173: 6.362694583852156e-06
Position 3471: 5.205492000087626e-06
Position 243: 5.014773513848191e-06
Position 1976: 4.67496439806869e-06
Position 4196: 3.6071069209337126e-06
Position 3485: 3.322955943365809e-06
Position 3702: 2.7678437546060615e-06
Position 4099: 1.4525588409696988e-06
Position 3670: 1.0799501125688655e-06
Position 3748: 1.0434879464846944e-06
Position 3258: 2.3772811331926515e-07
Position 556: 6.197181371658444e-08
Position 484: 4.863885313149734e-08
Position 2265: 3.329886690685732e-08
Position 361: 2.9548973866187886e-08
Position 312: 2.251089158538584e-08
Position 256: 8.408144721756182e-09
Position 773: 6.394110312130041e-09
Position 546: 3.7434976291328344e-09
Position 475: 2.6114616419468687e-09
Position 526: 1.884442171924817e-09
Position 452: 1.3608759074984414e-09
Position 193: 1.2375574947507011e-09
Position 273: 1.0738156725767355e-09
Position 408: 8.202625169120655e-10
Position 778: 1.5303094238425629e-10
Position 413: 4.707304002901278e-11
Position 393: 2.9436564390810454e-11
Position 270: 4.1755186168729995e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3103: 0.9442288102501893
Position 4403: 0.45208183373069155
Position 5189: 0.45068344941877375
Position 2447: 0.2647015927123292
Position 5450: 0.2524961434084045
Position 4088: 0.19199567334281847
Position 5420: 0.10379216901211784
Position 3940: 0.03681407871897286
Position 2202: 0.02299707901211799
Position 5454: 0.01704446544015926
Position 3946: 0.013780639661516193
Position 3655: 0.012233456462001056
Position 2233: 0.011123788972904808
Position 2714: 0.009045758408241608
Position 4066: 0.007597852234253402
Position 3797: 0.007526350364201832
Position 3890: 0.0071778005527853165
Position 2578: 0.0065584385526198125
Position 4477: 0.005772528127704606
Position 3949: 0.005293022329144447
Position 4127: 0.005179271288134521
Position 4533: 0.00500584252451143
Position 2145: 0.004971813267047789
Position 1038: 0.004709785325923959
Position 2683: 0.004476685498722401
Position 793: 0.004432132632849314
Position 2769: 0.00406625314849963
Position 1880: 0.0032213128420273255
Position 5214: 0.0032207046922803546
Position 2597: 0.0030633769919481547
Position 4112: 0.0030233730209279566
Position 198: 0.0025795586228676347
Position 2625: 0.002444524116480668
Position 2451: 0.002233103882652001
Position 3526: 0.0021987419691533723
Position 1744: 0.0021095207439573178
Position 3770: 0.001849372280324857
Position 2592: 0.0018110391010139673
Position 2198: 0.001734950787103654
Position 2807: 0.001714076984194944
Position 1905: 0.0016090886779055868
Position 4809: 0.001560019192712023
Position 5542: 0.0014532472836090472
Position 2631: 0.0014420470060904523
Position 1458: 0.0013518858721981762
Position 5582: 0.0013488341484627813
Position 3857: 0.0013069240744298517
Position 100: 0.0012897540038640087
Position 3477: 0.0012880250923303432
Position 4219: 0.0012191667602928944
Position 3902: 0.001118214618088902
Position 154: 0.0010891791077744968
Position 3943: 0.0010304081039269005
Position 2575: 0.0009786952045457713
Position 2775: 0.0009550183827257118
Position 4995: 0.0009365258860015154
Position 3991: 0.000931382046137634
Position 5605: 0.0008920152582360824
Position 5487: 0.0008849225960401775
Position 535: 0.0008297781047818981
Position 2526: 0.0008197336059333821
Position 2420: 0.000798136710741047
Position 2989: 0.0007815401152610873
Position 4425: 0.000720582712010651
Position 2559: 0.0007045832357277426
Position 3888: 0.0006866754953890516
Position 3255: 0.0006370145074935977
Position 2795: 0.0006089402727307938
Position 2204: 0.0006044491842063423
Position 4647: 0.0005682018435649387
Position 5025: 0.0005650163501395559
Position 1243: 0.0005617078247084528
Position 2504: 0.0005235703811529612
Position 1919: 0.0005027670258229972
Position 1991: 0.0004961836867764432
Position 1831: 0.000490860961365743
Position 3971: 0.0004854414124309293
Position 97: 0.00047280030517644434
Position 3351: 0.0004478591038633447
Position 2236: 0.00043705610086441606
Position 4459: 0.00043150996226429576
Position 2750: 0.00040687759916345235
Position 2005: 0.00040590636731383233
Position 1163: 0.00039185798798347044
Position 4162: 0.00036845635154456117
Position 5278: 0.00036301771954970203
Position 3960: 0.00035674706908824053
Position 4330: 0.0003503376643698251
Position 1479: 0.00034354868224684495
Position 2175: 0.0003402062743274264
Position 589: 0.00030907754416438374
Position 3137: 0.0003001157452661628
Position 4553: 0.00029059976013649243
Position 2151: 0.0002897685874374219
Position 4494: 0.0002709951443918164
Position 166: 0.00026814340105127003
Position 834: 0.00026447835099699233
Position 4805: 0.0002342840248716822
Position 879: 0.0002190708175725834
Position 3313: 0.0002087117551184941
Position 3107: 0.00020559244180559235
Position 1641: 0.00020522192417555765
Position 5462: 0.00017942332056328675
Position 1966: 0.00017384226075102898
Position 2496: 0.0001712420453256747
Position 1505: 0.00016776555914612215
Position 4685: 0.00015708008836775095
Position 4704: 0.00015573165518594756
Position 4248: 0.00013475149206568595
Position 5041: 0.000134141210168183
Position 1559: 0.00013188626023201766
Position 4448: 0.00012979448222953077
Position 3203: 0.000123489501221716
Position 1890: 0.0001214790734352545
Position 137: 0.00012138295268876078
Position 2002: 0.00012071973194453189
Position 4765: 0.00011943016401622804
Position 2054: 0.00011900856722990492
Position 1272: 0.00011593566443323511
Position 2346: 0.00011347430519102303
Position 3127: 0.00011338543610364496
Position 1041: 0.0001103032323332041
Position 286: 0.00010606028552706037
Position 1284: 0.00010605871812351873
Position 2112: 0.00010420164542829465
Position 4736: 9.845112207731294e-05
Position 3585: 9.81510555094734e-05
Position 2168: 9.304643146499576e-05
Position 3418: 8.603773212417762e-05
Position 919: 8.470982246045646e-05
Position 5223: 8.163014831784079e-05
Position 3037: 8.040922498820433e-05
Position 1623: 7.990138762244169e-05
Position 2259: 7.318977586689549e-05
Position 2165: 7.245524758475437e-05
Position 2464: 6.710025852828258e-05
Position 4932: 6.675878259772466e-05
Position 1315: 5.950923575744023e-05
Position 4833: 5.9016676670322e-05
Position 3711: 5.83283341531356e-05
Position 538: 5.4585460616647404e-05
Position 401: 5.2196548091067106e-05
Position 2343: 5.09456586995004e-05
Position 2687: 4.920447501872152e-05
Position 937: 4.7733895325494975e-05
Position 1333: 4.625420295911159e-05
Position 1940: 4.455987059297131e-05
Position 1596: 4.0236210233996396e-05
Position 4357: 4.0117450872740865e-05
Position 475: 3.7191251954282053e-05
Position 2468: 3.63259484624815e-05
Position 773: 3.265647625400782e-05
Position 2182: 3.128129112601647e-05
Position 2211: 3.073817387292676e-05
Position 1249: 3.0608255249104705e-05
Position 2238: 2.9883331560093317e-05
Position 2273: 2.4826497948996363e-05
Position 2379: 2.3977248244011065e-05
Position 799: 2.358007148149436e-05
Position 1170: 2.3140119702921077e-05
Position 896: 2.1787892214447424e-05
Position 1070: 2.172968834651466e-05
Position 3664: 2.0940298689208667e-05
Position 1280: 1.757877531568983e-05
Position 3508: 1.7055591546494563e-05
Position 2428: 1.4806615848091633e-05
Position 1972: 1.4708462245901392e-05
Position 1489: 1.175588205235566e-05
Position 1072: 1.1283547816142641e-05
Position 1846: 9.985159900958978e-06
Position 1761: 9.961230138478058e-06
Position 1822: 9.895786578801526e-06
Position 4024: 7.335764703018116e-06
Position 1669: 7.120681320101886e-06
Position 2062: 5.968778043924766e-06
Position 1626: 4.396652430943686e-06
Position 856: 3.144799901427101e-06
Position 1945: 2.788144518650957e-06
Position 1928: 2.5455349361471255e-06
Position 1195: 1.7549567117363943e-06
Position 963: 1.7252499422664523e-06
Position 564: 1.7170793650764244e-06
Position 1391: 1.7055643355526036e-06
Position 1416: 1.3621596234522313e-06
Position 1375: 1.3458988076190683e-06
Position 1352: 1.287644821195451e-06
Position 381: 1.253573491923103e-06
Position 927: 9.963448429321218e-07
Position 3119: 7.283215627825013e-07
Position 631: 7.274686546650343e-07
Position 1942: 2.992024064236897e-07
Position 2007: 1.8430644658636715e-07
Position 1202: 1.264373433485087e-07
Position 1411: 1.2211573028222082e-07
Position 540: 1.1431236300683159e-07
Position 1294: 7.545186656857327e-08
Position 2927: 5.4594200669783306e-08
Position 2905: 4.9625325981203857e-08
Position 607: 2.2212730616334112e-08
Position 487: 1.8015803209403493e-08
Position 1200: 1.799459664185551e-08
Position 1207: 1.739155637953222e-08
Position 204: 1.5871748559668573e-08
Position 322: 1.5723684148481862e-08
Position 957: 1.5480700024696786e-08
Position 3225: 1.2310508701601303e-08
Position 944: 1.1788324295448333e-08
Position 700: 1.0389054403169014e-08
Position 617: 9.028874108452163e-09
Position 1083: 7.015562452739196e-09
Position 240: 3.4201523745763962e-09
Position 1176: 3.2188351518107316e-09
Position 1356: 3.1417859354643564e-09
Position 377: 2.7271489020998903e-09
Position 1150: 2.1977279051508328e-09
Position 1263: 1.578235534524125e-09
Position 243: 1.5031571396747148e-09
Position 413: 1.3837444096881676e-09
Position 220: 1.3455603550977718e-09
Position 1045: 1.2775032711746e-09
Position 661: 1.061758600559882e-09
Position 3049: 1.0568290759811165e-09
Position 841: 9.90831230033192e-10
Position 296: 7.228442645047376e-10
Position 905: 3.381127115644896e-10
Position 677: 1.14372975287508e-10
Position 408: 2.4389533570907048e-11
Position 306: 2.3742566230786103e-11
Position 484: 2.327013550123382e-11
Position 248: 1.4737436537191122e-11
Position 354: 1.4403688107416015e-11
Position 304: 8.402716362100386e-12
Position 361: 4.549133099000541e-12
