Gene = RP11-96L14.8
Position 2774: 1.805851709689753e-05
Position 793: 1.532820714531794e-05
Position 2768: 1.4651080582549177e-05
Position 1613: 1.4484656909314216e-05
Position 1681: 1.3786078902192141e-05
Position 2658: 1.3773911535463067e-05
Position 111: 1.3631326199727446e-05
Position 2833: 1.122347932379533e-05
Position 2667: 1.0242732982938527e-05
Position 1478: 9.965676191669274e-06
Position 1106: 8.663032056166285e-06
Position 309: 8.200844097181858e-06
Position 2673: 7.5801740940792816e-06
Position 386: 6.945550800940138e-06
Position 505: 6.038033760147306e-06
Position 1662: 3.837692415042459e-06
Position 1536: 3.4997836942145486e-06
Position 1796: 3.3400705903625774e-06
Position 2298: 3.1753687331267446e-06
Position 1912: 2.8761439062502784e-06
Position 1914: 2.8290775886171967e-06
Position 1924: 2.6280496839258527e-06
Position 1540: 2.5780082619918484e-06
Position 1302: 2.5402888161021663e-06
Position 1945: 2.3604863994943623e-06
Position 1957: 2.3092556023551463e-06
Position 1926: 2.280528811988219e-06
Position 1185: 1.7323009825953709e-06
Position 1884: 1.6310945895640243e-06
Position 1836: 1.4486051711405143e-06
Position 2187: 1.2980374009744962e-06
Position 3063: 1.2619115951375022e-06
Position 3310: 6.770010555424538e-08
Position 669: 1.7811139776831523e-08
Position 500: 1.3151458579851487e-08
Position 1103: 1.3134555736504818e-08
Position 48: 9.524126210078804e-09
Position 1667: 7.757563488215056e-09
Position 819: 7.072090979955459e-09
Position 1551: 6.9018442760911115e-09
Position 273: 3.4448976973673827e-10
Position 547: 2.0082168193409944e-10
Position 377: 3.382686137000394e-11
Position 2486: 3.077427068713001e-11
Position 1820: 1.4348807846333906e-11
Position 2376: 1.4213531299234047e-11
Position 56: 6.0468433350183516e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.9338825402578521
Position 2462: 0.5872552841255826
Position 2899: 0.4197863879790552
Position 1795: 0.37539080811662895
Position 2390: 0.2941632918494658
Position 3478: 0.27313375373097776
Position 2896: 0.23479138445097805
Position 4125: 0.10320617008352856
Position 3703: 0.09721688912386423
Position 3445: 0.09429659028869103
Position 3757: 0.08594903136829943
Position 3410: 0.06388284235752505
Position 3951: 0.05992923144941422
Position 1825: 0.05251239553247354
Position 3162: 0.03494087838769633
Position 3910: 0.03321380030333226
Position 4030: 0.030749678380124604
Position 3923: 0.03074555148153362
Position 3844: 0.025881732347945566
Position 1722: 0.01689637207518798
Position 2534: 0.014797385650773459
Position 4153: 0.010584356417787051
Position 2663: 0.00834777861157232
Position 1133: 0.007726432594189488
Position 3124: 0.00758140581324939
Position 278: 0.006496996384272433
Position 2715: 0.004611007085094565
Position 2464: 0.004545613190435688
Position 3665: 0.004448321397620122
Position 3089: 0.004339887121102747
Position 2496: 0.0037149854864215208
Position 3643: 0.0029031012536643907
Position 3769: 0.0028486376422442485
Position 2933: 0.0024097522898837965
Position 2352: 0.002402225571244732
Position 2468: 0.0020943692320220335
Position 2180: 0.002069224510340048
Position 3715: 0.002028667458754556
Position 1940: 0.0019550074432253877
Position 2178: 0.001678197901998937
Position 1865: 0.0016224267295236888
Position 3188: 0.0016213227746002994
Position 1753: 0.0016026183117457203
Position 3487: 0.0015883230381525462
Position 395: 0.0015522777552092963
Position 4209: 0.001525298701099841
Position 2289: 0.001521000938352975
Position 3073: 0.0014458154761065878
Position 291: 0.0012427123538534483
Position 2712: 0.0011707085545701226
Position 1998: 0.0009891732114514144
Position 2499: 0.0007255275087257708
Position 2395: 0.0007156111441707279
Position 3239: 0.0007016533552101957
Position 1760: 0.0006786502856085116
Position 2854: 0.0006224007299851011
Position 691: 0.0005743965525975377
Position 3128: 0.0005741806892157514
Position 2125: 0.0005479758427673545
Position 1882: 0.0005102436270827293
Position 3594: 0.00048521920049787194
Position 314: 0.0004576978434517383
Position 3795: 0.0004477327757587912
Position 2222: 0.00032059809296033714
Position 1652: 0.0002738864203755239
Position 2481: 0.00027121563793517365
Position 2513: 0.0002635642642439755
Position 990: 0.0002575670599645683
Position 1364: 0.0002460265815163505
Position 1966: 0.00024426252103847064
Position 1531: 0.00024280824703656998
Position 1254: 0.00023852836397158096
Position 1336: 0.00023537803668894876
Position 1642: 0.00022931032114964094
Position 4062: 0.00022568964660413718
Position 2679: 0.0002123557134823123
Position 1324: 0.00021023326904794722
Position 1297: 0.00020780332962992001
Position 1580: 0.00017965436561776042
Position 2174: 0.00016222009661685742
Position 2340: 0.00016052806305219525
Position 3777: 0.00015688199308214342
Position 2475: 0.00014837333260514081
Position 3164: 0.00014820957186612965
Position 2906: 0.00014386977277555096
Position 2398: 0.00013597375728422874
Position 3216: 0.00013463525345304601
Position 2254: 0.00013372148575321259
Position 1734: 0.000132538626309316
Position 3060: 0.00012232724242746437
Position 1503: 0.00012022673459451785
Position 3042: 0.00011867534349674077
Position 3730: 0.00011358883519308732
Position 1228: 0.0001114356030947666
Position 1702: 0.00011045639780772316
Position 1146: 7.649095736495568e-05
Position 2015: 6.941233624900195e-05
Position 653: 6.048780434773947e-05
Position 320: 4.84057061983237e-05
Position 2973: 4.724678470115865e-05
Position 1382: 4.5145345853444525e-05
Position 2131: 4.165596020494283e-05
Position 2274: 4.028668098915031e-05
Position 1165: 3.8374673366931945e-05
Position 1619: 3.7719536171392626e-05
Position 1179: 3.479962933012675e-05
Position 2739: 3.17011908400515e-05
Position 957: 3.132943965945772e-05
Position 526: 3.087692497464759e-05
Position 3429: 3.073807006505139e-05
Position 1616: 2.9716761242368747e-05
Position 2510: 2.9154365650924543e-05
Position 2187: 2.7491550630989726e-05
Position 557: 2.6116495347700614e-05
Position 570: 2.520661741637048e-05
Position 1260: 2.4909040689846483e-05
Position 2870: 2.3019411000112678e-05
Position 2101: 2.2702693872694017e-05
Position 1560: 2.1531546413391074e-05
Position 1093: 2.0745745603137586e-05
Position 528: 2.0502852924001203e-05
Position 626: 1.963026691067654e-05
Position 3190: 1.9572918691642506e-05
Position 2584: 1.8979018241130095e-05
Position 593: 1.799678750201545e-05
Position 553: 1.775908433573208e-05
Position 2721: 1.7191982281077707e-05
Position 1884: 1.7124604990661952e-05
Position 1232: 1.6521052083843308e-05
Position 491: 1.6482508078468626e-05
Position 913: 1.4239611200746173e-05
Position 1516: 1.3196524981045432e-05
Position 1268: 1.0112516138939423e-05
Position 567: 1.0029897415800676e-05
Position 1388: 9.985314217342423e-06
Position 1831: 9.825076571250083e-06
Position 430: 9.360895873905025e-06
Position 1001: 9.098032325283746e-06
Position 242: 9.067234008965147e-06
Position 708: 7.410234845196029e-06
Position 1955: 6.957899030500163e-06
Position 925: 6.758973947469439e-06
Position 1142: 6.309879028038496e-06
Position 576: 5.26149407514908e-06
Position 2148: 4.822529738184322e-06
Position 90: 4.725184544409209e-06
Position 338: 4.603200202216315e-06
Position 1149: 3.565540288180904e-06
Position 1160: 3.3464076404531936e-06
Position 1540: 3.3364912144201574e-06
Position 2876: 3.013141106797706e-06
Position 2756: 2.805015844101275e-06
Position 877: 2.6883599866975764e-06
Position 2615: 2.5263925681834498e-06
Position 828: 2.3632180692784535e-06
Position 1174: 2.2524884208356547e-06
Position 356: 2.160017402028317e-06
Position 1445: 1.947271166898126e-06
Position 328: 1.927652310448663e-06
Position 875: 1.722901855758557e-06
Position 111: 1.6888241845282393e-06
Position 3204: 1.4672716204227068e-06
Position 1292: 1.4489620286028758e-06
Position 1501: 1.256635109359153e-06
Position 464: 1.2206328169914034e-06
Position 1274: 9.105767509892085e-07
Position 1030: 8.939500332918242e-07
Position 403: 8.741227631873046e-07
Position 1301: 7.479118866304771e-07
Position 362: 5.813460319411284e-07
Position 731: 5.605439232040382e-07
Position 1307: 5.266212119073541e-07
Position 1402: 5.19003158188697e-07
Position 1700: 5.057134670977132e-07
Position 1597: 4.792725607746112e-07
Position 494: 4.5501938648044847e-07
Position 1413: 4.2948198102605165e-07
Position 324: 4.0293257807035726e-07
Position 351: 4.013567851588888e-07
Position 532: 3.7580168969529483e-07
Position 1451: 3.579835666865796e-07
Position 2916: 2.900195849955195e-07
Position 126: 2.8875171100139686e-07
Position 436: 2.720816433256956e-07
Position 1025: 2.6875648032848686e-07
Position 418: 2.449648499702545e-07
Position 247: 2.2340797318559433e-07
Position 2945: 1.7673486329198002e-07
Position 931: 1.2928736329621333e-07
Position 702: 1.1630930289154505e-07
Position 446: 1.1168591509195851e-07
Position 2928: 6.576544220339507e-08
Position 1369: 9.437703226039306e-09
Position 1010: 6.7462362313025944e-09
Position 740: 4.161408877394755e-09
Position 347: 3.0207854287129404e-09
Position 583: 2.9127791110664334e-09
Position 796: 3.638294401082927e-10
Position 927: 3.2421124451018177e-10
Position 845: 2.424621161541977e-10
Position 871: 2.292651171556232e-10
Position 839: 1.5815922427276898e-10
Position 769: 1.441291925898198e-10
Position 497: 1.425171363093061e-10
Position 899: 1.4250343918148213e-10
Position 962: 1.0877205199097273e-10
Position 374: 1.0009966742127654e-10
Position 849: 8.003007055726279e-11
Position 488: 7.66372929519722e-11
Position 118: 6.261238101011558e-11
Position 968: 6.197154283878259e-11
Position 377: 4.3160215818501715e-11
Position 793: 3.9345456201015874e-11
Position 420: 3.247750065891257e-11
Position 151: 3.18684109418763e-11
Position 745: 2.749634442694885e-11
Position 508: 2.5156928713403565e-11
Position 443: 2.4877856818580172e-11
Position 148: 1.7644233496088923e-11
Position 232: 1.3954982041804296e-11
Position 255: 6.443780538076151e-13
Position 160: 2.736002060712545e-13
Position 215: 1.3134506921395691e-13
Position 204: 3.384384558080792e-14
Position 734: 2.664405565828068e-14
Position 165: 2.5611305867490155e-14
Position 134: 2.314954404652274e-14
Position 512: 2.366870559320293e-15
Position 162: 1.9969808246213284e-15
Position 195: 1.042302162461958e-15
Position 225: 5.119173136101152e-16
Position 212: 1.7467891773295473e-16
Position 206: 1.660286020913825e-17
