Gene = TRH
Position 158: 2.6816879451280634e-08
Position 166: 2.0956419042998834e-08
Position 499: 1.7511226791029117e-08
Position 2561: 5.471632342129903e-09
Position 1237: 5.3199996784497825e-09
Position 45: 6.981924293038172e-10
Position 651: 8.722568657059178e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1503: 0.8984881366533818
Position 2393: 0.8719672286341709
Position 3086: 0.219562270103205
Position 1194: 0.13628265035252915
Position 3349: 0.12660240114954227
Position 3378: 0.11184225164642773
Position 3190: 0.07886984815982492
Position 2782: 0.057230699607787726
Position 1997: 0.04002321154200823
Position 1267: 0.03779369166452083
Position 1655: 0.032171262811764724
Position 2401: 0.025521477795045617
Position 3137: 0.024072894289428957
Position 1480: 0.021210193842942156
Position 1586: 0.019641983490912368
Position 2094: 0.01611701790626397
Position 2998: 0.015234149695784332
Position 2017: 0.015234118005836428
Position 3595: 0.011033785743956099
Position 683: 0.009991434141580978
Position 2434: 0.009802811229700944
Position 2632: 0.00970824410762258
Position 1212: 0.009503051290411534
Position 3323: 0.007335703216615226
Position 3207: 0.007021834075463077
Position 2123: 0.006852485823956231
Position 2126: 0.004421139704706263
Position 1604: 0.003443892747292376
Position 1835: 0.003128784027416302
Position 3037: 0.0029932338957938736
Position 1007: 0.002663812482229655
Position 1590: 0.0026188648577069947
Position 3242: 0.0025993993390523978
Position 2882: 0.0024952903781319865
Position 3424: 0.0024820501281328203
Position 2524: 0.002233921101426068
Position 1264: 0.0022280652725652195
Position 2441: 0.0019756176953250764
Position 173: 0.0019025253000081485
Position 2835: 0.001886079849409765
Position 3543: 0.0017634981278572275
Position 384: 0.001724647585567468
Position 2638: 0.0017154368341161666
Position 1863: 0.0015388163306843759
Position 628: 0.001374920755368791
Position 979: 0.0009687925131253767
Position 271: 0.000926444078629946
Position 1897: 0.0009033477774251495
Position 1173: 0.0008734685175535842
Position 437: 0.0008092930236027264
Position 641: 0.000803554675114732
Position 3002: 0.0007971295137707653
Position 2032: 0.000748876858394783
Position 3626: 0.0007216287402014531
Position 993: 0.0007164475131066643
Position 1971: 0.0006972301655871001
Position 1934: 0.0006842633682218493
Position 3572: 0.0006442942887514269
Position 2645: 0.000600019499494901
Position 678: 0.0005977126061579708
Position 611: 0.0005695460143391821
Position 1169: 0.0005695138892974132
Position 3439: 0.0004662390563358268
Position 1288: 0.0004483425762267729
Position 1013: 0.000439314412249164
Position 1793: 0.0004327066213301321
Position 1840: 0.0004238129392059092
Position 746: 0.00040513155077744604
Position 3145: 0.00040338479304732704
Position 2543: 0.0003970339150482249
Position 3460: 0.00039233823484801587
Position 3060: 0.00035429100167018804
Position 3385: 0.00034854442329397377
Position 2740: 0.00026704487681826575
Position 1118: 0.00026069595720964073
Position 1179: 0.0002486496869335291
Position 1314: 0.00022899328589847575
Position 2786: 0.00021246882345644707
Position 368: 0.0001649214219322031
Position 2098: 0.00014828409548769676
Position 445: 0.00013971666295419581
Position 1607: 0.0001266490835753124
Position 2929: 0.00011513149364054612
Position 420: 0.00011455975805434802
Position 1279: 0.000103382688046029
Position 2169: 0.0001016652206304769
Position 548: 0.00010083830094400984
Position 2652: 9.690325479369296e-05
Position 613: 9.240203260176168e-05
Position 2649: 9.172642509339292e-05
Position 2798: 8.17188437440855e-05
Position 1592: 8.166706564991618e-05
Position 2143: 7.767633392281084e-05
Position 1375: 7.749119907150064e-05
Position 2295: 6.301487426573781e-05
Position 1601: 5.961782203266807e-05
Position 2362: 5.712014460297328e-05
Position 2561: 5.1683207984770675e-05
Position 1335: 4.934437968259937e-05
Position 321: 4.726668678509595e-05
Position 1625: 4.383382249495918e-05
Position 1977: 4.301075221030457e-05
Position 3457: 3.9378365786021625e-05
Position 2668: 3.926731047989832e-05
Position 408: 3.1595097914704155e-05
Position 3279: 3.08776481771174e-05
Position 1661: 2.9215965473818163e-05
Position 2177: 2.753317186080454e-05
Position 2045: 2.2911781531134328e-05
Position 1611: 2.2620786930105345e-05
Position 2448: 2.237506016939745e-05
Position 1323: 2.1788964536274088e-05
Position 2842: 2.0727413068027774e-05
Position 2262: 2.0211370853268122e-05
Position 2679: 1.916177314292406e-05
Position 1381: 1.907955430228092e-05
Position 1979: 1.896989473393053e-05
Position 2321: 1.8827701097298653e-05
Position 967: 1.879714262423676e-05
Position 1399: 1.8762454881730852e-05
Position 228: 1.8674970086553633e-05
Position 2857: 1.773740219968608e-05
Position 2575: 1.7431796479679265e-05
Position 2461: 1.73396868069472e-05
Position 1039: 1.6315444581431018e-05
Position 1305: 1.5787222457554917e-05
Position 85: 1.5014587897504108e-05
Position 2676: 1.4936859416729221e-05
Position 2465: 1.4829366457778554e-05
Position 2690: 1.4552294567230451e-05
Position 3305: 1.4283407304568979e-05
Position 3017: 1.3993706473217825e-05
Position 2324: 1.3506574063764323e-05
Position 2249: 1.3210665507642507e-05
Position 2947: 1.308190655323182e-05
Position 1337: 1.1785638723397997e-05
Position 1066: 1.1310710033975866e-05
Position 1813: 1.0585779191375836e-05
Position 2660: 1.0569123536489034e-05
Position 2581: 1.046559075491929e-05
Position 1451: 9.331033247541502e-06
Position 181: 7.960195828918306e-06
Position 1941: 7.374366857374811e-06
Position 410: 7.317507381169408e-06
Position 1817: 6.885400103114683e-06
Position 812: 6.683737564693987e-06
Position 1445: 6.681127137278102e-06
Position 2467: 5.754239733798145e-06
Position 1957: 5.4887843048384505e-06
Position 287: 4.524318161163089e-06
Position 1691: 4.188320042686101e-06
Position 724: 4.185981143462012e-06
Position 702: 3.7129773380154868e-06
Position 1975: 3.4688303336640518e-06
Position 475: 3.2392558893972326e-06
Position 391: 3.183960608770004e-06
Position 2206: 2.881668337080263e-06
Position 1709: 2.240317550984598e-06
Position 1055: 2.1903929969829396e-06
Position 874: 2.0372804962831533e-06
Position 2482: 2.0069165655455617e-06
Position 987: 1.9917033132182753e-06
Position 2458: 1.6688994656759982e-06
Position 623: 1.6419901133108614e-06
Position 1758: 1.4016787003984838e-06
Position 284: 1.2266283906799213e-06
Position 826: 9.216612875276044e-07
Position 2316: 7.851837694157265e-07
Position 1094: 7.138317123214675e-07
Position 192: 6.230757507688471e-07
Position 281: 5.618858290524583e-07
Position 1062: 3.6522530970608156e-07
Position 504: 2.848582005765352e-07
Position 763: 2.6730268428198025e-07
Position 518: 2.324558211492001e-07
Position 814: 2.2604280086949933e-07
Position 2495: 1.2483154623699768e-07
Position 2338: 1.1290779120734398e-07
Position 2477: 1.1172817252669097e-07
Position 2256: 1.0487150175329991e-07
Position 2455: 9.599721572456591e-08
Position 1798: 9.157702444029267e-08
Position 1803: 8.391458113806936e-08
Position 2480: 7.732511583554774e-08
Position 183: 1.8260226156303137e-08
Position 754: 1.5214497923909587e-08
Position 2492: 1.0401444049728723e-08
Position 2488: 7.361711292751654e-09
Position 880: 2.0819666457336947e-10
Position 840: 1.361180600432896e-10
Position 888: 1.424104382319334e-11
Position 953: 1.370294673503774e-11
Position 756: 1.3294603452306648e-11
Position 959: 1.2434975757885163e-11
Position 933: 5.114043437469573e-12
Position 908: 4.2678340190086665e-12
Position 572: 1.0762487870972379e-13
