Gene = NOL9
Position 1817: 0.0001906895953349171
Position 1151: 0.00018397412384104392
Position 2025: 0.00016314802390370964
Position 5647: 0.00013681749864140347
Position 22848: 0.000132488026621038
Position 1525: 0.00013009991375986034
Position 1922: 0.0001244149357015563
Position 5014: 0.00011464467210281346
Position 2442: 0.00010741610943644548
Position 387: 9.904075598552098e-05
Position 2031: 8.67214666352777e-05
Position 2221: 8.354799554128932e-05
Position 996: 7.439071823847423e-05
Position 3388: 7.356837661509912e-05
Position 1012: 7.233103811577347e-05
Position 3622: 6.975190453445385e-05
Position 5060: 6.752116644557148e-05
Position 1297: 5.564536718123601e-05
Position 1419: 5.228141599283477e-05
Position 2766: 4.553090048306867e-05
Position 3277: 3.767162503719946e-05
Position 3218: 3.683161120031678e-05
Position 1691: 3.6112531992738364e-05
Position 22740: 3.226232607952143e-05
Position 939: 2.9245671940359526e-05
Position 1835: 2.7579356066503916e-05
Position 420: 2.2677129260196225e-05
Position 880: 2.0052948929182045e-05
Position 870: 1.831830465133182e-05
Position 1362: 1.4481316254327086e-05
Position 1321: 1.0411272366616456e-05
Position 22404: 8.525807454205e-06
Position 26515: 6.582760633343511e-06
Position 27014: 5.1803589737661275e-06
Position 26299: 4.89422644217292e-06
Position 25448: 4.1353229909076794e-06
Position 239: 3.1804834833273306e-06
Position 64: 2.6982040234943608e-06
Position 320: 1.7299660374104502e-06
Position 557: 1.2674194473643195e-06
Position 449: 7.39840654761567e-07
Position 210: 3.8097575233488465e-07
Position 628: 3.6531751697267216e-07
Position 349: 3.157189413479667e-07
Position 577: 1.139783892806167e-07
Position 452: 4.921328803296202e-08
Position 771: 1.7137001719246817e-08
Position 518: 2.3735863257259903e-09
Position 73: 2.074192377063567e-10
Position 546: 2.0007351148119535e-12
Position 404: 1.4723613170280387e-12
Position 515: 6.458010684036139e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 21093: 0.9806062270083687
Position 16546: 0.9328933474584771
Position 16790: 0.8828110047348743
Position 22455: 0.8114156673212533
Position 27705: 0.7823320064191072
Position 25363: 0.7282727215587028
Position 16274: 0.6847494229697381
Position 9354: 0.6712795589175978
Position 4836: 0.5976133345069125
Position 2143: 0.5522182282708896
Position 20789: 0.523082397778463
Position 28531: 0.5208474441503594
Position 21774: 0.309199663317336
Position 19189: 0.3090125994018053
Position 5947: 0.24241967733891467
Position 32864: 0.1906464470370918
Position 9612: 0.18686983003478122
Position 30088: 0.17044408177292555
Position 2103: 0.16634471898431186
Position 546: 0.14812826478090807
Position 23560: 0.12113225292467733
Position 2326: 0.10421716303640792
Position 25993: 0.09596730085567948
Position 3919: 0.09486965572737154
Position 27960: 0.07536812836615323
Position 3967: 0.07175012657386391
Position 17133: 0.06960380303854968
Position 25841: 0.06455018287250072
Position 21881: 0.062145620779009605
Position 7509: 0.06009642664529084
Position 22238: 0.0550994907848104
Position 7772: 0.04625624148959928
Position 22921: 0.04564810181341617
Position 32624: 0.04353246152287399
Position 31380: 0.038867915589601724
Position 27673: 0.03845796146729187
Position 700: 0.034986376265901266
Position 16892: 0.03477154538852015
Position 9532: 0.03197668682138498
Position 25379: 0.03179443173045041
Position 5919: 0.031194674676909236
Position 19143: 0.030473391216036854
Position 25443: 0.030024303356390933
Position 30560: 0.027562256328158084
Position 500: 0.027290457501027165
Position 21946: 0.02710744911459185
Position 25858: 0.023368833604194922
Position 3993: 0.022618134272470388
Position 25803: 0.022241469890307456
Position 16570: 0.021511531937018623
Position 9642: 0.02079091108262931
Position 22149: 0.017994375405821397
Position 22322: 0.01737647604693948
Position 18010: 0.016986998918490454
Position 31173: 0.01594983791631342
Position 22186: 0.015540343871991977
Position 4072: 0.015380953912353416
Position 283: 0.013907537538847275
Position 2110: 0.013438140958977064
Position 295: 0.012708085668100947
Position 21853: 0.00910063953020235
Position 1799: 0.008500624479851032
Position 25873: 0.008302246178749369
Position 3933: 0.007497287079971368
Position 27637: 0.0071341772807939925
Position 22123: 0.006572049095977859
Position 720: 0.006354479260534183
Position 31658: 0.006112438252541683
Position 30642: 0.006111588076134112
Position 28456: 0.005773436905057571
Position 17745: 0.0056418089264585304
Position 29270: 0.005446007944672917
Position 19013: 0.005274481688910469
Position 1882: 0.004553456805999684
Position 21823: 0.004268839544104727
Position 30319: 0.003755555509224253
Position 16941: 0.003508776719262928
Position 25906: 0.0034504351970350822
Position 17062: 0.0033985719921907093
Position 1904: 0.003286525713141563
Position 30004: 0.0031850157805256812
Position 30148: 0.0030317817379850926
Position 30983: 0.0029533162457736507
Position 26150: 0.0029363164059618635
Position 320: 0.0029088074927190754
Position 3973: 0.0028827233467028303
Position 33132: 0.0028573568442456575
Position 22394: 0.0026904584509211105
Position 30309: 0.0026738544099852595
Position 7231: 0.0025276749399299504
Position 2385: 0.0023269983275812714
Position 21678: 0.0023209069468795077
Position 21702: 0.0023079294622792125
Position 28255: 0.002304133068016481
Position 30958: 0.0022420226682627956
Position 28910: 0.002197261835440544
Position 22173: 0.0020448194614877293
Position 2294: 0.002023250237283274
Position 1921: 0.001955824643870577
Position 4874: 0.0018786491539394116
Position 262: 0.0018425718188268307
Position 28188: 0.0018044828986919451
Position 3199: 0.001660401792008393
Position 28272: 0.0015557540646788258
Position 696: 0.001555261009127691
Position 1382: 0.0014728676962422666
Position 26448: 0.00142457483003518
Position 2503: 0.0013378296418985114
Position 25732: 0.001263228312523898
Position 1250: 0.0012516028490787657
Position 3416: 0.0012454849195211641
Position 17077: 0.0012034043578234418
Position 19924: 0.0011916051994685798
Position 587: 0.0011625170579670505
Position 29908: 0.0011384130608791247
Position 22681: 0.001065294296150295
Position 3586: 0.0009591362851121949
Position 28700: 0.0008893136628632309
Position 19049: 0.0008308463143285117
Position 28954: 0.0008206254354179312
Position 26087: 0.0008110084067386531
Position 29453: 0.0008038164042110093
Position 22725: 0.0007945543645199499
Position 28853: 0.0007793327986547586
Position 29530: 0.0007605654957345612
Position 21916: 0.0007525648021904987
Position 23683: 0.0007447054991218857
Position 25626: 0.0007296782561753572
Position 22887: 0.0007172227786369147
Position 26607: 0.0007099795781513876
Position 4204: 0.0006774075816607657
Position 21963: 0.0006732239929095247
Position 859: 0.0006578343070826118
Position 1981: 0.0006235872894717489
Position 27052: 0.0005239119146023609
Position 26231: 0.0005143230012919558
Position 2259: 0.0004470507424217923
Position 862: 0.00044478130912571986
Position 5478: 0.0004358502507183026
Position 1311: 0.0004273667567725185
Position 31376: 0.00042408858811988134
Position 28141: 0.00038700567800959904
Position 26067: 0.0003680997851491989
Position 1677: 0.000359616478582113
Position 4893: 0.00030123212119347986
Position 26537: 0.0002967118553611535
Position 1069: 0.0002848212456093581
Position 27297: 0.00027524164010094996
Position 21888: 0.000251690039315626
Position 2177: 0.00023365478534562094
Position 26034: 0.00020358351132755342
Position 3459: 0.00019034792090482128
Position 5617: 0.00018416799947448153
Position 110: 0.0001637320345113319
Position 2120: 0.00016151704418957126
Position 601: 0.00015560669465462592
Position 2351: 0.00015365067908213327
Position 26919: 0.00014930420475770887
Position 1641: 0.00013653722670340168
Position 25113: 0.00011651486989124515
Position 29041: 0.00011496022781253607
Position 1816: 0.00011328622585866475
Position 557: 0.0001076951583652516
Position 25673: 0.00010313415440155397
Position 465: 0.0001005622069178422
Position 777: 9.868220223499336e-05
Position 2127: 9.240478043282518e-05
Position 4859: 8.585650395400083e-05
Position 505: 8.382649016186099e-05
Position 2527: 8.043436815180663e-05
Position 2395: 7.5412985474132e-05
Position 2281: 7.389858794133215e-05
Position 1592: 7.104555089048925e-05
Position 28037: 7.022785082959931e-05
Position 1094: 7.021524314845066e-05
Position 24612: 4.9428909043900594e-05
Position 24113: 4.7063038819754485e-05
Position 1689: 4.5376371445224256e-05
Position 24416: 4.435474367608641e-05
Position 121: 4.265805344844498e-05
Position 1469: 4.155192104353737e-05
Position 1635: 4.10956608054735e-05
Position 24083: 4.006898839114175e-05
Position 22277: 3.925921377291835e-05
Position 1996: 3.873856401418113e-05
Position 884: 3.82292569121819e-05
Position 23796: 3.498233992956308e-05
Position 22551: 3.469247713230645e-05
Position 1127: 3.44792100846782e-05
Position 1136: 3.3301587998992e-05
Position 1810: 3.070667228590266e-05
Position 3531: 3.058263662795665e-05
Position 1340: 2.845114684524507e-05
Position 24436: 2.657656419175361e-05
Position 794: 2.0157448705132786e-05
Position 22926: 1.963410462304784e-05
Position 349: 1.6819201220816993e-05
Position 1316: 1.6646034361721726e-05
Position 702: 1.540828752661869e-05
Position 98: 1.3941301440203373e-05
Position 494: 1.3562672540699267e-05
Position 1404: 1.2325954829905927e-05
Position 236: 1.1962860618955397e-05
Position 1714: 1.056509447680444e-05
Position 483: 9.282959077575787e-06
Position 939: 8.738677413511804e-06
Position 604: 8.506267599150808e-06
Position 2243: 7.548718786020758e-06
Position 1232: 6.3398319282935355e-06
Position 953: 5.716631562911864e-06
Position 1171: 5.457884955408929e-06
Position 1253: 5.4025658834148545e-06
Position 452: 3.844768553371761e-06
Position 1429: 3.4712013364876984e-06
Position 428: 3.4513867264900755e-06
Position 2272: 3.37999889298684e-06
Position 21437: 3.0801443279182844e-06
Position 469: 2.6105111101723302e-06
Position 888: 2.3419490117885233e-06
Position 732: 1.7014932787398607e-06
Position 2157: 1.4237466566768192e-06
Position 2030: 8.157545076054055e-07
Position 2164: 7.249190071605098e-07
Position 195: 5.689568323590028e-07
Position 460: 4.4954614580920445e-07
Position 996: 3.97042625560022e-07
Position 220: 1.3292754059741274e-07
Position 200: 1.200342273836273e-07
Position 148: 9.272745900992985e-08
Position 228: 3.482815655537539e-08
Position 492: 3.4008258796534436e-08
Position 449: 2.708374067330437e-08
Position 425: 2.4438894958773822e-08
Position 224: 2.287809968086875e-08
Position 510: 1.79594734318794e-08
Position 479: 1.701587088982545e-08
Position 2356: 1.202502110311244e-08
Position 508: 1.1270296939719856e-08
Position 2253: 1.0411861883791225e-08
Position 1110: 9.686882478985187e-09
Position 1443: 9.424411949309313e-09
Position 1419: 9.127538103848571e-09
Position 1042: 9.096692925127093e-09
Position 1343: 7.372309160723015e-09
Position 477: 7.231084204667145e-09
Position 598: 6.965906498373719e-09
Position 1061: 3.46706350045827e-09
Position 1011: 2.974895552624935e-09
Position 635: 2.313711121614768e-09
Position 1168: 1.6342818756669798e-09
Position 806: 1.3434813781137938e-09
Position 1050: 9.876588400593927e-10
Position 818: 5.995567895831435e-10
Position 432: 5.304498838809959e-10
Position 727: 3.786839287197965e-10
Position 893: 2.68933538184306e-11
