Gene = TIMMDC1
Position 3141: 0.00037842746768337426
Position 2212: 0.00037604843630648516
Position 24604: 0.000361205344368808
Position 1353: 0.00036031019313929945
Position 18998: 0.00034458997896666085
Position 21482: 0.00034025928328908797
Position 5364: 0.00033118042287128707
Position 21356: 0.0003173346423588721
Position 9201: 0.00031247650036727844
Position 3882: 0.0002778604778320024
Position 2534: 0.000261088973267932
Position 20069: 0.00026039122135538097
Position 23974: 0.00025120490291084536
Position 1980: 0.0002432005839174753
Position 4215: 0.00024170545414808157
Position 24014: 0.0002414133465028614
Position 19671: 0.0001992064553391743
Position 2726: 0.00019043474397816023
Position 19533: 0.00018645515603473808
Position 161: 0.00018127610705409908
Position 2172: 0.00016085159190524552
Position 5563: 0.00015851068376942972
Position 21538: 0.0001583631710429679
Position 19901: 0.00015376334796024985
Position 19710: 0.00014640243496143017
Position 20222: 0.00014332480114934393
Position 4773: 0.0001387157792698912
Position 2289: 0.00013216727712135596
Position 22684: 0.0001312274145969311
Position 19698: 0.00010845064702977415
Position 18891: 0.00010241563980516866
Position 22436: 0.0001020035589229767
Position 4767: 0.00010145376386241504
Position 18908: 8.113289378473983e-05
Position 3718: 7.59496649605919e-05
Position 582: 6.77862400744309e-05
Position 21168: 6.641481688393027e-05
Position 2221: 6.482066077227116e-05
Position 21307: 6.11082238623606e-05
Position 19155: 5.996891241359269e-05
Position 6851: 5.928782669052375e-05
Position 21266: 5.7909686789547444e-05
Position 3462: 5.4763162712883536e-05
Position 803: 5.334997896888471e-05
Position 586: 4.9052272290205754e-05
Position 778: 4.878976134251377e-05
Position 6876: 4.766571662237052e-05
Position 20277: 4.6729846831651026e-05
Position 4860: 4.438251660897575e-05
Position 5192: 4.298858275297923e-05
Position 11174: 3.838925537312317e-05
Position 3742: 3.776349055613731e-05
Position 19833: 3.7680621995998874e-05
Position 2075: 3.664092064105668e-05
Position 19761: 3.54493389875231e-05
Position 4815: 3.5301102058032814e-05
Position 19811: 3.447110032992545e-05
Position 4429: 3.217890665940787e-05
Position 5532: 3.102664015597416e-05
Position 8555: 2.961910384036972e-05
Position 14235: 2.8826865097146593e-05
Position 17911: 2.8598526535719606e-05
Position 309: 2.4937452307902255e-05
Position 606: 2.3367346470856466e-05
Position 1798: 2.2111858099029176e-05
Position 5297: 2.209673899718149e-05
Position 18829: 2.1421982027636618e-05
Position 7016: 1.9846238410102125e-05
Position 753: 1.9512031240789702e-05
Position 8866: 1.6305192937831084e-05
Position 8843: 1.5857121802689233e-05
Position 8911: 1.4516024479807651e-05
Position 831: 1.403349407717369e-05
Position 17733: 1.3721791405742597e-05
Position 5289: 1.3498807531332954e-05
Position 507: 1.1594162277503485e-05
Position 1067: 1.1516176876689183e-05
Position 12578: 1.0931979243196717e-05
Position 1070: 1.0493718673644185e-05
Position 1147: 1.0068222215514052e-05
Position 845: 9.152142125759114e-06
Position 12303: 9.08478199504389e-06
Position 5459: 8.986851664952446e-06
Position 1252: 7.997634035064908e-06
Position 13767: 7.605473305732163e-06
Position 9605: 7.04058589786474e-06
Position 5634: 6.417949924532279e-06
Position 7019: 6.25550753232135e-06
Position 8226: 6.011274727851742e-06
Position 980: 5.734525549409762e-06
Position 14231: 5.397708638089417e-06
Position 321: 5.377021117075558e-06
Position 5537: 5.154158591394494e-06
Position 906: 5.074421661400371e-06
Position 11609: 4.64272701569902e-06
Position 5436: 4.615139978382204e-06
Position 318: 4.411496007110327e-06
Position 7400: 4.258643201734062e-06
Position 312: 3.824223742450767e-06
Position 7070: 3.7645268572020153e-06
Position 342: 3.5707425226038962e-06
Position 13771: 3.513642194083872e-06
Position 7232: 2.9804916316226106e-06
Position 14788: 2.7547822943957103e-06
Position 5812: 2.372860120087806e-06
Position 244: 2.24618579069617e-06
Position 452: 2.0418521260148083e-06
Position 7045: 1.7521921802202346e-06
Position 6703: 1.608696394708681e-06
Position 11198: 1.475840347749105e-06
Position 5878: 1.458325960243015e-06
Position 9991: 1.3851861414652006e-06
Position 8656: 1.1973366317666639e-06
Position 5253: 1.1865710363553468e-06
Position 5155: 1.1846093610778756e-06
Position 6264: 1.043652299231865e-06
Position 9950: 7.136702942630363e-07
Position 8338: 5.261073792990395e-07
Position 6050: 4.776525274185042e-07
Position 6036: 3.6703117774547503e-07
Position 9608: 2.384869818797498e-07
Position 7867: 2.3088709948561874e-07
Position 7436: 2.1532087823206708e-07
Position 7711: 2.0650656066636074e-07
Position 6301: 1.342921882984702e-07
Position 6740: 7.816774628156222e-08
Position 6616: 6.133644482533146e-08
Position 6080: 3.206466956325896e-08
Position 6092: 2.6971841305569985e-08
Position 6095: 2.4384762260209104e-08
Position 2040: 2.3346433342283564e-08
Position 1912: 2.330712586388838e-08
Position 1431: 2.1313161294160092e-08
Position 1862: 1.7281022265559776e-08
Position 2990: 1.5850078040726573e-08
Position 757: 1.4004590178901525e-08
Position 6114: 9.118993833499298e-09
Position 2698: 7.107054035693243e-09
Position 6416: 5.57056017984134e-09
Position 2469: 5.3579234848708405e-09
Position 5840: 4.06430977567488e-09
Position 6926: 1.4925304717356105e-09
Position 5674: 1.2637572194516953e-09
Position 5788: 1.086038126611237e-09
Position 5835: 7.063675263550387e-10
Position 6996: 5.918281159504989e-10
Position 6228: 1.2659623765570797e-11
Position 6170: 8.173752020831016e-12
Position 6261: 4.9302077850318855e-12
Position 6116: 8.113640126874374e-13
