Gene = LRIF1
Position 9859: 0.0019992408366684214
Position 14873: 0.0018627784158258467
Position 1527: 0.0017939149334143107
Position 2215: 0.0016533893774118209
Position 1444: 0.0016027272399945249
Position 5848: 0.00142132846622551
Position 2835: 0.0013824314421285366
Position 367: 0.0013025567025507436
Position 15358: 0.0012624708131177996
Position 658: 0.0012055804306671687
Position 16460: 0.0011332289905511776
Position 3683: 0.0011062506573625004
Position 1297: 0.0010624459727927252
Position 782: 0.0010206189558621998
Position 2559: 0.000991187681711951
Position 15194: 0.0009251666136927953
Position 1586: 0.0009224009275736392
Position 7973: 0.000796015865428763
Position 3709: 0.0007914057072642141
Position 275: 0.0007697408052765103
Position 1938: 0.0007684349511573634
Position 14260: 0.0007621282757924854
Position 294: 0.000759474842673894
Position 4657: 0.0007456660829796854
Position 15618: 0.0007399051126906363
Position 2817: 0.0006066471652143278
Position 16019: 0.0006054455689288885
Position 1557: 0.0006054132066063791
Position 16671: 0.0006051424794219103
Position 1912: 0.0006031196416439881
Position 3945: 0.0005748788958610002
Position 3240: 0.0005600399710995715
Position 689: 0.0005489936819655628
Position 1449: 0.000542199057965593
Position 4705: 0.000537850933620835
Position 1871: 0.0005188309273003538
Position 410: 0.0005140622642250087
Position 6867: 0.0005058763241476734
Position 2763: 0.0004918402574796635
Position 14404: 0.0004887346128495595
Position 6428: 0.0004746255059181824
Position 2064: 0.0004634629071002591
Position 6139: 0.00046285866961451907
Position 16885: 0.00040230591614086997
Position 2849: 0.00039176298267240014
Position 800: 0.0003879413641094624
Position 14393: 0.00038073085109278297
Position 2322: 0.00037919154084594883
Position 15583: 0.00037325080698001264
Position 5918: 0.0003676032463807846
Position 1339: 0.00035668768734012206
Position 706: 0.0003421275807082972
Position 2708: 0.0003067681864469557
Position 3461: 0.0002883459845688129
Position 14528: 0.00027449605136808865
Position 1288: 0.00025640702954673973
Position 1377: 0.00024220482407257094
Position 15502: 0.00019127963157741134
Position 2731: 0.00014845806967687052
Position 15077: 0.0001263711610814961
Position 11753: 0.00011510932298396352
Position 14998: 0.00011086477845069011
Position 15206: 0.00010809992212057476
Position 547: 8.808921811699462e-05
Position 1019: 6.92249088184566e-05
Position 857: 5.4502634867024506e-05
Position 948: 4.378456453586385e-05
Position 909: 4.3525725565997794e-05
Position 432: 4.2665627173644845e-05
Position 2093: 3.599591545293658e-05
Position 1609: 3.582362810163762e-05
Position 3181: 3.497262795312836e-05
Position 2636: 3.486294870656765e-05
Position 1882: 3.129045789355155e-05
Position 698: 3.0918428962937055e-05
Position 3066: 2.888015356770036e-05
Position 1202: 2.8823202005294482e-05
Position 719: 2.78106155113859e-05
Position 4117: 2.4495558043068534e-05
Position 1304: 2.163184471668919e-05
Position 1424: 2.105585501037191e-05
Position 1396: 2.062943235402957e-05
Position 8353: 2.03628145023691e-05
Position 1565: 1.9452224057269214e-05
Position 1924: 1.9427407382898376e-05
Position 1033: 1.8511089277225216e-05
Position 1410: 1.845729070085447e-05
Position 213: 1.7146051645512406e-05
Position 1562: 1.458106481232759e-05
Position 903: 1.3969432356059054e-05
Position 616: 1.3904380209975878e-05
Position 732: 1.354558770727143e-05
Position 1794: 1.2872623635881212e-05
Position 1211: 1.059509608254451e-05
Position 1381: 9.01907458556403e-06
Position 917: 8.537623409474752e-06
Position 3063: 6.9447584591868395e-06
Position 8321: 6.700819205231695e-06
Position 954: 6.435587090428004e-06
Position 744: 6.3324448743697185e-06
Position 1251: 5.953203754613631e-06
Position 7976: 5.673379122897968e-06
Position 660: 5.005189595419617e-06
Position 442: 4.738983231335288e-06
Position 3380: 4.499541559429939e-06
Position 866: 4.331953795695569e-06
Position 1030: 4.152467296375116e-06
Position 4731: 3.688673359965048e-06
Position 7447: 3.4435947145098885e-06
Position 7389: 3.397551949461003e-06
Position 1322: 3.1390094415196947e-06
Position 463: 3.070657264112164e-06
Position 4901: 3.042134629843768e-06
Position 808: 2.9581216712145226e-06
Position 1834: 1.7919717287343177e-06
Position 1699: 1.5520251625343917e-06
Position 570: 1.5228780652406622e-06
Position 1121: 1.4917339635595408e-06
Position 1117: 1.4396230387444656e-06
Position 5328: 9.353526515212027e-07
Position 4493: 9.327079327623231e-07
Position 5082: 8.793434138551454e-07
Position 1208: 8.527542102993931e-07
Position 4496: 8.055192417205805e-07
Position 139: 7.88467620842961e-07
Position 670: 7.30171869841524e-07
Position 876: 6.113630648702996e-07
Position 966: 5.534099143739106e-07
Position 584: 5.352212063191285e-07
Position 825: 3.6970799075895937e-07
Position 1006: 3.0319916543304285e-07
Position 716: 2.625837644027369e-07
Position 884: 3.9870212643803214e-08
Position 811: 2.271656511647489e-08
Position 623: 1.538869115682185e-08
Position 171: 1.4128736740686927e-08
Position 144: 1.0235020491921478e-08
Position 554: 2.7148119797332302e-12
Position 237: 1.3003669647058628e-12
