Gene = PGD
Position 12972: 0.666989911712206
Position 20336: 0.46364315143344104
Position 17906: 0.3859858484062876
Position 8990: 0.36134571868033394
Position 1312: 0.19537099760137036
Position 19953: 0.17511609193623143
Position 1329: 0.12782543090388376
Position 12310: 0.1256338933895249
Position 14365: 0.1081395971323549
Position 19756: 0.10361817403364683
Position 20296: 0.09143054666658254
Position 16461: 0.06815998465512499
Position 17944: 0.053906009063601955
Position 16078: 0.047352923724531544
Position 498: 0.045168122556034584
Position 15048: 0.04126312882658027
Position 9328: 0.03714545726092432
Position 11574: 0.033377091009954896
Position 3944: 0.03091770245711194
Position 7175: 0.029376493609445286
Position 14313: 0.02432729985886205
Position 983: 0.02399452117725876
Position 9322: 0.02388827250771043
Position 20428: 0.022341539287590317
Position 17392: 0.021266280085178127
Position 1396: 0.020819703699027737
Position 20601: 0.019987767527910264
Position 13981: 0.019454216571384093
Position 12759: 0.018614556617614828
Position 9377: 0.017516641566008236
Position 1366: 0.016770506310243256
Position 14036: 0.015585117743853839
Position 16626: 0.012903585521183439
Position 20120: 0.012872767942794097
Position 18187: 0.012323958957960183
Position 5082: 0.012291121838247447
Position 1295: 0.010825747779187538
Position 11040: 0.010713615829033674
Position 3824: 0.010233249285355383
Position 19359: 0.010137067685788032
Position 15124: 0.007964824952002708
Position 16165: 0.006902613005638566
Position 4725: 0.006786343343275521
Position 1259: 0.006772852326971351
Position 16374: 0.00645976950897656
Position 19308: 0.00642294946291901
Position 19949: 0.006335784712769704
Position 3129: 0.0062405114123274975
Position 7178: 0.006177160895999886
Position 9245: 0.005921547532451186
Position 1406: 0.005589157302512028
Position 20123: 0.005328492003009253
Position 20372: 0.005299184912326927
Position 7630: 0.005088495222274527
Position 20302: 0.004924612854114708
Position 1343: 0.0048694268711646374
Position 20628: 0.004104180850847671
Position 10760: 0.0035688357503666744
Position 14426: 0.0033906105387818005
Position 20921: 0.0032826310690452516
Position 20704: 0.003259932031536853
Position 9194: 0.003250785588973224
Position 4638: 0.0032244065259295403
Position 550: 0.0030909018966975956
Position 10891: 0.002892157114267058
Position 5885: 0.0028421441919077414
Position 19973: 0.002835402960999889
Position 1016: 0.0028286536147267747
Position 4997: 0.002494099034547782
Position 20246: 0.0021669087264352647
Position 4779: 0.002097877127324322
Position 3174: 0.0020473670666653434
Position 1039: 0.0019877241834651673
Position 14284: 0.0019421975046691193
Position 14086: 0.00189895406169346
Position 12697: 0.001898396627816346
Position 20876: 0.0018654828829473074
Position 12906: 0.0018474902124127972
Position 20767: 0.0018471712712925762
Position 9305: 0.0017511915605000906
Position 14277: 0.001673108161002297
Position 20355: 0.0015733838593750464
Position 7127: 0.0014690071197155457
Position 7595: 0.0013914854009348203
Position 1372: 0.0013455014088517864
Position 20190: 0.0011850511067227503
Position 1456: 0.0011510659798976562
Position 1217: 0.0011162075012482546
Position 250: 0.0010857440093985369
Position 4263: 0.0010736873709562657
Position 3011: 0.001067207857536939
Position 20149: 0.0009784701982835835
Position 19047: 0.0009581781850439394
Position 14050: 0.0009576718651381053
Position 13634: 0.0009445876643766922
Position 7148: 0.0009340428505226135
Position 11630: 0.0009220166281828958
Position 4958: 0.0008434430734289337
Position 1059: 0.0007630332755792912
Position 783: 0.0007625097751892292
Position 7461: 0.0007440614533953385
Position 14236: 0.000735931537731112
Position 2091: 0.0007327310194222934
Position 1420: 0.0007172509658989108
Position 1635: 0.0007102594688918333
Position 1576: 0.0007034315368328796
Position 4672: 0.0006779112198994949
Position 5464: 0.0006689888200734168
Position 20214: 0.0006423984518568397
Position 1761: 0.0006379778578166075
Position 991: 0.000621077694798268
Position 6046: 0.0006164986159406401
Position 20555: 0.0005904685679358082
Position 20966: 0.0005789232402941421
Position 20449: 0.0005401321527180011
Position 2421: 0.0005384361849084669
Position 7983: 0.0005377499405767654
Position 7199: 0.0005310919430094337
Position 13825: 0.0005090489910385181
Position 5015: 0.0005010921133682018
Position 20606: 0.0004981956620253361
Position 919: 0.0004678765523158998
Position 4768: 0.00044985097038946194
Position 7613: 0.0004207584348422272
Position 3267: 0.0004198865058200361
Position 1426: 0.00041417625056995263
Position 13844: 0.0004028394252224776
Position 1728: 0.00039609870854653904
Position 1555: 0.0003939159752929012
Position 3309: 0.0003558419131594616
Position 399: 0.0003495240660116476
Position 8567: 0.0003395887166390397
Position 20826: 0.000333234785476433
Position 7637: 0.0003319836355815697
Position 20445: 0.0003278453028673463
Position 3328: 0.00032564559616191004
Position 12991: 0.00032512636626119007
Position 1237: 0.0003089140535526453
Position 2060: 0.00030522390344559977
Position 4895: 0.000291380435289421
Position 6892: 0.0002847644692892941
Position 19394: 0.00027608834764249044
Position 6956: 0.0002608203545193407
Position 767: 0.00024001866313250514
Position 1687: 0.00023177161934666066
Position 19797: 0.0002316264189915375
Position 3784: 0.00023121514191943503
Position 810: 0.00022952453891738193
Position 4046: 0.00022236696718134035
Position 5180: 0.00019903415322447787
Position 1774: 0.00018477649790458645
Position 1146: 0.00018390090027135055
Position 588: 0.00017712922315493254
Position 6811: 0.00015579115253009078
Position 3626: 0.00015431402093334665
Position 1408: 0.00015280530931851996
Position 1784: 0.00014957722261113064
Position 2687: 0.00014912687227092448
Position 3561: 0.00014485898495038906
Position 12509: 0.0001430696650727086
Position 12775: 0.00013961007652684739
Position 3253: 0.00013610415439248535
Position 19581: 0.0001341719559086062
Position 2583: 0.00012149769064711287
Position 4790: 0.00012135183920827565
Position 4213: 0.00012054005803710323
Position 5365: 0.00011983546637669041
Position 7786: 0.00011891929986123788
Position 5601: 0.00011007374458930533
Position 2011: 0.00010924569984824135
Position 4030: 0.00010553344329960946
Position 1020: 0.00010371967741897947
Position 20125: 0.00010168146916616068
Position 5897: 0.0001007204714533108
Position 13436: 9.529796487287168e-05
Position 20459: 9.380354811993821e-05
Position 773: 8.709235034447477e-05
Position 1429: 8.427539447207609e-05
Position 12826: 8.353392272001987e-05
Position 7577: 8.243517295546032e-05
Position 13335: 7.524360074339349e-05
Position 673: 7.40906290767681e-05
Position 13502: 7.321884021044666e-05
Position 390: 7.136068252286275e-05
Position 6959: 6.885745901450118e-05
Position 318: 6.739855285349928e-05
Position 20047: 6.69957684778784e-05
Position 4280: 6.617762481892961e-05
Position 13689: 6.288076047389765e-05
Position 12911: 6.238222425092867e-05
Position 2588: 6.067861190458171e-05
Position 14524: 5.9296407773197976e-05
Position 19955: 5.77722617063801e-05
Position 14091: 5.6580544922151446e-05
Position 1604: 5.532760658253303e-05
Position 7485: 5.4428772387544434e-05
Position 2102: 5.431600029389386e-05
Position 432: 5.2152268530171885e-05
Position 770: 5.1358841642623594e-05
Position 20200: 4.9671445144862465e-05
Position 21050: 4.601950711187514e-05
Position 4656: 4.484377440977195e-05
Position 7434: 4.295383740503661e-05
Position 14006: 4.165164470994612e-05
Position 1163: 3.9994040257355673e-05
Position 5033: 3.558174345749027e-05
Position 3870: 3.3678881096282054e-05
Position 3316: 3.24877750155837e-05
Position 204: 3.194356722959714e-05
Position 7215: 3.128967090138609e-05
Position 20778: 3.082622785006713e-05
Position 20823: 2.986341273263144e-05
Position 20030: 2.9841556912716848e-05
Position 5847: 2.9378203405653695e-05
Position 5799: 2.8519276827437935e-05
Position 5655: 2.7163282200129076e-05
Position 14577: 2.704472344954131e-05
Position 5051: 2.6174964520553538e-05
Position 1104: 2.5952084683374396e-05
Position 5604: 2.4361220175167516e-05
Position 13776: 2.4164451043283944e-05
Position 689: 2.3974566204284434e-05
Position 342: 2.0365979602713087e-05
Position 10602: 1.990809915113033e-05
Position 13089: 1.908627412804349e-05
Position 944: 1.9044263745795338e-05
Position 1382: 1.7727415085237827e-05
Position 5343: 1.7454464616125476e-05
Position 2209: 1.7374843607957602e-05
Position 629: 1.5978113461259975e-05
Position 19448: 1.5727213830883054e-05
Position 13533: 1.2041040218431816e-05
Position 19229: 8.485247142904499e-06
Position 921: 7.572232147740738e-06
Position 18649: 6.54895204088264e-06
Position 283: 6.446895251281254e-06
Position 998: 6.122298169492213e-06
Position 6868: 4.981456820336325e-06
Position 20709: 4.866169199412464e-06
Position 848: 4.44666766002901e-06
Position 6787: 4.076282428414529e-06
Position 1177: 3.7588394260866074e-06
Position 15315: 3.4691842257531372e-06
Position 840: 3.077946948276311e-06
Position 477: 2.7247690807522485e-06
Position 20970: 2.7226121677763724e-06
Position 5101: 2.5405370792702497e-06
Position 866: 2.3124859441693597e-06
Position 1022: 1.9151777979216224e-06
Position 445: 1.5958285925812935e-06
Position 277: 1.0713884111512365e-06
Position 440: 9.194289523602909e-07
Position 300: 8.384038955179775e-07
Position 450: 4.336362054227721e-07
Position 878: 3.4899424185188e-07
Position 458: 2.229983393109744e-07
Position 12805: 1.8099070603244504e-07
Position 13562: 1.6395805619577503e-07
Position 5683: 1.6093342004073537e-07
Position 3765: 1.2765370514609526e-07
Position 3706: 1.0578236260287721e-07
Position 311: 9.918762082734625e-08
Position 5132: 9.071130712817426e-08
Position 5440: 7.207393665334095e-08
Position 820: 5.6398695519528604e-08
Position 5468: 5.3240205315110975e-08
Position 206: 4.049375929409031e-08
Position 2054: 2.7806652136025607e-08
Position 1918: 2.551797803831039e-08
Position 2164: 2.3417079500174093e-08
Position 2154: 1.7654104875095265e-08
Position 348: 1.4420763289716141e-08
Position 1654: 1.3447580085239299e-08
Position 157: 1.2656658057558162e-08
Position 110: 1.171867858894937e-08
Position 287: 1.1702596902383605e-08
Position 14448: 1.0469958948405209e-08
Position 359: 1.0454180469952565e-08
Position 507: 8.94091999074157e-09
Position 678: 7.934314886049519e-09
Position 290: 6.787669605910098e-09
Position 1866: 4.750413176422829e-09
Position 880: 4.346336637945426e-09
Position 1803: 3.4387328555283254e-09
Position 1486: 2.597402222667371e-09
Position 1267: 2.3940239055727468e-09
Position 875: 9.100654780359345e-10
Position 83: 6.462511791801946e-11
Position 67: 1.4903898250520749e-15
