Gene = RGP1
Position 4381: 0.002760772391491681
Position 2675: 0.002629481437293069
Position 1673: 0.002579957887038894
Position 5380: 0.0025219267942614425
Position 2597: 0.002313447187473527
Position 3270: 0.002289224299464627
Position 2251: 0.002211361711463017
Position 3899: 0.0020855082922594066
Position 7751: 0.002076065494831533
Position 6143: 0.001994724878542444
Position 3150: 0.001902413672615566
Position 3465: 0.001797548113098973
Position 2829: 0.0017888044723649622
Position 7359: 0.001742822602376266
Position 2776: 0.0016570955857871383
Position 5197: 0.0015827608298276895
Position 2631: 0.0014955345616030234
Position 3558: 0.0014319544234928094
Position 3408: 0.001381117948949846
Position 4397: 0.0012598132430605377
Position 6789: 0.0011545968312750687
Position 1315: 0.00096486885297559
Position 1891: 0.0009533450629194156
Position 6710: 0.0008996718949008899
Position 1567: 0.0008187413131121162
Position 6181: 0.0007119682517915934
Position 3967: 0.0006970812896779774
Position 1644: 0.0006847825894305686
Position 2289: 0.0005998961479666344
Position 793: 0.0005833598934396766
Position 1006: 0.0005395828338430493
Position 3379: 0.000408702359866872
Position 4587: 0.0004062193988338093
Position 3086: 0.0003967835802438447
Position 5077: 0.00039656162537792243
Position 976: 0.0003961148012407927
Position 1042: 0.00038381279996620984
Position 959: 0.0003107357813721058
Position 379: 0.0003007175181075126
Position 6178: 0.0002902108228805221
Position 2990: 0.00027975661445593376
Position 1581: 0.0002608331292074501
Position 3181: 0.00025446780733335796
Position 5647: 0.00023689318538564218
Position 385: 0.00023556951723075427
Position 3877: 0.00022653125218746468
Position 247: 0.0002209004726579053
Position 850: 0.0002176537293609252
Position 673: 0.00020648414271554573
Position 212: 0.00020545989067708185
Position 2191: 0.00018131863838683968
Position 2679: 0.0001762180562498367
Position 2355: 0.00016289021409596414
Position 730: 0.0001567562768516613
Position 1905: 0.00015404826708532765
Position 2973: 0.00014677936736535253
Position 877: 0.00014156443084639055
Position 2120: 0.00012542558847623752
Position 654: 0.00011297178194518875
Position 1351: 0.00010683519884240554
Position 4471: 0.00010631551847705091
Position 284: 8.945072219300992e-05
Position 2732: 8.806045500530703e-05
Position 233: 8.09468457042639e-05
Position 1428: 7.85077162217005e-05
Position 332: 7.844689884255823e-05
Position 2256: 6.335535310041782e-05
Position 605: 5.682574564008335e-05
Position 2141: 4.855152676663695e-05
Position 918: 4.272182997885602e-05
Position 1609: 3.5749627472240277e-05
Position 1325: 3.55873479522198e-05
Position 2840: 3.367504834928958e-05
Position 1384: 2.757328420288784e-05
Position 1168: 2.6823541620381032e-05
Position 478: 2.2563689017655855e-05
Position 733: 2.2453470140479468e-05
Position 2799: 2.0346887129418697e-05
Position 2603: 2.0091237659248e-05
Position 2040: 1.9407224790217913e-05
Position 291: 1.885300201757991e-05
Position 1286: 1.8113684612044126e-05
Position 487: 1.735621976625156e-05
Position 628: 1.4578155986768266e-05
Position 2187: 1.1355371644670619e-05
Position 254: 9.821766095413257e-06
Position 1247: 9.352803212709991e-06
Position 522: 7.775118836992892e-06
Position 1244: 6.380918219109007e-06
Position 538: 5.008582999494634e-06
Position 484: 4.569461718305019e-06
Position 531: 4.1940084211260876e-06
Position 625: 4.071396367369364e-06
Position 1675: 3.179381638316274e-06
Position 656: 2.4174183716120836e-06
Position 715: 2.151752723026502e-06
Position 219: 1.3163463364665514e-06
Position 2686: 1.0069273325337846e-06
Position 170: 9.628992710667078e-07
Position 632: 9.035163192659572e-07
Position 717: 8.484390859571958e-07
Position 463: 6.951103979297346e-07
Position 855: 4.7547494970052215e-07
Position 650: 4.694613898104612e-07
Position 216: 1.584655227636211e-07
Position 3230: 1.360424692669836e-07
Position 2010: 9.995249511304149e-08
Position 2704: 9.043142218520442e-08
Position 913: 8.693146255495561e-08
Position 165: 6.080309319730666e-08
Position 748: 4.948231910213177e-08
Position 186: 3.61069125062238e-08
Position 2043: 3.4718508044911755e-08
Position 129: 1.9761533584945173e-08
Position 1092: 1.2212796113539022e-08
Position 256: 1.109860161069933e-08
Position 176: 5.970591746347254e-09
Position 181: 2.507159308431879e-09
Position 489: 5.731300563106729e-10
Position 494: 2.0966676743548553e-10
Position 661: 1.4470340886171212e-10
Position 121: 1.2299042316109472e-10
