Gene = EIF2B3
Position 4867: 0.00021472923179863648
Position 8009: 0.0002135469814306072
Position 5964: 0.0002039642116306835
Position 10574: 0.00020388015422433668
Position 3173: 0.00020279711825546955
Position 9063: 0.00019995693014568223
Position 9314: 0.00017068432485367206
Position 7140: 0.00016616054588089137
Position 3038: 0.00015904328559923934
Position 11788: 0.00015852866164762952
Position 14085: 0.00015806916190924298
Position 3430: 0.0001568619216687447
Position 5831: 0.00014243730867366142
Position 6839: 0.0001392779044275366
Position 223: 0.000136974561607411
Position 5460: 0.00013472870506959022
Position 5759: 0.00012961208304925175
Position 13519: 0.00012506605875383533
Position 339: 0.00011904346532978399
Position 1170: 0.00011811353903870362
Position 14395: 0.00011705046287641428
Position 14605: 0.00011495524458377408
Position 5472: 0.00011291447367708723
Position 11956: 0.00011221156581482923
Position 1329: 0.00010926251523353974
Position 1337: 0.00010642291239274693
Position 764: 0.00010640905576011144
Position 7794: 0.0001037751280725065
Position 4750: 0.00010145031434579581
Position 9196: 0.00010058619084436238
Position 8359: 9.679178875805487e-05
Position 7724: 8.898260772730114e-05
Position 10851: 8.847175032734847e-05
Position 6671: 8.668387068974353e-05
Position 2532: 8.435338242691895e-05
Position 4353: 8.254401755810035e-05
Position 8896: 8.194117485513534e-05
Position 4229: 8.075393856163033e-05
Position 424: 8.018974595623382e-05
Position 9054: 7.92220162502241e-05
Position 7747: 7.730842482394759e-05
Position 3964: 7.7224571381162e-05
Position 7366: 7.679610184017394e-05
Position 12163: 7.511680936776781e-05
Position 9902: 7.378489330895522e-05
Position 8205: 7.355750907222631e-05
Position 10193: 7.194214532911244e-05
Position 6952: 7.036629514628416e-05
Position 12457: 6.902203844826011e-05
Position 4774: 6.763102507982971e-05
Position 10086: 6.597638748144639e-05
Position 6819: 6.562503211888982e-05
Position 5757: 6.492354071073541e-05
Position 12533: 6.48747275936468e-05
Position 4046: 6.452107779477144e-05
Position 2636: 6.191189312768906e-05
Position 8754: 6.076592220277491e-05
Position 7534: 6.0668875439691905e-05
Position 11720: 5.819089973777421e-05
Position 8061: 5.7866709260662345e-05
Position 12396: 5.7806610181158064e-05
Position 12214: 5.7604915080620714e-05
Position 3574: 5.268564583006627e-05
Position 3246: 5.148340371861363e-05
Position 9694: 5.0358748038693435e-05
Position 11073: 4.950417871927773e-05
Position 4180: 4.869029473040935e-05
Position 10885: 4.483880930552857e-05
Position 5279: 4.199317946492622e-05
Position 4496: 3.959307201786543e-05
Position 3303: 3.951207135148921e-05
Position 1233: 3.7929069958321826e-05
Position 1046: 3.6927608450417776e-05
Position 8588: 3.644945444979921e-05
Position 6637: 3.615648871359312e-05
Position 683: 3.5446465914754144e-05
Position 8831: 3.513247334177602e-05
Position 8382: 3.4640057621010685e-05
Position 265: 3.39171212666827e-05
Position 11112: 3.313999654524157e-05
Position 8782: 3.297495303527641e-05
Position 2484: 3.1042318059079086e-05
Position 6745: 3.0985037738107014e-05
Position 5360: 2.9719512046175895e-05
Position 6311: 2.879069022779723e-05
Position 2905: 2.6667466278122715e-05
Position 5078: 2.6613559864622613e-05
Position 5233: 2.6487004438623208e-05
Position 7217: 2.5669513848197087e-05
Position 4910: 2.4990185103980544e-05
Position 8542: 2.4304316368874437e-05
Position 8731: 2.3782196831792903e-05
Position 3225: 2.120597063525268e-05
Position 2644: 2.0529547444367358e-05
Position 636: 2.050903478933178e-05
Position 5897: 2.0224780704845696e-05
Position 6314: 2.01550170122237e-05
Position 4265: 2.001611466030991e-05
Position 4970: 1.957302702333382e-05
Position 1448: 1.952035819415874e-05
Position 4934: 1.9375495278093958e-05
Position 10341: 1.829886836345727e-05
Position 6979: 1.798202570026332e-05
Position 9237: 1.7771541679005696e-05
Position 8812: 1.7196801819875875e-05
Position 4615: 1.7090659464915707e-05
Position 744: 1.5243298483730894e-05
Position 379: 1.5034142201920925e-05
Position 8263: 1.4662305901233329e-05
Position 3118: 1.390273003754467e-05
Position 2998: 1.3450402287831023e-05
Position 1459: 1.3024756205054915e-05
Position 1090: 1.2966832752782566e-05
Position 2984: 1.2208656310478233e-05
Position 3716: 1.1485411340522178e-05
Position 8547: 1.0801200728639365e-05
Position 2146: 1.069796197959636e-05
Position 1300: 1.047786029330991e-05
Position 3591: 9.928693950023266e-06
Position 318: 9.447237671769272e-06
Position 700: 9.428200278870579e-06
Position 8657: 9.324993118715463e-06
Position 8971: 8.797264223659019e-06
Position 8333: 8.321412903959981e-06
Position 1348: 8.262908766678982e-06
Position 388: 7.958659100614726e-06
Position 1479: 7.913452345742645e-06
Position 3045: 7.747044380652518e-06
Position 3132: 7.5666492836027815e-06
Position 2902: 7.5314666656910174e-06
Position 1555: 6.855487948551358e-06
Position 2603: 6.698863449248329e-06
Position 611: 6.6775686604326946e-06
Position 3447: 6.4899998605781165e-06
Position 2030: 6.402383510319305e-06
Position 3201: 6.355890536611989e-06
Position 2439: 5.737780244379819e-06
Position 7283: 5.550143249032859e-06
Position 8045: 5.197408308612011e-06
Position 216: 5.100372734934445e-06
Position 6958: 4.777367030477423e-06
Position 585: 4.541459460813317e-06
Position 811: 4.393364288983339e-06
Position 518: 4.12636769647997e-06
Position 5306: 4.093729672949892e-06
Position 2166: 4.047792562903276e-06
Position 188: 4.037954385777494e-06
Position 1148: 4.008687611289482e-06
Position 1107: 3.7488512034796726e-06
Position 382: 2.774203783230506e-06
Position 8112: 2.766592458957077e-06
Position 524: 2.7560172664060825e-06
Position 6136: 2.673010742139013e-06
Position 5332: 2.57392589347802e-06
Position 8851: 2.4055951309744667e-06
Position 8856: 2.3948994676754254e-06
Position 5193: 2.1580116881745802e-06
Position 8806: 1.9000509794502376e-06
Position 1842: 1.4953908181902945e-06
Position 5238: 3.3719058445015536e-07
Position 5635: 6.204880867625485e-08
Position 5990: 3.4198799180131453e-09
Position 268: 2.123630751811958e-09
Position 839: 2.0687642363764196e-09
Position 262: 1.9366563792189647e-09
Position 622: 1.1751559250140727e-09
Position 194: 1.1727136458459905e-09
Position 472: 1.035878224639115e-09
Position 769: 8.743823196922827e-10
Position 661: 7.856204319058744e-10
Position 1215: 7.849682526981485e-10
Position 360: 7.62051259287107e-10
Position 971: 5.267508217061244e-10
Position 845: 4.2397015497439556e-10
Position 641: 3.97297835704601e-10
Position 2671: 3.9193423560085733e-10
Position 1015: 3.6379337975639133e-10
Position 1039: 3.53774082624839e-10
Position 438: 3.315341066875996e-10
Position 885: 3.0890244528394274e-10
Position 1255: 3.0415282855483707e-10
Position 1258: 2.775989262651681e-10
Position 978: 1.9396648353602857e-10
Position 395: 1.3289337006231765e-10
Position 959: 1.279061551505546e-10
Position 873: 1.0981160199309912e-10
Position 807: 1.0946605949749433e-10
Position 651: 1.0035622828273328e-10
Position 272: 9.254808496344546e-11
Position 751: 7.473480933400617e-11
Position 477: 7.282232656483714e-11
Position 350: 7.040229933365886e-11
Position 199: 6.853979020980229e-11
Position 563: 4.714878770403074e-11
Position 957: 2.7601183102506708e-11
Position 326: 1.684554269568803e-11
Position 553: 1.679665016685928e-11
Position 92: 7.798596082617802e-12
Position 348: 7.712899532096253e-12
Position 775: 2.589853682131789e-12
Position 591: 2.379096521042485e-12
Position 486: 1.9485789495594306e-12
