Gene = TYW3
Position 3471: 1.4122199665595752e-06
Position 3387: 1.1772207059709636e-06
Position 3895: 8.081026280501094e-07
Position 82: 7.954006223694077e-07
Position 491: 7.630187151088756e-07
Position 8281: 4.448678318228882e-07
Position 843: 3.848030726321982e-07
Position 8329: 3.516665564602603e-07
Position 632: 3.10976218925312e-07
Position 541: 2.3360509756961908e-07
Position 691: 1.4252844940591545e-07
Position 4424: 6.34059097789584e-08
Position 162: 5.897097696524214e-08
Position 572: 3.714113726872874e-08
Position 967: 1.5754279934414702e-08
Position 1060: 1.1153041643677246e-08
Position 3404: 1.6383681191175543e-09
Position 282: 1.6003532735957411e-09
Position 4086: 1.4983100046576867e-09
Position 439: 3.8456782672098207e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3385: 0.9898377644434192
Position 19135: 0.980085539016528
Position 7000: 0.5739700361191454
Position 11629: 0.5315784670911631
Position 24445: 0.45247617069627954
Position 5533: 0.3583912316610605
Position 28317: 0.3343009649571186
Position 7163: 0.31870895594757537
Position 23308: 0.23423107582753383
Position 7034: 0.2025975596756341
Position 11197: 0.13378738294839618
Position 3630: 0.11687759521866639
Position 6901: 0.10367530754678488
Position 8165: 0.08737562397258901
Position 11130: 0.07379767214985775
Position 961: 0.07312113730200953
Position 1155: 0.06707607377945067
Position 22453: 0.06590649006933919
Position 1122: 0.0536840682936209
Position 850: 0.044625948659961986
Position 9941: 0.04107755458040128
Position 20548: 0.03331335158030286
Position 6172: 0.03184032360843153
Position 4155: 0.02892411245730252
Position 19378: 0.027489981909602546
Position 7137: 0.026891223902679853
Position 19790: 0.020618634878366775
Position 5889: 0.017353651652344315
Position 6928: 0.016513410374140683
Position 675: 0.016233258066984224
Position 5012: 0.014204978783407927
Position 2860: 0.013495744802941873
Position 5918: 0.012544624944408169
Position 6951: 0.011858662902726367
Position 22129: 0.01040087501750965
Position 2366: 0.009556953477174428
Position 20102: 0.009338650525753526
Position 10021: 0.008985442790258136
Position 2393: 0.008865266761525943
Position 1182: 0.008748259735332444
Position 8193: 0.008705717069072917
Position 7060: 0.00853465000267695
Position 1204: 0.008316742244374115
Position 7778: 0.008251837350859595
Position 10280: 0.0066302219573331315
Position 4832: 0.006574813665044338
Position 8911: 0.006440157191857456
Position 7008: 0.0057724382734297705
Position 3823: 0.005550294747628026
Position 1058: 0.005286939741486191
Position 1093: 0.005084795542863465
Position 20772: 0.004610371370735077
Position 6854: 0.004366441930927753
Position 8323: 0.004287135610243388
Position 3693: 0.0042356083635189164
Position 2109: 0.004126189649028936
Position 5602: 0.003896234437438575
Position 10193: 0.003702810097235082
Position 8095: 0.003120776177778367
Position 5540: 0.003061902947929797
Position 496: 0.002764264797032359
Position 2490: 0.002753130123605551
Position 407: 0.002714496374086772
Position 3696: 0.002694065905267508
Position 6724: 0.0025095748370442435
Position 2879: 0.0023970965906141553
Position 7403: 0.0021990280489760264
Position 4288: 0.0021764657222539566
Position 475: 0.002163508064001831
Position 4129: 0.0021345680738157537
Position 8116: 0.00210684801213563
Position 1218: 0.0019591839611590093
Position 6591: 0.001906111297692917
Position 6739: 0.0018226445698059418
Position 8727: 0.0016813428421030474
Position 3774: 0.0015724416348128318
Position 615: 0.00153026752622874
Position 4110: 0.0014135547923841217
Position 8461: 0.001384831862224755
Position 926: 0.001357117254845632
Position 12704: 0.0013106824469113914
Position 4801: 0.001291986733765102
Position 5792: 0.0012283914659750733
Position 1251: 0.0011414499538284796
Position 2614: 0.0010939427702541704
Position 6810: 0.0010826939597553703
Position 7379: 0.0010280457508486224
Position 6083: 0.000965783488456672
Position 6522: 0.0008773796172411132
Position 4917: 0.0008732461518485007
Position 15096: 0.0008424594197866986
Position 3563: 0.0008413292993761218
Position 5382: 0.0007999822654375366
Position 12629: 0.0007714791526582518
Position 4084: 0.0007707621338484845
Position 1291: 0.0007650736692342477
Position 2740: 0.0007332746375970322
Position 5899: 0.0007102185920865661
Position 4887: 0.0007039995962433282
Position 4171: 0.0006426390515654546
Position 2370: 0.0006418730350948456
Position 635: 0.0005187507079572498
Position 6176: 0.0005128913040275417
Position 10464: 0.0004921984068443995
Position 929: 0.00048539651537669897
Position 491: 0.0004592330169959755
Position 3594: 0.00045637256690797117
Position 7736: 0.0004296793120009398
Position 1166: 0.00038452586003256517
Position 580: 0.00036331299837694635
Position 5740: 0.0003522015999489398
Position 528: 0.0003147297397591678
Position 4525: 0.00030376573009191824
Position 4680: 0.00029787689034554716
Position 1013: 0.0002964150318637544
Position 5303: 0.000293045559777297
Position 2866: 0.00027360574880826903
Position 4267: 0.0002481397514241401
Position 6122: 0.00023531982828327075
Position 6569: 0.00023238689751920146
Position 5477: 0.00022237133345975947
Position 4370: 0.00022232079100999963
Position 4921: 0.00021954640716973463
Position 9601: 0.0002148189265694956
Position 2926: 0.00021110838028496644
Position 3409: 0.00021006592618114383
Position 1083: 0.0002081456623484025
Position 1624: 0.00020263598310098408
Position 808: 0.00019678981811252619
Position 301: 0.0001957629439666849
Position 333: 0.00017837469882951037
Position 3301: 0.00017810959934875487
Position 453: 0.00016174647059803793
Position 7469: 0.0001607967244696897
Position 585: 0.0001586350966464244
Position 13475: 0.00015621132859390248
Position 4683: 0.00014700371125577201
Position 5292: 0.00014431822993449795
Position 1101: 0.0001403978671254705
Position 5449: 0.00013961551032139451
Position 12262: 0.00012128608468668184
Position 7535: 0.00011778009723441754
Position 967: 0.00011448170247790502
Position 1316: 0.00010783698749005013
Position 373: 0.00010619237295468665
Position 644: 9.792439196362534e-05
Position 716: 9.517038670204734e-05
Position 2642: 8.987772058740841e-05
Position 2817: 8.821643128500791e-05
Position 2686: 8.815804493356088e-05
Position 7690: 8.618727236533664e-05
Position 2647: 7.794357851663006e-05
Position 2305: 7.728597681346779e-05
Position 3903: 6.989502860867444e-05
Position 9379: 6.946739839577644e-05
Position 1726: 6.183692817860889e-05
Position 3998: 5.7111780637895406e-05
Position 932: 4.845490620686561e-05
Position 9096: 4.661262164133962e-05
Position 4496: 4.542778469472737e-05
Position 12425: 4.404827414150951e-05
Position 9047: 4.166811386003919e-05
Position 3633: 4.1481734912614405e-05
Position 12238: 3.8850655786263044e-05
Position 3403: 3.4074281735281696e-05
Position 1055: 3.389656930472977e-05
Position 3201: 3.25332762456554e-05
Position 768: 3.065766199496315e-05
Position 4306: 2.616197011940071e-05
Position 4804: 2.510538640959501e-05
Position 7667: 2.3952807288871796e-05
Position 7566: 2.113253631714338e-05
Position 9409: 1.9235272274634745e-05
Position 7434: 1.7645605617141364e-05
Position 7601: 1.1723944232381985e-05
Position 3305: 5.854887577859792e-06
Position 3510: 5.312612084457727e-06
Position 3969: 3.7230004834402474e-06
Position 626: 3.475682647668849e-06
Position 856: 3.3403965091934117e-06
Position 3152: 2.3351100942899456e-06
Position 741: 2.2224567815531694e-06
Position 415: 2.0866568660055983e-06
Position 3533: 1.8292200869204589e-06
Position 349: 1.5672297372373774e-06
Position 228: 1.3348492371758471e-06
Position 3538: 1.1103919104501985e-06
Position 7200: 1.102211767142514e-06
Position 8248: 1.0048447924016973e-06
Position 2540: 8.907805578971953e-07
Position 723: 8.025204894879549e-07
Position 3155: 6.359695387188234e-07
Position 2044: 6.217774522519867e-07
Position 2113: 6.132023094979865e-07
Position 983: 6.026493249838325e-07
Position 817: 5.144505134211008e-07
Position 3580: 5.031909823877339e-07
Position 432: 4.611191937958298e-07
Position 771: 3.7206159351591175e-07
Position 781: 3.042789374270278e-07
Position 267: 2.318854078219263e-07
Position 501: 2.1821800378431292e-07
Position 420: 2.0169195855880715e-07
Position 4027: 1.5705510774874938e-07
Position 4063: 1.5460454884294046e-07
Position 182: 1.3463985966790246e-07
Position 941: 1.1188495717952253e-07
Position 1323: 8.066820635477815e-08
Position 986: 5.295545357414086e-08
Position 214: 3.832559504011624e-08
Position 1384: 2.77548649176197e-08
Position 1075: 1.9748800263845833e-08
Position 7500: 1.8356718007074353e-08
Position 184: 1.3109642540226139e-08
Position 726: 1.3011191973551191e-08
Position 4240: 9.929871461282752e-09
Position 745: 7.960540151243518e-09
Position 209: 7.623434680488736e-09
Position 162: 5.086840362130282e-09
Position 314: 4.879580263736214e-09
Position 140: 4.818606294365674e-09
Position 193: 4.435111866072686e-09
Position 157: 9.874276343061399e-10
Position 150: 3.6190698656494244e-10
Position 317: 6.242021963034508e-11
Position 458: 3.431013512518736e-11
Position 3548: 1.8310884831636873e-11
Position 172: 9.343567019965693e-12
