Gene = LAT2
Position 11719: 0.000938007920395476
Position 7301: 0.0008909536141992464
Position 20250: 0.0007228146948865453
Position 255: 0.0006949440680296608
Position 613: 0.0006647784471065844
Position 16597: 0.0004916956241267956
Position 6625: 0.00043928581946639213
Position 76: 0.0004150617073498364
Position 45: 0.00039669534803212886
Position 15473: 0.00039548438651172685
Position 12333: 0.0003692715275184867
Position 1599: 0.0003562714589530956
Position 5624: 0.0003490277494320772
Position 3608: 0.00034700243636723717
Position 6709: 0.00034248792935717253
Position 47: 0.00032960549349356504
Position 10129: 0.0003230212025551643
Position 15865: 0.00031684442207643483
Position 80: 0.0003125237325377505
Position 6655: 0.0003073126837967377
Position 6367: 0.0002968756924735117
Position 15044: 0.0002346324876679239
Position 6828: 0.00023204087636926994
Position 562: 0.00021589233025023257
Position 8913: 0.00020245673194082533
Position 14785: 0.00017977589775213394
Position 3321: 0.0001749639090174102
Position 1090: 0.00017388525006960002
Position 957: 0.0001579395737953196
Position 5944: 0.00015594213416537955
Position 15600: 0.0001487743190670328
Position 6871: 0.0001478543887253909
Position 15124: 0.00013593245667887184
Position 390: 0.0001235395995768319
Position 6651: 0.00010050628068798779
Position 4550: 8.304487866921211e-05
Position 6768: 7.881997751787458e-05
Position 644: 7.421906179197453e-05
Position 363: 7.07160402907175e-05
Position 154: 6.224278629837804e-05
Position 342: 6.184230593598594e-05
Position 14827: 5.718633736938647e-05
Position 299: 5.0812624947069715e-05
Position 7823: 4.543327080602672e-05
Position 6695: 4.382624963471843e-05
Position 319: 4.307100401810235e-05
Position 71: 3.4769104107371194e-05
Position 14703: 2.644668579831154e-05
Position 6771: 2.2973260487672324e-05
Position 329: 2.2318777314106296e-05
Position 710: 2.1345699303531707e-05
Position 8498: 2.0003929651034246e-05
Position 854: 1.7061719756454644e-05
Position 7327: 1.5082676170973619e-05
Position 6785: 1.5054150262683266e-05
Position 25: 1.33309324212991e-05
Position 6653: 1.146326333961939e-05
Position 82: 1.1316568018633131e-05
Position 6758: 1.037342153767652e-05
Position 104: 9.89290493888975e-06
Position 1011: 9.755099635805498e-06
Position 8357: 8.85692830228628e-06
Position 106: 8.067336438683949e-06
Position 764: 7.89804191783869e-06
Position 620: 7.00072201993719e-06
Position 69: 6.4196646449500895e-06
Position 59: 6.353644442769832e-06
Position 117: 5.974112031569755e-06
Position 119: 4.523419259169596e-06
Position 179: 4.218372876551819e-06
Position 911: 3.5041005728537567e-06
Position 7381: 3.4732172528173177e-06
Position 7661: 3.3575644460472973e-06
Position 1282: 2.760305585869429e-06
Position 1023: 2.7066972273138304e-06
Position 769: 2.5738639097373086e-06
Position 1294: 2.1878538307733752e-06
Position 617: 2.1674430279695e-06
Position 184: 1.777219376579263e-06
Position 462: 1.5183000677454632e-06
Position 57: 1.4857657109395757e-06
Position 622: 1.3465137211887798e-06
Position 551: 9.703653553182098e-07
Position 932: 6.312331934003907e-07
Position 164: 3.803150600146403e-07
Position 668: 3.1012095912997515e-07
Position 543: 2.2140309231381287e-07
Position 499: 2.0302436953303185e-07
Position 6790: 1.7660493234508496e-07
Position 96: 1.728974881039533e-07
Position 718: 9.841791591731929e-08
Position 611: 5.2349170563493025e-08
Position 15: 2.3911656271608806e-08
Position 139: 1.6933579334236682e-08
Position 576: 2.923335635459094e-09
Position 729: 6.19328689811351e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6550: 0.99946155527169
Position 14327: 0.995048584994675
Position 15242: 0.9748945829115294
Position 14621: 0.9334959433462244
Position 534: 0.8245012364540338
Position 10563: 0.7924079213046561
Position 10820: 0.5699331816869365
Position 6320: 0.5561623431494408
Position 11307: 0.47239779291167733
Position 807: 0.3302558880995589
Position 19547: 0.313567659319681
Position 11124: 0.25365758954071427
Position 3586: 0.24726864874982246
Position 11187: 0.23342346790165833
Position 7428: 0.20447585052160788
Position 20133: 0.20291579211661875
Position 10347: 0.18749122658814485
Position 12240: 0.15202738822177558
Position 20039: 0.13954725661498812
Position 5425: 0.1306037135879608
Position 20012: 0.1264900666467263
Position 8874: 0.10761641345207411
Position 10784: 0.09119979630345233
Position 905: 0.079945588557916
Position 17230: 0.07813416727392787
Position 3544: 0.07089682718695434
Position 11436: 0.047813348815787735
Position 8911: 0.044267039683104706
Position 19601: 0.04013220094859217
Position 7293: 0.03873838822200376
Position 10237: 0.03618801869305037
Position 830: 0.03320763030017911
Position 1223: 0.03269081162307331
Position 6184: 0.03229010358769984
Position 14491: 0.03144709973564486
Position 9654: 0.03033534509587076
Position 20289: 0.030332632546369954
Position 11456: 0.03017135237575307
Position 14473: 0.029002216212703446
Position 16768: 0.02855064273865561
Position 5608: 0.02614057860529238
Position 10037: 0.02300947418419718
Position 7380: 0.020470469162904403
Position 17690: 0.019454140846854397
Position 19763: 0.018428419642956377
Position 5882: 0.017945678048559083
Position 5451: 0.017833071374334916
Position 8654: 0.016721501501734994
Position 8930: 0.015749816602132635
Position 17234: 0.015721719870493416
Position 744: 0.01570770449712776
Position 17397: 0.014763214402786377
Position 14686: 0.01421947721858445
Position 14729: 0.013386373451001419
Position 12200: 0.013315256141164586
Position 17142: 0.013113979743266939
Position 15546: 0.012309574046218448
Position 14732: 0.011976235215948457
Position 20180: 0.011768232738151536
Position 10015: 0.011370462271469534
Position 5894: 0.011150219670103914
Position 6181: 0.010900101942002551
Position 930: 0.01059311265888546
Position 14894: 0.010203333493805668
Position 17197: 0.01019048525328707
Position 11511: 0.010176486628436506
Position 15696: 0.010020741544405623
Position 950: 0.009132199106202927
Position 1512: 0.00909348196013211
Position 847: 0.008936263394392165
Position 11590: 0.0077453550544471835
Position 19475: 0.006586542370676147
Position 12134: 0.005243316203702171
Position 7314: 0.004878237187077652
Position 7020: 0.004510745048183901
Position 11069: 0.004390946381522727
Position 5519: 0.004136089336713641
Position 10315: 0.003894324824681013
Position 148: 0.003887338924534901
Position 15071: 0.0038861655828695027
Position 6999: 0.0038305211590591776
Position 8118: 0.0037789262135035084
Position 20428: 0.0036941931538316034
Position 19441: 0.003691798106895403
Position 18189: 0.003517059382264951
Position 17116: 0.0034674565650213663
Position 17037: 0.003386073934872772
Position 14514: 0.003306563938896873
Position 14915: 0.0032655270016020833
Position 6419: 0.0031588480112918005
Position 19657: 0.00299489780102423
Position 5556: 0.0029712287665049648
Position 9678: 0.002842326906590922
Position 14898: 0.0028301620738407475
Position 12293: 0.002805651414599924
Position 11771: 0.002742164422857538
Position 611: 0.002679504604261645
Position 1227: 0.0025556190840013183
Position 17926: 0.0024974674939631223
Position 12242: 0.002305343964585567
Position 6746: 0.002145646566168736
Position 8689: 0.0021187176938482297
Position 16583: 0.0021127524364236297
Position 19491: 0.0020115638735371194
Position 16536: 0.0018457409929014245
Position 9981: 0.0017729451649433799
Position 6227: 0.0016801271691986742
Position 19141: 0.001668321522830707
Position 6821: 0.0014035238951526279
Position 20065: 0.0013498107224263686
Position 5642: 0.0013056157823239443
Position 17011: 0.0012839652105480234
Position 16497: 0.0012338907108305449
Position 15578: 0.0012142591723106504
Position 16764: 0.0012136731971139297
Position 914: 0.0010987141555013008
Position 1051: 0.0010637432498186027
Position 19614: 0.0010525961874356842
Position 20201: 0.00102283743664877
Position 15068: 0.000981431891895673
Position 5427: 0.0009596678396552732
Position 15663: 0.0009576422798110226
Position 551: 0.0009527149881770362
Position 12616: 0.000912943072438161
Position 11193: 0.0009113564016881718
Position 19550: 0.0008848819827372385
Position 1686: 0.0008804715744667353
Position 7236: 0.0008373420201218478
Position 10850: 0.0008345935214018374
Position 12296: 0.0008047854265969179
Position 11274: 0.0007700633845958714
Position 6762: 0.0007608358009021011
Position 14498: 0.0007571301397604577
Position 15977: 0.0007542132333242547
Position 11690: 0.0006996166446537414
Position 7186: 0.0006845161125617182
Position 6740: 0.000648721921484844
Position 17452: 0.0006470936490798924
Position 16179: 0.0006437668981722335
Position 15927: 0.0006389019140682088
Position 19700: 0.0006352390460009513
Position 16954: 0.0006245613711833892
Position 11028: 0.0006232053497901983
Position 6765: 0.000591791105103614
Position 8671: 0.0005804560090700165
Position 12619: 0.0005488018067981958
Position 8149: 0.000526082828487485
Position 14655: 0.0005117279834170761
Position 16600: 0.000506173832929012
Position 12692: 0.0005014087308148923
Position 5772: 0.000496061543093978
Position 5753: 0.00047649504939532004
Position 16381: 0.00047487669069183136
Position 8809: 0.00045322079570719415
Position 15439: 0.0004500604414087866
Position 11475: 0.00044732194041731345
Position 1706: 0.000427439658747572
Position 1527: 0.00040329962316419877
Position 7349: 0.0003663364726981923
Position 14632: 0.0003645423929457414
Position 18005: 0.00036120786866305826
Position 576: 0.00035000205870638185
Position 7327: 0.00033969991794259173
Position 16099: 0.00033496398854321275
Position 311: 0.00030988878640484866
Position 10003: 0.0003065936662939768
Position 15765: 0.0003014749276479687
Position 10704: 0.0002855118268422367
Position 18008: 0.0002846324319531569
Position 10710: 0.000283269994360143
Position 18666: 0.0002826493822365644
Position 16067: 0.00027135857123995223
Position 19632: 0.0002678275133594213
Position 7157: 0.00026728729650368484
Position 16325: 0.0002641753112108313
Position 7160: 0.0002572402633473779
Position 1747: 0.00025632081627590173
Position 952: 0.0002554463910116103
Position 15485: 0.00024947604944112464
Position 7250: 0.0002316969335174785
Position 16368: 0.00021323672579654662
Position 15555: 0.00021117343803967842
Position 1173: 0.0002058882322196546
Position 1817: 0.00019590070958103514
Position 3193: 0.00017496390901741024
Position 15282: 0.00017320062692064095
Position 16652: 0.0001692087760183585
Position 1802: 0.00016656790138627398
Position 14629: 0.00015471019216294518
Position 854: 0.0001513881441808663
Position 18832: 0.00014616106660325098
Position 14528: 0.00014048375635508536
Position 14931: 0.0001361120731423396
Position 172: 0.00013570529050710496
Position 1582: 0.0001325253570791176
Position 14553: 0.00013156840844222515
Position 1136: 0.00012301807349606757
Position 18335: 0.00011252661003970629
Position 6963: 0.00010948385010098578
Position 1772: 9.525937550570066e-05
Position 15508: 9.015132503570645e-05
Position 14557: 8.759770959664381e-05
Position 4417: 8.304487866921216e-05
Position 6884: 6.864184811860292e-05
Position 16014: 6.36219642261605e-05
Position 747: 5.627725920956734e-05
Position 14961: 4.405762667899134e-05
Position 6943: 3.6421551237295375e-05
Position 16029: 3.1683415264420725e-05
Position 15384: 2.854132455283493e-05
Position 6767: 2.6641691687324812e-05
Position 7491: 2.4011983128168116e-05
Position 7397: 2.3016412743249752e-05
Position 7739: 1.966239087333117e-05
Position 617: 1.6839939260100692e-05
Position 776: 1.5839349283014667e-05
Position 586: 1.4652734326849099e-05
Position 154: 1.4595755838806174e-05
Position 7387: 1.4185074081759567e-05
Position 15253: 1.2094754780721928e-05
Position 5669: 1.195035860961718e-05
Position 246: 1.1328282957019356e-05
Position 6832: 9.346134638322497e-06
Position 6880: 7.798454709905619e-06
Position 337: 7.4551276299710235e-06
Position 6616: 7.0662478976943085e-06
Position 1101: 6.600907174552437e-06
Position 7001: 5.92516743321804e-06
Position 8356: 5.9229707632805625e-06
Position 290: 5.739411812067982e-06
Position 6673: 5.266178271314499e-06
Position 8372: 4.820080308904034e-06
Position 7742: 4.490355444205709e-06
Position 8425: 4.485295135455786e-06
Position 6843: 4.333554758402611e-06
Position 16525: 4.288138922004803e-06
Position 222: 4.215046673445142e-06
Position 390: 4.188106810447786e-06
Position 16472: 4.084615094689204e-06
Position 313: 3.743993379715983e-06
Position 404: 3.5600053333148794e-06
Position 632: 3.191481162543226e-06
Position 7718: 3.088072637958336e-06
Position 985: 3.062668020783943e-06
Position 11311: 2.951050215934083e-06
Position 15187: 2.339081017735921e-06
Position 7707: 2.1645743295159044e-06
Position 718: 1.9480941997808554e-06
Position 15759: 1.9110531943586893e-06
Position 539: 1.7244599821625082e-06
Position 1077: 1.5488052395213782e-06
Position 8307: 1.3490685872810252e-06
Position 15701: 1.2649831490947992e-06
Position 1005: 1.0637359427719947e-06
Position 1266: 9.05333016815022e-07
Position 641: 7.268515184450086e-07
Position 15030: 6.326353051657376e-07
Position 778: 5.18377422965226e-07
Position 725: 5.090498594339226e-07
Position 15016: 4.831703621785267e-07
Position 590: 4.7591289184865595e-07
Position 1303: 4.0435576943826163e-07
Position 966: 3.7389430834326654e-07
Position 655: 3.476558858864255e-07
Position 7338: 2.555699512882006e-07
Position 270: 2.465354287661815e-07
Position 15515: 2.2483320645863072e-07
Position 258: 2.1541015623966917e-07
Position 15287: 2.0271079403093207e-07
Position 184: 1.6501480779845364e-07
Position 1260: 1.6333683330122866e-07
Position 1056: 1.3746389632553627e-07
Position 7655: 1.33023946938522e-07
Position 1244: 1.3254759933367667e-07
Position 707: 1.32166422948676e-07
Position 1441: 5.668134636466686e-08
Position 14776: 4.92579718008675e-08
Position 962: 3.519014165908578e-08
Position 14903: 3.1928492617364064e-08
Position 976: 2.4161970875903654e-08
Position 1636: 2.149663169215549e-08
Position 15160: 1.8893251239974032e-08
Position 1532: 1.7722271357803186e-08
Position 692: 1.7505340080645556e-08
Position 179: 6.221405525267885e-09
Position 675: 5.610113372656308e-09
Position 15670: 1.6180344953987694e-09
Position 15093: 1.4511303432207067e-09
Position 7460: 1.3778992203812411e-09
Position 6775: 1.068882164116029e-09
Position 255: 8.330401881596607e-10
Position 411: 1.6693105249742203e-13
