Gene = TPRA1
Position 524: 2.482552015707502e-10
Position 3891: 7.816189623501459e-11
Position 4216: 2.227558642645152e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9908629279634922
Position 3543: 0.9766200678415605
Position 4931: 0.9680566325459518
Position 4386: 0.950186773987354
Position 3360: 0.9399395474353586
Position 6648: 0.8948240154418833
Position 564: 0.8374940132091535
Position 4627: 0.7972118203566387
Position 3740: 0.7429679365881818
Position 4181: 0.509024525943529
Position 2996: 0.323150725697483
Position 3919: 0.2551982897079085
Position 273: 0.17166397969636563
Position 3895: 0.11988242034430983
Position 3726: 0.09869146651059396
Position 2594: 0.09714228133574357
Position 536: 0.09586734921867583
Position 5971: 0.06144041934859307
Position 2525: 0.047242976826685566
Position 6077: 0.041241805852935305
Position 3262: 0.03812579444995233
Position 2528: 0.03574495939083089
Position 4125: 0.0340691458935321
Position 631: 0.020266188102405228
Position 4136: 0.01858568749679957
Position 4426: 0.017295472985028832
Position 3970: 0.01586461085314418
Position 5805: 0.01559724335523115
Position 2560: 0.014432843623478018
Position 1587: 0.013190907010319103
Position 2091: 0.013073958197904382
Position 4895: 0.012856721297532467
Position 3316: 0.012565040664898122
Position 2803: 0.012385195008166702
Position 4598: 0.012378099682501208
Position 5777: 0.011187740325470973
Position 652: 0.010607405478085476
Position 4054: 0.009575548849884598
Position 2109: 0.008572165851603003
Position 1546: 0.008424097583638705
Position 1006: 0.007401206298154594
Position 4657: 0.006581095316385376
Position 1843: 0.005440843505192918
Position 2421: 0.004533811642119298
Position 866: 0.004276802867174277
Position 2644: 0.004247341122164667
Position 2631: 0.004181313337900678
Position 7173: 0.004142103172098102
Position 4696: 0.0037147542281288914
Position 4216: 0.0033896938290424684
Position 6870: 0.0032595788561717988
Position 4609: 0.0032178905164027363
Position 5204: 0.00295958383764666
Position 5427: 0.002671944084492906
Position 2855: 0.002606035426526976
Position 5675: 0.002444135035800291
Position 1454: 0.002397615380032542
Position 2472: 0.0023236109294720616
Position 209: 0.0023187216304679224
Position 1363: 0.0023021039572873694
Position 2475: 0.002260603798694992
Position 6614: 0.00216606617253757
Position 4062: 0.001946835262801788
Position 5974: 0.0017765136268653506
Position 3943: 0.0017428481140895045
Position 5815: 0.0017295754476215805
Position 1639: 0.0016781702583597816
Position 6805: 0.00147642368294785
Position 939: 0.0013471233059574536
Position 4057: 0.0012872891294622552
Position 6782: 0.0012376410061830702
Position 4005: 0.0012034527396752339
Position 4987: 0.0011920733560680011
Position 3318: 0.001071927593293587
Position 4319: 0.0010185612699763593
Position 5708: 0.0009683774513871806
Position 2126: 0.0009382794672210342
Position 3921: 0.0009199737782626456
Position 544: 0.0009121439962278895
Position 3515: 0.0009042472640946076
Position 2658: 0.0008994722124264843
Position 3993: 0.0008726630264497392
Position 5405: 0.000840662703625017
Position 4099: 0.0008219279843840946
Position 3903: 0.0008051745104052693
Position 669: 0.000803979574613719
Position 1986: 0.0008027467269690759
Position 6581: 0.0007533294340203271
Position 4085: 0.0007190800614773068
Position 1391: 0.0006975408973060724
Position 246: 0.0006831809926426888
Position 7292: 0.000655931497547616
Position 364: 0.0006360791356094226
Position 333: 0.0006291661724671359
Position 4187: 0.0006287895968192501
Position 7147: 0.0006168958207291908
Position 6509: 0.0006093441981609413
Position 2754: 0.0005450476842277293
Position 6212: 0.0005257929731535632
Position 2805: 0.0004824905924376695
Position 6686: 0.0004474362230025695
Position 4669: 0.0004385664802735922
Position 1747: 0.0004267836432507443
Position 893: 0.00041986069413262007
Position 7236: 0.00037340927585059443
Position 4077: 0.00037035561331052547
Position 6344: 0.00036210979661632537
Position 5179: 0.00034360091762567125
Position 824: 0.0003358139652309267
Position 4718: 0.00033110341915114903
Position 6516: 0.00032987986999897807
Position 964: 0.0002936151300914432
Position 7354: 0.0002916156443918164
Position 2601: 0.00028108609913275224
Position 6024: 0.0002808123854240602
Position 540: 0.0002743334744920346
Position 2916: 0.00026606496792369307
Position 7231: 0.00026007398676280595
Position 5704: 0.00024767911157095945
Position 6724: 0.00022905651646059656
Position 6116: 0.00022340721044200785
Position 5942: 0.0002029513544457888
Position 1524: 0.00019243403194208516
Position 2040: 0.00018913158259255454
Position 6187: 0.00018892374436982153
Position 4851: 0.00017515958585629174
Position 1239: 0.00016655916321922675
Position 2495: 0.00016444644125082253
Position 3585: 0.00016015660357616133
Position 1236: 0.00013915400575682801
Position 4938: 0.00013811904062080118
Position 2662: 0.00013230286966296666
Position 510: 0.00013087401620224225
Position 1411: 0.00012591051607803146
Position 5865: 0.00012399986527317818
Position 4342: 0.0001221129796681664
Position 6661: 0.0001163309660182029
Position 781: 0.00011595130280764478
Position 496: 0.00011057311223246681
Position 6149: 0.00010450454940193601
Position 5702: 0.00010426091494905582
Position 2606: 0.00010142712191212395
Position 7017: 9.571016165615346e-05
Position 5918: 9.280459801254344e-05
Position 4464: 8.781208613847007e-05
Position 2698: 8.329153231617818e-05
Position 7020: 8.218261577473381e-05
Position 4035: 8.148140043359033e-05
Position 5356: 8.092431721434587e-05
Position 6526: 7.952561185588624e-05
Position 4398: 7.697252962547193e-05
Position 203: 7.255313403084352e-05
Position 3692: 7.016593180080943e-05
Position 4879: 6.997315364345765e-05
Position 305: 6.878090462870185e-05
Position 7160: 6.798906020808707e-05
Position 4013: 6.71455781282947e-05
Position 1644: 6.294954895311271e-05
Position 5706: 6.251000613998474e-05
Position 1426: 6.0348464352905674e-05
Position 3820: 5.721491249959568e-05
Position 4110: 5.655226072231606e-05
Position 180: 5.6077800591127747e-05
Position 6879: 5.542291751219474e-05
Position 2360: 5.1570277036790185e-05
Position 4224: 4.828963090532396e-05
Position 5129: 4.6996205468738956e-05
Position 399: 4.53730680510225e-05
Position 4021: 4.406054895769246e-05
Position 970: 4.388410662240257e-05
Position 1386: 4.1940486927157044e-05
Position 4866: 4.0020990311360436e-05
Position 3791: 3.893157815113282e-05
Position 6922: 3.6945399705915995e-05
Position 6285: 3.3322833022895784e-05
Position 5710: 3.238084902582741e-05
Position 5839: 3.132925465222448e-05
Position 7360: 2.9448442904234372e-05
Position 165: 2.8037632536679037e-05
Position 512: 2.75586377331166e-05
Position 1032: 2.6838404745852498e-05
Position 308: 2.4183134359550262e-05
Position 5684: 2.3088137251622143e-05
Position 5886: 2.308210466492512e-05
Position 5922: 2.280940960780109e-05
Position 215: 2.1045185975051452e-05
Position 4478: 2.0993083416175806e-05
Position 237: 1.9759420068879795e-05
Position 6486: 1.9097644874566883e-05
Position 2297: 1.842593817274203e-05
Position 2067: 1.8308965928738722e-05
Position 6098: 1.7347645422055456e-05
Position 3757: 1.7302641930187766e-05
Position 4753: 1.6296958424727963e-05
Position 6416: 1.596731630862873e-05
Position 6333: 1.5682939417261195e-05
Position 4881: 1.5206093678732695e-05
Position 224: 1.4908215931186565e-05
Position 2384: 1.438170184653279e-05
Position 5622: 1.4234430082428495e-05
Position 1677: 1.375895153507296e-05
Position 4693: 1.247534281142049e-05
Position 6789: 1.1855233999693392e-05
Position 1868: 1.1525556117587895e-05
Position 4941: 1.1134468282248643e-05
Position 1993: 1.1049869755214436e-05
Position 712: 1.1008846346161887e-05
Position 5488: 9.918836726584155e-06
Position 4502: 9.89957963538451e-06
Position 5903: 8.506293765599873e-06
Position 4539: 8.17394830396825e-06
Position 4325: 7.759719213478891e-06
Position 6420: 7.608254468223596e-06
Position 1044: 7.163373479932433e-06
Position 1078: 6.1971195703662706e-06
Position 4066: 5.109326169968165e-06
Position 1370: 4.967422436404529e-06
Position 229: 4.422245401000611e-06
Position 328: 4.351301278032054e-06
Position 3751: 3.993803002113145e-06
Position 1948: 3.737739245258709e-06
Position 1460: 3.416434595608307e-06
Position 4339: 3.1586226705201286e-06
Position 4508: 2.8340664447426246e-06
Position 1066: 2.6902064949045026e-06
Position 1332: 2.3519537874665134e-06
Position 5788: 2.260309332766913e-06
Position 787: 2.1769719907431303e-06
Position 3094: 2.031549781518859e-06
Position 142: 1.5801974779680578e-06
Position 1510: 1.511821526304175e-06
Position 1316: 1.2509534190530527e-06
Position 1681: 1.1063147923750981e-06
Position 1027: 1.043503767701306e-06
Position 1260: 9.56177761401527e-07
Position 1892: 9.464635173626122e-07
Position 901: 8.890669458397376e-07
Position 221: 7.223781538357912e-07
Position 947: 6.226526656380782e-07
Position 871: 5.948080937728337e-07
Position 415: 5.461362471270179e-07
Position 5140: 5.067680362208694e-07
Position 3555: 3.791166310608348e-07
Position 702: 3.695508753800384e-07
Position 1309: 3.5546760651299e-07
Position 3476: 3.410760312586117e-07
Position 1336: 3.39043052373752e-07
Position 1258: 3.3108353639311634e-07
Position 3590: 3.2970198918962925e-07
Position 1122: 3.185382541104151e-07
Position 5821: 2.866787626800551e-07
Position 803: 2.715708848424765e-07
Position 5824: 2.5702439081732443e-07
Position 3762: 2.54875635897467e-07
Position 975: 2.2423084261360552e-07
Position 751: 1.5662502548465788e-07
Position 1658: 1.563077808802722e-07
Position 5817: 1.2576205128967236e-07
Position 474: 1.255416933443064e-07
Position 486: 1.0962998081091576e-07
Position 719: 8.967292312312978e-08
Position 5117: 8.227775530405624e-08
Position 5143: 7.330256495109182e-08
Position 1398: 6.884079754845756e-08
Position 1048: 6.624693565391751e-08
Position 1053: 6.158418813247473e-08
Position 904: 3.3827160590674906e-08
Position 3825: 2.558732997162596e-08
Position 4299: 2.4286544351948573e-08
Position 807: 2.1318913379627017e-08
Position 124: 2.009472167293355e-08
Position 3852: 1.9312681800451333e-08
Position 1084: 1.8720582477377077e-08
Position 136: 9.346611894448792e-09
Position 153: 8.843466689444883e-09
Position 5051: 4.402954739439354e-09
Position 1142: 4.135097691995751e-09
Position 724: 1.716315255092794e-09
Position 4242: 1.4810443675069574e-09
Position 440: 1.4013545591740345e-09
Position 5312: 1.2047613210108308e-09
Position 1073: 6.166273295445442e-10
Position 5125: 6.127224885591886e-10
Position 5332: 4.497564378912106e-10
Position 914: 2.5824244083178903e-10
Position 420: 2.408744570333304e-10
Position 1108: 2.3818732962883985e-10
Position 1112: 1.319902404475472e-10
Position 424: 1.0932466804247424e-10
Position 456: 8.3408301850077e-11
Position 450: 7.775411223639226e-12
Position 1089: 5.106198624483923e-12
