Gene = RARRES2
Position 1735: 4.276080179944066e-08
Position 755: 2.8159722999564095e-08
Position 724: 2.569628117422397e-08
Position 2784: 2.0615225557223915e-08
Position 678: 1.447485797238025e-08
Position 1532: 1.196716095812186e-08
Position 367: 1.0539291509116117e-08
Position 1749: 1.0425978912045133e-08
Position 351: 1.0051181594674317e-08
Position 421: 9.857118050571951e-09
Position 325: 9.678274083026775e-09
Position 617: 9.508225726697387e-09
Position 371: 9.313054618456666e-09
Position 365: 6.470750478751433e-09
Position 1741: 6.2755651708682496e-09
Position 736: 6.164969367447397e-09
Position 1708: 6.131610435606302e-09
Position 331: 4.928891874439691e-09
Position 704: 2.6670888979445954e-09
Position 405: 2.5135843422851876e-09
Position 400: 1.9434930258394494e-09
Position 1769: 2.6813613117771095e-10
Position 1544: 1.7114620541247209e-10
Position 680: 9.328834602279496e-11
Position 1564: 9.236563170083629e-12
Position 709: 6.14274411207122e-12
Position 1553: 3.1661417583863746e-12
Position 707: 1.9772557022677237e-12
Position 335: 2.3384327036153294e-14
Position 337: 5.873319789172829e-15
