Gene = MRRF
Position 4115: 0.0001801871236463782
Position 4957: 0.00016617795837888097
Position 21399: 0.00016281450666905226
Position 7457: 0.00016121331844609304
Position 2169: 0.00015756848156618685
Position 5421: 0.00015114040352890822
Position 2474: 0.00015088056133581856
Position 29937: 0.00014962109581609265
Position 7690: 0.00014947938670573096
Position 2349: 0.00014614075598727143
Position 27512: 0.0001336157250839502
Position 4820: 0.000132015639303691
Position 31612: 0.0001305834655708133
Position 29010: 0.00012424318911026202
Position 841: 0.0001209819345933524
Position 783: 0.00011752636958500569
Position 7479: 0.00011579430737772716
Position 1373: 0.0001151188499112816
Position 3242: 0.00011412999264792622
Position 416: 0.00010413976000163878
Position 2053: 8.80165882039977e-05
Position 29521: 8.691482736560441e-05
Position 2397: 8.661769233729463e-05
Position 2343: 8.317365315562168e-05
Position 29884: 7.692085799217082e-05
Position 403: 7.164454765869329e-05
Position 28332: 6.758958642601455e-05
Position 29929: 6.586048037490339e-05
Position 7575: 6.220757701813929e-05
Position 494: 5.6763063314436266e-05
Position 3629: 5.5431985550126127e-05
Position 2317: 4.982057454106819e-05
Position 9752: 4.741439812697539e-05
Position 1334: 4.70266641459952e-05
Position 7499: 4.1417322989574864e-05
Position 29418: 4.137794619246343e-05
Position 569: 3.779993726864706e-05
Position 9921: 3.375271259034944e-05
Position 6050: 3.333742067279051e-05
Position 229: 3.3318246158089783e-05
Position 9502: 3.327135980026421e-05
Position 9544: 3.192059805227525e-05
Position 1656: 3.1033952213259006e-05
Position 524: 2.9982500239882966e-05
Position 8481: 2.953049677658983e-05
Position 1106: 2.619173383825706e-05
Position 1756: 2.1724583545335782e-05
Position 346: 2.0770634816943634e-05
Position 9105: 2.0178645114504333e-05
Position 599: 1.9624735371416735e-05
Position 748: 1.9592038559196395e-05
Position 1038: 1.9378803288887945e-05
Position 1021: 1.8413740822787936e-05
Position 2186: 1.8269303988196026e-05
Position 103: 1.8170625328710712e-05
Position 27576: 1.8089977272699603e-05
Position 2903: 1.659910480989938e-05
Position 550: 1.584581899241173e-05
Position 519: 1.3835253876922163e-05
Position 725: 1.1698446716116716e-05
Position 398: 1.044007309733998e-05
Position 3569: 9.998187895776174e-06
Position 751: 9.709331316881114e-06
Position 3134: 9.016352343958995e-06
Position 185: 8.352176712232425e-06
Position 1284: 7.569312928284781e-06
Position 810: 7.086496897834954e-06
Position 1724: 6.895658667939029e-06
Position 158: 6.502192491271715e-06
Position 22342: 5.526481702820498e-06
Position 854: 5.1871784126225244e-06
Position 8502: 4.722390906710003e-06
Position 374: 4.284167877785188e-06
Position 1330: 4.2341602114464065e-06
Position 895: 4.182902115527685e-06
Position 1748: 3.794727407149382e-06
Position 3089: 2.805274953170108e-06
Position 667: 2.678859042609648e-06
Position 3236: 2.6592319338267194e-06
Position 2947: 2.6446972056797086e-06
Position 506: 2.4408364348202026e-06
Position 2834: 2.362043034107874e-06
Position 2321: 2.332860566466939e-06
Position 122: 2.127744268528005e-06
Position 630: 1.8645365588489444e-06
Position 1684: 1.4134674818081586e-06
Position 2086: 1.2891952240370451e-06
Position 422: 1.2733751578245744e-06
Position 890: 1.131600755804133e-06
Position 964: 1.0820776653439711e-06
Position 448: 1.0388689449440522e-06
Position 1045: 8.439231471457637e-07
Position 575: 7.806797919087826e-07
Position 617: 6.506262166669192e-07
Position 1144: 5.988400526573684e-07
Position 1709: 5.704724506038863e-07
Position 134: 4.6582094761499676e-07
Position 1377: 4.417693103446307e-07
Position 165: 3.6282931518523645e-07
Position 1167: 3.4943841389356936e-07
Position 673: 3.489897752547564e-07
Position 264: 2.600760964615164e-07
Position 608: 2.5059082045557056e-07
Position 817: 2.4107046448546636e-07
Position 1358: 2.1947593183407187e-07
Position 736: 1.4933203341112723e-07
Position 644: 1.461948542290628e-07
Position 521: 1.3963970368248847e-07
Position 1049: 1.395977898960227e-07
Position 572: 1.2900939856956663e-07
Position 332: 1.280250548750468e-07
Position 1055: 1.2383042194843193e-07
Position 691: 1.166345141932508e-07
Position 2081: 8.897142696153714e-08
Position 444: 8.20608564459619e-08
Position 858: 7.645078884962745e-08
Position 871: 3.7577888036565226e-08
Position 1113: 3.4775065354627346e-08
Position 826: 2.3175646415912783e-08
Position 3307: 1.843135529410837e-08
Position 1382: 1.712660954141562e-08
Position 1253: 1.1436170839502254e-08
Position 3279: 1.0770743901948385e-08
Position 824: 9.422881099629732e-09
Position 299: 5.550415526231415e-09
Position 279: 4.97566769210864e-09
Position 1567: 3.7206541775288095e-09
Position 1505: 3.409858589596666e-09
Position 253: 1.26000459913542e-09
Position 334: 1.1350807675461585e-09
Position 648: 4.454396281540428e-10
Position 652: 3.411728589979875e-10
