Gene = GLUL
Position 2008: 0.0009802509956875524
Position 9075: 0.0009323985916456184
Position 5949: 0.0009258288976757742
Position 2066: 0.0009047101164050378
Position 9774: 0.0008661825237632146
Position 5664: 0.0008479944664424124
Position 5020: 0.0008450950813828298
Position 4046: 0.0008190730000485408
Position 8192: 0.000818450787765664
Position 891: 0.000810292100461893
Position 2150: 0.0007759759137894055
Position 5856: 0.0007402768065591658
Position 1377: 0.0007345652294809364
Position 8366: 0.0007283064794199684
Position 1811: 0.0007203915157432537
Position 6044: 0.0007144918765408266
Position 7079: 0.0006915688480594332
Position 5603: 0.0006900573784225347
Position 4524: 0.0006732166784874606
Position 637: 0.0006464664764945444
Position 7357: 0.000643618529281583
Position 4614: 0.0006352914447961355
Position 1386: 0.0006129984260897069
Position 3502: 0.0005937589616526004
Position 10414: 0.0005605180725062987
Position 5753: 0.0005486879704012675
Position 5877: 0.0005206554714852421
Position 3339: 0.0004811795717427132
Position 5667: 0.000465697570463598
Position 3811: 0.00045445019900407625
Position 6091: 0.0004488051631376801
Position 3757: 0.00044378057776915994
Position 390: 0.0004306330831745352
Position 2230: 0.00042773051819640134
Position 8859: 0.00042690475584187924
Position 4254: 0.00037843365837687083
Position 4344: 0.000367302251431185
Position 5583: 0.00036659928770495524
Position 7240: 0.00036174170397799217
Position 1105: 0.0003583206756381323
Position 1411: 0.00035792429817176915
Position 4249: 0.0003379991485568476
Position 3753: 0.00033460922536765675
Position 4187: 0.00033419812661042485
Position 760: 0.0002896047253986406
Position 7739: 0.0002812580860928354
Position 4302: 0.00027969788405341503
Position 1221: 0.0002689764425532793
Position 7349: 0.0002607874864494137
Position 3481: 0.0002454868544598986
Position 559: 0.00024540413115985236
Position 5472: 0.00024484186150875744
Position 6567: 0.000229400586221463
Position 1990: 0.00021980979000971366
Position 3767: 0.00021154206077568185
Position 4337: 0.00020541018416686375
Position 5707: 0.0001948385342530093
Position 3778: 0.00018746346318776746
Position 4577: 0.00018380074365398564
Position 6153: 0.00016667720184376946
Position 8541: 0.00016528093381126086
Position 4218: 0.00016460897125846055
Position 4387: 0.0001579073504287922
Position 3808: 0.0001544844447561863
Position 1153: 0.00014940668210924654
Position 602: 0.00013899016808890865
Position 7004: 0.00013355953743986776
Position 2373: 0.00013172562814523943
Position 1149: 0.0001213066727330811
Position 5683: 0.00012020762505509804
Position 3940: 0.00011170006858284603
Position 589: 0.00011034215053251765
Position 5715: 9.787219125581707e-05
Position 5231: 9.314278253341326e-05
Position 6550: 9.029981408734839e-05
Position 3720: 9.01094009199222e-05
Position 978: 8.722587507532746e-05
Position 5331: 8.28820041882945e-05
Position 1390: 8.138778719537944e-05
Position 671: 7.982239622769402e-05
Position 5631: 7.878587194269483e-05
Position 1422: 7.383224158104721e-05
Position 1814: 6.694557162684622e-05
Position 5235: 5.973925161242635e-05
Position 4870: 5.4535497999211285e-05
Position 6966: 4.840256463335732e-05
Position 6823: 3.9096005502647627e-05
Position 1007: 3.80007570830991e-05
Position 3789: 2.90574215293351e-05
Position 165: 2.4091048356185962e-05
Position 2084: 2.171815503874727e-05
Position 5324: 2.06699961472355e-05
Position 5454: 1.869255469101452e-05
Position 5193: 1.5392138583853487e-05
Position 6509: 1.452068827288181e-05
Position 4151: 1.1165201176999922e-05
Position 1103: 1.0097205310920602e-05
Position 6612: 9.845254688635263e-06
Position 1299: 8.533621967354814e-06
Position 6513: 8.47992086001181e-06
Position 1159: 8.37701991101316e-06
Position 1321: 8.277703594753268e-06
Position 1036: 5.6611167739764855e-06
Position 6405: 5.312427159364164e-06
Position 318: 4.883687994303655e-06
Position 1156: 4.120866863987646e-06
Position 1288: 4.113745057407323e-06
Position 4095: 3.3960398899553756e-06
Position 6446: 1.9837094246887793e-06
Position 6129: 1.6430088217127726e-06
Position 419: 1.5105759621288977e-06
Position 1134: 1.4309075675083317e-06
Position 5695: 1.4209731833798471e-06
Position 532: 1.3223773116169864e-06
Position 357: 1.133651860656721e-06
Position 771: 8.729131237327986e-07
Position 563: 8.388687670955796e-07
Position 1166: 6.891870008984655e-07
Position 683: 5.179930596367633e-07
Position 6122: 3.1105352452977596e-07
Position 5451: 2.714538553326551e-07
Position 453: 2.708081579173916e-07
Position 2177: 1.9470897368808725e-07
Position 1131: 1.4545837490623445e-07
Position 1490: 9.445817584294332e-08
Position 782: 9.415439930960534e-08
Position 5048: 9.140138002386625e-08
Position 349: 3.0999684887476817e-08
Position 1656: 1.9249952105874468e-08
Position 5362: 1.625914941567751e-08
Position 5156: 1.610679895065928e-08
Position 435: 1.4150368075940369e-08
Position 437: 9.919879409414052e-09
Position 121: 8.154201015066194e-09
Position 426: 1.8045083535830874e-09
Position 126: 4.780502904688881e-10
Position 424: 3.641154826620394e-10
Position 102: 3.179564427155644e-10
Position 432: 1.0679390232411307e-10
Position 442: 9.798119224344737e-11
Position 450: 6.776490098754028e-11
