Gene = SLAMF8
Position 10197: 0.00037975440098282024
Position 1227: 0.0002460418170179131
Position 1439: 0.00024028740494112905
Position 1636: 0.00023633019120446592
Position 4629: 0.00020105743235610885
Position 2359: 0.00013651490223454306
Position 5123: 0.00010982159802129525
Position 2422: 0.00010224573581476558
Position 605: 8.188620544694446e-05
Position 526: 7.414780859948649e-05
Position 1626: 7.141051858175924e-05
Position 1976: 6.559732738978827e-05
Position 1549: 5.870021640328475e-05
Position 671: 5.491078179629006e-05
Position 465: 5.153352988870051e-05
Position 873: 4.592997126718038e-05
Position 1948: 4.552304241080036e-05
Position 2039: 3.8705882145666176e-05
Position 637: 3.375146982837463e-05
Position 882: 3.3075570297456704e-05
Position 1161: 3.055698097138008e-05
Position 1057: 2.800325447962421e-05
Position 1463: 2.3379926923360012e-05
Position 846: 1.9902542873625966e-05
Position 1580: 1.8213642646547604e-05
Position 678: 1.7837594480872724e-05
Position 152: 1.6635733255531396e-05
Position 406: 1.4213783640387303e-05
Position 193: 1.2864853067522845e-05
Position 481: 8.98855694221739e-06
Position 418: 8.30531931107468e-06
Position 1252: 7.734198472807963e-06
Position 469: 7.516390492214076e-06
Position 391: 6.822748208728595e-06
Position 1347: 6.69351016326792e-06
Position 550: 6.620613608045689e-06
Position 561: 6.609413945763109e-06
Position 125: 6.246398141284366e-06
Position 1144: 4.84538862755716e-06
Position 1179: 4.163514313163516e-06
Position 1320: 4.143794476644341e-06
Position 820: 3.5929140467477504e-06
Position 586: 2.947090903250583e-06
Position 731: 2.8711278256524593e-06
Position 494: 2.821904898007432e-06
Position 1019: 2.636554850125831e-06
Position 734: 1.5155514344686434e-06
Position 1211: 1.5076985283406986e-06
Position 623: 1.3216962610652826e-06
Position 3436: 9.906954420966861e-07
Position 3438: 7.682061421334461e-07
Position 1799: 3.9630716953047183e-07
Position 78: 2.472131958983845e-07
Position 171: 2.2835900175895138e-07
Position 374: 2.185605298939377e-07
Position 1483: 2.0531699784114265e-07
Position 258: 1.7336019359909039e-07
Position 23: 4.2079877550563026e-08
Position 166: 2.9939790413548426e-08
Position 116: 1.9823703980029e-08
Position 16: 1.321656605104927e-08
Position 213: 2.836411365905204e-10
Position 450: 7.817848865326095e-12
Position 763: 3.8953044844085917e-13
Position 741: 3.7278667466612763e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9919: 0.909281861216289
Position 6511: 0.7461275100724516
Position 7359: 0.4606290846077044
Position 6125: 0.4033131500639783
Position 1460: 0.3044537311756115
Position 3133: 0.2710664775416564
Position 10334: 0.26062383103963
Position 3244: 0.2132684924781902
Position 2672: 0.19202284773234313
Position 3115: 0.12607357129111024
Position 6231: 0.10294242196495844
Position 9755: 0.08251338596793067
Position 3247: 0.06869563055424853
Position 445: 0.06526275605382283
Position 6302: 0.06115401613282711
Position 3271: 0.048106149428777445
Position 7580: 0.03610159210013031
Position 3187: 0.033605483501136714
Position 6759: 0.03321675781782626
Position 2725: 0.032196363496782995
Position 6847: 0.020660072271629654
Position 6517: 0.019141086080915786
Position 10113: 0.018671987367951864
Position 6381: 0.01846567634409283
Position 7577: 0.0184264373653315
Position 3318: 0.016686263183311147
Position 8433: 0.016484044523927044
Position 3313: 0.0143907060035649
Position 6167: 0.013117871013473916
Position 1656: 0.012346032149627517
Position 7037: 0.011348180993894345
Position 6131: 0.010984443377222226
Position 3208: 0.010744289480718072
Position 9299: 0.01052797901334548
Position 5808: 0.010175949256691127
Position 9258: 0.010164403635127498
Position 3368: 0.010028553684300407
Position 9879: 0.009468232945594394
Position 7421: 0.009333808273311709
Position 3282: 0.00841461500910607
Position 2879: 0.007897567232141665
Position 6246: 0.0074514149742766315
Position 2539: 0.007363122564620487
Position 9619: 0.00713155072734277
Position 6291: 0.007098061732256293
Position 10180: 0.0064822718665336135
Position 2845: 0.005914891093398548
Position 9654: 0.005761730076870211
Position 1614: 0.005726860352154111
Position 2628: 0.005706046530040622
Position 2768: 0.005605665644487131
Position 3043: 0.005542705509345901
Position 8289: 0.005241405182874612
Position 1624: 0.005186299646642084
Position 2281: 0.004789316109742691
Position 10151: 0.004555321007265786
Position 450: 0.004441167671614841
Position 6335: 0.004378603450014421
Position 1444: 0.0035220718634628788
Position 6905: 0.0031602186155008107
Position 10126: 0.003149215645799127
Position 10347: 0.0030021692942018142
Position 6991: 0.0028613830825200987
Position 6702: 0.0026735683936856755
Position 9097: 0.00258126237191061
Position 2980: 0.0020919094572278596
Position 2438: 0.0019956591630512998
Position 1105: 0.001943413615534473
Position 1706: 0.0019102059586695499
Position 1519: 0.0018852695241300594
Position 1651: 0.0018563106504045307
Position 2604: 0.0017227322817165859
Position 447: 0.001626637029788592
Position 6199: 0.0015436112620177403
Position 2924: 0.0014855792098857456
Position 5941: 0.0014229634494336498
Position 1294: 0.0014116792164226128
Position 429: 0.0013672486471926846
Position 1525: 0.0013605057674220585
Position 2381: 0.001212329252526052
Position 348: 0.001175323396604811
Position 4211: 0.0011398574265985295
Position 7149: 0.0011367948986651367
Position 7929: 0.001008418664416738
Position 1695: 0.0009649761175951447
Position 7396: 0.0009380159464499889
Position 1337: 0.0009283904270529409
Position 3249: 0.0008966264349161576
Position 1420: 0.0008465776679484352
Position 1361: 0.0007901805784728712
Position 7336: 0.0007697418806415241
Position 6782: 0.0007598753795388965
Position 2683: 0.0007070918833373001
Position 1265: 0.0007008565690179853
Position 6619: 0.0006826410540834947
Position 10462: 0.0006618342449027809
Position 422: 0.0006415840288377489
Position 3046: 0.0005707951705476038
Position 8327: 0.0005625193697241333
Position 1268: 0.0005613558224764724
Position 4171: 0.0005452942872235795
Position 4034: 0.0005201975913858241
Position 10396: 0.000502962864055093
Position 9200: 0.0004752177752060197
Position 3429: 0.0004721893057455928
Position 7378: 0.0004375489297846287
Position 1566: 0.0004093715322280087
Position 4082: 0.00039412573529942746
Position 2569: 0.0003509085421424488
Position 6961: 0.00033934464449019054
Position 1635: 0.0003168250996710135
Position 4428: 0.00030991205843031665
Position 267: 0.00030754564078133863
Position 255: 0.0002949225807035196
Position 10483: 0.0002799749610186529
Position 6965: 0.000243051972174848
Position 6938: 0.00020475604953651758
Position 3420: 0.00019781006359777465
Position 465: 0.00017321224632605884
Position 188: 0.000167354372089055
Position 8464: 0.0001607991549411342
Position 4311: 0.00015689561624530904
Position 1320: 0.0001540104231895772
Position 1505: 0.00015151557398964996
Position 917: 0.00013553145550733897
Position 5022: 0.00013116593177495747
Position 1381: 0.00012655300498848606
Position 828: 0.0001234449162340159
Position 7084: 0.00012110552481594056
Position 8498: 0.00011667245952300676
Position 1129: 0.00011220966195656263
Position 5987: 0.00010809064570013499
Position 1664: 9.502945423179083e-05
Position 1024: 9.097872005683756e-05
Position 2211: 8.915872175402948e-05
Position 1852: 8.168860990550308e-05
Position 1347: 7.572033457562906e-05
Position 494: 7.3450566211007e-05
Position 4780: 6.690189335267535e-05
Position 352: 6.644349396672202e-05
Position 718: 5.5872569727248603e-05
Position 964: 4.440060221502612e-05
Position 7684: 4.359135336526983e-05
Position 2520: 4.224091659392038e-05
Position 1824: 4.178027014044213e-05
Position 4577: 3.806599770473098e-05
Position 1666: 3.6099165567730934e-05
Position 6709: 3.482389108838943e-05
Position 3572: 3.2547828248113084e-05
Position 831: 3.186067577228543e-05
Position 8274: 2.885388425503687e-05
Position 4044: 2.6545401382932385e-05
Position 390: 2.563457235806802e-05
Position 1471: 2.40751536574531e-05
Position 919: 2.3588177850025033e-05
Position 7811: 2.3508493224429946e-05
Position 8016: 2.2769609924626624e-05
Position 1837: 1.9425457734784136e-05
Position 1481: 1.939023723549032e-05
Position 650: 1.7441795475091052e-05
Position 295: 1.688095446113173e-05
Position 2642: 1.6328913448609067e-05
Position 2416: 1.582038417783596e-05
Position 4650: 1.3907119632317986e-05
Position 5160: 1.3547657613469714e-05
Position 887: 1.3042277842368468e-05
Position 387: 1.2551242137384567e-05
Position 7446: 1.1482108527647042e-05
Position 3766: 9.306029976023995e-06
Position 807: 9.190067275796721e-06
Position 1765: 8.104407927981791e-06
Position 1924: 6.913589265469795e-06
Position 242: 6.117814598306313e-06
Position 372: 5.8515305293362965e-06
Position 397: 5.687552874777525e-06
Position 995: 4.9440265101302485e-06
Position 1111: 4.533505044211624e-06
Position 1202: 4.1261569513318495e-06
Position 1771: 4.0304600005505235e-06
Position 193: 3.985175298638431e-06
Position 978: 3.427065157044619e-06
Position 1185: 2.760678912958714e-06
Position 1534: 2.7556312751483874e-06
Position 312: 2.5751834971305634e-06
Position 1660: 2.3283186746146088e-06
Position 1496: 2.2427572608978985e-06
Position 356: 2.217187342336148e-06
Position 1270: 2.0982422844026995e-06
Position 1154: 1.959106281893181e-06
Position 1050: 1.5799481531579596e-06
Position 1274: 1.552049711966016e-06
Position 230: 1.3237284630469673e-06
Position 488: 1.0372466873884655e-06
Position 927: 9.529226043964161e-07
Position 222: 9.475348089825925e-07
Position 298: 8.921117032656416e-07
Position 619: 7.752177809544191e-07
Position 524: 7.167277632063965e-07
Position 980: 6.897262388956989e-07
Position 1630: 6.300229280630922e-07
Position 383: 5.375326652565441e-07
Position 224: 3.012530043695418e-07
Position 661: 2.876536528585627e-07
Position 490: 2.871814371020126e-07
Position 403: 2.246927025700645e-07
Position 1226: 2.042869468787041e-07
Position 988: 1.9591195462316559e-07
Position 892: 1.8770686655367496e-07
Position 2985: 1.635280229814666e-07
Position 461: 1.3416213901525756e-07
Position 288: 1.1436257524959661e-07
Position 2938: 9.986463435177224e-08
Position 603: 8.740312771844554e-08
Position 317: 6.644348097472646e-08
Position 322: 6.272695643875849e-08
Position 1214: 4.7461258189391346e-08
Position 1969: 1.8033197850704703e-08
Position 201: 4.3155307748826505e-09
Position 171: 4.26038352523815e-09
Position 205: 2.1639387014546007e-09
Position 142: 1.1725370223994557e-09
Position 209: 8.228665055010564e-10
Position 600: 3.3929235930412567e-10
Position 548: 1.5732333854984723e-10
Position 364: 8.299769636812863e-11
Position 99: 7.663419638923381e-11
Position 148: 6.480887248780235e-11
Position 144: 4.186437266940711e-11
Position 121: 1.4342311860492254e-11
Position 125: 1.152591487051316e-11
Position 303: 8.262192310180111e-12
Position 871: 3.1451703211854427e-12
Position 159: 2.586611226304948e-13
Position 537: 3.7662548032001975e-14
Position 328: 9.21770570701202e-15
Position 530: 6.665490809707388e-15
Position 550: 1.5442654170776685e-15
Position 366: 2.1112029288700896e-16
Position 505: 1.3493160589213205e-16
