Gene = HAX1
Position 676: 3.492355827221947e-06
Position 3217: 2.5233516789270264e-06
Position 2862: 1.5525552823481741e-06
Position 161: 7.174855445227914e-07
Position 79: 6.825568984851624e-07
Position 765: 2.5694282868079194e-07
Position 684: 1.905239891559893e-07
Position 3086: 1.7489487607250362e-07
Position 2961: 1.5407736458331687e-07
Position 302: 1.0812894004886084e-07
Position 692: 8.467704235221965e-08
Position 387: 7.463367474252361e-08
Position 2903: 2.481163684887865e-08
Position 2906: 2.3670619725431026e-08
Position 69: 1.3815362602791205e-08
Position 199: 4.996025008788433e-09
Position 1386: 4.391428786520967e-09
Position 2845: 1.7584826953497043e-09
Position 66: 1.2779492250908102e-09
Position 2670: 7.071783229713557e-11
Position 352: 5.277825743131727e-11
Position 326: 4.058530622289494e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9884696919289089
Position 3104: 0.9673923205228684
Position 2642: 0.953361564334801
Position 2397: 0.934302492926624
Position 1262: 0.6181373808362381
Position 375: 0.6129271678558887
Position 824: 0.2784036768191958
Position 1238: 0.14355687540863385
Position 968: 0.0703151326320898
Position 2438: 0.05518059304092739
Position 1024: 0.054478426629483476
Position 3278: 0.05399438984297374
Position 830: 0.04480988737088416
Position 722: 0.04421055566218591
Position 3060: 0.02494213738292712
Position 2566: 0.01754413085599891
Position 2656: 0.012324507460408968
Position 1548: 0.010401799752474995
Position 786: 0.009851477704684707
Position 3074: 0.005892772088485248
Position 1271: 0.004722744371587769
Position 2885: 0.004445869360797569
Position 920: 0.003227752418628801
Position 1202: 0.0030049613999144267
Position 847: 0.002842612931136509
Position 2689: 0.002577943559572153
Position 2473: 0.0023109882665721324
Position 974: 0.001980164958713855
Position 2665: 0.0018558873652334085
Position 2845: 0.0018220498628611422
Position 417: 0.0013312352753762405
Position 2345: 0.001143597228814533
Position 698: 0.0011115835229730177
Position 1917: 0.0010982767835658377
Position 3110: 0.000973191792300406
Position 192: 0.0009278590320981637
Position 1346: 0.0009153650508967848
Position 3255: 0.0009142532471465931
Position 1106: 0.0008894536069341802
Position 948: 0.0008529528018806438
Position 1920: 0.0007295200235214408
Position 1831: 0.000602258117646152
Position 141: 0.0005796207287692148
Position 730: 0.0005656979406058611
Position 1415: 0.0004610477272415971
Position 859: 0.0004576145062099044
Position 936: 0.0004010632511991106
Position 1565: 0.00039359511938454636
Position 1781: 0.0003681394460117994
Position 1040: 0.00033394298786505494
Position 2822: 0.00031977543423934176
Position 377: 0.0003085832292182483
Position 486: 0.00028973886965694997
Position 379: 0.00028388178182686224
Position 979: 0.00027003190007732545
Position 2713: 0.00026626072315989366
Position 3260: 0.00026440429387929545
Position 1946: 0.0002518335549055873
Position 2913: 0.0002230822653312363
Position 3318: 0.00021897759679618672
Position 1449: 0.00021165268329526927
Position 3299: 0.00021106309837427517
Position 765: 0.00019899690322966113
Position 205: 0.00019360920909156632
Position 865: 0.00019195250703586924
Position 929: 0.00015435844107009847
Position 2121: 0.00010658336112371198
Position 1855: 0.00010014132080086702
Position 1421: 8.782036357182542e-05
Position 3190: 8.229038766913564e-05
Position 1049: 8.008260821808012e-05
Position 2695: 7.767470191244168e-05
Position 985: 7.384509986049944e-05
Position 2731: 7.211464578774212e-05
Position 526: 7.073263485122317e-05
Position 1283: 6.031849731693937e-05
Position 832: 4.7388478695994445e-05
Position 883: 4.451240033125921e-05
Position 886: 4.246372453101908e-05
Position 3206: 3.5512581832100974e-05
Position 982: 3.175383136291792e-05
Position 2200: 2.9596717016566755e-05
Position 2668: 2.878820649571655e-05
Position 2220: 2.8213558754894505e-05
Position 2808: 2.2760078143615394e-05
Position 702: 1.9644028716806555e-05
Position 2715: 1.9624446165683057e-05
Position 182: 1.729286217513361e-05
Position 1435: 1.5672664439263316e-05
Position 880: 1.3591358253827295e-05
Position 2541: 1.2634664719771008e-05
Position 1157: 1.2233486865061399e-05
Position 425: 1.0566847527714949e-05
Position 530: 9.673378607229368e-06
Position 384: 9.15686383527428e-06
Position 437: 7.685073411755362e-06
Position 2479: 7.065093132322259e-06
Position 109: 6.682756280768248e-06
Position 2744: 6.3151669384149185e-06
Position 151: 6.285429196064765e-06
Position 265: 5.898728449626141e-06
Position 3128: 3.959274290450471e-06
Position 2954: 3.8664372242362835e-06
Position 2216: 3.1673752581058505e-06
Position 562: 2.895489256686222e-06
Position 1999: 2.393874329714936e-06
Position 2066: 2.3510612246574418e-06
Position 560: 1.7911907659386361e-06
Position 448: 1.5539189497268742e-06
Position 545: 1.5522116754531868e-06
Position 387: 1.4670725464433068e-06
Position 503: 1.4266669428773624e-06
Position 2927: 1.4172361871415172e-06
Position 584: 1.2211868658595275e-06
Position 2917: 1.1243846697209988e-06
Position 2833: 7.363375844448196e-07
Position 2951: 7.343593551845847e-07
Position 3120: 6.950369949990584e-07
Position 599: 6.432394652258363e-07
Position 565: 4.1686554817067343e-07
Position 442: 4.0353725708571976e-07
Position 270: 2.518964775077139e-07
Position 3208: 2.2028039048349133e-07
Position 275: 1.7664302516486235e-07
Position 670: 1.7023465866892666e-07
Position 308: 1.4941288566279287e-07
Position 609: 7.417387210617797e-08
Position 313: 7.110313582949388e-08
Position 511: 6.459787252982653e-08
Position 1520: 5.8875443502984544e-08
Position 291: 5.818425124083208e-08
Position 661: 4.855060119016264e-08
Position 217: 4.2032381512905456e-08
Position 439: 2.8044768041034428e-08
Position 457: 2.7085927744872805e-08
Position 558: 2.1469928129719e-08
Position 3217: 1.7074934456881238e-08
Position 556: 1.4592912627026263e-08
Position 889: 1.1806505008117451e-08
Position 1148: 9.157717918261926e-09
Position 620: 6.911600488463042e-09
Position 542: 1.723001219820089e-09
Position 534: 1.6181386673822883e-09
Position 538: 4.728086512371643e-10
Position 272: 1.0598319137504437e-10
Position 3004: 2.976410072906622e-12
