Gene = RP11-540D14.8
Position 1407: 4.0102814597759747e-05
Position 22911: 3.970134326855355e-05
Position 1532: 3.642506347768941e-05
Position 1544: 3.63009372512208e-05
Position 18999: 3.559176491983883e-05
Position 18063: 2.3261630668098196e-05
Position 3667: 2.3106879678422304e-05
Position 18168: 2.134306137257279e-05
Position 2241: 2.0916850870976674e-05
Position 733: 2.0142095441571524e-05
Position 3380: 1.988483623279939e-05
Position 1839: 1.9680032190894913e-05
Position 3133: 1.770136256442905e-05
Position 5273: 1.6249516365849073e-05
Position 3419: 1.623704398988936e-05
Position 16446: 1.3895545650530449e-05
Position 886: 1.3113667775984334e-05
Position 2174: 1.2660040601204984e-05
Position 1262: 1.0142454616010866e-05
Position 3397: 9.233437855101261e-06
Position 3685: 9.209854804373988e-06
Position 575: 8.987905335661952e-06
Position 4367: 8.464600419112397e-06
Position 1404: 8.284397126283852e-06
Position 5342: 6.484449982896809e-06
Position 13863: 5.505110207970081e-06
Position 13590: 4.758156684157399e-06
Position 3562: 4.443488967774848e-06
Position 14329: 3.9796477659492736e-06
Position 2995: 2.8883497562781423e-06
Position 10031: 2.365295494623973e-06
Position 414: 2.263106622789586e-06
Position 1110: 2.084183042437439e-06
Position 1104: 2.0152759890370107e-06
Position 397: 1.7265739241521629e-06
Position 443: 1.1015356453988835e-06
Position 2732: 9.69282950471092e-07
Position 550: 9.112258614543363e-07
Position 400: 8.33829895802435e-07
Position 791: 7.73353336327862e-07
Position 12530: 6.291030661249061e-07
Position 12459: 5.424014189345735e-07
Position 13821: 5.317587701226339e-07
Position 436: 5.282372573833158e-07
Position 1180: 4.3174183223140046e-07
Position 1145: 3.9506601012368183e-07
Position 1156: 3.5827014116925246e-07
Position 14567: 3.544527420883266e-07
Position 811: 3.07233744326114e-07
Position 9908: 3.003165645818774e-07
Position 1203: 2.65249323180104e-07
Position 1423: 1.8947809116679263e-07
Position 316: 1.876932620783206e-07
Position 577: 1.758491049333781e-07
Position 1210: 1.5617578032038278e-07
Position 524: 1.4462442835028206e-07
Position 8709: 1.4381775626010133e-07
Position 10548: 1.4268974827813545e-07
Position 9946: 1.0080426807000349e-07
Position 8580: 9.338453800410635e-08
Position 3894: 6.812983581289694e-08
Position 544: 5.6894176025610607e-08
Position 8672: 5.23781834519022e-08
Position 149: 2.6850673690358148e-08
Position 803: 2.4025115071700368e-08
Position 546: 1.609229001115496e-08
Position 407: 1.605839395274726e-08
Position 1280: 9.158009118263474e-09
Position 1101: 7.957272796273873e-09
Position 837: 7.341287941339544e-09
Position 163: 5.434288878140079e-09
Position 3830: 5.187299935462366e-09
Position 5677: 5.087318290798418e-09
Position 284: 4.488300597332907e-09
Position 335: 3.5816966186977596e-09
Position 1594: 6.328331805777718e-10
Position 342: 3.01007006981254e-10
Position 845: 2.833484068796642e-10
Position 188: 2.610490669588491e-10
Position 349: 2.2946743096300994e-10
Position 328: 2.0747779970440914e-10
Position 179: 1.608913882412131e-10
Position 554: 3.473947292810104e-11
Position 218: 2.784097616472156e-11
Position 192: 9.776265314978423e-12
Position 223: 3.6843199116620945e-12
Position 211: 1.2449449481970782e-12
Position 817: 3.239797683569672e-13
Position 839: 1.4212572482844154e-13
