Gene = KIFAP3
Position 6375: 0.014044799027111338
Position 20279: 0.013712640354701804
Position 5703: 0.013140986809138918
Position 41123: 0.0118411607093971
Position 43149: 0.011287817985517095
Position 44091: 0.010360131649142902
Position 40198: 0.010359581237269102
Position 41390: 0.009610322393047611
Position 29450: 0.008563821469321926
Position 1877: 0.008455660088409993
Position 29339: 0.008250311761718171
Position 41036: 0.008197085005056188
Position 36931: 0.008186364864913987
Position 3879: 0.008116720000589434
Position 6821: 0.007922260908907453
Position 43004: 0.007418868177313024
Position 2928: 0.006776514039071732
Position 41197: 0.006599794862480073
Position 39429: 0.006147956202401073
Position 448: 0.0060685701749700035
Position 6234: 0.005917070161826092
Position 5826: 0.005101146073528494
Position 41503: 0.0048407474499849844
Position 899: 0.004690345931894081
Position 6924: 0.004559748072294819
Position 36491: 0.004549446150507885
Position 38733: 0.004011609896539264
Position 42224: 0.003937730845196542
Position 653: 0.003927400656369902
Position 2848: 0.003875697965157017
Position 37912: 0.0037851521853757494
Position 36554: 0.003512482427478129
Position 3465: 0.0034279912287965056
Position 36362: 0.0033775868565264584
Position 39336: 0.003142068037195022
Position 39241: 0.0031336423739973893
Position 3752: 0.002692921213078373
Position 2879: 0.0026370063876961355
Position 3159: 0.0025578600368121205
Position 4669: 0.0021404458661648403
Position 3768: 0.0018994772504710648
Position 38663: 0.001570687086411271
Position 1046: 0.0015683013282779333
Position 40002: 0.0015260779349659196
Position 5580: 0.00130829627170807
Position 4553: 0.0012353119797599
Position 4114: 0.0011240440879224088
Position 604: 0.0011233855897439158
Position 731: 0.0010974002847085982
Position 4260: 0.0010955167106699029
Position 4092: 0.0010913817756523301
Position 356: 0.0010894279284541406
Position 2895: 0.001057272901822103
Position 2231: 0.0010421266363604134
Position 36772: 0.0010134239286377438
Position 331: 0.000974255535191025
Position 406: 0.0008892640849117834
Position 37507: 0.0008073239244834347
Position 520: 0.000651189302381388
Position 3565: 0.0006168627197807744
Position 37839: 0.0005977824326443401
Position 3926: 0.0005976837587986839
Position 924: 0.0005734640584728255
Position 756: 0.000536329103557594
Position 3063: 0.0005281906737122543
Position 3029: 0.000478136580763625
Position 36927: 0.00047244518683498275
Position 2030: 0.0004723990731888204
Position 36951: 0.00045965456172706405
Position 480: 0.0004357614137751291
Position 4570: 0.00042765995847344346
Position 39708: 0.0003847470725037672
Position 359: 0.00036642763251054254
Position 1122: 0.0003290172695786552
Position 2778: 0.00027648354484617756
Position 4533: 0.00027374187651809696
Position 2034: 0.0002473617235154222
Position 299: 0.00022405333354172486
Position 3537: 0.00021511333576306027
Position 3073: 0.00021447657512061133
Position 582: 0.00020085011319223245
Position 3980: 0.00020073137449154734
Position 2235: 0.00019397963944334587
Position 2271: 0.00018714000649324702
Position 1074: 0.00017997491052937651
Position 698: 0.00016461118179336137
Position 3513: 0.00016240073323842808
Position 2801: 0.00016142694775276157
Position 3641: 0.00015025089761090834
Position 375: 0.00014155149331980895
Position 4285: 0.00013774123719609565
Position 471: 0.00013570269431668802
Position 3755: 0.00011011978317636232
Position 822: 8.41880856552563e-05
Position 876: 6.496883287391551e-05
Position 2055: 5.961349458084126e-05
Position 960: 3.8756649656928784e-05
Position 32645: 2.756828121678857e-05
Position 24963: 2.5519277532461777e-06
Position 24038: 2.266504173749997e-06
Position 28096: 2.1713192435036283e-06
Position 28417: 1.8694352215745977e-06
Position 22463: 9.111468357074785e-07
Position 20636: 8.822847461432314e-07
Position 19892: 6.312700852551536e-07
Position 19731: 4.07304131561382e-07
Position 19636: 3.252212058308819e-07
Position 21447: 2.563565735335685e-07
Position 19821: 2.5344753485571724e-07
Position 21165: 2.277007068074424e-07
Position 24087: 2.2124510322134162e-07
Position 19944: 1.5095201834969562e-07
Position 20975: 1.2365378629060805e-07
Position 19997: 7.518569253452701e-08
Position 20717: 4.577584349043529e-08
Position 13985: 1.5726122854355342e-08
Position 13467: 1.2605655482473654e-08
Position 17393: 9.440134960264633e-09
Position 12793: 6.577225097587257e-09
Position 7290: 4.025442778399926e-09
Position 8075: 2.7458498617858823e-09
Position 7671: 2.1184092423725234e-09
Position 9889: 1.8667059096098882e-09
Position 4394: 1.5031051694637768e-09
Position 7922: 1.0186085476384116e-09
Position 2410: 7.456664020164892e-10
Position 7788: 7.15640070121306e-10
Position 8975: 5.299795773851279e-10
Position 8180: 5.276503743845169e-10
Position 8617: 4.463296412443185e-10
Position 10896: 4.0986071932190067e-10
Position 5318: 3.7038349329070584e-10
Position 6043: 3.4199541138785323e-10
Position 4347: 3.376922282158851e-10
Position 8229: 2.891691935386025e-10
Position 9910: 2.725748542926161e-10
Position 5559: 2.1135964608234484e-10
Position 7692: 1.9472158403875185e-10
Position 5426: 1.9181700271914106e-10
Position 4805: 1.73649231238071e-10
Position 9084: 1.679534055971473e-10
Position 6290: 1.2158908604435766e-10
Position 5032: 1.0934012250389024e-10
Position 4772: 9.999391433870738e-11
Position 2359: 9.157192036641273e-11
Position 7316: 7.36667975389645e-11
Position 4954: 7.183040742243391e-11
Position 5674: 6.563332033911047e-11
Position 2593: 5.219621421648054e-11
Position 5097: 4.735274054171995e-11
Position 5232: 3.7629052237537966e-11
Position 1533: 3.3302067838267083e-11
Position 1269: 3.1594912039327975e-11
Position 191: 3.1167342196518834e-11
Position 2694: 2.7950723829467885e-11
Position 112: 1.608750137524006e-11
Position 1634: 1.557829695460745e-11
Position 1605: 1.3223225923981716e-11
Position 1911: 1.2389314851685714e-11
Position 2037: 5.7174700556496e-12
Position 1536: 5.683848725770041e-12
Position 1226: 5.501863326190581e-12
Position 234: 5.0893170882002786e-12
Position 6800: 4.084062654544351e-12
Position 1209: 3.988759080882794e-12
Position 2960: 3.796033938032477e-12
Position 3794: 2.5803646145559024e-12
Position 3779: 2.4949299767395375e-12
Position 2818: 2.2610968794148963e-12
Position 3207: 2.2087731884717348e-12
Position 1057: 2.022516742455455e-12
Position 394: 1.938172531151627e-12
Position 3397: 1.754992940111052e-12
Position 3094: 1.6263456510275927e-12
Position 660: 1.4902340704558626e-12
Position 905: 1.2715743700706757e-12
Position 1008: 1.163921110329346e-12
Position 705: 3.550605574020901e-13
Position 489: 3.54534583215692e-13
Position 424: 2.824315323574969e-13
Position 3946: 2.6034416723735163e-13
Position 3277: 2.448804879042409e-13
Position 399: 2.407477690506549e-13
Position 3090: 2.3190138371166324e-13
Position 1943: 1.8248941477190136e-13
Position 384: 1.8153654580981571e-13
Position 144: 1.336345341856344e-13
Position 1882: 1.3207436911782134e-13
Position 988: 1.215592944703819e-13
Position 708: 9.490935726481175e-14
Position 412: 8.899358358647524e-14
Position 372: 8.02471584801038e-14
Position 309: 7.977554909501362e-14
Position 2071: 5.660078052140163e-14
Position 1137: 5.010743376949653e-14
Position 633: 3.933203158888721e-14
Position 1028: 3.829957280249608e-14
Position 397: 3.798599456858141e-14
Position 1664: 3.553794193242684e-14
Position 88: 3.253396400732947e-14
Position 429: 2.5024449554820624e-14
Position 1014: 2.137783850525172e-14
Position 854: 1.850791577640189e-14
Position 1139: 1.6574010999125027e-14
Position 742: 1.6388347543742127e-14
Position 1017: 1.6303706962314135e-14
Position 620: 1.3801855736008437e-14
Position 1010: 1.2741535741233918e-14
Position 119: 1.172907863683149e-14
Position 857: 8.096349026905472e-15
Position 2553: 7.66043362223015e-15
Position 1735: 6.159418772480146e-15
Position 275: 4.687358038405202e-15
Position 379: 4.1604838127169034e-15
Position 259: 3.7664244325916575e-15
Position 427: 2.3362266485484852e-15
Position 1585: 2.2974424670706e-15
Position 247: 1.9866354817816852e-15
Position 1190: 1.2593115591424262e-15
Position 381: 1.205515712242292e-15
Position 532: 1.2003980460235996e-15
Position 239: 9.139804387537806e-16
Position 417: 7.936125905319229e-16
Position 526: 5.328755571204227e-16
Position 528: 2.959112837450699e-16
Position 618: 1.2660178771898017e-16
Position 831: 5.137875851587629e-17
Position 842: 4.58752275908837e-17
Position 844: 1.0895429854869354e-17
Position 536: 1.025839166465429e-17
