Gene = RSRC1
Position 550: 1.6596145823597433e-07
Position 1732: 1.4813018471470758e-07
Position 670: 1.4625865002188594e-07
Position 548: 1.2978832181269095e-07
Position 1821: 1.2153031782943254e-07
Position 1476: 1.1650027857414488e-07
Position 19726: 1.0143389089805582e-07
Position 362: 9.611026088023914e-08
Position 1027: 6.901250493444098e-08
Position 347: 5.472687465379741e-08
Position 16548: 5.350246237473755e-08
Position 16525: 4.582857285732363e-08
Position 623: 2.168250475451278e-08
Position 371: 2.1225612788674018e-08
Position 581: 1.4656602795861555e-08
Position 1046: 1.3855054545773923e-08
Position 852: 1.3413101093143829e-08
Position 472: 1.3256462832542286e-08
Position 353: 1.264587542365808e-08
Position 650: 1.2476352101342337e-08
Position 1515: 9.993511843206785e-09
Position 1004: 8.78384577388343e-09
Position 350: 8.018963177137484e-09
Position 1053: 6.348383724970611e-09
Position 374: 3.89233532635863e-09
Position 815: 3.0650872430640953e-09
Position 392: 2.7926265029943043e-09
Position 146: 2.7562393319573088e-09
Position 654: 2.7008889863115624e-09
Position 1104: 2.607993439732075e-09
Position 928: 2.4378678715645507e-09
Position 1039: 2.2221897309640538e-09
Position 7345: 1.7843226552535958e-09
Position 849: 9.767271229273167e-10
Position 1347: 8.929520765883827e-10
Position 564: 3.5083574009611833e-10
Position 707: 2.080647258872945e-10
Position 365: 1.5952526897628168e-10
Position 416: 1.362255773333553e-10
Position 5410: 1.2278825667645951e-10
Position 396: 9.612081060848213e-11
Position 378: 8.014446197392949e-11
Position 718: 2.5882631531817414e-11
Position 399: 1.4521651848734506e-11
Position 389: 9.048066766291182e-12
Position 381: 8.078712994063509e-12
Position 443: 7.48152035550526e-12
Position 699: 4.851196222189695e-12
Position 386: 4.048618544310581e-12
Position 437: 3.281349462824916e-12
Position 401: 1.6203519082576137e-12
Position 85: 8.239236667782636e-13
Position 710: 3.683056443397621e-15
