Gene = LARS
Position 23254: 0.1675931757591905
Position 24933: 0.1624991017863307
Position 3340: 0.13030717248326318
Position 12316: 0.11565527872973623
Position 39287: 0.10728089488875656
Position 6098: 0.10299585744605572
Position 5828: 0.09276590571591176
Position 5801: 0.08959737391788923
Position 58201: 0.08797539299872832
Position 60793: 0.08701555783352663
Position 32641: 0.08538037585902077
Position 26091: 0.08493900939496622
Position 28202: 0.08369296140218954
Position 521: 0.07831932908318698
Position 99: 0.0776271202276286
Position 53975: 0.07402847106219987
Position 62862: 0.06417622262220164
Position 23102: 0.05932582008691905
Position 1649: 0.05886778769469203
Position 29179: 0.05775274982673806
Position 13431: 0.055611471283535586
Position 55906: 0.050315196345853096
Position 15674: 0.0480982796094386
Position 39209: 0.04726534655251319
Position 37878: 0.04653180228687988
Position 18389: 0.04291520515639306
Position 44663: 0.040860778237309936
Position 63652: 0.04007832873724497
Position 68275: 0.03705460180955418
Position 12680: 0.037050245214921465
Position 30298: 0.034065550990037406
Position 57440: 0.033892343867327056
Position 13486: 0.03362612873093654
Position 54976: 0.0313546635472706
Position 43045: 0.03062241060324792
Position 1811: 0.030189500451667694
Position 19493: 0.02716395896563602
Position 2985: 0.026691737857922247
Position 52953: 0.026395492954593796
Position 26229: 0.025057811867109963
Position 41454: 0.024802497022745333
Position 39693: 0.02413095302025525
Position 489: 0.023975112761166217
Position 54503: 0.022530340117260683
Position 49498: 0.02238637440230426
Position 38244: 0.022220585177772506
Position 62337: 0.02220944008794556
Position 17854: 0.021881169501761628
Position 46028: 0.020979065741298184
Position 57891: 0.02084230116533566
Position 55373: 0.020680439424565142
Position 1708: 0.020097585572994344
Position 40011: 0.019109489027165253
Position 54731: 0.018635360585957585
Position 61472: 0.018334875745222783
Position 9969: 0.01790040558205794
Position 22698: 0.01777892447542204
Position 19454: 0.017599961137886044
Position 12722: 0.01642877920423885
Position 33227: 0.016287773831329892
Position 49682: 0.016002382439634366
Position 18668: 0.0158211693659066
Position 16685: 0.015545014992940857
Position 8783: 0.014553738945949714
Position 37052: 0.01428159640763619
Position 37792: 0.01407714051384906
Position 34641: 0.014022146171286923
Position 28725: 0.013970728655195773
Position 25147: 0.013681814233233816
Position 39: 0.013619796060713847
Position 30372: 0.013141570692753495
Position 62688: 0.012918926010487816
Position 28253: 0.012227664519660713
Position 55559: 0.012149945167212727
Position 13395: 0.012119406176835653
Position 36446: 0.01207287867390325
Position 25377: 0.012034408739524938
Position 30070: 0.011371555861982748
Position 16497: 0.011306881486533457
Position 16546: 0.011120735800074682
Position 5082: 0.011035556450393847
Position 2563: 0.010998401383608544
Position 49677: 0.010992059916354114
Position 55393: 0.01085059048879068
Position 34699: 0.010721356165640511
Position 60847: 0.010565422088532518
Position 23023: 0.010481934941907663
Position 20790: 0.010282027571885696
Position 14818: 0.010187073613155528
Position 60265: 0.009566236053639529
Position 54879: 0.009538324260948645
Position 17845: 0.009480326448067986
Position 13704: 0.009364592566687072
Position 2388: 0.00935516913551785
Position 58514: 0.009269213754193598
Position 30177: 0.009102086751783364
Position 32645: 0.008794234009319552
Position 4688: 0.008618961631691919
Position 57325: 0.008194165068731099
Position 7587: 0.008106075078502882
Position 32412: 0.007500318118899765
Position 9573: 0.0073892989857465155
Position 55346: 0.007260062636801374
Position 2900: 0.007166046800454302
Position 2552: 0.007109309358483944
Position 53800: 0.007041459886697776
Position 38204: 0.0068569401963683345
Position 49255: 0.006791152414524266
Position 13832: 0.006787677183966288
Position 30410: 0.006652088540640361
Position 39805: 0.006602085290262841
Position 5541: 0.006586353268214208
Position 11077: 0.006581603751224619
Position 28980: 0.0065683667998346984
Position 758: 0.0065163392265650275
Position 60009: 0.00648442294324637
Position 22376: 0.0064241240935820326
Position 56844: 0.0063062735643583745
Position 32263: 0.006235767865558461
Position 24514: 0.006132438766129429
Position 30803: 0.006115694718948327
Position 25043: 0.005753436533023259
Position 10011: 0.005739881447028139
Position 32691: 0.00567060732177573
Position 49382: 0.0056633021040579015
Position 10527: 0.00561382247488046
Position 55407: 0.005487326001583923
Position 61925: 0.00543736292449951
Position 55303: 0.0054215529450973325
Position 57368: 0.005332104967008192
Position 8614: 0.005199042200982692
Position 32567: 0.005195553317324953
Position 25840: 0.00518724384637898
Position 37998: 0.005067754257070929
Position 48248: 0.004561732802340826
Position 58164: 0.004484342852182144
Position 15774: 0.0044825213856530995
Position 11566: 0.004445931325819948
Position 23264: 0.004168189491638753
Position 18578: 0.004127910581720328
Position 49424: 0.004025455802051921
Position 23690: 0.00400344906365899
Position 48463: 0.003873369887145669
Position 62694: 0.003801396265335995
Position 12274: 0.0036651986441805237
Position 20796: 0.003555022275996422
Position 12232: 0.00354653828014493
Position 40509: 0.003480100935696573
Position 62462: 0.0034340078916268945
Position 20605: 0.0034114600657789286
Position 52614: 0.0033387576736770724
Position 38566: 0.003338725577262601
Position 56268: 0.00332699982992343
Position 52741: 0.003291156097395036
Position 38924: 0.0032887649328935224
Position 32495: 0.003263562759800474
Position 30224: 0.0032409676702780986
Position 11638: 0.003206592861437727
Position 8753: 0.003185099280131513
Position 61086: 0.003068903503749251
Position 3155: 0.002934550514007978
Position 15494: 0.0028941541299815393
Position 3103: 0.002793974373611648
Position 53459: 0.0027538726613530414
Position 569: 0.002724444519144609
Position 30658: 0.0026744916203599836
Position 10432: 0.002669847056171927
Position 54230: 0.0026445003892332634
Position 23114: 0.002643011906568021
Position 54718: 0.0026421165683149558
Position 22756: 0.002604411738983065
Position 2969: 0.002596714487094806
Position 2619: 0.002538037425547636
Position 3916: 0.0025079296786443654
Position 50745: 0.002502712739190468
Position 5580: 0.002409171885197806
Position 15582: 0.002346948606587802
Position 54799: 0.002342194991747519
Position 2859: 0.002298008524230528
Position 16565: 0.0022448027161397505
Position 20627: 0.002241815416127902
Position 14208: 0.0022223119350929608
Position 51815: 0.0021393969985066754
Position 18652: 0.002137876569283147
Position 6041: 0.002098301082202266
Position 52871: 0.0020554962666017524
Position 61543: 0.0019826148486025
Position 31134: 0.001959630387011007
Position 8855: 0.0019061711752275138
Position 30680: 0.001711606958824017
Position 23451: 0.0015960593446844604
Position 47395: 0.0015049685930653544
Position 21481: 0.0013922463482923082
Position 2252: 0.0013577701145697223
Position 29389: 0.0013456408920668754
Position 14744: 0.0013015543559403743
Position 64132: 0.0013000473003395656
Position 39283: 0.0012847232512618939
Position 8597: 0.0012701241132773151
Position 49115: 0.0012426081449607165
Position 63534: 0.0011587121666577478
Position 3512: 0.001153442878036855
Position 48168: 0.0011468441269938158
Position 63540: 0.001122095657746516
Position 687: 0.0011154632548809257
Position 414: 0.001088559361041414
Position 10853: 0.0010809658647453293
Position 4025: 0.001044710175667433
Position 38388: 0.001042046490533146
Position 38599: 0.00101636441856987
Position 8912: 0.0010011729024311062
Position 31113: 0.0009650623783911858
Position 17255: 0.0009440953576764252
Position 52011: 0.0009211061822975647
Position 25740: 0.0009077258900544265
Position 58167: 0.0009047418168075546
Position 5994: 0.0008690115953224104
Position 20382: 0.0008507842142349444
Position 63737: 0.0008127501183855715
Position 38880: 0.0007870317210577727
Position 37150: 0.0007835099853804751
Position 34034: 0.0007755067236004857
Position 47064: 0.0007747056007338078
Position 38123: 0.0007407868775826054
Position 60726: 0.0006913255347062658
Position 54027: 0.0006881151235549422
Position 31077: 0.0006556524567065814
Position 30700: 0.0006502735533907312
Position 53783: 0.000649879698746039
Position 39464: 0.00062114345415097
Position 3268: 0.0005860641780079118
Position 3423: 0.0005770482521587665
Position 908: 0.0005736297629089311
Position 17637: 0.000541568713677657
Position 7377: 0.0005408755438913849
Position 38352: 0.0005358669791974392
Position 5849: 0.0005313338001984978
Position 3876: 0.0005163280689728802
Position 47090: 0.0005094524350096436
Position 3913: 0.0004955325662955668
Position 47413: 0.0004801912446531294
Position 11: 0.0004768389090202444
Position 16251: 0.0004671580606872297
Position 63242: 0.0004432155710365964
Position 19831: 0.00041089493094383897
Position 879: 0.0003918669685028875
Position 30065: 0.00035141149031338715
Position 3647: 0.00035047116013400755
Position 644: 0.0003442540687518452
Position 18343: 0.00032957072779945645
Position 38235: 0.00032073682843247015
Position 55101: 0.0003123949821133803
Position 27560: 0.00031106877978924756
Position 23134: 0.0003088550794473374
Position 22606: 0.0003068727947375983
Position 754: 0.00029868837583459155
Position 1123: 0.0002897834256306937
Position 62713: 0.00028924633890899397
Position 37927: 0.00028316974373741605
Position 2291: 0.00027385264909475293
Position 32503: 0.0002711483765069681
Position 38700: 0.0002633545993945325
Position 29189: 0.0002630673041962146
Position 62923: 0.0002562546243433425
Position 25111: 0.00021683228513939758
Position 31333: 0.00021422460144544984
Position 2390: 0.0002079971929464355
Position 54604: 0.00020175812137468625
Position 24125: 0.0001963853156580685
Position 56405: 0.00018176625980502917
Position 2782: 0.0001814882049973023
Position 3300: 0.00017343043327811637
Position 2787: 0.000167766485382653
Position 966: 0.0001644043837447063
Position 242: 0.00016378132425408988
Position 31911: 0.00016060141780051463
Position 4309: 0.0001480285924745281
Position 1732: 0.00014487622685018078
Position 54674: 0.00014158366061139328
Position 1569: 0.00012288217208102398
Position 5118: 0.00011680420174619012
Position 23415: 0.00011480751126656023
Position 5456: 0.00010728031747187709
Position 4124: 0.00010046717175660673
Position 26476: 0.00010018840261102489
Position 2813: 9.720994759904042e-05
Position 22983: 9.645994511662685e-05
Position 22733: 9.421184645978964e-05
Position 54001: 9.097008353090828e-05
Position 22966: 8.997915133761409e-05
Position 4265: 8.80513428580091e-05
Position 32994: 6.385794386766161e-05
Position 62927: 6.327773162288075e-05
Position 23274: 5.619594694343499e-05
Position 28931: 5.338680651832532e-05
Position 30797: 4.985354118461286e-05
Position 7: 4.838522472452372e-05
Position 23826: 3.5969009066735644e-05
Position 38561: 2.8109889175520785e-05
Position 54311: 1.8248568299606855e-05
Position 54939: 1.8125715500036382e-05
Position 40135: 1.7774983011219614e-05
Position 5571: 1.7660173954786868e-05
Position 24037: 1.6061871115863547e-05
Position 261: 1.4460782349874233e-05
Position 18270: 1.3161419612698719e-05
Position 5272: 1.0124948031633274e-05
Position 38277: 9.033823800188296e-06
Position 961: 8.744552248743452e-06
Position 48: 7.220331211240699e-06
Position 56592: 6.514450470433019e-06
Position 119: 6.245622699298199e-06
Position 2068: 6.1532746086557986e-06
Position 162: 5.846679451239097e-06
Position 38316: 4.927220706714871e-06
Position 38269: 4.709153232020582e-06
Position 38249: 4.539399823762399e-06
Position 58: 4.292929423572127e-06
Position 50: 4.092241926128734e-06
Position 63020: 4.058577125947114e-06
Position 28946: 3.3630481023304106e-06
Position 1635: 3.256891708868568e-06
Position 38417: 2.970913940980272e-06
Position 4: 1.997075797713782e-06
Position 223: 1.5061499059943038e-06
Position 128: 1.341858494984701e-06
Position 49686: 1.1385100527948917e-06
Position 177: 1.123002265269329e-06
Position 1969: 1.066937651627259e-06
Position 41: 1.0342841562583308e-06
Position 475: 8.804925900934649e-07
Position 38736: 8.046574615928096e-07
Position 348: 6.110550576755308e-07
Position 563: 5.852658071803195e-07
Position 54022: 4.630163116810977e-07
Position 431: 4.5607666655407614e-07
Position 742: 4.471365441351017e-07
Position 444: 3.253520702360918e-07
Position 366: 3.1336068253052546e-07
Position 247: 2.0808721958452256e-07
Position 134: 1.5968056699274315e-07
Position 63: 1.4750666680794633e-07
Position 150: 1.474805008311771e-07
Position 1910: 9.882363517628357e-08
Position 302: 9.601275665302213e-08
Position 327: 9.339674120314248e-08
Position 53964: 7.337498160346333e-08
Position 875: 2.1437874848280127e-08
Position 352: 1.1331181218367716e-08
Position 871: 7.664380192273195e-09
Position 17585: 6.83312183090774e-09
Position 16249: 6.799981739369098e-09
Position 293: 4.718673411206342e-09
Position 113: 1.4987263652929525e-09
Position 385: 2.1856592425547013e-10
Position 496: 1.1353752252806639e-12
Position 399: 1.2762997857538282e-13
Position 137: 1.0812407526936177e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 49578: 0.994677900036502
Position 46995: 0.9923990095114844
Position 38310: 0.9788186625996005
Position 32960: 0.9780429003989383
Position 56114: 0.9747268819887881
Position 28679: 0.9708583160547637
Position 22173: 0.9690388409855812
Position 28849: 0.9643926832647958
Position 18188: 0.9625776749690016
Position 38122: 0.9612589454971529
Position 62156: 0.9569644183924826
Position 37950: 0.930606523609197
Position 60072: 0.9081035117571202
Position 4994: 0.9047515632991293
Position 9885: 0.8086810480860809
Position 62780: 0.7939952094730535
Position 30657: 0.7939843651923754
Position 14455: 0.7855723164492269
Position 52501: 0.7259915769565156
Position 23189: 0.7149546878157964
Position 58573: 0.7122044766040304
Position 39109: 0.7020539128041673
Position 39575: 0.6184898903772972
Position 51550: 0.507402075695427
Position 10669: 0.4949617733526913
Position 53877: 0.49371060787025023
Position 53541: 0.44866794876445937
Position 66512: 0.412253768021029
Position 68348: 0.3999983590170869
Position 21820: 0.38544561918433334
Position 31016: 0.37020434393141355
Position 25031: 0.3632148114611522
Position 49303: 0.3077795788289334
Position 67491: 0.29452452231110426
Position 57258: 0.29150020322411274
Position 58784: 0.28254888719282856
Position 53578: 0.2797313064095548
Position 55461: 0.2519405012989607
Position 21333: 0.2482609742703736
Position 25076: 0.2304304992459384
Position 39345: 0.22507704517092356
Position 37772: 0.21872435475002186
Position 62564: 0.2163617401153447
Position 63830: 0.2153367904133651
Position 45914: 0.21440371628467655
Position 64305: 0.20549187862614068
Position 5678: 0.1967211837009891
Position 29432: 0.1776344607867494
Position 14394: 0.17720968406868653
Position 24864: 0.1602565750564681
Position 38485: 0.1523987044032015
Position 34278: 0.13580909977311972
Position 63015: 0.12772617472385514
Position 29389: 0.12759446650311215
Position 12193: 0.12231655590325499
Position 40891: 0.11538929642154634
Position 23850: 0.11374869172521827
Position 53613: 0.11174599368042025
Position 30606: 0.10635407642469114
Position 29261: 0.10302419136224522
Position 29224: 0.0990230978646409
Position 29104: 0.09778405650398476
Position 58096: 0.0941438118846373
Position 27885: 0.09112532070342283
Position 60697: 0.08866746937734733
Position 40871: 0.0822330149678484
Position 32398: 0.08135439580512271
Position 25098: 0.07533437506472787
Position 4947: 0.07419814614934714
Position 25993: 0.07316055908775394
Position 13346: 0.06873517629451804
Position 3232: 0.06710441585669755
Position 55237: 0.06046540152956197
Position 327: 0.060296643839148095
Position 54635: 0.05990200978372431
Position 64281: 0.05983515832999148
Position 21386: 0.059514356169256724
Position 3199: 0.056968618593025044
Position 68001: 0.0563218311630297
Position 53901: 0.055333134630530995
Position 53514: 0.05521267338641072
Position 62974: 0.05463622926915055
Position 51484: 0.05378112970633162
Position 21626: 0.05125545988996986
Position 55681: 0.050266061629416374
Position 58348: 0.048405011807848085
Position 12543: 0.04770715656755984
Position 39621: 0.04708288971545831
Position 39442: 0.04663465256047233
Position 10679: 0.046174593448716744
Position 29268: 0.04399772598942637
Position 52463: 0.043125880440401006
Position 44547: 0.04086077823730996
Position 2708: 0.038446503122469514
Position 62599: 0.037457886873596996
Position 25970: 0.03678971398094495
Position 63585: 0.03666545631391899
Position 37769: 0.035894938342730075
Position 10522: 0.034580355539331406
Position 22980: 0.034075274519152106
Position 19339: 0.033979904100472476
Position 13314: 0.03396056153963468
Position 22824: 0.033123213914454254
Position 60076: 0.03245921805410997
Position 1606: 0.03178571124557513
Position 63812: 0.031379924376207805
Position 17734: 0.03136149594982957
Position 39403: 0.031243287566537662
Position 42790: 0.030622410603247843
Position 6062: 0.030332375202985828
Position 23567: 0.029811884817474824
Position 31134: 0.02948762656452784
Position 53880: 0.02868035264329608
Position 15640: 0.02657673657006408
Position 64085: 0.026112635218218314
Position 58805: 0.02522254395780459
Position 21367: 0.025174388591214264
Position 16413: 0.02490083580744221
Position 52466: 0.02446012323731258
Position 32315: 0.022108080290466403
Position 30220: 0.021564126130499534
Position 15479: 0.02091942279258689
Position 69242: 0.020308632615199756
Position 23346: 0.02013397683795384
Position 18431: 0.020017938093868363
Position 41049: 0.0190383577306951
Position 6011: 0.018933062922965704
Position 54112: 0.018793990887642765
Position 23809: 0.018624948064593732
Position 22576: 0.01844325155638662
Position 34345: 0.01842044177736497
Position 67624: 0.017352272879070277
Position 399: 0.01723181334906831
Position 34507: 0.017170772031472038
Position 41343: 0.01708728583753971
Position 62189: 0.015977631375456946
Position 1552: 0.01586357552562512
Position 29984: 0.015438941134468628
Position 56013: 0.013949762596270648
Position 5701: 0.013851983187120694
Position 2432: 0.013829718733512015
Position 24423: 0.013555514101555305
Position 30022: 0.013440910188201871
Position 57775: 0.013045906744091519
Position 61400: 0.012822677716633223
Position 62738: 0.012511288699121093
Position 39063: 0.012499092889280127
Position 63143: 0.012392260987346245
Position 1765: 0.01237845491680111
Position 32464: 0.01225802440571552
Position 36805: 0.011426490954220062
Position 24976: 0.011136686145905282
Position 21705: 0.011118707437980034
Position 66846: 0.010840532883922805
Position 62948: 0.010688556803260172
Position 39332: 0.010522946965963195
Position 8594: 0.010430144193547486
Position 29244: 0.010376280333566648
Position 14682: 0.010333867800994769
Position 34640: 0.010024221710678377
Position 49047: 0.00992469153089816
Position 16385: 0.009924213554082684
Position 64909: 0.0098602650603534
Position 30679: 0.009837384319477694
Position 1472: 0.009771789900269697
Position 41023: 0.00943616590925823
Position 15437: 0.009361979088467991
Position 52815: 0.009243163742404414
Position 52574: 0.00923034183890248
Position 59820: 0.00919095028931794
Position 36344: 0.009004842308074858
Position 2178: 0.008502999498942697
Position 30273: 0.008490892213949344
Position 1566: 0.008316056890445721
Position 34429: 0.008269611504018833
Position 1311: 0.008025677549580891
Position 3053: 0.00787407295738088
Position 41379: 0.00771521118520562
Position 52725: 0.007687255169220496
Position 39965: 0.007648275071561877
Position 63019: 0.007543353438554643
Position 19396: 0.007464061876193401
Position 13608: 0.007378360782161529
Position 6038: 0.007225811267980094
Position 20501: 0.007170584301656953
Position 52870: 0.00710883816831973
Position 9384: 0.007100219197472914
Position 6022: 0.0070206812263968734
Position 60738: 0.006721255436567264
Position 11009: 0.006581603751224614
Position 21339: 0.0064665663091126695
Position 20558: 0.006445240689885012
Position 53711: 0.006415287697656818
Position 63321: 0.006388961034823156
Position 32036: 0.006349997689411051
Position 39936: 0.006063160877087414
Position 13703: 0.005963311666459424
Position 8660: 0.005945199153397465
Position 39079: 0.005889188505901757
Position 65057: 0.005877217534894856
Position 20604: 0.005874500338246985
Position 7429: 0.005807774076970667
Position 12638: 0.0057718678516006025
Position 30982: 0.00571012712244991
Position 64843: 0.005700568825616545
Position 28907: 0.005699350841329678
Position 1384: 0.005669677547174374
Position 453: 0.005471473519986578
Position 22177: 0.00543627620152819
Position 23729: 0.005372733925385407
Position 25728: 0.005371825313589664
Position 30581: 0.005315598241242829
Position 63835: 0.005138026541264665
Position 30108: 0.00496293242633075
Position 57341: 0.00493319237245268
Position 39933: 0.004931851382416503
Position 51564: 0.0048531681462154145
Position 27909: 0.004795305218427505
Position 11305: 0.004782345205758424
Position 34303: 0.004750993891600913
Position 53593: 0.004647877126603755
Position 58619: 0.004356233051828123
Position 21650: 0.0043069371351856685
Position 56692: 0.004306901757465572
Position 366: 0.004288003275228473
Position 57366: 0.004285758091125337
Position 64161: 0.004170673155051429
Position 9833: 0.004153247194762158
Position 62913: 0.004147863497885742
Position 22143: 0.004027202044575549
Position 51579: 0.003987900870471789
Position 1675: 0.0039340483772768815
Position 4521: 0.003920846814495821
Position 29879: 0.003847890649779188
Position 29321: 0.0037070458695852284
Position 57305: 0.0037012665739127974
Position 5918: 0.0037010727246035956
Position 61784: 0.0036674241555307466
Position 3183: 0.0035585900455156307
Position 40392: 0.003480100935696576
Position 1475: 0.003477907269416547
Position 30165: 0.003440802514437166
Position 2296: 0.0033971931644730478
Position 25302: 0.003381709757024213
Position 54056: 0.003329659478427708
Position 5791: 0.003292421780437669
Position 5197: 0.0032776064779314216
Position 48072: 0.003238246000578225
Position 8680: 0.003205169078166155
Position 48373: 0.0031715842213676914
Position 53843: 0.0031249367494876725
Position 29935: 0.003089327931269157
Position 62389: 0.003082594988906866
Position 57714: 0.003073237729672806
Position 36270: 0.0030680363658284132
Position 24932: 0.0030478286742717407
Position 22636: 0.003042090463731744
Position 52850: 0.0030329463037532247
Position 4497: 0.003028912183944767
Position 53374: 0.003025690979014401
Position 49451: 0.003024040051337807
Position 65602: 0.003023908603947348
Position 62117: 0.0030214705670098528
Position 54851: 0.0030156345016361785
Position 28821: 0.0029311071333859456
Position 51282: 0.0028968630086167696
Position 36922: 0.0028551054534161654
Position 29407: 0.0028409247840266534
Position 11330: 0.0028005797581530647
Position 29394: 0.002748556516135401
Position 67931: 0.0027399013996971004
Position 62657: 0.0027115344252518735
Position 23732: 0.0027035207139406085
Position 39639: 0.00266630643730994
Position 54411: 0.0026020380837546006
Position 39034: 0.0025270318869851528
Position 118: 0.0025024840017429345
Position 10171: 0.0024505281171095213
Position 57694: 0.0024325267860964127
Position 305: 0.0024161190532230588
Position 29911: 0.0023686653667285003
Position 23586: 0.002367061255935731
Position 8518: 0.002352929394453674
Position 3801: 0.002304512295935574
Position 61227: 0.002268800416088171
Position 51724: 0.0022597432645900563
Position 14002: 0.0022223119350929495
Position 51487: 0.0022202449858943797
Position 23212: 0.0022067131748750657
Position 65077: 0.0021945167294131923
Position 64728: 0.0020724169430199496
Position 21222: 0.0019698147219216837
Position 60945: 0.001959718081826205
Position 2428: 0.0019426077611435254
Position 61258: 0.0019416014879628837
Position 10311: 0.0019399778653115657
Position 3758: 0.0018843933017927716
Position 64434: 0.001866507611907151
Position 4951: 0.0018025863100357379
Position 61803: 0.0017897117810828098
Position 10148: 0.0017881902822844912
Position 7289: 0.001752141085218816
Position 16496: 0.0017327391779405933
Position 19412: 0.0017082272359395692
Position 61351: 0.0016759679807392257
Position 60619: 0.0016754431586772649
Position 5928: 0.0016557549827776602
Position 61354: 0.0016084429924017748
Position 16440: 0.0016033108221332637
Position 59917: 0.0015644938276679905
Position 16476: 0.0015522783818813926
Position 1334: 0.0015390832771142453
Position 28868: 0.0015304351740770895
Position 5828: 0.0015303637689807943
Position 18508: 0.0015258557562820257
Position 30624: 0.0015225147270952048
Position 5764: 0.0015199613675775689
Position 8403: 0.0015054957912772288
Position 22956: 0.0015015599564188345
Position 56727: 0.0014888359337815462
Position 5359: 0.001486517640758889
Position 54799: 0.0014716043345743347
Position 48152: 0.0014394678036892725
Position 8613: 0.0014170675396098903
Position 31077: 0.0014083588259592612
Position 10567: 0.0014067453477156634
Position 57977: 0.001404188761818171
Position 22916: 0.0013800930083133866
Position 64544: 0.0013621454006554864
Position 30535: 0.0013385614450653772
Position 38503: 0.001334872415902317
Position 5439: 0.0012888707596861026
Position 2227: 0.0012829086546325735
Position 57843: 0.0012249558977120098
Position 47329: 0.0012000698397531292
Position 52397: 0.0012000421623108157
Position 5685: 0.0011902912322181004
Position 2371: 0.001172532368267216
Position 24566: 0.001161473977990689
Position 29483: 0.0011531927044437318
Position 14601: 0.001133196320631608
Position 1501: 0.0011273357651684207
Position 60898: 0.001109185421923037
Position 38590: 0.0011061228100888972
Position 23000: 0.0010998546107166504
Position 64000: 0.0010838127097632757
Position 19365: 0.0010780945513024663
Position 150: 0.0010692688405692088
Position 67504: 0.0010673471062712082
Position 8242: 0.0010572487708144396
Position 63710: 0.0010546951600193168
Position 3249: 0.0010528198415883999
Position 18288: 0.0010422446916818504
Position 4571: 0.001038177245393588
Position 10308: 0.0010094496684870168
Position 29280: 0.0010010231004336423
Position 9786: 0.0009920872942036241
Position 60716: 0.000989365129098279
Position 57672: 0.0009817718365014792
Position 49617: 0.0009643679446077807
Position 17132: 0.0009440953576764252
Position 39187: 0.0009416369255397403
Position 1634: 0.000941496662354978
Position 30000: 0.0008960426589935692
Position 5846: 0.000877721659032936
Position 21095: 0.0008748958754861349
Position 38659: 0.0008519731586663516
Position 20289: 0.0008507842142349429
Position 38142: 0.0008488231457202011
Position 53287: 0.0008401642675879054
Position 13741: 0.0008243655175068614
Position 5362: 0.0008107274790004363
Position 18326: 0.0008102645390732445
Position 51860: 0.0008007599162141827
Position 31060: 0.000794399658077997
Position 47248: 0.0007850899979653532
Position 37004: 0.0007835099853804743
Position 33926: 0.000775506723600485
Position 18227: 0.0007685732908726181
Position 50362: 0.0007379100654613378
Position 51462: 0.0007302849888932467
Position 15380: 0.0007247323818596373
Position 39508: 0.0007133256521004283
Position 30991: 0.000708821787220602
Position 48323: 0.0007017856657779776
Position 413: 0.0007002793880215484
Position 5221: 0.000658818606513583
Position 13489: 0.0006475001416805554
Position 24712: 0.0006421863907885169
Position 5453: 0.0006101092847305861
Position 48212: 0.0006029221526206899
Position 52798: 0.0005993107558769795
Position 255: 0.0005752696010766469
Position 9744: 0.0005559018778342448
Position 22037: 0.0005541653896479762
Position 5656: 0.000549481267763434
Position 18456: 0.0005431626667596734
Position 17493: 0.0005415755467994852
Position 62056: 0.0005407998122168501
Position 32985: 0.0005328673247400771
Position 18190: 0.0005164026348656351
Position 12217: 0.0005157598331014827
Position 56755: 0.0005105358731112515
Position 16512: 0.0005040572522086314
Position 62879: 0.0005021133492515345
Position 4966: 0.000499254901871096
Position 22902: 0.0004939442806469334
Position 2664: 0.000487265717061111
Position 19443: 0.00048086582397440804
Position 2452: 0.0004790746612243208
Position 62114: 0.0004737863631897949
