Gene = PLAA
Position 25068: 0.0005417520958010798
Position 20690: 0.000511966146813651
Position 20924: 0.0004809869676786428
Position 25559: 0.0004530534150791463
Position 24055: 0.00045303824610113443
Position 25288: 0.0004330855350740636
Position 1021: 0.00036463899009201215
Position 24533: 0.00035112165601975087
Position 20189: 0.0003277779629811738
Position 2659: 0.00031019939964352746
Position 25092: 0.0002731427183806182
Position 24709: 0.00026307833683668715
Position 26726: 0.00023576291623251584
Position 27615: 0.00018821395836529252
Position 21350: 0.00018820649773464048
Position 1233: 0.00018041560745471355
Position 25917: 0.00017055831356955733
Position 20752: 0.00016803112395889986
Position 1334: 0.00016316659058083355
Position 522: 0.0001565536152211591
Position 28075: 0.00014596379852885048
Position 642: 0.00014094206141040385
Position 20917: 0.00011664135178354446
Position 22397: 0.00011638307239674565
Position 27971: 0.00010980888702799538
Position 30298: 0.00010979115685311384
Position 19267: 0.00010795566745439249
Position 20261: 0.00010637091376768145
Position 20032: 0.00010473006473284565
Position 21404: 9.242055097994571e-05
Position 2596: 8.747060546373284e-05
Position 26360: 8.63666420325544e-05
Position 24290: 7.632280905855765e-05
Position 3435: 7.261849609700748e-05
Position 28158: 5.7050739554715236e-05
Position 24984: 5.545227237160805e-05
Position 25072: 5.3174871886360056e-05
Position 3620: 5.225464891907654e-05
Position 21190: 4.938121124846081e-05
Position 149: 4.836952616696705e-05
Position 809: 4.7415877021909874e-05
Position 1061: 4.1748567166159416e-05
Position 855: 3.905080101537119e-05
Position 8: 3.851518879021807e-05
Position 19494: 3.83278650479265e-05
Position 68: 3.130462390689638e-05
Position 3405: 2.8825320486838883e-05
Position 373: 2.106638391360767e-05
Position 3149: 1.8937595265868273e-05
Position 275: 1.7848972264377673e-05
Position 19985: 1.702262576656067e-05
Position 976: 1.656760277737054e-05
Position 31028: 1.4237264947370957e-05
Position 212: 1.4203612184957803e-05
Position 298: 7.789013948331942e-06
Position 107: 6.913510742212084e-06
Position 784: 6.2216676508141565e-06
Position 28496: 4.667170959225571e-06
Position 520: 4.33663385850431e-06
Position 230: 2.8604237295965867e-06
Position 19890: 2.6508461890334665e-06
Position 585: 1.9457144392245394e-06
Position 492: 1.9271465354232167e-06
Position 19829: 1.845663800897408e-06
Position 966: 1.7231529358757706e-06
Position 629: 1.470301270401256e-06
Position 21131: 1.1859908492307916e-06
Position 356: 1.087425690230781e-06
Position 526: 9.912337767458043e-07
Position 744: 7.474480612181477e-07
Position 580: 6.418404784249125e-07
Position 20: 6.355482639063069e-07
Position 787: 5.519711493519766e-07
Position 19628: 4.571848332147551e-07
Position 21353: 2.2342716651846974e-07
Position 232: 2.168019787605853e-07
Position 30881: 1.989192826683855e-07
Position 646: 1.7232856736982684e-07
Position 528: 1.2040590330107746e-07
Position 383: 4.539301060733788e-08
Position 2141: 3.4736447859753855e-08
Position 654: 3.383745082509217e-08
Position 1722: 8.481137970554042e-09
Position 177: 7.917384770307787e-09
Position 1171: 7.813887893614717e-09
Position 597: 5.161745223812926e-09
Position 62: 1.0097978291040857e-09
Position 618: 1.4667470855258113e-10
Position 599: 1.302725635836515e-10
Position 832: 1.6170110012004507e-11
Position 911: 1.1331122026441114e-11
Position 969: 7.0177899568206325e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19054: 0.9819583235257257
Position 19242: 0.9617196344175348
Position 27078: 0.9534896492005465
Position 24115: 0.9479974043720942
Position 39464: 0.938139734529583
Position 7688: 0.9047325266160114
Position 20902: 0.9033477905471112
Position 21502: 0.8842063129637944
Position 12256: 0.8815482545412647
Position 37023: 0.8248363422405829
Position 19682: 0.8017140074305664
Position 27933: 0.7220724744305406
Position 30214: 0.721284702744494
Position 21265: 0.472975688748872
Position 20625: 0.3522250287680554
Position 42528: 0.3377594928283332
Position 42739: 0.2521034546363242
Position 33515: 0.2326191490716468
Position 41386: 0.18453947246685556
Position 40230: 0.18132010812623617
Position 3130: 0.1724970962848072
Position 33496: 0.16747918064776354
Position 21230: 0.14607094086916053
Position 30297: 0.12762066300674055
Position 1041: 0.12732410421950727
Position 3183: 0.12424516149202214
Position 27390: 0.12025294730226857
Position 42710: 0.11216550379139077
Position 671: 0.10107312162038681
Position 38564: 0.09658290144675505
Position 27970: 0.08943453079081827
Position 6381: 0.08936571103600963
Position 37249: 0.08932001167239835
Position 42910: 0.08006545303768561
Position 3133: 0.07691662739032651
Position 21233: 0.07161129571649147
Position 38625: 0.05913078369571636
Position 13232: 0.057135620235071516
Position 27463: 0.05431549027293091
Position 40641: 0.05405738086422741
Position 3880: 0.05365135889830489
Position 562: 0.05321735085902018
Position 33479: 0.048377850914853374
Position 1156: 0.04547555977608661
Position 37210: 0.0426132711206219
Position 39768: 0.04238604170911533
Position 41710: 0.0421501052515594
Position 30254: 0.041169734415239585
Position 28330: 0.04109830250639104
Position 9106: 0.040436997481339734
Position 27466: 0.039900991687989
Position 41753: 0.03721824788179704
Position 16407: 0.03684398175513923
Position 27417: 0.032472237437323415
Position 30757: 0.032306640439777205
Position 21580: 0.03195500897198016
Position 42152: 0.030131757484520953
Position 19287: 0.03004497664253867
Position 23567: 0.02786752091344433
Position 7148: 0.02727048128491763
Position 28628: 0.026295693606816852
Position 41438: 0.025810889092596833
Position 21517: 0.025317522505247055
Position 804: 0.023661825764310047
Position 20404: 0.02359232264097822
Position 24462: 0.019382256283454476
Position 12207: 0.019184375696129102
Position 24388: 0.01843959124587521
Position 1129: 0.017751496024707044
Position 39735: 0.017274626889055286
Position 7209: 0.01701629078038994
Position 7714: 0.016398535971049975
Position 9082: 0.015470391019393067
Position 707: 0.015022124711275014
Position 21520: 0.014570314637309078
Position 25828: 0.01435943366514345
Position 12265: 0.013615982246607618
Position 13245: 0.013550120010404
Position 24919: 0.01312106193961535
Position 832: 0.013039444889055772
Position 6973: 0.012892828146603287
Position 3921: 0.01213802192925054
Position 28693: 0.011334825754460449
Position 33330: 0.010847683498500732
Position 20602: 0.01042801360138941
Position 19703: 0.009525579153323955
Position 28840: 0.009484774512378858
Position 21208: 0.00902813032328033
Position 27310: 0.008967570675610293
Position 28041: 0.008891724308660615
Position 888: 0.008849383918384439
Position 10794: 0.008745941835974106
Position 25009: 0.008688727827814794
Position 19981: 0.00860926745731052
Position 24098: 0.008588160586070634
Position 41259: 0.007959915150740418
Position 42663: 0.00787690686084846
Position 29793: 0.007780817978836126
Position 39722: 0.007553309540377123
Position 38201: 0.007437380055372309
Position 322: 0.007264886117086078
Position 23287: 0.006878894752716068
Position 41546: 0.00681540953645518
Position 40532: 0.006789094446803145
Position 28297: 0.006767668598297819
Position 27490: 0.0066202619928857395
Position 39429: 0.006517950554466586
Position 29790: 0.006332749210298559
Position 3516: 0.0061557462938148875
Position 27763: 0.005914203231407845
Position 19649: 0.005816730640279912
Position 34867: 0.00570292380220422
Position 10730: 0.005418191629372819
Position 39950: 0.005337256133175427
Position 20468: 0.005120431008109234
Position 29962: 0.00510212328151968
Position 1609: 0.00509457497653261
Position 5533: 0.004978303835043585
Position 27685: 0.004914830215630285
Position 23438: 0.004880444585267701
Position 30001: 0.004831840769554397
Position 18794: 0.004800005793099305
Position 7778: 0.004768069853646749
Position 9757: 0.004588133535373217
Position 28226: 0.004527682746882923
Position 11279: 0.0045038633426255255
Position 41515: 0.004487014379532951
Position 25616: 0.0043454789087956055
Position 19913: 0.00423901265827954
Position 1135: 0.0041725844469123596
Position 28929: 0.004148480412654006
Position 27894: 0.004121109737418369
Position 6688: 0.004043609620786796
Position 28579: 0.0039125297847466154
Position 21190: 0.0039064211420722595
Position 20450: 0.003899012349385209
Position 40904: 0.0036937746020387825
Position 37526: 0.003618767276819093
Position 23673: 0.0035344008848621697
Position 21287: 0.003521232989461065
Position 24141: 0.0034291634642121204
Position 955: 0.0033851374122641728
Position 11371: 0.0033808509459710284
Position 5721: 0.003302482801849707
Position 21843: 0.0032385556876625937
Position 30602: 0.0032287143379708667
Position 29027: 0.003186065611125451
Position 22017: 0.003165271645297404
Position 24522: 0.0030953031722814714
Position 41072: 0.00308979585316732
Position 25945: 0.0030266690388992446
Position 958: 0.002974408745717595
Position 40358: 0.002812583191710656
Position 5442: 0.0027570502456233056
Position 20835: 0.002736543006383801
Position 3536: 0.002723202489074457
Position 4184: 0.0027128739244758676
Position 1078: 0.0027050696736931677
Position 535: 0.0026784802967387226
Position 22246: 0.0025376326503882157
Position 5407: 0.0025350692431841794
Position 264: 0.0023949225969068046
Position 21068: 0.002376950484979737
Position 25454: 0.0023675424217663435
Position 29471: 0.002308995531351104
Position 40727: 0.002195432675420529
Position 28004: 0.0021713193437434396
Position 25418: 0.0021391331069013095
Position 16444: 0.0020918538028714983
Position 19997: 0.0020654610215141847
Position 25582: 0.001975364693035585
Position 28266: 0.001974966865498263
Position 23257: 0.001971230687732189
Position 24130: 0.001957980715653155
Position 19558: 0.001916959597150646
Position 20162: 0.0019090390495842208
Position 28906: 0.001893000117958892
Position 995: 0.0018871487222586237
Position 24931: 0.001864517186459026
Position 40609: 0.0018262959614618254
Position 40672: 0.0017996480206219948
Position 19719: 0.001795686026142766
Position 37477: 0.0017375227253355527
Position 19252: 0.001718671396747102
Position 42346: 0.001717896014515026
Position 29759: 0.0016548312136484688
Position 7087: 0.0015430500592431172
Position 25156: 0.0015210474975630636
Position 1622: 0.0015101777194895451
Position 6652: 0.0015009798535049604
Position 10727: 0.0014881148597409033
Position 23649: 0.0014838255562888275
Position 21950: 0.0014690141688858262
Position 25888: 0.0014326068182503062
Position 3573: 0.0014138329367457225
Position 20052: 0.001412000082015998
Position 19747: 0.0013723370107119276
Position 29907: 0.0013354826980940006
Position 4979: 0.0013138362263969484
Position 22184: 0.0012627344641514089
Position 29844: 0.0012515565164298676
Position 22921: 0.0012484551929391777
Position 3682: 0.001210713617971157
Position 5506: 0.0012052763565354764
Position 21886: 0.0011885971782022791
Position 437: 0.0011805950078399188
Position 6668: 0.0011786018981419137
Position 19272: 0.0011238040829215882
Position 2948: 0.001095483517409146
Position 41629: 0.001076792222237686
Position 2884: 0.001057112040313231
Position 21979: 0.0010293813519609086
Position 24054: 0.0010268955697156107
Position 23937: 0.0010006059035083086
Position 20947: 0.000983891584326177
Position 33089: 0.0009223945653296543
Position 41256: 0.0009002471735374553
Position 6588: 0.000880385739410445
Position 20665: 0.0008400951246680932
Position 5724: 0.0008062302299197177
Position 24659: 0.0008038505797364431
Position 24465: 0.0008030500873171914
Position 22431: 0.000797778304097756
Position 25678: 0.0007693700482142348
Position 19776: 0.0007676754203460792
Position 27085: 0.0007587326314589571
Position 19801: 0.0007505624623698472
Position 31542: 0.0007460220411251711
Position 865: 0.0007349651242063462
Position 8938: 0.0007178571140178757
Position 21304: 0.0007058938193019504
Position 1166: 0.0006852115116193704
Position 19258: 0.0006797030164336461
Position 4132: 0.0006709519272880703
Position 28486: 0.0006691865939075209
Position 23195: 0.0006687522039968023
Position 19726: 0.0006511352343206908
Position 1628: 0.0006440782564735496
Position 25722: 0.0006389665083765752
Position 25562: 0.0006322986459968087
Position 27480: 0.0006311847981523829
Position 32278: 0.000626452267250032
Position 23011: 0.0006202546472570092
Position 22152: 0.0005849532872799615
Position 1262: 0.0005676913227058038
Position 33001: 0.0005602994191400734
Position 23250: 0.0005441320402786859
Position 21804: 0.0005386582138930903
Position 19848: 0.0005337159362487473
Position 28269: 0.0005215557355657719
Position 19309: 0.0004965731348200763
Position 103: 0.00048224037941675023
Position 23080: 0.0004787238933056897
Position 20759: 0.00047043810629775076
Position 27109: 0.0004689479200779133
Position 1046: 0.00046760144155887654
Position 25740: 0.0004659083999906118
Position 24633: 0.00045559294812779486
Position 24492: 0.0004488916793663327
Position 20975: 0.0004486994198942784
Position 20074: 0.0004281898708845636
Position 23063: 0.0004262797815251671
Position 20025: 0.00041798029713198295
Position 1138: 0.0004032030477511751
Position 24971: 0.0003930549865770023
Position 19312: 0.00038782226277029116
Position 21135: 0.0003856127599187608
Position 21679: 0.0003825410314437633
Position 23292: 0.0003696319713380164
Position 1132: 0.00035818311874406583
Position 100: 0.0003479193556115524
Position 24029: 0.00034158004181482023
Position 34237: 0.0003366232925050837
Position 21865: 0.00033587227404001754
Position 3061: 0.0003323406267830554
Position 27111: 0.0003271754763092552
Position 19723: 0.0003263928226331004
Position 25857: 0.0003241319181752844
Position 23074: 0.0003201166565669957
Position 21044: 0.0003197492931646893
Position 28674: 0.00030371128145369907
Position 1202: 0.0003032363103738079
Position 3161: 0.00029834759939989617
Position 28075: 0.00029427322721885436
Position 2761: 0.0002852359062657844
Position 25842: 0.0002841933398112707
Position 20911: 0.0002809381079248542
Position 37399: 0.000274765480773712
Position 404: 0.0002739076173464964
Position 383: 0.0002710981251390725
Position 19760: 0.00025494829852466464
Position 22487: 0.0002546720161817994
Position 20430: 0.00025458380103981213
Position 1479: 0.00024015375712240156
Position 25092: 0.00023721979050868338
Position 22351: 0.00023513965674925859
Position 31545: 0.00022460963606342404
Position 33764: 0.0002216717501216648
Position 30413: 0.00020764857870704436
Position 2900: 0.0002048468408190059
Position 20847: 0.0002037206560385148
Position 1169: 0.00020258546933477428
Position 855: 0.00019632804761880802
Position 19534: 0.00019552605325157504
Position 21776: 0.00019542922523939162
Position 33618: 0.00019003794169060234
Position 646: 0.00018940424790097823
Position 27006: 0.00018930727309848135
Position 21822: 0.0001739548876383878
Position 28044: 0.0001680115968679667
Position 20868: 0.00016379792298583336
Position 22163: 0.0001632061741370763
Position 30980: 0.00016196302147340066
Position 2342: 0.000161487758064917
Position 21350: 0.0001518120135626597
Position 27507: 0.00014492037403617122
Position 27281: 0.00013971336947255454
Position 24665: 0.00013758536428331458
Position 25925: 0.00013687626919605655
Position 24587: 0.00013552995683491348
Position 29069: 0.0001254325311842901
Position 26545: 0.00012029504239587956
Position 2363: 0.00011964977407821764
Position 31157: 0.00011580687704833747
Position 26511: 0.0001154678738366363
Position 19465: 0.00011370211473618101
Position 21318: 9.800753668144622e-05
Position 23169: 9.765601374025027e-05
Position 27402: 9.378961637840686e-05
Position 20505: 9.335152109396857e-05
Position 21527: 8.988175858291091e-05
Position 34120: 8.898927889910928e-05
Position 774: 8.834742285771424e-05
Position 26199: 8.63666420325544e-05
Position 24234: 7.877268953386795e-05
Position 2553: 7.17155142141087e-05
Position 27601: 6.550851425710779e-05
Position 25437: 6.174219823509564e-05
Position 31153: 6.157442877538715e-05
Position 1578: 5.898116127035676e-05
Position 32257: 5.8809792754689434e-05
Position 31027: 5.866539942253615e-05
Position 20461: 5.8416923735776385e-05
Position 25373: 5.673618636573999e-05
Position 25525: 5.529965480689953e-05
Position 22277: 5.478874177605047e-05
Position 32643: 5.452759649763075e-05
Position 5662: 5.262871520145568e-05
Position 22509: 5.255590207524997e-05
Position 356: 5.161266978750464e-05
Position 715: 4.808498152755639e-05
Position 21522: 4.8031832896489755e-05
Position 21585: 4.783106280839257e-05
Position 1388: 4.776538692931208e-05
Position 744: 4.597019405640965e-05
Position 35351: 4.588280068322351e-05
Position 25199: 4.445648032462632e-05
Position 35456: 4.40530581626468e-05
Position 566: 4.236149036593774e-05
Position 2579: 3.867096614995215e-05
Position 1082: 3.631268258697432e-05
Position 21141: 3.46848575565459e-05
Position 1196: 3.2813697200523516e-05
Position 1193: 2.6983015419803935e-05
Position 32698: 2.5154310850828757e-05
Position 19429: 2.3675403820493764e-05
Position 30127: 2.293547455627517e-05
Position 27581: 2.2112050843814616e-05
Position 20481: 2.2022225147965755e-05
Position 514: 2.0828294077460653e-05
Position 471: 1.97637599814343e-05
Position 31109: 1.8244898237266912e-05
Position 30618: 1.820428376699847e-05
Position 27203: 1.7983975845112992e-05
Position 31622: 1.6143597846260837e-05
Position 19568: 1.521272704463604e-05
Position 20411: 1.5179400632531534e-05
Position 21404: 1.488972273018967e-05
Position 19510: 1.4031913773216874e-05
Position 1002: 1.377994128829389e-05
Position 903: 1.2340395704270024e-05
Position 3338: 1.1296076024973306e-05
Position 1054: 1.0748262083959233e-05
Position 20707: 1.0443568428261422e-05
Position 1559: 1.041571506660689e-05
Position 1337: 8.912000202032322e-06
Position 19580: 8.620404394861341e-06
Position 32107: 8.596449454529974e-06
Position 28238: 7.433744838341301e-06
Position 20211: 7.27129505451051e-06
Position 408: 6.5149271021197225e-06
Position 28387: 6.492577013627752e-06
Position 2528: 6.145992600065143e-06
Position 758: 5.9692126701974145e-06
Position 30572: 4.2046560106722494e-06
Position 24536: 4.153519529467465e-06
Position 3375: 3.992629978294035e-06
Position 23949: 3.1317725888245462e-06
Position 29686: 2.7901846654345107e-06
Position 24637: 2.677351855342121e-06
Position 28542: 2.5044658418067125e-06
Position 19432: 2.4335962932094957e-06
Position 28868: 2.4119846395946707e-06
Position 751: 2.3444699498442677e-06
Position 4188: 2.2850923406450415e-06
Position 28428: 2.2561333834533786e-06
Position 30938: 2.1990662303617677e-06
Position 907: 1.7322693804531269e-06
Position 222: 1.5678915108528279e-06
Position 726: 1.4860067143846464e-06
Position 24853: 1.140866796985101e-06
Position 4137: 1.134377315047254e-06
Position 22063: 9.912579333697395e-07
Position 3404: 9.45584638000895e-07
Position 22376: 6.797331791043777e-07
Position 616: 6.423694816816776e-07
Position 24856: 5.140737968768019e-07
Position 21739: 4.932274142075248e-07
Position 969: 3.5249170875710346e-07
Position 911: 3.406890897169017e-07
Position 22054: 3.1379760462577037e-07
Position 21742: 2.7528083040934345e-07
Position 185: 2.751857962707832e-07
Position 21953: 2.2744425800819758e-07
Position 131: 2.2167482061105252e-07
Position 19592: 2.055763222762065e-07
Position 425: 1.744633103478546e-07
Position 127: 1.602915024846774e-07
Position 809: 1.5925949951206212e-07
Position 618: 1.590959972181812e-07
Position 624: 1.4814418437277058e-07
Position 212: 1.3408188355950883e-07
Position 19475: 1.2370755876294094e-07
Position 1238: 1.0293960552370379e-07
Position 19890: 6.725622077858744e-08
Position 19415: 5.802991425986391e-08
Position 449: 4.4488450290614925e-08
Position 136: 4.087853026936802e-08
Position 2072: 2.9969970772641074e-08
Position 107: 2.5559218528063617e-08
Position 192: 2.5378214537246935e-08
Position 1540: 1.9490657064292288e-08
Position 1551: 1.3749467598182724e-08
Position 20675: 8.1245681338044e-09
Position 2108: 3.87501336330179e-09
Position 1582: 3.802381475187285e-09
Position 122: 2.921628338620467e-09
Position 580: 2.408498930661534e-09
Position 112: 1.108863496276591e-09
Position 1595: 9.392739627257585e-10
Position 2105: 8.914637238110133e-10
Position 629: 4.330994204050279e-10
Position 114: 1.8356637583184402e-10
Position 571: 4.276429271338275e-11
Position 74: 1.7066510499363624e-11
