Gene = PPP6C
Position 631: 9.081841721555647e-05
Position 39135: 8.495663583583463e-05
Position 1808: 8.050382836152678e-05
Position 307: 7.771095180564966e-05
Position 38251: 6.0834684602341126e-05
Position 934: 5.859041686603257e-05
Position 453: 5.6149035437827966e-05
Position 697: 3.2703606471964454e-05
Position 1295: 3.210848639532327e-05
Position 944: 3.158260702793794e-05
Position 751: 2.8098618765654424e-05
Position 38788: 2.6405939837668707e-05
Position 358: 2.388809502530107e-05
Position 1559: 2.2722782327535524e-05
Position 819: 2.0079405885571364e-05
Position 671: 1.3484039502516628e-05
Position 275: 1.2598093104889086e-05
Position 498: 4.9215765764254835e-06
Position 209: 3.4122830393387805e-06
Position 807: 3.157093643117033e-06
Position 823: 2.6533054346332644e-06
Position 792: 1.0081925330424415e-06
Position 319: 5.520538213011478e-07
Position 88: 3.6517413282264813e-07
Position 127: 2.3216778593693367e-07
Position 75: 2.040270991277816e-07
Position 403: 1.9666944458008037e-07
Position 4: 9.256424019262121e-08
Position 269: 7.818636248857972e-08
Position 18: 4.390431393283147e-08
Position 144: 3.745305352088632e-08
Position 37775: 3.282734735916271e-08
Position 264: 1.0821669299182138e-08
Position 588: 1.2303142008992108e-09
Position 547: 6.569790855001555e-10
Position 579: 6.567591212924925e-10
Position 298: 5.583327379614708e-10
Position 348: 1.631613102893797e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18637: 0.9999999998891002
Position 35832: 0.9913223619593374
Position 36075: 0.8605053720701539
Position 31435: 0.8268200760265236
Position 28874: 0.6432703044347368
Position 37498: 0.3649651797621382
Position 9523: 0.22985415329451356
Position 9503: 0.19428066363611057
Position 742: 0.17393926362072637
Position 41160: 0.15421386271241216
Position 37501: 0.13536232049626296
Position 508: 0.11437467638573905
Position 41532: 0.11230145860475159
Position 39931: 0.09522770857468048
Position 42191: 0.08641087310158187
Position 896: 0.08207139342833322
Position 37299: 0.07120542225196495
Position 11425: 0.06899575219338205
Position 39896: 0.06724734812341787
Position 39669: 0.05742882372989607
Position 39051: 0.05275212947639785
Position 40720: 0.05115270109168124
Position 2247: 0.04910736989707688
Position 36208: 0.04901995146075868
Position 41614: 0.048975132003303605
Position 42968: 0.047224974876818
Position 11474: 0.045342962278146964
Position 1928: 0.045149612512844425
Position 40898: 0.038385697164546956
Position 40053: 0.03384233589431874
Position 15664: 0.03176584009428217
Position 41203: 0.03041158897460141
Position 765: 0.030402922458196632
Position 41907: 0.030349104482095296
Position 244: 0.027472607661424633
Position 40517: 0.026922907426805212
Position 40320: 0.026849437085539676
Position 2039: 0.02312733490773896
Position 36082: 0.022527908217768892
Position 29308: 0.021855570468205764
Position 36165: 0.020949148690050223
Position 38722: 0.017908333198269046
Position 38826: 0.01650485936008334
Position 42684: 0.01641083444107518
Position 870: 0.015185717362839723
Position 41329: 0.01346753791362113
Position 8170: 0.013109720953765808
Position 9896: 0.013053793854214242
Position 41350: 0.012643690439647937
Position 4801: 0.01189962333641874
Position 40120: 0.011700074315206827
Position 4854: 0.011464697895564533
Position 8068: 0.010503009952827224
Position 36545: 0.010290051636387704
Position 38743: 0.00873837508051538
Position 24421: 0.008585061506177761
Position 37409: 0.008294793609105369
Position 38468: 0.007907924438047947
Position 35797: 0.007733504324179899
Position 40530: 0.00720770994158021
Position 5268: 0.006795696978941839
Position 39691: 0.0067903281982466725
Position 36181: 0.006556886600713346
Position 531: 0.006270577136017226
Position 2119: 0.006098719579699675
Position 39167: 0.006016164021977
Position 39541: 0.005994592724039418
Position 5264: 0.005853750731274834
Position 39862: 0.005830188820959746
Position 40089: 0.005752060242300521
Position 36418: 0.005412026995508771
Position 37375: 0.005382894387628284
Position 37464: 0.005045679176620741
Position 40781: 0.004821794920314694
Position 38497: 0.0037785003266552703
Position 441: 0.0036789204613492795
Position 37752: 0.0034275744393554137
Position 36008: 0.003316142713035141
Position 41084: 0.0031989114787989506
Position 42486: 0.0030173432337457645
Position 39517: 0.002704170874628842
Position 41032: 0.002688918317753466
Position 36569: 0.0026115945185575117
Position 38389: 0.002558144809486998
Position 409: 0.002502276921251935
Position 41758: 0.00234437327737241
Position 37657: 0.0023284639412774464
Position 38250: 0.0022893500143606063
Position 42161: 0.0020770264379309667
Position 40447: 0.002000085610554857
Position 37478: 0.0018040461468946853
Position 40622: 0.00179536000361213
Position 40470: 0.0017900128238670708
Position 4878: 0.0017273189920406203
Position 39643: 0.0016436946088591031
Position 39980: 0.0016432600678416192
Position 37809: 0.0016181721997527401
Position 42892: 0.0016146674980654016
Position 38089: 0.001610855801607436
Position 37531: 0.001514882459347894
Position 37546: 0.0015013370664273737
Position 40095: 0.001491809008844104
Position 562: 0.0013916593420505677
Position 37232: 0.0013808455765242098
Position 37321: 0.001291035523997679
Position 1996: 0.0012093930505470561
Position 37533: 0.0011222577511118045
Position 450: 0.0010616946487467841
Position 39098: 0.0010563562474286232
Position 38234: 0.001025808087198356
Position 39619: 0.0010163822002861493
Position 40923: 0.0009930014045244164
Position 38414: 0.0009613425876539777
Position 1779: 0.000924484316468121
Position 35978: 0.0009175542281909287
Position 1436: 0.0008835518193660198
Position 37873: 0.0008692751340151773
Position 37972: 0.0008419206808520463
Position 36027: 0.0007960287876801393
Position 36911: 0.0007932590700618474
Position 41987: 0.0007908367642117799
Position 36622: 0.0007797943371067146
Position 37205: 0.0007469866605451507
Position 298: 0.0007205711076164662
Position 37898: 0.0007142401406550702
Position 1598: 0.0006227162192533007
Position 39221: 0.0006017748168006
Position 569: 0.0005961730902395823
Position 37015: 0.0005846146870902908
Position 38209: 0.0005838410837181354
Position 38830: 0.0005701827766631999
Position 36989: 0.0005115602666677827
Position 36423: 0.0004779510730161121
Position 1601: 0.00038841722008922344
Position 40417: 0.00037713553517555005
Position 2254: 0.00036937338798843743
Position 2268: 0.00033906057424709846
Position 36459: 0.0003177277211422542
Position 1196: 0.0003137735031573576
Position 38565: 0.00028275475100462814
Position 36090: 0.00026753889425674266
Position 264: 0.00025797829294536796
Position 899: 0.00025597634873448746
Position 373: 0.000247043665783902
Position 638: 0.00024300676561237012
Position 39845: 0.0002406042469134634
Position 596: 0.00023589985361309422
Position 1061: 0.00021817202284155407
Position 472: 0.00019934702412689997
Position 38298: 0.00018348426539325257
Position 23755: 0.00016951167851789374
Position 36763: 0.00015425059170193073
Position 1199: 0.00013977290252878595
Position 38532: 0.0001356955193682203
Position 36273: 0.00011413056823249691
Position 1460: 9.573071472620786e-05
Position 459: 7.510098382302872e-05
Position 1678: 6.752864627917388e-05
Position 36253: 6.44902891935721e-05
Position 36358: 4.802098764068395e-05
Position 629: 4.455842724960632e-05
Position 1041: 4.294955411802945e-05
Position 1623: 3.9320667370870795e-05
Position 1225: 3.2525613011849836e-05
Position 37329: 3.0186493625419957e-05
Position 514: 2.6046658003291293e-05
Position 1944: 2.6031840257562404e-05
Position 767: 2.5990788868900823e-05
Position 1118: 2.4022592214077976e-05
Position 469: 2.356609771127212e-05
Position 329: 2.3431314609777262e-05
Position 1135: 1.5617626155270787e-05
Position 36551: 1.373857004721041e-05
Position 2143: 1.3560496674831768e-05
Position 1534: 9.746157449954283e-06
Position 269: 9.38309599940171e-06
Position 38116: 7.566301392631181e-06
Position 38215: 6.9616173153047605e-06
Position 599: 5.3959463988216e-06
Position 701: 4.372630378325046e-06
Position 797: 2.717259817867634e-06
Position 657: 1.98433310172714e-06
Position 651: 1.909881307826356e-06
Position 519: 1.6266141121639927e-06
Position 37247: 1.6038363243507435e-06
Position 1201: 1.5448299662294503e-06
Position 572: 1.3107776742971302e-06
Position 922: 1.2139595169306027e-06
Position 340: 3.2840946145734566e-07
Position 37551: 2.2993540422321273e-07
Position 671: 1.704608726663224e-07
Position 280: 1.7035244485947812e-07
Position 579: 1.4439493729695564e-07
Position 386: 9.930797340072193e-08
Position 647: 5.801835220053186e-08
Position 19937: 4.4721600006179456e-08
Position 1251: 4.076775358207042e-08
Position 345: 1.4820424255156106e-08
Position 1147: 6.376074238372868e-09
Position 819: 1.0214755217417725e-09
Position 816: 4.021076258218821e-10
Position 904: 3.352031802338012e-10
Position 3432: 9.286890559146922e-12
Position 112: 3.588417806923298e-12
Position 160: 1.2510638176109878e-12
Position 136: 1.1254115883973645e-13
Position 174: 8.417668383903595e-14
Position 150: 6.412630337106101e-14
Position 123: 1.481022716834151e-14
Position 179: 2.084802441014667e-15
Position 162: 2.0322139210342073e-15
