Gene = TATDN3
Position 21223: 0.009503947022221635
Position 784: 0.009456541303808186
Position 1291: 0.009374334139893324
Position 10672: 0.009371239868764451
Position 20710: 0.009330819722213207
Position 8735: 0.007366117814534953
Position 665: 0.0072435995861077395
Position 790: 0.007071728539249756
Position 6048: 0.006760300992809076
Position 1315: 0.006678257036331888
Position 7516: 0.006513476747211452
Position 525: 0.005967811679254838
Position 22361: 0.004754315104252097
Position 21682: 0.004176377337552378
Position 1319: 0.003883190625729137
Position 4531: 0.003757442313702298
Position 8016: 0.0034362700813461316
Position 749: 0.0031543494657756267
Position 7341: 0.003032284075701137
Position 2036: 0.0029701863016131495
Position 12575: 0.0020730325009385223
Position 7532: 0.00197587193620376
Position 11017: 0.0018764437074592294
Position 628: 0.0018095206761052592
Position 11450: 0.0017302548413495283
Position 22130: 0.0016964226861686264
Position 7253: 0.0016481194168365776
Position 711: 0.0016255699672673722
Position 23685: 0.0016000565777280276
Position 7102: 0.001599077899434026
Position 6357: 0.001529062626212758
Position 6755: 0.001463033741939555
Position 10310: 0.0014344451226531644
Position 3920: 0.001376685835164364
Position 1168: 0.0013160655206576057
Position 4490: 0.001282729691759023
Position 20860: 0.0012490214302990493
Position 12735: 0.0011695002833798365
Position 5579: 0.0010610196452667854
Position 4461: 0.0010463228026493074
Position 13571: 0.0010293066106470449
Position 4484: 0.0010132622900496937
Position 9779: 0.000980404590985805
Position 3013: 0.0009735393002063444
Position 4091: 0.0009726238208054919
Position 21257: 0.0009350857551817527
Position 11681: 0.0008180990808125319
Position 6268: 0.0008117033299157675
Position 22272: 0.0008093206922092963
Position 22357: 0.0007977745064611512
Position 1160: 0.000758089762238046
Position 12991: 0.000707949362243648
Position 24249: 0.0006938238473913894
Position 5525: 0.0006735613953888414
Position 11867: 0.0006487375997255433
Position 6440: 0.0006469685637909514
Position 737: 0.000627570879276848
Position 21671: 0.0006202489681052854
Position 21850: 0.0005980209376213653
Position 1998: 0.0005592149480336078
Position 2019: 0.0005577601342223964
Position 3538: 0.000485340064126912
Position 6402: 0.00047432266426084685
Position 21373: 0.0004692107978725644
Position 4155: 0.00045471282389629897
Position 8540: 0.00043414395705789155
Position 3679: 0.00036523972812502447
Position 8983: 0.00034152277662392665
Position 2981: 0.0003326478351433686
Position 118: 0.0003236445540000772
Position 5539: 0.0002862270084143149
Position 4809: 0.00027570350952490157
Position 6483: 0.0002743983619474854
Position 6284: 0.00025537574096450754
Position 20962: 0.00023763645844612346
Position 1801: 0.00021461895248324364
Position 9146: 0.00021351609255874153
Position 3544: 0.00020555714705494047
Position 5824: 0.00019730468662266008
Position 6153: 0.00019031469077869224
Position 2973: 0.000176770106254633
Position 3244: 0.0001685066110894526
Position 5584: 0.0001405065923467241
Position 921: 0.00013365602419365439
Position 2011: 0.00012085784913671356
Position 2222: 0.00010646054175773148
Position 1007: 0.00010044455112664493
Position 2238: 9.221546207296256e-05
Position 4181: 6.907820801422435e-05
Position 743: 6.802744356448185e-05
Position 3122: 6.181170545302137e-05
Position 3314: 5.2798251510310576e-05
Position 13778: 4.982710943267562e-05
Position 3101: 4.480937379718683e-05
Position 3398: 3.588982395254623e-05
Position 3304: 3.3806689606487726e-05
Position 508: 3.31054739023552e-05
Position 1456: 2.5608605969085083e-05
Position 356: 2.0413218642705187e-05
Position 1512: 1.6903915030409564e-05
Position 23269: 1.6119917609845224e-05
Position 968: 8.06647325737332e-06
Position 607: 1.933092436361439e-06
Position 593: 7.960668978926752e-07
Position 495: 7.503719628197926e-07
Position 67: 6.523961340381847e-07
Position 595: 6.254590057483534e-07
Position 21825: 6.193696215714316e-07
Position 546: 5.308520436230534e-07
Position 925: 5.154635494955061e-07
Position 20647: 4.1185937348589895e-07
Position 16304: 3.8520057948501055e-07
Position 9022: 3.804056893565721e-07
Position 17642: 2.2001696168328403e-07
Position 894: 1.7494990169433845e-07
Position 125: 1.6456910361627576e-07
Position 20797: 1.574041917015409e-07
Position 485: 1.5050677510167743e-07
Position 219: 1.4141011300752394e-07
Position 1185: 1.379782568220183e-07
Position 676: 1.3011051123395687e-07
Position 217: 1.2636248623730546e-07
Position 15978: 1.1522862851315064e-07
Position 15919: 5.6336620786442836e-08
Position 15967: 5.3777540654854717e-08
Position 946: 4.1603648807684727e-08
Position 671: 3.839346819619136e-08
Position 981: 1.909145944025524e-08
Position 386: 1.5463208132739394e-08
Position 275: 1.3541287543493194e-08
Position 687: 6.040529084895616e-09
Position 42: 2.2918211090738243e-09
Position 400: 9.165569545196731e-10
Position 438: 2.0187567588209971e-10
Position 412: 8.224450807788502e-11
Position 204: 9.1072012390569e-13
Position 638: 1.54176910046751e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 15907: 0.9594495753794088
Position 12491: 0.9309050853758272
Position 4688: 0.8995539697893856
Position 8888: 0.7203816363540784
Position 23184: 0.4464278322526613
Position 3266: 0.4385574809940501
Position 5283: 0.4203571571570568
Position 10872: 0.34100172423835867
Position 20419: 0.3355407730586173
Position 20398: 0.33347317993210873
Position 21762: 0.3164637273118113
Position 13840: 0.27402182843797457
Position 21502: 0.2650223421707553
Position 12710: 0.26175659056654405
Position 10068: 0.251778121806889
Position 20422: 0.2452339561854853
Position 12767: 0.2185320782078952
Position 5265: 0.20689272748722884
Position 12730: 0.16285734956793121
Position 7128: 0.13046729356717163
Position 8891: 0.11966881731882856
Position 3158: 0.10903547151229737
Position 1089: 0.0920555290155065
Position 20926: 0.07631161359188152
Position 13977: 0.06692139836799857
Position 21065: 0.0651420027936311
Position 8356: 0.061494238090197446
Position 5324: 0.05518564395703739
Position 13924: 0.05087756753328722
Position 268: 0.04951278550034469
Position 10560: 0.048487795054555534
Position 10147: 0.04506471540773266
Position 21907: 0.03625645772399127
Position 11058: 0.03623047499967878
Position 8115: 0.03562218703803617
Position 23122: 0.03427216056051411
Position 8184: 0.03328505359009093
Position 23540: 0.03316662886332583
Position 5223: 0.03295189885107935
Position 20646: 0.03228975429021741
Position 23518: 0.02910338555705479
Position 7449: 0.026978724176265786
Position 21398: 0.025908905043243474
Position 21758: 0.025757227504746877
Position 24030: 0.02391744170928903
Position 1405: 0.02134285054681091
Position 1570: 0.021017356413819344
Position 8570: 0.02004107268599152
Position 23147: 0.018410478513560223
Position 15813: 0.016886354685263488
Position 21114: 0.01634202822918996
Position 5461: 0.016144205751045825
Position 1649: 0.01483896774489946
Position 4240: 0.013354148005052774
Position 5092: 0.013102996495118896
Position 15839: 0.01299265111468772
Position 12923: 0.011090486965630312
Position 21297: 0.010000011602085402
Position 16834: 0.009940801879891957
Position 22176: 0.009095406092686177
Position 11092: 0.009094131056078557
Position 328: 0.009046124210810857
Position 903: 0.008190281459675144
Position 8162: 0.007913230227399174
Position 12514: 0.0077057493961005434
Position 7388: 0.007547429330232738
Position 23322: 0.007524182562632274
Position 600: 0.007428978754171152
Position 4121: 0.007354677925767741
Position 17244: 0.007039403347155848
Position 356: 0.006927558691055689
Position 20425: 0.0069171524333784375
Position 10702: 0.006464006750841927
Position 21150: 0.0061260729296949154
Position 3209: 0.006059960310372936
Position 20584: 0.005777100033209751
Position 21565: 0.005694328394775554
Position 17096: 0.005493296645131386
Position 23600: 0.005307909559613488
Position 4349: 0.005156377552863695
Position 8566: 0.005136053516972143
Position 24350: 0.00511290242923841
Position 1596: 0.005003713493074689
Position 3069: 0.0049567974887210564
Position 10249: 0.004559980014438955
Position 5671: 0.004548819018622271
Position 21506: 0.004274838616464471
Position 4021: 0.004140592035189768
Position 1429: 0.004038142272343413
Position 1818: 0.004009474861352555
Position 24136: 0.003907860792083836
Position 8211: 0.0038962897131095435
Position 5967: 0.00379403922198903
Position 21536: 0.0034010710871525576
Position 5832: 0.0033238780839617574
Position 8279: 0.003278792775423735
Position 9961: 0.002988794736504234
Position 12794: 0.002931364792624564
Position 693: 0.002880931376335959
Position 23304: 0.002845024487420138
Position 23218: 0.0027765145719742057
Position 11354: 0.0025483539221620596
Position 5953: 0.0024481638976953197
Position 4713: 0.0024381569816350505
Position 4260: 0.0024304193236777006
Position 8015: 0.002384923413890381
Position 17180: 0.0023534710370220714
Position 23740: 0.0022245763033390538
Position 1954: 0.0022111139292222185
Position 20943: 0.0020431820719051547
Position 6968: 0.0019393211230977253
Position 17081: 0.001852048738920092
Position 20465: 0.0018493707611233665
Position 6217: 0.0018049710297256085
Position 23024: 0.0017975008429918903
Position 359: 0.0017931333050281138
Position 1576: 0.0017608459653202474
Position 7734: 0.0017069247009102908
Position 4368: 0.0016720315609763602
Position 1225: 0.0016109699115527138
Position 5345: 0.0015046628553688852
Position 16848: 0.0014262674659528986
Position 555: 0.0013908454723915152
Position 492: 0.0013317918251700438
Position 20662: 0.0013174062723519172
Position 3467: 0.0013017434584316205
Position 7142: 0.0012626168799349498
Position 6083: 0.0012220197873424787
Position 17078: 0.0011884585709901188
Position 4167: 0.0011776354891260348
Position 14082: 0.0011385817330809094
Position 22993: 0.001095115068995862
Position 22981: 0.0010737035139163095
Position 17015: 0.0010515568214425357
Position 1815: 0.001050886955767803
Position 6947: 0.0010180951608714773
Position 5098: 0.0009970599816742202
Position 9677: 0.0009804045909858057
Position 6592: 0.0009601901507665169
Position 21903: 0.0009188526117968534
Position 23221: 0.0008871116531921669
Position 5243: 0.0008852565431989843
Position 3795: 0.0008759946582063581
Position 8590: 0.000872302107564864
Position 20617: 0.0007547430737420417
Position 22202: 0.0007459627190202511
Position 20883: 0.0007348848072682325
Position 17118: 0.0007301505222081974
Position 1675: 0.0007048787161413427
Position 22591: 0.0006961187911000256
Position 20191: 0.0006647692127278681
Position 11808: 0.0006487375997255436
Position 7730: 0.0006383213433020432
Position 7754: 0.0006142387280542058
Position 13472: 0.0006134739662982731
Position 21927: 0.0006109242381527421
Position 1773: 0.0006083392350232308
Position 5854: 0.0006048313849643607
Position 17575: 0.0005950740643684582
Position 4285: 0.000589976896578591
Position 6356: 0.0005895039262777223
Position 3054: 0.0005890033058163437
Position 6250: 0.0005656512345252004
Position 2937: 0.0005587468681202091
Position 5161: 0.0005197614023062716
Position 400: 0.0005197421159705574
Position 5118: 0.00048153473520950405
Position 24741: 0.00045527610078782905
Position 16744: 0.00043568307458680973
Position 8362: 0.0004353821992307235
Position 2696: 0.00041066072411903077
Position 6960: 0.0004082069229371454
Position 603: 0.00039195146014856875
Position 5185: 0.0003825306651985559
Position 7892: 0.00037908633314906313
Position 5144: 0.00037276946659559935
Position 13344: 0.0003690946109752834
Position 20188: 0.00036165633627684276
Position 6637: 0.0003558892830345324
Position 4955: 0.00034424504930778666
Position 16728: 0.0003345755298616198
Position 20566: 0.00033339272407133453
Position 4402: 0.0003264482255838567
Position 1180: 0.00029276510375509784
Position 5330: 0.0002906354625095255
Position 1780: 0.00028558345337820456
Position 1622: 0.00024764207047560567
Position 2868: 0.0002401749410301252
Position 3769: 0.00021655656606371377
Position 2734: 0.0002086380534576293
Position 5342: 0.0001995161518298402
Position 12893: 0.00019804438375711038
Position 10596: 0.0001950620048480916
Position 22398: 0.00018699978700271894
Position 16132: 0.00018625370473818504
Position 17129: 0.00017825010335789862
Position 5792: 0.00017517187450940728
Position 2103: 0.00017040766611310963
Position 16236: 0.00016839198077217647
Position 10569: 0.00016191590945760045
Position 16706: 0.0001600274794312728
Position 5910: 0.0001572228273011859
Position 1051: 0.00015570739298951652
Position 4316: 0.00015329893743330422
Position 1105: 0.00014898543865841574
Position 6542: 0.00014695430813850644
Position 7005: 0.00013786362627930682
Position 472: 0.00013745373758219045
Position 1503: 0.00013633783379969858
Position 1859: 0.00013485197784416446
Position 17608: 0.00012976151349215035
Position 12928: 0.00012676050592603535
Position 1848: 0.00012552037290898232
Position 1172: 0.00012316837911747694
Position 1572: 0.00011909137361517252
Position 19066: 0.00011351147511898889
Position 21830: 0.00010934654664972074
Position 4928: 0.00010526540038462989
Position 5011: 0.00010335002795760314
Position 7895: 9.769897593052612e-05
Position 16108: 8.88770650673419e-05
Position 4583: 8.801353067953235e-05
Position 10264: 8.64277441247521e-05
Position 19249: 8.195563643923222e-05
Position 16657: 7.879354955419655e-05
Position 4213: 7.152539587714307e-05
Position 18287: 7.103966480578618e-05
Position 572: 6.333814358681076e-05
Position 7974: 5.8660938750921355e-05
Position 2649: 5.503856751943688e-05
Position 13663: 4.982710943267555e-05
Position 13448: 4.673803337348843e-05
Position 524: 4.608183247260759e-05
Position 19895: 4.6059219198610815e-05
Position 4530: 4.465612321817762e-05
Position 3487: 3.538536266924749e-05
Position 19199: 3.4530016359106774e-05
Position 8038: 3.2498534369751003e-05
Position 2791: 3.123127148763328e-05
Position 1902: 3.064640275122556e-05
Position 17555: 2.76104942255014e-05
Position 1120: 2.6393254430990978e-05
Position 2816: 2.5104198319878344e-05
Position 5503: 2.2991915768015876e-05
Position 2839: 2.2545625555683613e-05
Position 1736: 2.0160910109278325e-05
Position 2204: 1.949911370648948e-05
Position 1199: 1.863278124415561e-05
Position 5615: 1.736931768443524e-05
Position 5917: 1.6984456642670764e-05
Position 379: 1.5861912733391874e-05
Position 9914: 1.235302000877786e-05
Position 1455: 1.1846408775279967e-05
Position 1073: 8.965561412134429e-06
Position 2126: 8.769224011094634e-06
Position 1016: 5.744182530807805e-06
Position 845: 5.600317232063814e-06
Position 1411: 5.334951933500579e-06
Position 4930: 2.3498464669932e-06
Position 1298: 2.312809754576986e-06
Position 5027: 1.931831623854385e-06
Position 4936: 1.7383000884844732e-06
Position 3706: 1.3441677820899007e-06
Position 710: 1.3361180476216056e-06
Position 661: 1.3057084886505337e-06
Position 3291: 9.964034107876161e-07
Position 1184: 9.249565942513872e-07
Position 566: 9.013964127650233e-07
Position 3624: 8.529625416038242e-07
Position 790: 8.002074942980695e-07
Position 16899: 7.131370714435544e-07
Position 3627: 7.094152733343943e-07
Position 3398: 7.091160435884564e-07
Position 1208: 6.198340365984035e-07
Position 742: 5.557692293155286e-07
Position 1053: 5.349195782884174e-07
Position 778: 5.32537481356718e-07
Position 876: 4.2205786478669904e-07
Position 1064: 3.957942577984627e-07
Position 733: 3.7419028068704113e-07
Position 1236: 3.691863741282647e-07
Position 943: 3.521527000250645e-07
Position 704: 3.118747851675237e-07
Position 4882: 3.008849451731029e-07
Position 1150: 2.713003025741215e-07
Position 1444: 2.6832662670541297e-07
Position 1204: 2.591449753402257e-07
Position 1344: 2.4399249718146274e-07
Position 3653: 2.361835032732702e-07
Position 1365: 2.2054102752538495e-07
Position 1191: 1.8756947772102635e-07
Position 5725: 1.7546432354630094e-07
Position 1146: 1.695009002435827e-07
Position 5980: 1.478787279971317e-07
Position 193: 1.4287977392370493e-07
Position 1354: 9.91730954988574e-08
Position 184: 9.415175581347553e-08
Position 914: 7.478433338170648e-08
Position 366: 7.31447888668037e-08
Position 614: 6.22083435893236e-08
Position 522: 6.192680944177411e-08
Position 912: 4.949691220713274e-08
Position 1259: 3.7700476693979526e-08
Position 749: 3.6399853550667545e-08
Position 843: 3.245022411712783e-08
Position 921: 3.134527281675331e-08
Position 1108: 3.1254981339136754e-08
Position 728: 2.845823370060183e-08
Position 938: 2.7340426374027067e-08
Position 1129: 2.5839332585335326e-08
Position 1515: 1.6296323187951853e-08
Position 736: 1.3860561529649632e-08
Position 3401: 1.0105599396400157e-08
Position 841: 7.1844996346078005e-09
Position 764: 6.031016357098783e-09
Position 957: 5.31389243187624e-09
Position 2966: 4.676088645584842e-09
Position 2771: 4.519795092358638e-09
Position 186: 2.6609980555314966e-09
Position 190: 1.9480444445683268e-09
Position 952: 2.4713946633420995e-10
Position 1066: 2.359136661811952e-10
Position 197: 1.16540582397613e-10
Position 717: 7.846703273484258e-11
Position 16203: 6.233167141822512e-11
Position 794: 2.5691643705347535e-12
Position 168: 5.306064095712464e-13
Position 112: 1.4163160995509733e-13
