Gene = INSL5
Position 1244: 0.011680802998545042
Position 693: 0.009486094672512976
Position 1186: 0.008145805044482729
Position 1017: 0.006708901814541662
Position 3297: 0.005288121667377703
Position 2938: 0.004497534582063107
Position 2385: 0.004183215927218835
Position 3033: 0.0030275273603318506
Position 1679: 0.0029986010438390063
Position 2723: 0.0025596536656831113
Position 647: 0.002371639217635303
Position 1220: 0.00211543201688514
Position 3403: 0.0020394970594253283
Position 3356: 0.0019032336059090875
Position 2442: 0.0018790517372858663
Position 2457: 0.0018466968905899504
Position 3087: 0.0017430177573446186
Position 2026: 0.0015349226230739615
Position 475: 0.0015244351434522125
Position 743: 0.0014861926696724842
Position 298: 0.0013919930918109091
Position 740: 0.0013672454310457278
Position 1374: 0.0013257038957846343
Position 614: 0.0013008520070013803
Position 1716: 0.0010348957021616063
Position 382: 0.0010228883649918124
Position 3383: 0.0008846255165974435
Position 2393: 0.0007084225749814063
Position 1735: 0.0006802451698087105
Position 2208: 0.0006723914981869262
Position 2798: 0.0005615331729280959
Position 1400: 0.0005404703653324747
Position 759: 0.0005325185094131683
Position 2872: 0.0005126355033478249
Position 2071: 0.00042660529953412714
Position 1450: 0.00042378822455552877
Position 310: 0.00041926590566270574
Position 2305: 0.0002951206445099783
Position 3139: 0.0002607712620922671
Position 1865: 0.00025491087347380675
Position 3315: 0.00021349011513105838
Position 910: 0.0002111932766373642
Position 2253: 0.00014977857230298993
Position 1027: 0.00013714596991264198
Position 594: 0.00011897726634396255
Position 320: 0.00011786087533126609
Position 3070: 0.00011392431959650748
Position 778: 0.00010654030284881626
Position 2720: 9.860271742389446e-05
Position 3060: 8.99421568657491e-05
Position 2558: 8.326878647671707e-05
Position 2705: 7.589334611654551e-05
Position 579: 7.23233626492549e-05
Position 2159: 6.655613038521377e-05
Position 2033: 5.103727147667903e-05
Position 1598: 4.416963898329196e-05
Position 487: 4.3178290812292256e-05
Position 524: 3.467406330615062e-05
Position 1688: 3.278769775171625e-05
Position 270: 2.7377983653632877e-05
Position 583: 2.6804387125972605e-05
Position 705: 2.632290298961927e-05
Position 637: 2.1632942522676157e-05
Position 709: 2.0849744680364905e-05
Position 619: 1.8911596890951083e-05
Position 967: 1.5867156889644867e-05
Position 996: 1.3871605888431477e-05
Position 657: 1.358446576144411e-05
Position 937: 9.20193944970681e-06
Position 622: 6.668978811738298e-06
Position 540: 5.281733537841555e-06
Position 837: 3.7107813185636834e-06
Position 807: 2.5576838058153286e-06
Position 1031: 2.116658357769853e-06
Position 510: 2.055202517117069e-06
Position 999: 1.9106185859857197e-06
Position 389: 1.6156979049787765e-06
Position 498: 1.1090274711594666e-06
Position 982: 7.612174741117587e-07
Position 1260: 5.858885406001603e-07
Position 1151: 5.431019124789381e-07
Position 544: 5.33335262912456e-07
Position 537: 5.246524128640347e-07
Position 1291: 3.8148886380117804e-07
Position 527: 2.5965261738082516e-07
Position 852: 2.247942536775394e-07
Position 1002: 2.182673769539137e-07
Position 782: 1.6754209491387407e-07
Position 1426: 1.472333121120044e-07
Position 168: 1.2414761447781783e-07
Position 162: 9.1410686041297e-08
Position 814: 3.139139675711107e-08
Position 89: 2.0585593894064524e-08
Position 809: 1.9656011279534343e-08
Position 948: 1.2708564561129612e-08
Position 200: 3.4535624200707e-09
Position 205: 1.1549259247389178e-09
Position 92: 9.052913473303033e-10
Position 128: 8.470636717922835e-10
Position 184: 3.430009368380449e-10
Position 174: 1.915787937659062e-10
Position 177: 1.5643588251185176e-10
Position 103: 1.1672106214312318e-11
Position 143: 7.139739099975959e-12
Position 216: 4.1144389697586914e-12
Position 939: 1.0744098535070323e-12
Position 106: 1.3504291688941371e-13
Position 187: 7.133048338283392e-14
Position 209: 6.021360927149387e-14
Position 114: 1.4653278654846888e-14
Position 99: 7.668575956095152e-15
