Gene = CRCT1
Position 864: 7.343850178342725e-10
Position 139: 3.3279752731863277e-10
Position 769: 9.614065963443741e-11
Position 718: 7.365063653686247e-11
Position 812: 2.063830462924994e-11
Position 443: 8.424723488082077e-18
Position 607: 4.2719266134083275e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 755: 0.6872526091461751
Position 1012: 0.2661088669875974
Position 859: 0.10184517218986391
Position 1075: 0.03895119605553584
Position 896: 0.017082212661877174
Position 1078: 0.012497194903349886
Position 1331: 0.011636181759757124
Position 1312: 0.008435254841963932
Position 760: 0.008403826870387928
Position 1475: 0.006616920900318801
Position 1126: 0.00608276653080765
Position 843: 0.005187031698424368
Position 175: 0.0045643919850040056
Position 1048: 0.004220615747264618
Position 1435: 0.00413012586058495
Position 915: 0.003566895598288761
Position 556: 0.002789025050294018
Position 408: 0.002671081246603024
Position 938: 0.002438369605920958
Position 1032: 0.0023686327211836842
Position 289: 0.0014607332244916278
Position 792: 0.0011890962250005162
Position 1161: 0.0010817132901157166
Position 466: 0.0010466190229618873
Position 618: 0.0008550076577206702
Position 159: 0.0007053699939616917
Position 778: 0.0006145690743691232
Position 1432: 0.0006032963715407285
Position 1199: 0.0005905460589434829
Position 801: 0.0005773765808139342
Position 926: 0.0004722133975901722
Position 118: 0.0004288019913072627
Position 1091: 0.00037504573900319773
Position 825: 0.0003176051168728494
Position 518: 0.0002727122384770114
Position 473: 0.00026163394336411815
Position 1057: 0.00025132967136980134
Position 622: 0.0002156529900266503
Position 1290: 0.00020520768325809404
Position 132: 0.00017832281656391302
Position 497: 0.00016822836021265848
Position 192: 0.00016377847038580523
Position 819: 0.00016285303174121032
Position 1210: 0.00013914279741084496
Position 1489: 0.0001312325985005372
Position 280: 0.00011022674256706376
Position 247: 0.00010258452830160665
Position 353: 0.00010083519844543507
Position 238: 0.00010054969440316056
Position 361: 9.659477677974256e-05
Position 483: 9.223705101022913e-05
Position 125: 9.048617685635523e-05
Position 797: 8.863057543086451e-05
Position 570: 7.779457080211279e-05
Position 355: 7.738706507675889e-05
Position 1130: 6.577869890652085e-05
Position 1382: 5.076745264515939e-05
Position 414: 4.4760497407835276e-05
Position 1384: 4.205552010592166e-05
Position 596: 4.083510643799968e-05
Position 261: 4.017866544446168e-05
Position 379: 3.830999254695874e-05
Position 525: 3.561732768369131e-05
Position 1156: 3.239435403333052e-05
Position 417: 2.7431875672094442e-05
Position 1504: 2.245145238051982e-05
Position 672: 2.2020377760435938e-05
Position 212: 2.1382835032692738e-05
Position 1182: 2.1328293161946917e-05
Position 1099: 1.904397742910143e-05
Position 221: 1.8674878546979413e-05
Position 898: 1.8209812853896166e-05
Position 871: 1.6847842040389397e-05
Position 1229: 1.6822137506544755e-05
Position 1184: 1.5589463192138727e-05
Position 203: 1.45861381741737e-05
Position 607: 1.2942271294573604e-05
Position 1212: 1.2442086100770804e-05
Position 1132: 1.1549466638798434e-05
Position 258: 8.88411915215446e-06
Position 803: 7.1164494606299515e-06
Position 129: 6.727165337294379e-06
Position 1139: 6.0632774497342275e-06
Position 179: 4.718274376482079e-06
Position 273: 4.662606247090674e-06
Position 1276: 4.2033880926458565e-06
Position 136: 3.5182061630450834e-06
Position 145: 2.5745258748029124e-06
Position 103: 2.351811863338301e-06
Position 1443: 2.1096209225979807e-06
Position 874: 2.0796053251765684e-06
Position 477: 2.027699435271296e-06
Position 561: 1.9374159395937635e-06
Position 251: 1.4772789017634967e-06
Position 624: 1.4713569703747701e-06
Position 604: 1.3750770518362772e-06
Position 489: 1.2447150147713535e-06
Position 224: 1.07806457650836e-06
Position 263: 8.194055410442547e-07
Position 370: 5.281767868848067e-07
Position 366: 6.473293784829177e-08
Position 111: 4.461610040699016e-08
Position 96: 1.5125473865536743e-08
Position 108: 1.8697457774436335e-11
Position 91: 6.935677735898032e-13
Position 80: 2.9913273167364786e-14
Position 78: 1.4144000937692288e-16
