Gene = FBXW12
Position 9460: 0.0035239530587024615
Position 9664: 0.0028940640492913774
Position 6312: 0.0027499389140249056
Position 6054: 0.002427201616887401
Position 743: 0.0023661160427941945
Position 6149: 0.0023169033024427795
Position 3377: 0.0022943570249775213
Position 1218: 0.00222159648044406
Position 1869: 0.0019214735997241748
Position 7181: 0.0016629405916848995
Position 4324: 0.0016573034567160586
Position 4329: 0.0016280683876333786
Position 1247: 0.0016171872435081262
Position 201: 0.0013133625914263998
Position 7344: 0.0011354365013627925
Position 7301: 0.0008582332502035314
Position 11770: 0.0007822550563415664
Position 1535: 0.0007019862959988323
Position 15831: 0.0006345170824283482
Position 6075: 0.0004231577424223116
Position 7160: 0.000399722422504711
Position 533: 0.00039478933291487063
Position 917: 0.0003179128956492284
Position 3212: 0.00029058601657316457
Position 3389: 0.00028433829822935595
Position 1695: 0.00023144806250847248
Position 5664: 0.0002094191566538109
Position 7049: 0.00018754943961521266
Position 1583: 0.00018426012337284132
Position 605: 0.00018419444945414547
Position 523: 0.00017663627533605968
Position 5831: 0.0001731003248197136
Position 448: 0.000157609542998057
Position 3736: 0.00014927818649177965
Position 464: 0.0001408644776749784
Position 3280: 0.00012807801537195466
Position 1191: 0.00012144859644541551
Position 2089: 9.020305595437326e-05
Position 328: 8.845691208240279e-05
Position 7808: 6.634347499858269e-05
Position 8310: 6.041126020867327e-05
Position 2511: 4.534151048011486e-05
Position 10725: 4.1699242170709845e-05
Position 874: 3.9547524200653885e-05
Position 21: 3.8193547366188865e-05
Position 992: 2.7193491196447183e-05
Position 1282: 2.584106926215571e-05
Position 1205: 2.2477938329469495e-05
Position 723: 2.1096927687696805e-05
Position 218: 1.9497044257785245e-05
Position 8585: 1.8882036154506343e-05
Position 142: 1.8736673268206487e-05
Position 1048: 1.8386238010345536e-05
Position 1215: 1.726504548224481e-05
Position 192: 1.5522796472901204e-05
Position 1254: 1.2722125362472312e-05
Position 1241: 1.1321447897946627e-05
Position 10256: 2.7804896225998303e-06
Position 1207: 2.658520896598207e-06
Position 10435: 2.505791502175628e-06
Position 1257: 2.2298303122747322e-06
Position 353: 1.7780990816266868e-06
Position 10175: 1.5277877511725984e-06
Position 1111: 1.4884660904812596e-06
Position 355: 4.197867745514657e-07
Position 809: 2.651657532472359e-07
Position 384: 2.0985901672740805e-07
Position 286: 1.256718532336234e-07
Position 160: 1.2512769991033185e-07
Position 402: 1.3681404811980237e-08
Position 421: 1.0208877161583694e-08
Position 1329: 8.794962908557164e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.8857286974954494
Position 9735: 0.8747092787004849
Position 3134: 0.8611979814276859
Position 1088: 0.7393198428177221
Position 6097: 0.5935820378272335
Position 9571: 0.5587035799768548
Position 7452: 0.33920203394976506
Position 6163: 0.33430364889470265
Position 7180: 0.2999201621101094
Position 9595: 0.2715399906982323
Position 437: 0.19697219146720535
Position 15349: 0.17377396705345727
Position 17956: 0.13851812892135018
Position 13776: 0.12532755113522304
Position 22315: 0.11042315584257933
Position 14739: 0.09916641222621853
Position 9480: 0.0949333376914503
Position 14445: 0.09128918204140525
Position 5735: 0.08914608909566081
Position 8584: 0.08881596345752145
Position 12836: 0.0810559025159742
Position 19337: 0.07702066730954418
Position 7370: 0.06734548495956073
Position 7132: 0.06206295068200983
Position 13742: 0.057867113319567995
Position 1344: 0.051844001047528766
Position 8482: 0.044884898797450945
Position 16115: 0.04429233214060983
Position 15945: 0.04418052867523043
Position 5062: 0.037862611581837895
Position 9288: 0.037544685066847744
Position 20460: 0.02786572730281874
Position 12780: 0.026609303094790645
Position 216: 0.024417463654801328
Position 12247: 0.023225028674269156
Position 11336: 0.022606425625592824
Position 14764: 0.02090225819255595
Position 6256: 0.01668096313180631
Position 8565: 0.01618758452315908
Position 4765: 0.015462884732881342
Position 620: 0.015184169330163973
Position 12817: 0.014462635600357834
Position 18625: 0.01432966878789605
Position 19595: 0.01358063897332174
Position 15780: 0.012619434079923744
Position 18218: 0.01242744676893976
Position 5097: 0.012105974137712833
Position 5987: 0.011910803866993768
Position 7031: 0.011574334030377281
Position 9765: 0.011406323279027866
Position 5626: 0.010262665809906873
Position 17107: 0.009452772076646316
Position 4691: 0.009283997660309556
Position 8824: 0.008429754088471852
Position 5137: 0.008424299340656742
Position 10598: 0.008214465178898659
Position 4233: 0.008063978869844736
Position 1851: 0.007939819569973833
Position 12979: 0.007895979007858673
Position 1747: 0.007644082638586141
Position 254: 0.007621736844792411
Position 7103: 0.006774122842538974
Position 12464: 0.0066869857118707025
Position 538: 0.006672950883719873
Position 4648: 0.006670056803239648
Position 9818: 0.006444133854041081
Position 573: 0.006293271553267198
Position 9796: 0.00611649012663118
Position 3164: 0.006085796327895588
Position 5739: 0.0059413276323735074
Position 13032: 0.005668406989131123
Position 18238: 0.00550258767737817
Position 472: 0.005279258719402145
Position 4786: 0.005159400921454643
Position 13210: 0.00506548860286583
Position 7339: 0.004805711851198012
Position 1565: 0.004801405268700925
Position 12271: 0.004760360362090936
Position 1200: 0.0046999456567096976
Position 9397: 0.004667914751571993
Position 17178: 0.004597344010516719
Position 269: 0.0045822509608873935
Position 15330: 0.004568972172461588
Position 5108: 0.0042891099009721954
Position 7196: 0.004157289313530318
Position 20683: 0.0037923755778844414
Position 4772: 0.0037201608360995625
Position 12916: 0.003661816024900966
Position 8495: 0.0035159386130303736
Position 417: 0.0035057155211364733
Position 5957: 0.0034146544197362298
Position 14234: 0.0033493396304298015
Position 7487: 0.003100767358217465
Position 1099: 0.003084885016494324
Position 12567: 0.0030134953805554467
Position 7506: 0.002804324858831595
Position 17252: 0.002680253716407006
Position 8595: 0.002671180806522315
Position 1765: 0.002607966724496425
Position 16709: 0.0026075731029344476
Position 464: 0.0026061808841769045
Position 9225: 0.002327934837729005
Position 7082: 0.0019285030205148852
Position 4651: 0.0018901346161491626
Position 502: 0.0018846540517027549
Position 4738: 0.0018572933477869374
Position 5111: 0.001850533813283134
Position 8619: 0.0018483162507999629
Position 8848: 0.001786309269001847
Position 14199: 0.0017789143801878351
Position 11495: 0.0017765730411000787
Position 15972: 0.0017712448337524633
Position 6862: 0.0017695835534398106
Position 10746: 0.0016537867541453523
Position 1583: 0.0016019708754006
Position 11574: 0.001577895755190239
Position 8616: 0.0015602479711281409
Position 14175: 0.0015460815881598155
Position 2866: 0.0015296555075596959
Position 5990: 0.001456058222353787
Position 6074: 0.0014358974498652882
Position 5703: 0.00141635248735619
Position 12127: 0.0014042490892395012
Position 12429: 0.001358768593093492
Position 14002: 0.0013442731144986263
Position 14705: 0.0013261428080968984
Position 16088: 0.0013121736314591216
Position 13907: 0.0013004688988400227
Position 10255: 0.0012791123637797888
Position 16251: 0.0012419275344189562
Position 4827: 0.0012377416106517415
Position 3142: 0.001228298907456291
Position 13674: 0.0011631354893246926
Position 11951: 0.0010645754961900022
Position 12609: 0.0010590486428769229
Position 9363: 0.0010269497723859279
Position 15204: 0.0010186034423403305
Position 17879: 0.0009455620720668082
Position 2966: 0.0009368122299571089
Position 1107: 0.0009203228626821792
Position 1829: 0.000868261172861017
Position 2921: 0.0008435295060924745
Position 1811: 0.000835078449906612
Position 11983: 0.00083209871986215
Position 11279: 0.000821829837046769
Position 5921: 0.0008057309638433317
Position 8293: 0.0008034826210568878
Position 1003: 0.0007945622017983558
Position 497: 0.0007788807463776468
Position 4456: 0.0007570898864111621
Position 14272: 0.0005958815028600853
Position 314: 0.0005921183360884094
Position 1131: 0.0005905516360951605
Position 11834: 0.0005742223076024094
Position 333: 0.0005549026227389379
Position 13322: 0.000532413568261587
Position 9793: 0.0005070287330770281
Position 484: 0.0004967432234843714
Position 10159: 0.00048792015533778195
Position 4803: 0.0004866509237104356
Position 2930: 0.0004795970438298778
Position 10108: 0.00046241629251389017
Position 363: 0.0004610712563441633
Position 1346: 0.00046062841008575337
Position 9324: 0.00044440739435192667
Position 13787: 0.0004125081341844345
Position 789: 0.00039843742973610236
Position 16205: 0.00038469731473260384
Position 4916: 0.0003829765674252817
Position 3114: 0.0003756142697511771
Position 12215: 0.0003616936040433284
Position 10079: 0.000343324795194524
Position 276: 0.00033690836568033494
Position 2886: 0.0003368151284412335
Position 14348: 0.00033680095744905916
Position 9942: 0.0003264653899835056
Position 3171: 0.00032628245836539426
Position 12202: 0.00031220767107460805
Position 10082: 0.00030533667663926205
Position 11749: 0.00029760174905357295
Position 10995: 0.00029064849427275143
Position 11899: 0.00028636497691205147
Position 12501: 0.00028336518423566903
Position 7230: 0.0002824547155036226
Position 12701: 0.0002734174783555464
Position 9999: 0.00026855787935640616
Position 629: 0.000259271694965667
Position 7088: 0.00024821013051509044
Position 10467: 0.0002347176190150681
Position 2936: 0.00022550283519068214
Position 14328: 0.00021338777455959514
Position 1722: 0.00020999371835896775
Position 9919: 0.00020312067017924827
Position 370: 0.00019920404141129174
Position 1126: 0.00019117426482017207
Position 11514: 0.00018636034168702947
Position 4486: 0.00017477053461618732
Position 14690: 0.00017238002123018723
Position 1421: 0.00017043683508006008
Position 9303: 0.00016442028347472365
Position 5679: 0.00015663834706033123
Position 10575: 0.00014549877545323573
Position 10627: 0.0001448608461078298
Position 518: 0.00014230957771647876
Position 1868: 0.0001293974734470732
Position 5040: 0.00012408448143399543
Position 1613: 0.00011069968277362932
Position 5020: 0.00010888001202404542
Position 1418: 0.0001073142257772923
Position 1222: 0.0001062699027152844
Position 514: 0.0001059614651058203
Position 7294: 0.00010579865293438064
Position 11534: 0.00010548729602232509
Position 554: 0.00010043072400473796
Position 1010: 9.66792874140465e-05
Position 7004: 9.210321833660262e-05
Position 3046: 8.860149385522454e-05
Position 1588: 8.721312269478038e-05
Position 7044: 8.647153953700656e-05
Position 2730: 8.384648156658969e-05
Position 10538: 7.986057617249316e-05
Position 283: 7.984770693307447e-05
Position 1358: 7.548199441405296e-05
Position 854: 7.460918259248165e-05
Position 826: 7.182818342034829e-05
Position 910: 7.114161269552767e-05
Position 581: 7.063289526684461e-05
Position 2727: 6.96414419749588e-05
Position 7323: 6.667740199097244e-05
Position 3639: 6.650252486906169e-05
Position 1631: 6.623752348359783e-05
Position 955: 6.57587485771109e-05
Position 6275: 5.886787918689484e-05
Position 3500: 5.7811108631807515e-05
Position 1232: 5.732499894855838e-05
Position 6901: 5.612913562966352e-05
Position 1686: 5.243107995700591e-05
Position 3210: 4.9664061482099296e-05
Position 8184: 4.934571728906574e-05
Position 5033: 4.832888049515937e-05
Position 11664: 4.7170894412850976e-05
Position 2009: 4.671754115304359e-05
Position 1862: 4.633345961998292e-05
Position 747: 4.2319715365417584e-05
Position 6420: 3.958678654766074e-05
Position 188: 3.871316099981367e-05
Position 1449: 3.0263291300340997e-05
Position 7719: 2.9099958250251525e-05
Position 337: 2.8379100339439852e-05
Position 2431: 2.7313119126000162e-05
Position 1111: 2.670130410785352e-05
Position 848: 2.6105329246211812e-05
Position 1300: 2.489131905616777e-05
Position 139: 2.4847829268178585e-05
Position 3476: 2.4567366115040618e-05
Position 11528: 2.421316489134902e-05
Position 1813: 2.2943674203863735e-05
Position 6983: 2.249793926611523e-05
Position 957: 2.2189187699953566e-05
Position 7040: 2.1944891258919235e-05
Position 499: 2.111296003259692e-05
Position 2457: 1.8028391354114738e-05
Position 394: 1.70540440040363e-05
Position 8258: 1.4421321944383106e-05
Position 692: 1.4120123938924003e-05
Position 907: 1.2428405751991107e-05
Position 350: 1.1477554302578754e-05
Position 192: 1.1286882134090934e-05
Position 7375: 1.0632230580584426e-05
Position 11476: 1.0443704544625426e-05
Position 1025: 9.918010259324297e-06
Position 671: 8.646152444910804e-06
Position 795: 8.048778766212915e-06
Position 763: 7.180720534337206e-06
Position 806: 6.909048506044347e-06
Position 389: 6.838854189460087e-06
Position 711: 6.811911838986232e-06
Position 377: 6.385922784745857e-06
Position 523: 5.89621974504821e-06
Position 166: 5.157034983696016e-06
Position 158: 4.286754893481022e-06
Position 8187: 3.2538786034626603e-06
Position 3223: 2.5033560260229237e-06
Position 7696: 2.234076086546095e-06
Position 895: 1.7268746298599414e-06
Position 511: 1.2406066520062856e-06
Position 324: 7.766138349999174e-07
Position 1398: 3.9982440281175987e-07
Position 3574: 3.2849146973802805e-07
Position 4237: 3.1612706356493244e-07
Position 176: 2.7340705248613255e-07
Position 111: 7.840336637175953e-08
Position 3644: 6.869540613180256e-08
Position 160: 5.6690204981988184e-08
Position 1281: 5.1270495618722804e-08
Position 3324: 5.0409410688245494e-08
Position 101: 4.429502950197541e-08
Position 86: 3.209937293751167e-08
Position 1278: 2.8020483254533593e-08
Position 294: 2.340854120991499e-08
Position 126: 2.256920765951036e-08
Position 117: 1.4616672923559046e-08
Position 105: 1.2866555123630432e-08
Position 142: 1.006638267528075e-08
Position 1471: 3.445114200617464e-09
Position 3227: 2.4640578279082876e-09
Position 93: 2.394110227852916e-09
Position 123: 2.2037210612658888e-09
Position 10382: 2.185713822300521e-09
Position 168: 1.9695217730148573e-09
Position 509: 8.029203247274418e-10
Position 402: 6.991907908389278e-10
Position 638: 4.69860862641926e-10
Position 375: 4.1343362676314215e-10
