Gene = ANKUB1
Position 1569: 8.740559459601859e-10
Position 502: 6.854160807654495e-10
Position 1753: 8.656556125084629e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12367: 0.9902965958137254
Position 22148: 0.7374248218119329
Position 1926: 0.715947343301998
Position 1525: 0.5662131936409566
Position 19344: 0.3987417636404661
Position 1898: 0.2660980895028268
Position 508: 0.24537154583298093
Position 27143: 0.24271860094498537
Position 28833: 0.23686947357545368
Position 511: 0.18048671385675236
Position 22357: 0.15438305778072264
Position 22849: 0.1123232923797519
Position 25892: 0.10900998757747718
Position 797: 0.08149904131499341
Position 12831: 0.07399499900932646
Position 14843: 0.07037099527403451
Position 5552: 0.06513521056397259
Position 7250: 0.054061328213473564
Position 17151: 0.05338992764148355
Position 24727: 0.051728536627179425
Position 9601: 0.051040207299313134
Position 9319: 0.049414886209729385
Position 17527: 0.04746719804728579
Position 9538: 0.04419676072263601
Position 5721: 0.04380694360693131
Position 7115: 0.040697590230995874
Position 23837: 0.03975318575530556
Position 7669: 0.03916142049811418
Position 9493: 0.03758447857000844
Position 8929: 0.03541084734980989
Position 819: 0.03266459475563597
Position 9239: 0.031053014758032314
Position 701: 0.027185591554011224
Position 3424: 0.025525516379140016
Position 12852: 0.023598112765686262
Position 9276: 0.022610488593157542
Position 9972: 0.021755185926499856
Position 2182: 0.019506707918747798
Position 445: 0.018955900461825857
Position 7605: 0.018665718159328604
Position 852: 0.01823736666417984
Position 8066: 0.015301483342387448
Position 13032: 0.014428026720409744
Position 23660: 0.014309722310495345
Position 23276: 0.012884339231828537
Position 3329: 0.012568097888880886
Position 481: 0.01251130955611897
Position 13050: 0.0112718132035246
Position 17954: 0.011020304171700282
Position 9419: 0.010853997650229765
Position 5514: 0.010495996591648862
Position 14110: 0.00928592228868212
Position 15853: 0.009124746455767531
Position 2295: 0.008668443214743814
Position 4086: 0.007662615205163939
Position 3686: 0.006707899731059161
Position 7163: 0.006260205758122203
Position 16675: 0.006216496073970289
Position 4818: 0.006165953200275289
Position 5314: 0.00577293955019021
Position 12810: 0.005720203731616273
Position 14773: 0.00444800189870602
Position 1445: 0.004351343419625046
Position 4099: 0.0040645347039372556
Position 4745: 0.003767185069539127
Position 1429: 0.0036434719726416145
Position 1744: 0.0032649847929329848
Position 14066: 0.003234167724465879
Position 1484: 0.002998156348381276
Position 14140: 0.0029639617242951835
Position 21797: 0.002830934377901806
Position 14334: 0.0027187287957566556
Position 5628: 0.0025286165576750303
Position 12728: 0.0024955399417208955
Position 5530: 0.0024720010804331616
Position 14788: 0.0023191849400459185
Position 649: 0.0021918845563331873
Position 14411: 0.002151630331808493
Position 4749: 0.0019954843012022663
Position 5370: 0.001608673758186293
Position 1317: 0.0014189134393313538
Position 13029: 0.0013417651574394458
Position 2309: 0.0012675170000408088
Position 1490: 0.0012452305100347494
Position 3442: 0.0011824246261655069
Position 4118: 0.0011482027446130425
Position 1605: 0.0010472751603261626
Position 3362: 0.0010310721268424626
Position 1334: 0.0010295601977068796
Position 3520: 0.0009827005780580049
Position 12979: 0.0009759541040145405
Position 877: 0.0009723705146744202
Position 1935: 0.0009113134792316287
Position 237: 0.0007842800078438113
Position 5450: 0.0007526770022894383
Position 1682: 0.0007519666600648579
Position 5353: 0.000702913554790681
Position 14737: 0.0006842116792229152
Position 4629: 0.0006789082160691179
Position 1493: 0.0006138216706149094
Position 397: 0.0006124157008826936
Position 14815: 0.0005993714577986484
Position 5335: 0.0005746648697371099
Position 1375: 0.0005339660545327251
Position 1530: 0.0004956272391538408
Position 13160: 0.00039554731794085875
Position 4879: 0.0003319377160130612
Position 3359: 0.00030691881120034555
Position 1202: 0.0002899041467056177
Position 4158: 0.0002896338277364865
Position 860: 0.0002840067726219318
Position 1852: 0.0002736900259349185
Position 203: 0.00027071602915730727
Position 1279: 0.0002645845416747283
Position 301: 0.00025853168991450746
Position 1611: 0.0002559875243564178
Position 12531: 0.0002453489271345083
Position 1011: 0.00022567205495478793
Position 16029: 0.00019340225236194066
Position 900: 0.00018760008811888725
Position 405: 0.00018706765634339472
Position 620: 0.0001867347767045015
Position 331: 0.00017842233612502944
Position 656: 0.00017500201939418402
Position 1809: 0.00015968171504498365
Position 1222: 0.0001574427066067399
Position 5025: 0.00015339899313030137
Position 5003: 0.0001404488212591892
Position 1180: 0.0001367573537156332
Position 1753: 0.00013634508648738744
Position 1346: 0.0001251982429880185
Position 13313: 0.0001137334326327746
Position 12458: 0.00010465388120578734
Position 12627: 0.00010236804440236506
Position 824: 0.00010028635270955489
Position 11622: 9.879460173509706e-05
Position 1240: 9.645382016504575e-05
Position 3466: 9.42104790543142e-05
Position 1533: 7.17189306489095e-05
Position 4551: 7.121112816544163e-05
Position 336: 5.7474843611992395e-05
Position 599: 4.676070995636535e-05
Position 1655: 4.6751342210859144e-05
Position 4844: 4.309332569372268e-05
Position 907: 3.820687820357556e-05
Position 1758: 3.710959834988688e-05
Position 4209: 3.594935532912361e-05
Position 1979: 3.069141623461957e-05
Position 1704: 3.041732880841946e-05
Position 729: 3.0351801006351428e-05
Position 2042: 2.853990924237316e-05
Position 5078: 2.8233364579255287e-05
Position 1384: 2.4511898464439447e-05
Position 7130: 2.3244293542821238e-05
Position 1139: 2.2395899597740327e-05
Position 1811: 2.0939944178614583e-05
Position 422: 2.0879280204193498e-05
Position 740: 1.796211683060432e-05
Position 525: 1.734969872331006e-05
Position 10753: 1.677126759480026e-05
Position 1826: 1.63743999337472e-05
Position 181: 1.4738429054060106e-05
Position 713: 1.459176063800542e-05
Position 534: 1.4560648213019083e-05
Position 7334: 1.3989590787510702e-05
Position 2394: 1.3563780146907335e-05
Position 5699: 1.3246896922178848e-05
Position 3469: 1.315931452103396e-05
Position 2932: 1.1985483768963583e-05
Position 4173: 1.1713909088122319e-05
Position 259: 1.1690062485845672e-05
Position 10350: 1.1399953377546678e-05
Position 2716: 1.0007429770228287e-05
Position 864: 9.764852376271355e-06
Position 2884: 9.496849605999894e-06
Position 964: 9.311442064549647e-06
Position 1698: 7.975385088486822e-06
Position 2208: 7.872899190328977e-06
Position 461: 7.84660857213115e-06
Position 8986: 7.56912234913303e-06
Position 710: 7.364932086999457e-06
Position 3583: 6.7186877031321275e-06
Position 1237: 6.032653878424274e-06
Position 3924: 5.790921082376687e-06
Position 2910: 5.675820703884828e-06
Position 1151: 5.009625753507126e-06
Position 256: 4.9184526732272735e-06
Position 8518: 4.8539914679472735e-06
Position 948: 4.548168623415692e-06
Position 2137: 4.126011597586487e-06
Position 2096: 4.114301110296521e-06
Position 3718: 3.705520750571825e-06
Position 769: 3.197935210657409e-06
Position 2677: 3.0751090480705928e-06
Position 150: 2.94592177330865e-06
Position 1050: 2.8886415099397893e-06
Position 3522: 1.8016905006785402e-06
Position 210: 1.6601763047086835e-06
Position 5221: 1.543793965135883e-06
Position 625: 1.5146814128855175e-06
Position 928: 1.3408623605176263e-06
Position 1968: 1.3194639358158168e-06
Position 408: 1.3142424379883243e-06
Position 1984: 1.2698587825495796e-06
Position 3489: 1.1325747147429529e-06
Position 744: 1.0414188328869638e-06
Position 2535: 9.237769011891388e-07
Position 627: 6.601992042984846e-07
Position 943: 5.841344392911411e-07
Position 1952: 4.978042382374403e-07
Position 2772: 3.8567570458714193e-07
Position 346: 3.475889682414774e-07
Position 781: 3.3064306860155837e-07
Position 340: 3.1948517785618136e-07
Position 3278: 3.019254226649837e-07
Position 2365: 2.2088876369897368e-07
Position 126: 1.939859758656313e-07
Position 1861: 1.8956961263975466e-07
Position 2954: 1.5226243003082712e-07
Position 546: 7.898091702413299e-08
Position 2107: 1.0710540769660542e-08
Position 717: 3.6684635498711326e-09
Position 79: 1.3322370611987413e-09
Position 951: 1.1470494244417624e-09
Position 110: 9.481843323835097e-10
Position 72: 6.148651614012335e-10
Position 966: 2.2577492594880995e-10
Position 961: 4.818595173523788e-11
Position 757: 4.2251563213341596e-11
Position 751: 3.804366102179045e-11
Position 123: 2.9037858989177733e-11
Position 86: 1.0009874330552497e-11
Position 82: 4.508041361501419e-12
Position 2328: 1.997609328000397e-12
