Gene = SDHAF3
Position 2163: 0.0002208912933591061
Position 1456: 0.00021003227867402328
Position 771: 0.00014219264085999292
Position 669: 0.0001271092659786375
Position 502: 0.0001259851111118245
Position 3142: 0.00010530461510962244
Position 3951: 9.940836781982418e-05
Position 5754: 9.60037282596796e-05
Position 1074: 9.490075324054551e-05
Position 5588: 9.472982539399306e-05
Position 5616: 7.817730995584847e-05
Position 5715: 6.86604993390943e-05
Position 750: 6.48569329804057e-05
Position 2655: 6.226615939101214e-05
Position 3284: 6.057617502217582e-05
Position 2409: 5.873675046213433e-05
Position 441: 5.5152909854645886e-05
Position 2093: 5.1220096075418814e-05
Position 2972: 4.7062334693751065e-05
Position 505: 3.5133441082484967e-05
Position 1783: 3.2982343996041827e-05
Position 2109: 2.911768798424037e-05
Position 525: 2.884908515481334e-05
Position 315: 2.8774416749385418e-05
Position 3026: 2.6633364173814677e-05
Position 720: 2.5432833627215807e-05
Position 672: 2.2823276755882912e-05
Position 3047: 1.8795852044597216e-05
Position 2894: 1.8665567056831607e-05
Position 1398: 1.7283348164534004e-05
Position 2592: 1.7257588676657938e-05
Position 1536: 1.6723828527795924e-05
Position 568: 1.5693480207950177e-05
Position 528: 1.4728511203893407e-05
Position 3484: 1.2233982967185222e-05
Position 1370: 9.812412577146511e-06
Position 905: 7.7441689464735e-06
Position 1019: 7.744029554975992e-06
Position 2136: 5.790596616807137e-06
Position 920: 4.474338466452654e-06
Position 354: 3.8124409453985624e-06
Position 942: 3.711696365129556e-06
Position 1232: 3.235113396350935e-06
Position 3593: 2.689254723882157e-06
Position 601: 2.633229823863834e-06
Position 1158: 2.574265852175665e-06
Position 1077: 2.433592260719535e-06
Position 1632: 2.277467114662406e-06
Position 1021: 2.2634315057989486e-06
Position 800: 2.0125988782866164e-06
Position 298: 1.5212061925944682e-06
Position 570: 1.4966442099436847e-06
Position 366: 1.4465301177116637e-06
Position 734: 1.3760637413022346e-06
Position 1003: 1.3710250589053397e-06
Position 1175: 1.188509656906205e-06
Position 383: 8.684681533071723e-07
Position 804: 6.952215063450796e-07
Position 387: 6.579895001516182e-07
Position 320: 5.5442645805594e-07
Position 581: 5.096437373496476e-07
Position 1684: 4.831920158096722e-07
Position 731: 3.752030124300581e-07
Position 779: 3.24521944306629e-07
Position 536: 2.5653689350997757e-07
Position 331: 2.1793419732792592e-07
Position 1403: 1.0301171669610396e-07
Position 341: 7.850778666383159e-08
Position 214: 5.4896018373126414e-08
Position 151: 4.3316467580979226e-08
Position 1286: 3.7430412024445024e-08
Position 176: 2.820745639458186e-08
Position 971: 1.936226579404592e-08
Position 389: 1.691706018304051e-08
Position 123: 8.860142448193128e-09
Position 179: 6.507269288329511e-09
Position 583: 6.016841787827968e-09
Position 162: 4.707007091523167e-09
Position 189: 3.3432180708758745e-09
Position 1299: 8.79716425285889e-10
Position 223: 6.347416207487893e-10
Position 96: 6.116180875441851e-10
Position 104: 3.4689161820205936e-10
Position 198: 3.256090404852881e-10
Position 233: 1.4900565594519852e-10
Position 679: 1.3622571466308693e-10
Position 633: 1.2992510707146069e-10
Position 219: 5.819737475394089e-11
Position 77: 5.3821974557529966e-11
Position 221: 4.207556157041344e-11
Position 109: 3.2947849411089745e-11
Position 613: 1.4456272758351677e-11
Position 73: 1.1673022293719064e-11
Position 596: 1.0944891969949989e-11
Position 84: 9.736370361345585e-12
Position 334: 2.8955298680536864e-12
Position 113: 1.787576938303362e-12
Position 235: 1.1452910985368327e-12
Position 106: 2.964461632056967e-13
