Gene = FAIM
Position 115: 1.1438580348302937e-08
Position 40: 8.084978280607578e-09
Position 486: 6.995977116136754e-09
Position 256: 4.837639382602636e-09
Position 23: 4.234114325676417e-09
Position 674: 3.74530545584627e-09
Position 300: 1.5512989637819983e-09
Position 1299: 4.194922391633619e-10
Position 1282: 3.1024382020774456e-10
Position 562: 2.1167785902221797e-10
Position 809: 2.0860048759842967e-10
Position 192: 1.1913640884094098e-10
Position 433: 9.69335722379128e-14
Position 518: 4.12361822462816e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 13336: 0.9810405367379889
Position 20255: 0.9045902316563275
Position 24078: 0.7861984869930453
Position 12555: 0.776961636465365
Position 23469: 0.5434694521835772
Position 20046: 0.47103666285672063
Position 10782: 0.3473210339556503
Position 20383: 0.2891711912003764
Position 12567: 0.15531459355199717
Position 6566: 0.15283303866327566
Position 20087: 0.13571678607422916
Position 23506: 0.12691950719397577
Position 20736: 0.10194253702701904
Position 20026: 0.09037401383098063
Position 23521: 0.07198545684921275
Position 1344: 0.05888389808349978
Position 19316: 0.04824131620431374
Position 22639: 0.046329951579750075
Position 20470: 0.04267794513995274
Position 20220: 0.03276713195846117
Position 14905: 0.032610745350623395
Position 22924: 0.030477022579521337
Position 15412: 0.029458619849510013
Position 1440: 0.02497690873478481
Position 6423: 0.022650596641516394
Position 985: 0.02174995953089597
Position 14535: 0.021399208935116296
Position 6348: 0.02125253209736479
Position 14938: 0.019649903307819284
Position 15468: 0.018691306093514732
Position 20762: 0.01643526212183423
Position 23853: 0.014705954801373657
Position 20450: 0.013673990587401612
Position 2045: 0.013585257852988817
Position 20427: 0.013367904019807267
Position 16901: 0.012761103833808966
Position 23818: 0.012713707402376428
Position 22458: 0.012607819010027855
Position 21404: 0.012429125434250616
Position 18946: 0.011872241528927125
Position 1455: 0.010973730916889114
Position 18675: 0.010107447604909425
Position 20617: 0.00941906099347173
Position 20403: 0.009154600290924608
Position 1422: 0.007339548888056213
Position 5632: 0.006807815280335454
Position 1179: 0.006774834442562647
Position 1515: 0.006762257664766089
Position 21029: 0.006412060823720305
Position 10479: 0.005974196777679203
Position 18805: 0.005820507017763812
Position 2126: 0.005496366341368679
Position 1995: 0.005164132534599096
Position 22673: 0.00504259985324587
Position 24443: 0.004953171613411128
Position 24344: 0.00454281985141401
Position 23659: 0.004480788723993218
Position 20556: 0.004267047915466304
Position 24144: 0.0041462439186204314
Position 15197: 0.004105347270586494
Position 22416: 0.003909861901524365
Position 876: 0.0038682462565431674
Position 24026: 0.0037611180092377667
Position 12952: 0.0032061396351566076
Position 23650: 0.0031369286311637985
Position 18865: 0.0031280547991722053
Position 21331: 0.003124688198578034
Position 1104: 0.003107269550888753
Position 813: 0.003055842138218015
Position 23912: 0.0029639400028239633
Position 2071: 0.002880544165093591
Position 7191: 0.002465354408842976
Position 19172: 0.0023303115048367213
Position 22811: 0.0022621888323798435
Position 22936: 0.00213879886091713
Position 15532: 0.0020382910771255453
Position 22688: 0.0019879937794511546
Position 21435: 0.0019603619507289984
Position 21243: 0.001925898320696331
Position 23999: 0.001912614587755757
Position 182: 0.0018229828386485097
Position 23861: 0.0017459756319273244
Position 20689: 0.0017192780428929519
Position 22837: 0.001634386742399879
Position 21336: 0.0016235393150969403
Position 22998: 0.001583712978677199
Position 22716: 0.001576247387262327
Position 14873: 0.001532033571727195
Position 24367: 0.0014569980765778315
Position 14555: 0.0014240672364856206
Position 989: 0.001289908316233654
Position 17920: 0.0012339454271572145
Position 21407: 0.0012225740293966383
Position 1021: 0.00121129211669132
Position 23212: 0.0011722541835683434
Position 15380: 0.0011611082408372578
Position 24492: 0.0011385628766655705
Position 2368: 0.0011323699201193404
Position 13588: 0.0011217065632383254
Position 658: 0.0011191030192497114
Position 1017: 0.001031424810006547
Position 4208: 0.001030462989950176
Position 20774: 0.0009644767384495379
Position 15696: 0.0009415779760518625
Position 1942: 0.0009322062020760658
Position 968: 0.0008577179667146585
Position 14394: 0.0008505035854634147
Position 24203: 0.000837165891862669
Position 23268: 0.0008247257764224506
Position 14702: 0.0008235255424176739
Position 23484: 0.0007985904482292175
Position 9148: 0.0007899743157014519
Position 1556: 0.0007560798508554381
Position 17972: 0.0007495361872806022
Position 21901: 0.000740777024249841
Position 3270: 0.0006846599216565649
Position 17985: 0.0006705718400024082
Position 23703: 0.0006597554799554946
Position 20514: 0.0006595424591481972
Position 1056: 0.0006422438006227742
Position 23959: 0.0006393745603182501
Position 21369: 0.0005913746140889565
Position 20803: 0.0005523670798111902
Position 1043: 0.0005490279460833146
Position 1472: 0.0005419786107057021
Position 21308: 0.0005402091206891461
Position 18200: 0.000538297246789048
Position 14531: 0.0005140184845375121
Position 316: 0.0005040238520490787
Position 14473: 0.0004933739286758134
Position 1752: 0.0004907500640655481
Position 1075: 0.00048766124555492293
Position 20235: 0.00048272456671679987
Position 13640: 0.0004069834745883614
Position 4134: 0.000401181873819697
Position 21755: 0.00039078825450642563
Position 13370: 0.00035769117598262717
Position 22649: 0.000354022827242022
Position 21946: 0.0003538319526613984
Position 1263: 0.00034017658749697807
Position 2058: 0.00033810778009074393
Position 4187: 0.0003228742723326113
Position 337: 0.00029712629170797824
Position 1351: 0.0002888183332010143
Position 912: 0.00028531816367402194
Position 20905: 0.0002795767661986834
Position 15659: 0.0002660865229369491
Position 1299: 0.00023390520637518952
Position 20261: 0.00020039578871245613
Position 5660: 0.00020015882335991768
Position 23038: 0.00018152533773593504
Position 13340: 0.00018097727581911036
Position 21808: 0.0001790260170763285
Position 1534: 0.00017715365396319538
Position 3153: 0.00017544157974390686
Position 15200: 0.00017541473198216993
Position 919: 0.00017312848479656283
Position 20385: 0.00015382212434483073
Position 24245: 0.0001397515994393846
Position 578: 0.0001361612371519707
Position 24395: 0.0001123779042487061
Position 502: 9.647395489648501e-05
Position 20996: 8.900151947431404e-05
Position 7102: 7.574589641025581e-05
Position 20800: 6.103578616393774e-05
Position 20855: 4.8683486038751484e-05
Position 4350: 4.6760934099256806e-05
Position 21199: 4.6423937575095834e-05
Position 20821: 4.235379112787358e-05
Position 3427: 4.042281240554112e-05
Position 3294: 3.7269792700882045e-05
Position 617: 3.444119231531763e-05
Position 1193: 2.789846529706143e-05
Position 1653: 2.7528862605473218e-05
Position 1491: 2.7177320684968537e-05
Position 378: 2.6587563284389016e-05
Position 1776: 2.1097226199549507e-05
Position 2191: 1.5986949887472545e-05
Position 13286: 1.0850440404356962e-05
Position 13653: 8.08903946023506e-06
Position 20435: 7.326098509336975e-06
Position 13702: 7.069409490626754e-06
Position 14728: 6.697976418739692e-06
Position 14708: 6.577949021884578e-06
Position 14795: 4.752067250888907e-06
Position 14771: 4.089707176090078e-06
Position 23364: 3.9458385714989835e-06
Position 535: 2.6812767297810756e-06
Position 1000: 1.8263269689623355e-06
Position 894: 1.7947611086014418e-06
Position 15777: 1.7142846965980663e-06
Position 2749: 1.3886964997060704e-06
Position 1160: 7.200771738204716e-07
Position 1199: 6.612210721261188e-07
Position 13939: 6.217339158934367e-07
Position 444: 5.158086637996645e-07
Position 1503: 4.673901035369385e-07
Position 1460: 4.665062278577223e-07
Position 1392: 4.3885398790172915e-07
Position 273: 4.151346152061734e-07
Position 1527: 4.1307225332064713e-07
Position 902: 3.8652107811125544e-07
Position 580: 3.539091062159183e-07
Position 14074: 3.3040595913481626e-07
Position 674: 2.990814245013668e-07
Position 3684: 2.71227700885555e-07
Position 932: 2.5097206898076443e-07
Position 1383: 2.11236854154449e-07
Position 20825: 2.0601678036752612e-07
Position 1355: 1.8396941588676898e-07
Position 2292: 1.718997505565733e-07
Position 2663: 1.6962027729366688e-07
Position 1134: 1.4390180988030642e-07
Position 2575: 1.3277562319244743e-07
Position 288: 1.2033794470673312e-07
Position 640: 7.816915157776675e-08
Position 1922: 5.7255342235601594e-08
Position 1918: 5.633011153607844e-08
Position 1080: 5.313220644824675e-08
Position 1108: 4.074069405972099e-08
Position 944: 3.204891895399939e-08
Position 2307: 2.881180399639781e-08
Position 3103: 2.2214235770949985e-08
Position 1282: 2.1052480056656148e-08
Position 300: 1.7405041425185832e-08
Position 2323: 1.2672304324987108e-08
Position 1756: 1.0978643965828071e-08
Position 448: 1.0921027782559806e-08
Position 585: 5.219981859956478e-09
Position 413: 4.968811919161023e-09
Position 600: 3.72928446538558e-09
Position 539: 2.2665361126572596e-09
Position 384: 1.7344633101121027e-09
Position 543: 7.343102070332894e-10
Position 1111: 4.551583185498243e-10
Position 1214: 4.198254940231043e-10
Position 556: 1.956694689856084e-10
Position 20651: 1.2033794833275911e-11
Position 559: 8.820195547969531e-13
