Gene = COQ4
Position 4793: 0.0003680135442337126
Position 11168: 0.0003457782863592369
Position 2624: 0.0003353396637773445
Position 7425: 0.0003255188967389322
Position 5926: 0.00030431407444036547
Position 5415: 0.00028775259527047436
Position 2618: 0.00027615695892703056
Position 861: 0.0002743246047940493
Position 379: 0.0002658972938592982
Position 983: 0.00026554660535202986
Position 3246: 0.0002538667256678055
Position 2830: 0.00025290186177746106
Position 5249: 0.00022928628431224805
Position 880: 0.0002235951389678723
Position 209: 0.00021547909133298932
Position 3285: 0.00021437536703095727
Position 4627: 0.00021321936293190567
Position 5587: 0.00018705065833961301
Position 6151: 0.0001846477401416352
Position 5649: 0.0001814941029407908
Position 3127: 0.00017814682768072443
Position 7182: 0.00017804186249224314
Position 5327: 0.00017249526293418248
Position 2934: 0.00017142243624359215
Position 183: 0.00016584149152845223
Position 10489: 0.00016131185134069285
Position 11406: 0.00015815659961558
Position 1442: 0.0001521686961583206
Position 7275: 0.0001476499636798629
Position 4842: 0.0001459681519677468
Position 2653: 0.0001412275164801892
Position 419: 0.0001385772206991146
Position 557: 0.00013349243378468824
Position 4660: 0.00011909488252113918
Position 1799: 0.00011396307632931343
Position 1706: 0.00010654933158686665
Position 120: 0.00010539700080290553
Position 1193: 0.00010119329884569379
Position 681: 8.922363995644677e-05
Position 1720: 8.43265850466779e-05
Position 3803: 8.137958493792337e-05
Position 11164: 8.115448945503557e-05
Position 8002: 7.676187103100178e-05
Position 6044: 7.473758511305622e-05
Position 2498: 7.214542676557707e-05
Position 2407: 7.133244240673152e-05
Position 10838: 6.857006754578941e-05
Position 2388: 6.243967687433336e-05
Position 4532: 5.85557295460399e-05
Position 2029: 5.7780263365500306e-05
Position 11255: 5.595216440564514e-05
Position 1046: 5.439772397791974e-05
Position 10752: 5.2483766572895065e-05
Position 1222: 5.017172664137255e-05
Position 1969: 4.864544778332682e-05
Position 9793: 4.774131329874728e-05
Position 1653: 4.7571221090779815e-05
Position 7511: 4.561695352407751e-05
Position 2255: 4.558636289743352e-05
Position 4258: 4.353274156779921e-05
Position 1138: 3.917869415840189e-05
Position 933: 3.529194061177334e-05
Position 11430: 3.153434187679627e-05
Position 1056: 3.146633329263666e-05
Position 1268: 2.986478483647275e-05
Position 2288: 2.8730330489907143e-05
Position 9881: 2.725745259133778e-05
Position 1312: 2.594220211393251e-05
Position 6885: 2.4911399710729253e-05
Position 4234: 2.436524761367278e-05
Position 3465: 2.4326739250702483e-05
Position 1775: 2.4078271519002684e-05
Position 1542: 2.3188899565316922e-05
Position 2046: 2.289489857973676e-05
Position 7015: 2.273637348889907e-05
Position 9878: 2.2584673400263105e-05
Position 5826: 2.1217044342913646e-05
Position 222: 1.9934250321071223e-05
Position 1066: 1.8942759649947773e-05
Position 3077: 1.8808527783076842e-05
Position 5563: 1.8724487207198355e-05
Position 6118: 1.713404424460582e-05
Position 3935: 1.66760046388598e-05
Position 501: 1.6074407359295366e-05
Position 2132: 1.604735068503065e-05
Position 4422: 1.5812394818557117e-05
Position 3114: 1.5324485030013767e-05
Position 686: 1.4875491776853141e-05
Position 901: 1.4375354506384111e-05
Position 4489: 1.3968003979233104e-05
Position 889: 1.318184347398639e-05
Position 2636: 1.2547387380945234e-05
Position 4090: 1.1563608074673334e-05
Position 8860: 1.1464348603177392e-05
Position 3477: 1.0094662671800131e-05
Position 3735: 9.92128310318298e-06
Position 392: 9.765365968273956e-06
Position 3951: 9.627534460813989e-06
Position 1106: 9.554619612474874e-06
Position 7950: 9.492169303654856e-06
Position 824: 9.061092294997723e-06
Position 5460: 9.050505752023348e-06
Position 5463: 8.979925758128705e-06
Position 2184: 8.285472313126843e-06
Position 6210: 8.084687193314782e-06
Position 5472: 7.718790295329493e-06
Position 7902: 7.563943909274377e-06
Position 1996: 7.373503907066959e-06
Position 1474: 7.164206604217142e-06
Position 1864: 6.90723752646603e-06
Position 4761: 6.59200727333852e-06
Position 7586: 6.034785643820941e-06
Position 7508: 5.722981540924289e-06
Position 1624: 4.722968124740464e-06
Position 4093: 4.6237905086914105e-06
Position 6728: 4.312881069729239e-06
Position 950: 4.082989660421964e-06
Position 1330: 3.922252879296969e-06
Position 4465: 3.6542954821656502e-06
Position 6081: 3.449920837155936e-06
Position 3718: 3.2926681070696175e-06
Position 4878: 2.4158697765698974e-06
Position 2661: 1.9506241348657482e-06
Position 3722: 1.8063141627732073e-06
Position 5144: 1.7243232198908426e-06
Position 4394: 1.6130385892557999e-06
Position 2568: 1.5718820031040544e-06
Position 3291: 1.555318500212498e-06
Position 4299: 1.520835400001897e-06
Position 4343: 1.4662272528993762e-06
Position 4025: 1.422351730710399e-06
Position 4448: 1.3542751061726802e-06
Position 2471: 1.3075231271563198e-06
Position 4397: 1.1663410882333406e-06
Position 4693: 9.923038906948945e-07
Position 3099: 8.640619904658515e-07
Position 3375: 7.577848721869802e-07
Position 2538: 6.840118010737748e-07
Position 240: 5.9940267283077e-07
Position 2404: 5.045871920640339e-07
Position 3357: 2.7584209521709284e-07
Position 847: 2.642896974529425e-07
Position 944: 1.607669911371897e-07
Position 2310: 1.6067761822535086e-07
Position 127: 1.5459862889203983e-07
Position 3424: 1.4982973857390798e-07
Position 3005: 1.467663348241356e-07
Position 2115: 1.3571914824973489e-07
Position 995: 1.3441727592643117e-07
Position 3455: 1.3112188195788332e-07
Position 799: 1.2552697376179675e-07
Position 3426: 1.0074752904556547e-07
Position 871: 7.89195982434998e-08
Position 1627: 7.009753643207488e-08
Position 3419: 6.495157994371286e-08
Position 2504: 5.888632289407261e-08
Position 2478: 5.493928948227534e-08
Position 131: 4.376747689577967e-08
Position 1096: 3.814824096798797e-08
Position 2427: 2.9293324637300757e-08
Position 616: 2.7891471065122294e-08
Position 427: 2.2519828311755685e-08
Position 397: 1.981745554873649e-08
Position 2352: 1.9781379124188204e-08
Position 3676: 4.052699045195571e-09
Position 803: 2.0767401800375705e-09
Position 430: 1.967216280075537e-09
Position 1319: 1.9532541884179533e-09
Position 1380: 1.8475521684167668e-09
Position 436: 1.8257480394387978e-09
Position 1203: 1.2679672978237348e-09
Position 1338: 3.7564056433194044e-10
Position 3671: 3.2884542305240914e-10
Position 653: 3.2384674063933306e-11
Position 85: 2.5371603840025383e-11
Position 100: 3.1347091126011275e-13
Position 98: 9.111891653466064e-14
