Gene = RP11-544M22.13
Position 1231: 6.235945142947979e-06
Position 1451: 4.55943053005233e-06
Position 588: 3.696592621493923e-06
Position 1087: 3.1513973305071066e-06
Position 698: 1.5722396984499193e-06
Position 222: 1.3691962974549852e-06
Position 1353: 1.095077692338694e-06
Position 760: 9.976180170179186e-07
Position 298: 4.791566281041707e-07
Position 1044: 1.545783307644165e-07
Position 2366: 1.3243642301854206e-07
Position 1275: 8.36767275340835e-08
Position 169: 3.595466204085758e-08
Position 728: 2.1110404399035357e-08
Position 152: 8.828122249679906e-09
Position 253: 7.235964771962736e-09
Position 119: 5.4211844061945375e-09
Position 773: 2.1539615933928772e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.8329866106614212
Position 17831: 0.630655916618331
Position 788: 0.5637373466329973
Position 868: 0.3542270964474026
Position 22149: 0.3466860618367372
Position 18009: 0.2976422012428026
Position 1117: 0.2413473318754616
Position 21185: 0.11515391009091097
Position 309: 0.09528609408986391
Position 19357: 0.04952715259082227
Position 18103: 0.04674416347426408
Position 18170: 0.04393220597529472
Position 975: 0.04062917428804022
Position 14767: 0.03091168192577806
Position 6025: 0.020426878294520136
Position 249: 0.01883494373489146
Position 18199: 0.01681862989058123
Position 17000: 0.015841030008498964
Position 13596: 0.01427104995636046
Position 9436: 0.012671156825569223
Position 1424: 0.011227120508180288
Position 13925: 0.00967199826692076
Position 16116: 0.008114142430421146
Position 232: 0.007203079012189093
Position 1561: 0.006093915202422935
Position 14167: 0.0041956682185740266
Position 14219: 0.004046082037851408
Position 804: 0.0037434657756189654
Position 4923: 0.003607373465105084
Position 7852: 0.0032483863134128805
Position 13965: 0.0030460585608281052
Position 7033: 0.0028666503293865073
Position 915: 0.0028542122075964566
Position 2904: 0.0026874841040913345
Position 13165: 0.0024850188561992663
Position 1370: 0.0024287528231325094
Position 8890: 0.0023737565915520984
Position 4521: 0.002360749785347748
Position 936: 0.0020790152941114054
Position 6281: 0.002070102648057295
Position 1886: 0.0020100011987553264
Position 2652: 0.001800811220205153
Position 894: 0.001445289717157025
Position 7255: 0.001406770402077615
Position 1626: 0.001320865165152462
Position 13200: 0.0012914982357343516
Position 3177: 0.0011711823413722876
Position 1403: 0.0010258360074776398
Position 5698: 0.0009209675889452033
Position 5285: 0.0008344881815625178
Position 199: 0.0007187107822259696
Position 689: 0.0006668535859662106
Position 810: 0.0006617792949049486
Position 4011: 0.0006484484874427755
Position 540: 0.0006305529328587182
Position 4500: 0.0005647069303061852
Position 795: 0.0005535917872368238
Position 9280: 0.0005460850346192518
Position 4337: 0.0005413056767038138
Position 9207: 0.0005158269968695364
Position 4370: 0.0005153594656017913
Position 4147: 0.0005023166870220351
Position 588: 0.0004932561076712802
Position 3529: 0.00048784985953094094
Position 2879: 0.0004774806632522184
Position 9247: 0.00047360055268811366
Position 9552: 0.00044349337192407817
Position 1448: 0.0004268025618141982
Position 1338: 0.0003685378011048579
Position 3784: 0.0003473241060793344
Position 9397: 0.0003232372620704275
Position 2772: 0.0002901468499178308
Position 3065: 0.00028267053064244335
Position 5788: 0.00024932544676324446
Position 524: 0.0002288835472830626
Position 4660: 0.00019725188815807938
Position 4711: 0.0001829445234232391
Position 2259: 0.0001710756253378165
Position 3972: 0.00016466276857851525
Position 8612: 0.00016320747497321184
Position 2669: 0.000157899328080004
Position 1816: 0.00013985148267657837
Position 1270: 0.00013693586938479137
Position 1651: 0.0001310707053335125
Position 1630: 0.00012392760561241874
Position 3150: 0.00012361941953634758
Position 8318: 0.0001206536853819312
Position 6609: 0.00010915197686930744
Position 7057: 0.00010617838002322549
Position 7416: 0.00010458929390769001
Position 6459: 0.00010197593625074723
Position 824: 0.00010156670517133904
Position 7192: 0.00010071978623192796
Position 7316: 0.00010035503876135616
Position 6050: 8.950363726227389e-05
Position 6193: 7.930007812680035e-05
Position 5785: 7.14229135994051e-05
Position 2267: 6.539602447857959e-05
Position 6047: 6.512299242164498e-05
Position 5993: 5.49056922909446e-05
Position 1382: 5.422262827304167e-05
Position 6178: 5.350935900745769e-05
Position 472: 4.765969484266347e-05
Position 2048: 4.30909227698186e-05
Position 4686: 4.074528164293061e-05
Position 3732: 4.057285048956155e-05
Position 1882: 3.677233201416494e-05
Position 3483: 3.6638545272699264e-05
Position 3509: 3.038429851037193e-05
Position 3588: 2.8621213965176173e-05
Position 531: 2.6144722937474654e-05
Position 3924: 2.5603247838455337e-05
Position 2231: 2.5109477827245473e-05
Position 2760: 2.3678234093889627e-05
Position 3549: 2.2080916197524385e-05
Position 2707: 2.1203137745402968e-05
Position 1633: 1.690779801914962e-05
Position 2712: 1.6707234403152695e-05
Position 3089: 1.4695846398826398e-05
Position 2051: 1.3027332153848758e-05
Position 3358: 1.2812669825971062e-05
Position 1091: 1.2319687916703094e-05
Position 3518: 1.2172382803051737e-05
Position 1857: 1.1711467590043283e-05
Position 1980: 1.1536857275250987e-05
Position 2603: 1.1360397868308779e-05
Position 1227: 1.1180574501167699e-05
Position 187: 1.1084333679691231e-05
Position 933: 1.040520874043537e-05
Position 2841: 1.0321304410302688e-05
Position 1906: 1.0281878512285266e-05
Position 900: 1.0101739472056998e-05
Position 904: 9.629270918736052e-06
Position 1451: 9.265128671266835e-06
Position 1656: 8.772943302389105e-06
Position 942: 8.626377404944068e-06
Position 2168: 7.661669062106414e-06
Position 996: 7.092537209079416e-06
Position 544: 7.030967910467085e-06
Position 353: 6.980159357961917e-06
Position 984: 6.422031307961481e-06
Position 399: 4.13250417629768e-06
Position 147: 3.89358246416372e-06
Position 360: 3.4085407462196287e-06
Position 882: 3.0138018772265654e-06
Position 375: 2.5274481137741124e-06
Position 753: 2.3710652553155133e-06
Position 1005: 1.916234789686651e-06
Position 520: 1.8964549563228477e-06
Position 694: 1.864592784987334e-06
Position 876: 1.8370223530599374e-06
Position 350: 1.691465152355065e-06
Position 1636: 1.192789912821872e-06
Position 204: 1.1092168561597494e-06
Position 715: 9.72755875414765e-07
Position 597: 9.632688869622268e-07
Position 594: 9.450652325886554e-07
Position 160: 6.933126819504804e-07
Position 662: 5.076458385172306e-07
Position 1738: 4.145165430249303e-07
Position 1016: 2.514682356413984e-07
Position 601: 2.346945297065018e-07
Position 1353: 2.0050098988987417e-07
Position 1314: 1.6305857498668234e-07
Position 1485: 1.5859412598345303e-07
Position 884: 1.5518045751328532e-07
Position 129: 1.0238232108193507e-07
Position 487: 9.482829848159038e-08
Position 949: 8.045344208228353e-08
Position 1500: 5.1044917194240684e-08
Position 1287: 4.875348559199231e-08
Position 1144: 4.367849812449586e-08
Position 142: 3.610939879708616e-08
Position 604: 3.564333736898972e-08
Position 623: 1.9717252002515914e-08
Position 431: 1.504424183934352e-08
Position 1505: 5.971995203446989e-09
Position 610: 4.798921689926657e-09
Position 628: 4.4767866641813755e-09
Position 419: 3.508447024237679e-09
Position 116: 3.4042988089968394e-09
Position 1137: 3.37563521257089e-09
Position 617: 2.460519593807151e-09
Position 442: 2.4279043490013883e-09
Position 615: 1.9198738402360112e-09
Position 445: 1.0479621134984078e-09
Position 125: 3.332063502282236e-10
Position 1054: 9.39575396779903e-11
Position 433: 8.279623845242357e-13
Position 406: 1.9105450857136317e-13
Position 408: 1.1713991644823084e-14
