Gene = HACD2
Position 167: 7.781855556581038e-10
Position 308: 4.5570570293453225e-10
Position 133: 4.5314731677378337e-10
Position 253: 3.465475744391785e-10
Position 824: 8.313266106961843e-11
Position 120: 2.7868167350043637e-11
Position 190: 3.786229810791254e-12
Position 136: 2.690042966017362e-12
Position 358: 2.4026871719980874e-12
Position 345: 9.003201776106761e-13
Position 138: 8.200445873584907e-14
Position 333: 1.3638603905243012e-14
Position 317: 1.2421448335593968e-14
Position 341: 5.275448676970706e-15
