Gene = MLH1
Position 636: 0.0004531756569238634
Position 41: 0.00043300714186098293
Position 1964: 0.00041116718245061103
Position 11314: 0.00039540917649234515
Position 1572: 0.00038283431218395927
Position 36335: 0.0003697092178814809
Position 1107: 0.0003596918627137591
Position 22691: 0.0003457748867996646
Position 2771: 0.00034517227145913613
Position 803: 0.0003340178217649105
Position 38004: 0.000288152557052394
Position 15902: 0.00028376102272480587
Position 38057: 0.00027392528744435234
Position 3552: 0.0002710162488135193
Position 21968: 0.00026272665710126063
Position 37566: 0.00024837241141586867
Position 39384: 0.0002454170780966898
Position 15482: 0.0002431802123746438
Position 430: 0.00023627183380102912
Position 36681: 0.00023362299276412805
Position 3539: 0.00021966177392687103
Position 15594: 0.00016703140413534077
Position 38890: 0.00016418253194251908
Position 547: 0.0001573338093693094
Position 39327: 0.00014795473886990238
Position 39255: 0.00014237495528328037
Position 6561: 0.0001417472289056633
Position 37659: 0.00013934533933580417
Position 19415: 0.00012673945238913148
Position 15620: 0.00012384662242734422
Position 599: 0.00011929592114380013
Position 39154: 0.00010277901218232451
Position 22708: 0.00010002181743929542
Position 39215: 9.988865194724141e-05
Position 36598: 8.699485385330149e-05
Position 234: 6.48683064497615e-05
Position 35565: 6.141235177911266e-05
Position 465: 5.973139632765997e-05
Position 175: 5.962851648114554e-05
Position 654: 5.15460155133189e-05
Position 15537: 4.7827790317635094e-05
Position 190: 4.433691192271453e-05
Position 22359: 3.746836268407353e-05
Position 1759: 3.20362170209141e-05
Position 481: 3.165315013052992e-05
Position 664: 2.197751239204694e-05
Position 258: 1.601225574330423e-05
Position 1917: 1.5637446111977887e-05
Position 13821: 1.2227716039429037e-05
Position 1098: 1.2222721478813092e-05
Position 343: 1.1637278830943757e-05
Position 19006: 1.112129720979145e-05
Position 563: 9.42425316136338e-06
Position 807: 9.313428453042568e-06
Position 218: 9.034522632202368e-06
Position 18958: 7.667659137467351e-06
Position 1936: 6.566113330139887e-06
Position 550: 6.382243886280346e-06
Position 510: 5.447790819768742e-06
Position 35908: 4.636959001414139e-06
Position 37436: 4.416719918244458e-06
Position 36630: 4.3718064120288594e-06
Position 18764: 4.288584725044878e-06
Position 15866: 2.3524679441643715e-06
Position 1850: 2.0213835377469443e-06
Position 1307: 1.826027582842854e-06
Position 3382: 1.733382411835539e-06
Position 13981: 1.4689791169373913e-06
Position 1411: 3.524759910860184e-07
Position 1072: 1.0031728265943601e-07
Position 1214: 8.946995396862292e-08
Position 1393: 8.702948836350107e-08
Position 15090: 4.9966790083394105e-08
Position 385: 2.9592747979801518e-08
Position 69: 1.2526385973419535e-08
Position 512: 1.0650694177447893e-09
Position 475: 4.4770307829673775e-10
Position 582: 4.133877201270807e-10
Position 557: 1.6490637874724784e-10
Position 225: 4.770057314972468e-11
Position 585: 3.6444843697428405e-11
Position 580: 2.6028283598557972e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 35451: 0.9998928703381814
Position 46853: 0.999455316614235
Position 13658: 0.928266079485884
Position 18678: 0.9230539154636358
Position 3286: 0.8710223856413947
Position 11068: 0.8545693505567267
Position 26977: 0.8295509072588435
Position 21099: 0.7793203750408779
Position 55571: 0.7410208533778075
Position 30533: 0.7029976043552815
Position 18487: 0.6011986211624281
Position 54186: 0.5801541582763059
Position 48935: 0.5466305671050049
Position 32304: 0.48327390414831367
Position 7622: 0.4467427413790298
Position 15440: 0.4223246021372075
Position 24173: 0.3933779548958632
Position 48848: 0.3075301643795768
Position 47608: 0.30148472976153373
Position 55184: 0.30042641714705526
Position 56283: 0.29316898349255094
Position 907: 0.2603478298163107
Position 47362: 0.2529573776134633
Position 7921: 0.24466525345547002
Position 15481: 0.2322194664258866
Position 27933: 0.23037602942431742
Position 10880: 0.2081390507900552
Position 869: 0.20329355374800365
Position 51920: 0.17696222814180967
Position 15969: 0.17616086784388285
Position 423: 0.1610621168500014
Position 38656: 0.13566788351035639
Position 56101: 0.12833029058961237
Position 20923: 0.1271923265002983
Position 20790: 0.12204725231550206
Position 51812: 0.1198660027247994
Position 27026: 0.11951490915370186
Position 55798: 0.10877813054158274
Position 15416: 0.10743967780636401
Position 504: 0.10662605134689263
Position 3823: 0.10491437743562963
Position 28942: 0.09595506769898102
Position 11248: 0.09515435229113622
Position 24267: 0.09473938644178985
Position 24417: 0.08659704762663052
Position 57153: 0.08272440243484976
Position 20614: 0.07960578674778578
Position 34725: 0.07382286343367273
Position 20947: 0.07095816255733856
Position 11448: 0.06819163835177727
Position 24135: 0.06722607445341369
Position 47415: 0.06633281681943806
Position 29128: 0.0647229255582708
Position 13612: 0.05987331875198298
Position 744: 0.05720462055919355
Position 27955: 0.05491352497283063
Position 37913: 0.054181192069704995
Position 36141: 0.0532479543496746
Position 3046: 0.05039517276682158
Position 53962: 0.04993782009429006
Position 27897: 0.04894024712995616
Position 3291: 0.04695022500497951
Position 15347: 0.044678630688419714
Position 2056: 0.041927186119101664
Position 39565: 0.04069019900464106
Position 47547: 0.03954621980241549
Position 18387: 0.038928204674758125
Position 22068: 0.03826471585534363
Position 18627: 0.03253884911776358
Position 20723: 0.0323468156091514
Position 38640: 0.0323267107093968
Position 12118: 0.03190693520718141
Position 21500: 0.030774238647667092
Position 32412: 0.030315703029298324
Position 54226: 0.02966696298622549
Position 882: 0.02957143703211683
Position 47309: 0.02819041210143374
Position 55855: 0.028182539415862625
Position 10894: 0.02747146242074053
Position 49927: 0.026834489661148875
Position 21444: 0.02596136531422743
Position 15506: 0.025867006036424917
Position 231: 0.023763144230650603
Position 22784: 0.02350421942213774
Position 3604: 0.02163674842890432
Position 54785: 0.020773477019487483
Position 13937: 0.020695456182736206
Position 57551: 0.020430585330689338
Position 52402: 0.020128415778016225
Position 29376: 0.01924727778346694
Position 957: 0.019214514205695293
Position 38437: 0.017317825679554467
Position 53780: 0.017056458400105532
Position 34452: 0.016334628892357345
Position 48992: 0.016233376880617302
Position 7651: 0.01610455208521642
Position 29150: 0.01556229851904937
Position 10927: 0.015259378436136244
Position 21076: 0.015127886253888806
Position 3873: 0.014759290800070206
Position 19602: 0.014506179822808706
Position 35838: 0.01448256778846291
Position 35874: 0.01412342046774133
Position 11230: 0.013647987175201636
Position 21137: 0.013299432398584233
Position 56071: 0.013298580928986257
Position 3643: 0.012909003842810355
Position 4088: 0.01182111738380005
Position 12105: 0.011355995752181852
Position 9449: 0.011093700916395076
Position 35890: 0.011052146320612962
Position 56994: 0.010626859233665981
Position 54832: 0.010621770998220708
Position 21302: 0.010254492953237422
Position 56477: 0.010044049224843619
Position 3455: 0.00985896528242913
Position 47991: 0.009461908929618786
Position 21376: 0.008593477854720179
Position 22924: 0.00813708867169208
Position 20668: 0.00808228695809038
Position 36172: 0.007918204214995473
Position 16043: 0.007878961828710966
Position 17604: 0.007829893126209526
Position 15400: 0.007805523930517691
Position 15460: 0.007494493236713906
Position 23816: 0.0074327161725816675
Position 13660: 0.007332920118216424
Position 15745: 0.007189729852947655
Position 56648: 0.006589187133946601
Position 23829: 0.0065241941282397535
Position 425: 0.006455030041739447
Position 56617: 0.0062723761312763965
Position 51607: 0.006203144576981581
Position 16826: 0.00591029555322928
Position 2080: 0.005650478871443575
Position 56160: 0.005416370948497061
Position 16095: 0.005272597435063582
Position 1122: 0.00510658449997659
Position 11514: 0.005072732368123123
Position 23874: 0.0048997661211828735
Position 36092: 0.00481805833421679
Position 50728: 0.004731746046658541
Position 767: 0.004379120277576821
Position 29622: 0.004295256575381138
Position 3728: 0.004176830308000906
Position 15193: 0.003920389850747707
Position 1095: 0.003890912448976401
Position 27307: 0.0038400791051564948
Position 3243: 0.0038175755014976283
Position 30338: 0.00361152390600919
Position 23793: 0.0034943963246269593
Position 15487: 0.003371023337490226
Position 3806: 0.0031905415484968264
Position 35809: 0.0031592302098013814
Position 643: 0.0029816153093287913
Position 16117: 0.002924284605564295
Position 21967: 0.002918907815949901
Position 18346: 0.002818814143052603
Position 36026: 0.0027335562391600106
Position 56298: 0.0026852217793281665
Position 36204: 0.0025673771018902497
Position 12211: 0.0024317522177145336
Position 18438: 0.002414320333055423
Position 921: 0.0022744440337729983
Position 7883: 0.0022644664168867245
Position 18594: 0.002091954865278575
Position 4119: 0.002051471612227783
Position 21082: 0.0020027131416726443
Position 21841: 0.0019979861735083134
Position 52034: 0.0019855676310216305
Position 4091: 0.0019759622336909606
Position 1497: 0.0019515980408900237
Position 56259: 0.0019006964189718575
Position 19761: 0.0017972715907666418
Position 928: 0.0017811809910655012
Position 52743: 0.001765369980086845
Position 14451: 0.0017625873997255482
Position 22113: 0.0016686334387744546
Position 17064: 0.001667979409668268
Position 11201: 0.0016059082774151892
Position 10732: 0.001605674848020236
Position 49923: 0.0015943960835354126
Position 17038: 0.0015899077543269882
Position 816: 0.0015195093358669623
Position 4262: 0.0014603655948534455
Position 22608: 0.0013879075594869057
Position 2217: 0.0013875014889601486
Position 15351: 0.0013589844008322063
Position 21989: 0.0013467432825466433
Position 15971: 0.0012482225000038695
Position 4204: 0.0012468170866543598
Position 53224: 0.001239194285991855
Position 13196: 0.001224909059561977
Position 1192: 0.0012169183736388616
Position 17650: 0.0011655874822155301
Position 19598: 0.0011514465012909532
Position 14298: 0.0011190985887226362
Position 2515: 0.0011146889838903004
Position 16099: 0.0011128613970642705
Position 8015: 0.0011103556010371293
Position 16847: 0.0010900923112579937
Position 31206: 0.001062152918969102
Position 3647: 0.001024639846264934
Position 19764: 0.0010125375073114949
Position 2220: 0.0009201909367165831
Position 22010: 0.0008360736836581792
Position 38531: 0.0007292884809283631
Position 36521: 0.0007250182937503667
Position 28263: 0.0007011789099144577
Position 38370: 0.0006991881514259899
Position 15937: 0.0006900062574563283
Position 16169: 0.0006801813362042397
Position 16027: 0.0006724107019063242
Position 18612: 0.0006574319112916269
Position 2536: 0.0006399731924816668
Position 456: 0.0006129127770235504
Position 13846: 0.0006070305908952124
Position 19622: 0.0006007568714134569
Position 16897: 0.0005714730238259516
Position 14148: 0.000546965441216497
Position 15227: 0.0005446054519251308
Position 11581: 0.0005389377718400069
Position 50753: 0.0005273804544379184
Position 53965: 0.0005189587698271282
Position 810: 0.0005113175255813262
Position 16053: 0.0005072869974554508
Position 39084: 0.0004893653155717548
Position 1849: 0.00048413734485211636
Position 187: 0.0004733994853661206
Position 53885: 0.00046573113156802193
Position 17013: 0.00045086433086871197
Position 48057: 0.00041589444519103593
Position 49082: 0.0004158649773826718
Position 49947: 0.00040878740850132166
Position 3048: 0.0003905519281904556
Position 1076: 0.00037202247741867877
Position 37412: 0.0003656779728530116
Position 2726: 0.0003609901474100798
Position 49110: 0.0003524731822833756
Position 36913: 0.00033779108701716706
Position 22627: 0.0003362145634295502
Position 15986: 0.00033034916514240964
Position 22878: 0.0003063472735594573
Position 52874: 0.00029208357056050417
Position 37868: 0.0002890259700972188
Position 39165: 0.0002885359620096075
Position 21387: 0.00027930334750175573
Position 52826: 0.00027384194591493225
Position 18682: 0.00025891389731926793
Position 2271: 0.00025689818457236773
Position 52398: 0.00025419167710660285
Position 2137: 0.0002540381044537247
Position 16069: 0.00022200617248014037
Position 18573: 0.00020624191131218058
Position 535: 0.00020337923574369508
Position 1571: 0.0001985770817139717
Position 49221: 0.00019257468159843046
Position 3327: 0.00018512103683777513
Position 1521: 0.0001779059671516507
Position 702: 0.00016375968267383578
Position 258: 0.00015103923600204113
Position 38382: 0.0001476160259293129
Position 6442: 0.0001417472289056633
Position 24070: 0.00013951033602712667
Position 14181: 0.0001394778754653546
Position 2908: 0.0001365533531543412
Position 2754: 0.00012646429372301213
Position 984: 0.00012418004790940593
Position 435: 0.00011858308825116573
Position 37059: 0.000112756425521493
Position 3854: 0.00011222632622199085
Position 36050: 0.00011007153163406656
Position 1043: 0.00010643557642905554
Position 481: 0.00010483724998612243
Position 16188: 9.05883553566483e-05
Position 36976: 8.869721684979105e-05
Position 27495: 8.290818674817316e-05
Position 49702: 7.990311321698942e-05
Position 36704: 7.648412286414659e-05
Position 2111: 7.548437564676357e-05
Position 3839: 7.337536360782184e-05
Position 1009: 6.890118968822927e-05
Position 14308: 6.391925895333485e-05
Position 3139: 6.001334065775606e-05
Position 19326: 5.884655380706859e-05
Position 3544: 5.78034401144556e-05
Position 27469: 5.7516690424739986e-05
Position 36933: 5.6832651135678105e-05
Position 1214: 5.652033167458731e-05
Position 3883: 5.275094472523659e-05
Position 545: 5.1715333861761556e-05
Position 363: 5.1547487872699474e-05
Position 38605: 5.1165127317138124e-05
Position 38803: 4.877386830539415e-05
Position 1015: 4.705462274864682e-05
Position 39927: 4.2423903170790737e-05
Position 37351: 3.8552650393329654e-05
Position 4280: 3.6517346892899635e-05
Position 19205: 3.213340481234577e-05
Position 21450: 3.210863748833413e-05
Position 485: 2.9802662308740004e-05
Position 41646: 2.3252660178233085e-05
Position 19453: 2.1157283727403647e-05
Position 14215: 2.081635922089303e-05
Position 285: 2.0470010162201032e-05
Position 254: 1.8810437471034192e-05
Position 21446: 1.867393973037587e-05
Position 11641: 1.781459599454299e-05
Position 42101: 1.7813754583429734e-05
Position 40806: 1.7708800910028826e-05
Position 18911: 1.640002711012935e-05
Position 19285: 1.5990784478575115e-05
Position 11313: 1.5746159161461467e-05
Position 3350: 1.5391197879559667e-05
Position 11609: 1.493598047335373e-05
Position 19740: 1.4049096333132444e-05
Position 4240: 1.3871937991418939e-05
Position 39544: 1.0354392210804064e-05
Position 39962: 1.0127904614291373e-05
Position 1877: 1.0083679637678001e-05
Position 19097: 9.97562136893955e-06
Position 19148: 9.793087922202458e-06
Position 40784: 9.13282625250946e-06
Position 22218: 8.348120612026338e-06
Position 35841: 8.197637297317074e-06
Position 21909: 7.95781150718044e-06
Position 3078: 7.6212779575275674e-06
Position 1798: 6.942270062967274e-06
Position 40762: 5.627998975549657e-06
Position 821: 5.410061740876709e-06
Position 1662: 4.942505899267696e-06
Position 40733: 4.935651895423252e-06
Position 315: 4.74742061631223e-06
Position 38035: 3.7185973285092416e-06
Position 36678: 3.6275071935566486e-06
Position 704: 3.5685138985882737e-06
Position 293: 2.6659892850503074e-06
Position 166: 2.4046725394509096e-06
Position 3465: 2.3803857719036692e-06
Position 339: 2.2264304716134357e-06
Position 2062: 2.223424505749903e-06
Position 38004: 2.043110468589739e-06
Position 1178: 1.8338418152946494e-06
Position 3765: 1.6745504999602674e-06
Position 180: 1.3891487116876984e-06
Position 39993: 1.3750732183818948e-06
Position 39691: 1.285658106393579e-06
Position 18852: 1.1994683055997368e-06
Position 39326: 9.305018766335161e-07
Position 1714: 8.002930469591876e-07
Position 1659: 7.641867124019196e-07
Position 1152: 6.389319494899083e-07
Position 1688: 6.319077814705126e-07
Position 580: 6.129413839930638e-07
Position 21354: 5.440987273532018e-07
Position 1160: 5.210177297781591e-07
Position 300: 5.15223685029244e-07
Position 678: 4.812872473685972e-07
Position 36541: 4.123009422448277e-07
Position 343: 2.916240765263636e-07
Position 672: 2.6741754589740243e-07
Position 1313: 2.2932743836363715e-07
Position 608: 1.5122585233876956e-07
Position 36723: 1.326306699663675e-07
Position 1360: 1.312386467941911e-07
Position 326: 1.058028561874957e-07
Position 557: 1.0326582430316857e-07
Position 784: 6.82865434041908e-08
Position 348: 4.478792184306192e-08
Position 989: 4.3995265636396255e-08
Position 120: 3.414172903537419e-08
Position 1102: 2.3617561408619317e-08
Position 14854: 2.2829111070551043e-08
Position 13819: 2.2689734199006918e-08
Position 661: 1.9966994050474145e-08
Position 612: 1.9747750720688883e-08
Position 1048: 1.629890555378685e-08
Position 1316: 1.484055619996669e-08
Position 1139: 1.3442191693769305e-08
Position 991: 1.0739509909542388e-08
Position 1024: 9.990430544859408e-09
Position 14991: 8.936484077758837e-09
Position 1129: 8.32180822238615e-09
Position 654: 8.228800294469434e-09
Position 14994: 7.808481550327618e-09
Position 14830: 5.710738687504338e-09
Position 15045: 4.681974697252346e-09
Position 563: 3.5178552219329167e-09
Position 114: 3.187815321726179e-09
Position 144: 3.153215755372503e-09
Position 317: 2.321348113285088e-09
Position 568: 1.2442940852656008e-09
Position 152: 8.005483482002653e-10
Position 18955: 6.987569418107003e-10
Position 130: 3.809945951622548e-10
Position 126: 2.7507348118652814e-10
Position 138: 1.3557062929834117e-10
Position 616: 8.811020232204414e-11
