Gene = RP11-484M3.5
Position 9721: 0.004167554530458086
Position 1367: 0.004076181313639984
Position 3911: 0.003958736692597571
Position 3515: 0.0038469793034746104
Position 7137: 0.003596620696739843
Position 4523: 0.0028007667876472804
Position 8483: 0.002722212910374087
Position 4543: 0.002717049252104799
Position 6000: 0.002582914071354407
Position 1533: 0.0024714202414392113
Position 6464: 0.00242321052444556
Position 764: 0.002351005195328653
Position 11733: 0.002261321935586001
Position 1392: 0.00214241299051776
Position 6502: 0.002072003665132885
Position 13093: 0.0020176975658936468
Position 3342: 0.0019166331247999703
Position 7859: 0.0018571680268874811
Position 2888: 0.0016887409740527397
Position 7768: 0.0015663642519481112
Position 481: 0.0015647951744606659
Position 3761: 0.0015114297552903232
Position 8012: 0.0014944935836862688
Position 4557: 0.0014776731511363292
Position 539: 0.0014536638151824868
Position 3250: 0.001317286219228231
Position 3714: 0.0013138240479741185
Position 4226: 0.001302033031152065
Position 889: 0.0012779426410135274
Position 6437: 0.001263148540195673
Position 981: 0.0011997047503311184
Position 1321: 0.0010926491389456098
Position 2865: 0.0010152195010586305
Position 1042: 0.0009074937077071786
Position 829: 0.000894449455137567
Position 5461: 0.0008852699065538128
Position 948: 0.0008808113436566951
Position 475: 0.000855066559175787
Position 774: 0.0007749951361192176
Position 6554: 0.0007375739338053782
Position 3073: 0.0007065183831624133
Position 1560: 0.0006939566965099362
Position 4823: 0.0006587457092946887
Position 6597: 0.0006196868953673156
Position 5895: 0.000617507017478512
Position 5389: 0.000590659396817762
Position 1516: 0.0005844939481110401
Position 9498: 0.0005702923485958184
Position 834: 0.0004959663233195822
Position 2025: 0.0004919585138425637
Position 6174: 0.00047276682691421495
Position 3966: 0.0004662884786921803
Position 11500: 0.00045542904052012456
Position 2960: 0.00045474863282278304
Position 575: 0.0004495227888577944
Position 4826: 0.0004368799202990496
Position 1348: 0.00042377016258586455
Position 1535: 0.0004138720367812615
Position 4762: 0.0003496355576982999
Position 10972: 0.00034617823691333215
Position 6410: 0.00031853806345288796
Position 2830: 0.00030735643209605507
Position 433: 0.00028429201504538086
Position 451: 0.00027312535630744404
Position 5216: 0.00025731321976384813
Position 4795: 0.00023902124476667737
Position 582: 0.00023455076770295818
Position 1484: 0.0002340793050812334
Position 542: 0.0002097440332534375
Position 1285: 0.0002026455264319318
Position 1957: 0.00019209363481403197
Position 4246: 0.0001891540670534792
Position 2137: 0.00018886253816025132
Position 458: 0.00018767398422103932
Position 2526: 0.00017859005677611122
Position 1021: 0.00017641516553706357
Position 4130: 0.00017374007391692697
Position 2741: 0.00016719225221303267
Position 3032: 0.00016457389759284114
Position 901: 0.00016383449583952983
Position 6379: 0.00014992562731218036
Position 1406: 0.00014808905179812746
Position 9083: 0.00013519213531527948
Position 369: 0.00012108971580225816
Position 2920: 0.00011023288829364579
Position 6896: 0.00010979536811362109
Position 5656: 0.00010194249964464271
Position 610: 8.872264790548022e-05
Position 5934: 8.859614216292919e-05
Position 1579: 8.770844597899799e-05
Position 1099: 8.464023044436138e-05
Position 621: 8.097844967873013e-05
Position 6198: 7.897491403116515e-05
Position 316: 7.655472503871641e-05
Position 5185: 7.51725352497055e-05
Position 2120: 7.338865995039401e-05
Position 2552: 4.657721963941232e-05
Position 1226: 4.455562540732163e-05
Position 3314: 3.6898754026770484e-05
Position 561: 3.577946670632727e-05
Position 6223: 3.513517304512263e-05
Position 4079: 3.0429524474807035e-05
Position 5567: 2.703471166075709e-05
Position 1938: 2.5014172632669713e-05
Position 4488: 2.130085071784188e-05
Position 4630: 1.7257509634098636e-05
Position 1976: 1.2676740376185905e-05
Position 1039: 1.043025797061625e-05
Position 591: 6.7915311875080875e-06
Position 437: 5.6354420598366175e-06
Position 284: 5.340105385648208e-06
Position 1229: 4.9798016761481536e-06
Position 298: 4.857344571011577e-06
Position 323: 4.488060740931768e-06
Position 1059: 4.332365462876282e-06
Position 651: 4.25389502092805e-06
Position 670: 3.230681043018148e-06
Position 1065: 2.2878491644784563e-06
Position 395: 1.9799114549678615e-06
Position 990: 1.746843498337808e-06
Position 84: 1.5584120808550342e-06
Position 175: 1.140760070671327e-06
Position 1376: 7.513784607307058e-07
Position 178: 7.344330037545782e-07
Position 375: 6.352525798422434e-07
Position 992: 5.513757207859411e-07
Position 553: 4.924104068430136e-07
Position 139: 4.7167921685525596e-07
Position 1078: 4.4844793559048974e-07
Position 1075: 4.4390221402067786e-07
Position 629: 3.762374220612284e-07
Position 1118: 3.2777799172215907e-07
Position 659: 2.6304057567090634e-07
Position 4492: 2.52210329728426e-07
Position 380: 2.4731728013894485e-07
Position 252: 1.7508782476344692e-07
Position 247: 1.6617385555501698e-07
Position 397: 1.3734536864629368e-07
Position 1050: 9.467457796018704e-08
Position 94: 9.008868198485094e-08
Position 217: 7.479317839602782e-08
Position 103: 5.4257529501927274e-08
Position 114: 3.735021285015078e-08
Position 1298: 3.194798071912039e-08
Position 120: 2.5784321722701558e-08
Position 1126: 2.271009996429747e-08
Position 1807: 1.844522191289769e-08
Position 377: 1.7283717494590916e-08
Position 254: 5.94707921927772e-09
Position 275: 4.9188262532944545e-09
Position 273: 1.7897772416769705e-09
Position 201: 1.5017092954180958e-09
Position 260: 1.3914176965076884e-09
Position 195: 9.65344156719703e-10
Position 126: 1.667302279912499e-11
Position 183: 5.570473671628187e-12
