Gene = TAC1
Position 292: 1.6977741267716426e-05
Position 2360: 1.6173122139663434e-05
Position 2654: 1.5554562485152972e-05
Position 986: 1.4465744536141557e-05
Position 510: 1.3488518838807362e-05
Position 1040: 1.3016432534918623e-05
Position 1316: 1.1330252266523561e-05
Position 2438: 1.075121853267249e-05
Position 1695: 1.0073866221350111e-05
Position 1326: 8.632172898041195e-06
Position 10: 7.096942070199116e-06
Position 566: 6.370767233856241e-06
Position 27: 6.300614609000736e-06
Position 2611: 5.047463065857448e-06
Position 2729: 4.591804522416579e-06
Position 2523: 3.916636546664723e-06
Position 2126: 3.6870603265910165e-06
Position 598: 2.8596796303885217e-06
Position 1451: 2.600512009833851e-06
Position 1389: 2.3992395940763864e-06
Position 907: 2.3873173900617874e-06
Position 669: 1.746395221411541e-06
Position 3274: 1.4967590921049703e-06
Position 1392: 1.1442422888810761e-06
Position 2946: 8.067792544076823e-07
Position 1018: 7.529822403211532e-07
Position 488: 7.042018865155448e-07
Position 115: 6.91759107277118e-07
Position 615: 3.895795846982729e-07
Position 3341: 1.611918783175518e-07
Position 425: 1.402636482876127e-07
Position 574: 6.537407681931379e-08
Position 282: 4.8997738552385425e-08
Position 671: 3.5824632068432195e-08
Position 741: 2.8654405338154856e-09
Position 595: 8.20997637701955e-18
Position 755: 8.0270928358244e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 1814: 0.9074755209235507
Position 7965: 0.9020597860408982
Position 752: 0.6924921679953671
Position 2917: 0.43166184909573563
Position 2798: 0.3203108077574778
Position 695: 0.27996288070652725
Position 6197: 0.26694666478544027
Position 8217: 0.26471385747854703
Position 8284: 0.19440760113477248
Position 439: 0.13246288839803225
Position 4390: 0.10718968608706649
Position 8318: 0.06808942897192183
Position 8243: 0.061861622135285774
Position 3039: 0.05891601997725558
Position 6369: 0.05041982532673477
Position 8315: 0.039068468998900346
Position 2148: 0.028700853859330893
Position 209: 0.02737311567420844
Position 8437: 0.027297370754538464
Position 2339: 0.02579987002633225
Position 7065: 0.024844822341631528
Position 8530: 0.024413559794941923
Position 7134: 0.024029161197059088
Position 1050: 0.02336192711398782
Position 4218: 0.02193182612939245
Position 6825: 0.01978865855540676
Position 4240: 0.019056983747463813
Position 7207: 0.018676153050550075
Position 2268: 0.018640295668179447
Position 4352: 0.017266895829128014
Position 2004: 0.01703855477928146
Position 2611: 0.016485170875098876
Position 6877: 0.013516554530754133
Position 1817: 0.013458006577285728
Position 1018: 0.012119871509404587
Position 1462: 0.011574756626461699
Position 6387: 0.010640134939313269
Position 4337: 0.010171091897593772
Position 899: 0.009248873608120288
Position 6917: 0.00906612892502763
Position 729: 0.008310658066149635
Position 7163: 0.008141555993090245
Position 1850: 0.007726407836061794
Position 3374: 0.007577274604883605
Position 8248: 0.0071581113860477675
Position 5778: 0.007033638014202385
Position 8224: 0.006582598180997489
Position 2066: 0.006416098173928085
Position 6340: 0.006362647668010722
Position 3567: 0.0060501651466373495
Position 2038: 0.00589141590586459
Position 3245: 0.005699204437898945
Position 1347: 0.005145946241742296
Position 1030: 0.005068335644052812
Position 2771: 0.004755917461042194
Position 8549: 0.004674942864493339
Position 6250: 0.004431081413638907
Position 7469: 0.004336185080614892
Position 4258: 0.003805647311951186
Position 7646: 0.003535835599477377
Position 648: 0.0032762412036978624
Position 3341: 0.003155566953049222
Position 4606: 0.003085053690197648
Position 762: 0.003026380655496647
Position 5407: 0.003021936792689972
Position 2096: 0.002729224425827756
Position 2855: 0.0025094529464731647
Position 6428: 0.002435408857882372
Position 2746: 0.002433124362620518
Position 2131: 0.0024314968157697365
Position 1337: 0.0023210612727380567
Position 938: 0.0020435986851696833
Position 8464: 0.001940164236703697
Position 5737: 0.0018794360806351912
Position 2302: 0.0018786712580447491
Position 7630: 0.001871072818721167
Position 8327: 0.0018373769199855438
Position 456: 0.0017182870817740012
Position 6311: 0.0014991481459432582
Position 6021: 0.00149326931211747
Position 2231: 0.0014701606691576974
Position 907: 0.0012008859207394737
Position 4402: 0.001158307726802895
Position 1312: 0.0011563769347991066
Position 1063: 0.0011474263990300258
Position 3060: 0.0011343743270345408
Position 1162: 0.001123218126520457
Position 8038: 0.0011196864394140706
Position 5804: 0.0011194194787455406
Position 4298: 0.0009669118430890826
Position 2006: 0.0008959862166315513
Position 554: 0.0008898729311874528
Position 3212: 0.0008894479702204323
Position 1985: 0.0008850516456367857
Position 7187: 0.0007841314744435694
Position 7923: 0.0007476161410101621
Position 386: 0.00074416004532175
Position 7612: 0.0007425796393864015
Position 8293: 0.0007240518906065334
Position 3512: 0.0007228376374329956
Position 1066: 0.0006957036640187356
Position 765: 0.0006664852390760372
Position 2164: 0.0006255380930098479
Position 4279: 0.0005983846867587188
Position 1133: 0.0005836057536545222
Position 8140: 0.0005566834137046837
Position 2866: 0.0005521081751852746
Position 4731: 0.0005293606031710948
Position 499: 0.0005169105601420004
Position 2020: 0.0005036970212392767
Position 4530: 0.000495277499063495
Position 475: 0.00038699213696544534
Position 1176: 0.00035953240665767197
Position 2126: 0.0003392974582869238
Position 6202: 0.0003379557663892324
Position 2579: 0.0003213933856464737
Position 4924: 0.00031247665665003606
Position 6215: 0.00028881055070502577
Position 3261: 0.00026507901762838247
Position 3987: 0.0002621496340410897
Position 6668: 0.0002616002922723018
Position 1085: 0.00024845456419945864
Position 1425: 0.00024129096990777233
Position 4506: 0.0002249807233534891
Position 3187: 0.0002216814260701129
Position 6749: 0.00020503847963686386
Position 2183: 0.00020398340098423348
Position 2314: 0.00018935966149559268
Position 4930: 0.00017638073445058608
Position 1431: 0.00016978680151309532
Position 6556: 0.00016436558496770137
Position 349: 0.00016342023845321012
Position 2810: 0.0001606622063609034
Position 3811: 0.0001542960073061905
Position 441: 0.0001464822147479328
Position 2169: 0.00013840808056376794
Position 2090: 0.00013789345348155964
Position 606: 0.00013101896840968867
Position 5242: 0.00012901675386568046
Position 1437: 0.0001279654962161161
Position 7681: 0.00012271282637052664
Position 1354: 0.00011678351806237121
Position 940: 0.00011604397835891187
Position 3517: 0.0001131318467278692
Position 4126: 0.000106845553896278
Position 1319: 0.00010221480179511699
Position 5337: 0.00010102084530918843
Position 3949: 9.79017296759794e-05
Position 380: 8.806058328303816e-05
Position 1193: 8.040710167984383e-05
Position 6515: 8.023295312025202e-05
Position 4184: 7.670472731090528e-05
Position 2374: 7.386362415803418e-05
Position 172: 7.243404926753992e-05
Position 3546: 6.843272730388012e-05
Position 5296: 6.78336292203075e-05
Position 3901: 6.653843689184461e-05
Position 2360: 6.569073509142049e-05
Position 8479: 6.535560295007764e-05
Position 3320: 6.190374333219043e-05
Position 2497: 6.069273890158642e-05
Position 5124: 5.3683670662037035e-05
Position 3193: 5.1192622115977935e-05
Position 1221: 4.8426486148321835e-05
Position 6550: 4.8172081857963745e-05
Position 4823: 4.670418885702546e-05
Position 771: 4.577012699571449e-05
Position 1243: 4.2603147580047905e-05
Position 944: 4.224214035184898e-05
Position 814: 3.8808958236385414e-05
Position 2834: 3.8064774228701183e-05
Position 4667: 3.758496641978336e-05
Position 5473: 3.692810393481144e-05
Position 2928: 3.349648441260056e-05
Position 1218: 3.250032880111236e-05
Position 5979: 3.24216133160137e-05
Position 2242: 2.9253869659389992e-05
Position 2433: 2.5471598941349385e-05
Position 5064: 2.4151201828253545e-05
Position 3171: 2.410949072541931e-05
Position 1612: 2.2718639989721298e-05
Position 4994: 2.2187921475301966e-05
Position 1977: 2.214530388807649e-05
Position 2207: 2.0410834244397365e-05
Position 3935: 1.66645247051697e-05
Position 508: 1.4965249706745884e-05
Position 1483: 1.4950948827519784e-05
Position 1091: 1.411810852280244e-05
Position 1389: 1.3961040786099774e-05
Position 1198: 1.2789924870746903e-05
Position 506: 1.2107952411764686e-05
Position 2189: 1.0712485164698548e-05
Position 1401: 9.110364446514341e-06
Position 1524: 9.006410813292338e-06
Position 3097: 8.961847675388322e-06
Position 1934: 8.63236126123251e-06
Position 2424: 7.546076454467345e-06
Position 1102: 6.7137405276333095e-06
Position 844: 6.696352923218208e-06
Position 3311: 6.462823848938531e-06
Position 288: 5.6832152351498735e-06
Position 1852: 5.432170534589633e-06
Position 161: 4.673954734070286e-06
Position 1736: 4.4847875693990685e-06
Position 1838: 3.517856580221545e-06
Position 1326: 3.158935362280073e-06
Position 253: 2.5668406915624308e-06
Position 1195: 2.442853835889729e-06
Position 2703: 2.3981334355754253e-06
Position 1494: 2.339705608765834e-06
Position 2646: 2.214015336290375e-06
Position 1731: 1.5326283871834217e-06
Position 821: 1.2539017474594614e-06
Position 960: 1.0222175256397852e-06
Position 969: 8.841691335196547e-07
Position 131: 6.889683701977729e-07
Position 393: 5.573503138634494e-07
Position 3387: 5.179966012047999e-07
Position 246: 4.806815386183373e-07
Position 138: 4.173643998842796e-07
Position 2706: 3.7048710163780416e-07
Position 1829: 3.668645481934524e-07
Position 233: 3.333497391812965e-07
Position 95: 3.3210076875182104e-07
Position 2022: 2.682242545354857e-07
Position 169: 2.520777744931654e-07
Position 292: 2.3025023408303931e-07
Position 1655: 1.9656235975099422e-07
Position 488: 1.853953912794033e-07
Position 1687: 1.739306932834762e-07
Position 2622: 1.5998051938897813e-07
Position 179: 1.3069532218986267e-07
Position 217: 1.228364476161744e-07
Position 1947: 9.02641982103223e-08
Position 1555: 7.184027145810134e-08
Position 219: 6.83675495991692e-08
Position 503: 5.8006544481802457e-08
Position 516: 5.3857154656279566e-08
Position 3218: 3.193717583552222e-08
Position 181: 2.2491666687451414e-08
Position 255: 1.9648519448392036e-08
Position 566: 1.6695656824156396e-08
Position 1550: 1.09329760461458e-08
Position 1521: 1.0920151351271794e-08
Position 1871: 1.0585405495179208e-08
Position 226: 8.679049100949762e-09
Position 958: 5.3637662575708856e-09
Position 1864: 4.093744847163295e-09
Position 99: 3.807089235034517e-09
Position 141: 3.694745475428969e-09
Position 877: 2.2043218271521637e-09
Position 263: 2.1321568976292156e-09
Position 827: 1.7692572227380679e-09
Position 92: 1.3660352207815397e-09
Position 774: 1.0311207072974627e-09
Position 559: 6.74666130079967e-10
Position 111: 1.2033670438818891e-12
Position 72: 1.1793675089598957e-13
