Gene = DUSP12
Position 4295: 0.00024865695832732503
Position 2886: 0.00023099551020841494
Position 1097: 0.0002239735027593913
Position 2689: 0.00020925084877224202
Position 92: 0.00016940734790942588
Position 3711: 0.00015745051328872145
Position 133: 0.00014238102146119585
Position 538: 0.00012290614062106697
Position 2272: 0.00011812706229910018
Position 2236: 0.00011660318490037817
Position 3447: 0.00010370076644657144
Position 3974: 0.00010077246852892707
Position 5379: 9.936772003825161e-05
Position 2364: 9.010862005017418e-05
Position 2747: 8.64548196973858e-05
Position 54: 7.922578191273279e-05
Position 3091: 7.481199977902014e-05
Position 1289: 7.353734403615012e-05
Position 368: 6.618695077860626e-05
Position 2232: 6.139795846278954e-05
Position 6322: 5.7252790372371866e-05
Position 2962: 5.7116704870717987e-05
Position 364: 5.363206845407039e-05
Position 4717: 5.09186014083831e-05
Position 728: 4.693654034942439e-05
Position 2682: 4.646959113620543e-05
Position 1908: 4.503717132417446e-05
Position 396: 4.4792512072732417e-05
Position 483: 3.304425431362021e-05
Position 362: 3.2381177938684126e-05
Position 3156: 2.967610785516404e-05
Position 5416: 2.9185259402197818e-05
Position 1885: 2.8047157850539007e-05
Position 3684: 2.6566802234594184e-05
Position 587: 2.6170967590714306e-05
Position 3084: 2.5719073583630836e-05
Position 1107: 2.471744552505397e-05
Position 99: 2.1213667765755e-05
Position 2680: 1.614012167815892e-05
Position 518: 1.1822467456811823e-05
Position 1746: 1.0759717413012084e-05
Position 5340: 1.0395131355281866e-05
Position 245: 1.0240382136731906e-05
Position 815: 9.540075430335745e-06
Position 473: 9.12414923962683e-06
Position 3097: 8.284329206205562e-06
Position 1838: 7.984089386450854e-06
Position 557: 7.727658515863667e-06
Position 4034: 6.764009918259199e-06
Position 2777: 6.6690008774698895e-06
Position 1587: 6.559811361163317e-06
Position 2736: 6.4553469052935054e-06
Position 1918: 6.125158892815766e-06
Position 4073: 5.55549723765235e-06
Position 3477: 4.479386402253841e-06
Position 3883: 4.476810312947367e-06
Position 559: 4.313116613714311e-06
Position 3997: 4.198767667472639e-06
Position 1197: 4.124803982038364e-06
Position 916: 4.02526696267705e-06
Position 3049: 3.5255567616970475e-06
Position 1632: 3.147033912019953e-06
Position 1438: 2.9032291785145176e-06
Position 591: 2.7615581892827343e-06
Position 1091: 2.6611310472214634e-06
Position 1618: 2.3846002419086494e-06
Position 960: 2.2261710115078106e-06
Position 1517: 2.0694443770342853e-06
Position 1506: 2.0406560464157003e-06
Position 1464: 1.981496100107099e-06
Position 1019: 1.8356855242154084e-06
Position 730: 1.3735123590492828e-06
Position 662: 1.2679581354767106e-06
Position 2108: 1.267382914884619e-06
Position 903: 1.0968946165530778e-06
Position 206: 1.0722831972090456e-06
Position 4226: 8.933717184519752e-07
Position 34: 8.253796907833207e-07
Position 1920: 6.976721142423756e-07
Position 3452: 5.989028601746904e-07
Position 4220: 4.707703637660519e-07
Position 674: 1.583908441194292e-07
Position 16: 1.2337804130170077e-07
Position 197: 9.12858160127704e-08
Position 155: 3.725893752868939e-08
Position 516: 5.077909503679647e-09
Position 380: 4.5504482152739686e-09
Position 401: 2.510935893567117e-09
Position 2808: 1.6964261019956666e-09
Position 2151: 1.665500727350865e-09
Position 453: 1.600947709758695e-09
Position 323: 8.63907374928122e-10
Position 2185: 3.726881604040301e-10
Position 430: 7.996269078823557e-12
Position 269: 7.238618179170243e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9892455672799001
Position 2597: 0.9267002407053136
Position 1884: 0.9259105109014336
Position 3304: 0.8628287491215701
Position 7015: 0.6126821300013021
Position 4105: 0.3513108854111757
Position 7193: 0.11660141616662714
Position 5584: 0.10406331448687779
Position 1361: 0.09451973911970203
Position 1535: 0.08022983519625024
Position 3408: 0.055547549086870124
Position 7251: 0.05385914584452376
Position 1381: 0.05223904492256683
Position 6107: 0.04725420448293412
Position 3822: 0.03965528250239684
Position 2605: 0.0376329792458507
Position 2293: 0.03414887096504556
Position 2780: 0.03064829620617314
Position 848: 0.030583697701827194
Position 1897: 0.028230607028647728
Position 5937: 0.027815765764285266
Position 3612: 0.026497818351780063
Position 1462: 0.01898332337121994
Position 4294: 0.01888277249697244
Position 3328: 0.018798365326537052
Position 4154: 0.016747245390362295
Position 3348: 0.01430339139164968
Position 7166: 0.014227775169022478
Position 1431: 0.014078066877141745
Position 1693: 0.013744439503069248
Position 2450: 0.013077719097055065
Position 5080: 0.012415792279870138
Position 3627: 0.012393452486473352
Position 275: 0.01092540958301079
Position 2378: 0.010479025537259799
Position 6131: 0.010343807133638493
Position 828: 0.009653072134789732
Position 1509: 0.008376964291302932
Position 4808: 0.008209328939503638
Position 2335: 0.007555566194424149
Position 7035: 0.007402660319587601
Position 3632: 0.006927916166801845
Position 6897: 0.006380141598570647
Position 4624: 0.005995604484574615
Position 1905: 0.005951598041859891
Position 5105: 0.005941943121974525
Position 3322: 0.005274791012320145
Position 2554: 0.005006680721512418
Position 2501: 0.004843843661686882
Position 1417: 0.00467282576339494
Position 206: 0.0041873917744660785
Position 510: 0.004178417926888722
Position 2618: 0.00395748859527507
Position 2808: 0.0032994762774933395
Position 603: 0.003140378420109294
Position 1949: 0.003125467504098187
Position 5638: 0.0031116460134120844
Position 2971: 0.0029493029227199027
Position 3790: 0.0029446142832137887
Position 6808: 0.0029152956517763118
Position 5893: 0.0028386652473318956
Position 2922: 0.002636265831744173
Position 5955: 0.002398170042235267
Position 2397: 0.0023955690539325674
Position 606: 0.002291062434723858
Position 6267: 0.0021202672255984894
Position 587: 0.0020710296405772833
Position 3670: 0.0018240881649921497
Position 7086: 0.001800142044855672
Position 2949: 0.0016819457361908323
Position 6582: 0.0014843024300632526
Position 6270: 0.0013978642747543223
Position 3271: 0.0012920590735663407
Position 3736: 0.001201001720095316
Position 5687: 0.0010747887236460714
Position 6043: 0.0010600762254279286
Position 2135: 0.001048942670079859
Position 6321: 0.0010105843711470362
Position 1587: 0.0009514109204440941
Position 3560: 0.0009242435657567691
Position 7212: 0.0008269322419476174
Position 2654: 0.0008134102538335635
Position 2506: 0.0007839616978672411
Position 6980: 0.0007776298616339941
Position 3377: 0.0007701352864737508
Position 1511: 0.0007659436602648131
Position 714: 0.0007518259188689103
Position 4033: 0.0007399980919387223
Position 4836: 0.0006353757601164319
Position 3452: 0.0006272267678230526
Position 3363: 0.0005879325464953061
Position 449: 0.0005782870944864867
Position 4660: 0.0005667265512040627
Position 4896: 0.00054165656519163
Position 1601: 0.0004971434267945019
Position 896: 0.0004590114078123278
Position 4192: 0.00044139900504931923
Position 420: 0.0004384943107021486
Position 1388: 0.00042957689534314135
Position 6618: 0.00042795658215706166
Position 3379: 0.00042624562885016943
Position 6532: 0.00037791304928002907
Position 5818: 0.00033222185793582433
Position 564: 0.00032891179639379047
Position 3106: 0.0003277836742928893
Position 2401: 0.00031336977080073636
Position 4578: 0.00030664535593512743
Position 5732: 0.0002797829805858746
Position 1765: 0.00027960715413693777
Position 2384: 0.0002768757396275102
Position 5295: 0.0002624417828840086
Position 2339: 0.0002520624398886459
Position 2813: 0.00024614255816043066
Position 4108: 0.0002456423353053862
Position 6204: 0.00024129804523730666
Position 6567: 0.0002410974520433176
Position 1234: 0.00024097292165812918
Position 6296: 0.00023082866338207871
Position 1824: 0.0002267940353495682
Position 6113: 0.00020960403376228402
Position 2412: 0.00020762718872956818
Position 3191: 0.00020496993902734798
Position 4811: 0.00019961078197497592
Position 2784: 0.00019033981123397066
Position 413: 0.0001898288861195283
Position 5849: 0.0001791710336783837
Position 669: 0.0001784828652695543
Position 804: 0.00017310446125295485
Position 6012: 0.00017075892725549712
Position 6864: 0.00013622649335124626
Position 925: 0.00013239289247644716
Position 7291: 0.00012689864520563305
Position 759: 0.00012472901362237064
Position 2825: 0.00011590823339723757
Position 4788: 0.00011551647910279202
Position 1715: 0.0001150727031671628
Position 865: 0.00010392259770040505
Position 659: 0.00010238585485134485
Position 6664: 0.00010130897885392069
Position 4843: 9.703997782482673e-05
Position 3763: 8.891524577212279e-05
Position 4452: 8.831429923461789e-05
Position 6069: 8.349603218556891e-05
Position 5997: 8.031187261982885e-05
Position 1467: 7.634581407652265e-05
Position 5761: 7.449061098199483e-05
Position 3575: 7.004624300806766e-05
Position 753: 6.796105615936649e-05
Position 5531: 6.765147352989382e-05
Position 3909: 6.164219216854977e-05
Position 2062: 6.133190705035697e-05
Position 225: 6.018839426081132e-05
Position 4355: 5.603655774458567e-05
Position 609: 5.497356122065975e-05
Position 5649: 5.4411437747085045e-05
Position 1974: 5.059379568712091e-05
Position 2556: 4.6033197898978195e-05
Position 4931: 4.5861566646676826e-05
Position 220: 4.511776414649717e-05
Position 2164: 4.429110616998724e-05
Position 806: 4.062193512480418e-05
Position 292: 3.962084972665775e-05
Position 3931: 3.687899535272781e-05
Position 5270: 3.605956657677302e-05
Position 2889: 3.055355890636048e-05
Position 2829: 3.007834838656423e-05
Position 3074: 2.989412172006226e-05
Position 2988: 2.9868983558702544e-05
Position 3352: 2.8747655793902222e-05
Position 1438: 2.7490573412402822e-05
Position 4317: 2.740709997921938e-05
Position 306: 2.4883423589417833e-05
Position 4429: 2.256304743388314e-05
Position 1247: 2.108474598773442e-05
Position 4376: 2.1002995175975596e-05
Position 3895: 1.9783987344914235e-05
Position 719: 1.9492242132568606e-05
Position 852: 1.781550262745718e-05
Position 940: 1.5852265634472118e-05
Position 3858: 1.5363883202231404e-05
Position 1304: 1.4903756375731253e-05
Position 3146: 1.4013210839473543e-05
Position 1169: 1.342778816106487e-05
Position 2420: 1.2784938828842548e-05
Position 1269: 1.2626910153884555e-05
Position 466: 1.2547879837415064e-05
Position 250: 1.252937507541127e-05
Position 1908: 1.2292847955918544e-05
Position 1280: 1.2233164482966021e-05
Position 217: 1.176649575291798e-05
Position 1035: 1.1380182315767897e-05
Position 513: 1.1356753526599746e-05
Position 3881: 1.1078169439035381e-05
Position 167: 1.0473324962077776e-05
Position 3412: 1.002399062548098e-05
Position 3852: 9.953166370202848e-06
Position 392: 9.703682884103421e-06
Position 1244: 9.308907159789717e-06
Position 340: 9.169805755412666e-06
Position 2030: 8.53328424257345e-06
Position 2663: 8.523314941267374e-06
Position 1396: 8.085730922026688e-06
Position 2251: 7.89541108903738e-06
Position 683: 7.265398633923873e-06
Position 4004: 7.171409320497009e-06
Position 2195: 6.959456287152455e-06
Position 1138: 6.942299060421496e-06
Position 460: 6.707746951120952e-06
Position 3684: 6.2902705698076e-06
Position 4167: 6.166025590411734e-06
Position 855: 6.139901137517918e-06
Position 232: 6.091539574752244e-06
Position 1118: 5.557092459251335e-06
Position 3114: 5.063727210863555e-06
Position 3953: 5.032044659420555e-06
Position 2267: 4.924512679395539e-06
Position 2848: 4.653295120356702e-06
Position 1190: 4.393076454188498e-06
Position 2114: 4.241142123261765e-06
Position 1266: 4.143058026793232e-06
Position 1393: 4.1119673112037515e-06
Position 870: 3.233637893636224e-06
Position 2886: 3.1965827686324526e-06
Position 1788: 2.959237000759335e-06
Position 1732: 2.9498571580069738e-06
Position 2680: 2.8912859190094203e-06
Position 2202: 2.71745934945486e-06
Position 4008: 2.7020935408189426e-06
Position 3230: 2.6796172060374402e-06
Position 3155: 2.4394980909464417e-06
Position 2992: 2.366897109518083e-06
Position 2685: 2.229168085867885e-06
Position 1288: 2.2048624195133147e-06
Position 3417: 2.1245073207180925e-06
Position 1912: 1.201283369508152e-06
Position 4246: 9.65149179095843e-07
Position 3203: 6.701674638176179e-07
Position 1090: 6.62270300363154e-07
Position 2739: 6.008748053529996e-07
Position 4136: 5.16527760651382e-07
Position 662: 4.6040326029999746e-07
Position 611: 4.256889025927504e-07
Position 2151: 3.7361528546474445e-07
Position 2177: 3.6529746202413057e-07
Position 943: 2.2751233934876861e-07
Position 468: 2.190102627298375e-07
Position 4220: 2.0378623518650337e-07
Position 526: 1.869694114851954e-07
Position 3149: 1.1834074415090959e-07
Position 680: 8.245097053896402e-08
Position 3477: 6.105163822346252e-08
Position 687: 5.790247346189506e-08
Position 4277: 4.94871042164459e-08
Position 536: 2.101581798127659e-08
Position 530: 1.36798789450794e-08
Position 2736: 6.041782164459161e-09
Position 2850: 4.325996613438816e-09
Position 182: 3.2065566565460566e-09
Position 163: 3.1524111015923572e-09
Position 352: 2.4428599805818305e-09
Position 533: 1.382169808403402e-09
Position 2860: 3.4466585239380716e-10
Position 528: 2.2065879595202261e-10
Position 380: 5.821640890844264e-11
Position 177: 3.735880069469006e-11
Position 543: 2.6219650827654228e-11
Position 109: 1.6720761852277487e-11
Position 128: 1.155113742434085e-11
Position 124: 7.17243347659425e-12
Position 90: 1.880603942089152e-12
Position 119: 1.5294470729066868e-12
Position 87: 3.1415678587117173e-13
Position 81: 2.501446893380854e-13
Position 92: 1.668274665206707e-14
Position 96: 7.672221597227821e-15
