Gene = LSMEM2
Position 7905: 0.002697059842591259
Position 7297: 0.0025302900628963987
Position 6655: 0.002273856611192356
Position 7743: 0.0021749739124357877
Position 7092: 0.002125034130136158
Position 3008: 0.001997196217458948
Position 8569: 0.0018361730478392221
Position 7468: 0.001787419950599336
Position 8842: 0.0017253848423306847
Position 8239: 0.0016308700364283412
Position 6685: 0.0015307808618128405
Position 7472: 0.0015191015383293038
Position 2053: 0.0014523170055761217
Position 3239: 0.0013957618227904683
Position 357: 0.0013661444255247646
Position 3411: 0.0012847766000947045
Position 2845: 0.0012584009216947006
Position 3350: 0.001194326450593188
Position 7526: 0.001185575386939488
Position 8356: 0.0010895219060117595
Position 380: 0.0008641827351074951
Position 307: 0.0008271779430983331
Position 7011: 0.0008113054575677378
Position 7678: 0.000659228971614369
Position 8786: 0.0006387930134042481
Position 3191: 0.0006245157117288132
Position 8123: 0.0006055220478112714
Position 279: 0.0005768636974930346
Position 9022: 0.0005656002067940131
Position 7216: 0.0005076020891022151
Position 1363: 0.0004991542612091056
Position 3013: 0.0004595071415369625
Position 7070: 0.00045658601130665075
Position 3146: 0.00044130475410833936
Position 1309: 0.0004405282259175009
Position 869: 0.0004028124909182073
Position 3531: 0.00039816337426028204
Position 6959: 0.00039384353511990016
Position 6744: 0.0003745345998096305
Position 3581: 0.0003371486831979823
Position 3609: 0.00032978461594847653
Position 8097: 0.0003233739011605851
Position 7314: 0.0002762195007204504
Position 7067: 0.00026697780718311804
Position 3744: 0.00026023123170972615
Position 1312: 0.0002595663995764366
Position 8585: 0.00023832585667301536
Position 6364: 0.00021421804547126525
Position 8094: 0.00019130355830078945
Position 7805: 0.00017743700770621895
Position 7053: 0.00016671440475692035
Position 8628: 0.00016437614452860668
Position 245: 0.00016416527554871636
Position 313: 0.0001613004067939198
Position 2676: 0.00014952514955268948
Position 8382: 0.00014548353616333307
Position 8291: 0.00014046811062589574
Position 1587: 0.00013456147504764318
Position 3266: 0.00012802429470087993
Position 607: 0.00011055722445423129
Position 1172: 0.00010853894806438333
Position 3911: 9.319128610912772e-05
Position 1246: 8.812165867998723e-05
Position 2696: 8.613346122619807e-05
Position 474: 7.76356071843338e-05
Position 329: 7.755044474582505e-05
Position 1405: 7.634993637193181e-05
Position 3417: 7.193254774224323e-05
Position 3359: 6.975088579938741e-05
Position 1749: 6.958950234296893e-05
Position 1439: 6.24264356886675e-05
Position 2216: 6.03459253419594e-05
Position 1222: 5.9188141035398695e-05
Position 2430: 5.842574946038876e-05
Position 5276: 5.791132414067807e-05
Position 3626: 5.4574800736679345e-05
Position 1498: 5.1180820006040495e-05
Position 2073: 5.083259326870286e-05
Position 2049: 5.0272004726136883e-05
Position 3037: 4.9975436028592445e-05
Position 1338: 4.8703389195585005e-05
Position 2944: 4.56323110103459e-05
Position 1752: 4.502719347880646e-05
Position 893: 4.212260899461274e-05
Position 5454: 4.0477947445954156e-05
Position 5421: 4.012306812528868e-05
Position 3317: 3.986915045892694e-05
Position 7924: 3.713052397666222e-05
Position 2356: 3.428215651856155e-05
Position 2219: 2.7864515080124226e-05
Position 2869: 2.696526336593325e-05
Position 285: 2.6033078977354167e-05
Position 4352: 2.5035036801605454e-05
Position 2522: 2.3577608450678257e-05
Position 252: 2.1723902303920716e-05
Position 3867: 1.9460439769480448e-05
Position 1611: 1.9313045345074375e-05
Position 4216: 1.8951663921243647e-05
Position 1992: 1.8950960075206245e-05
Position 4930: 1.6927467420473213e-05
Position 1029: 1.6293950867998344e-05
Position 1032: 1.595609140561363e-05
Position 2672: 1.5269997920422826e-05
Position 633: 1.4846110347520168e-05
Position 1774: 1.3595377683667896e-05
Position 2770: 1.1528137936260575e-05
Position 424: 1.0200793059632375e-05
Position 2926: 6.657213791906168e-06
Position 2599: 6.570748209248442e-06
Position 4707: 6.158649068662323e-06
Position 4129: 6.132446207778599e-06
Position 1829: 5.816833091196777e-06
Position 1843: 5.764741471441023e-06
Position 637: 5.5315959068415025e-06
Position 2753: 4.9777515305407485e-06
Position 2147: 4.932118245025834e-06
Position 943: 4.588072688908549e-06
Position 457: 3.6116683939802514e-06
Position 2296: 3.4866498419516056e-06
Position 2454: 3.2950434987784926e-06
Position 2722: 3.2901755524568194e-06
Position 1685: 2.9222092352355708e-06
Position 1462: 2.6977821164045266e-06
Position 809: 2.6265140885883233e-06
Position 2241: 2.2714606011923293e-06
Position 435: 2.116922278442843e-06
Position 1123: 1.6820881978325244e-06
Position 762: 1.5156367461896206e-06
Position 695: 1.5098112941470488e-06
Position 746: 1.3886355789910658e-06
Position 1503: 1.3881985910062161e-06
Position 711: 9.573036991692275e-07
Position 1754: 9.148726201691008e-07
Position 1314: 6.686210689336017e-07
Position 5586: 6.571132443255857e-07
Position 8304: 5.522685646281747e-07
Position 5573: 2.764939942477394e-07
Position 3148: 8.830650356690321e-09
Position 383: 7.558340521796565e-09
Position 395: 6.853377581644929e-09
Position 209: 5.8999429435311894e-09
Position 3102: 5.461273817514851e-09
Position 1593: 3.3625564435375697e-09
Position 403: 5.743255430679714e-10
Position 207: 3.670180146171761e-10
Position 407: 3.427700393839537e-10
Position 482: 1.0710949629694568e-10
Position 392: 8.61425406031237e-11
Position 410: 2.8228342875262516e-11
Position 486: 1.5765196534312955e-11
Position 1010: 1.1051055046745556e-11
Position 490: 1.0606609670548144e-11
Position 1058: 4.0206939030969635e-12
Position 966: 3.921385892421911e-12
Position 1034: 3.7619317285471586e-12
Position 639: 1.3496662085932485e-12
Position 698: 1.1083888964238212e-12
Position 1086: 9.867457232329118e-13
Position 720: 7.009446363220658e-13
Position 736: 2.0917609632990216e-13
Position 556: 9.934768428731912e-15
Position 728: 6.688439658525302e-15
