Gene = UFC1
Position 1460: 0.0003112792529863699
Position 4074: 0.0002695690503233121
Position 323: 0.0002680927318817636
Position 2548: 0.0002538615551533787
Position 760: 0.0002518164387171486
Position 2072: 0.00021732563262885448
Position 35: 0.00021627963084522352
Position 2475: 0.0001704806619422394
Position 828: 0.0001615639252896993
Position 4326: 0.00013203697504673807
Position 4199: 0.000131100685456419
Position 4873: 0.00012208880295450886
Position 1844: 0.00011906155979061892
Position 422: 0.0001124525781811946
Position 701: 0.00010112477083200787
Position 3572: 9.819895196509402e-05
Position 4250: 9.003122686686463e-05
Position 3454: 8.606903711131022e-05
Position 2176: 8.152154960318858e-05
Position 3580: 7.796109317875163e-05
Position 3065: 7.248197042455803e-05
Position 4912: 7.023836715733097e-05
Position 669: 6.916624426523153e-05
Position 54: 6.821449988081217e-05
Position 3415: 6.373342468706528e-05
Position 2334: 6.286161265793973e-05
Position 4977: 6.089472474099422e-05
Position 742: 5.610345020970684e-05
Position 1897: 5.5868071522800724e-05
Position 1969: 5.2223110227297977e-05
Position 3428: 4.516658381013593e-05
Position 4049: 4.3619444572827144e-05
Position 4421: 3.774227255870052e-05
Position 3324: 3.570723158893129e-05
Position 373: 3.551952118918582e-05
Position 746: 3.442689484136809e-05
Position 4550: 2.8506034681301245e-05
Position 4801: 2.8386924200349936e-05
Position 3570: 2.785769243034853e-05
Position 2764: 2.7779626985871976e-05
Position 3599: 2.6921132937100823e-05
Position 3748: 2.6473305289876223e-05
Position 1655: 2.6403885300672307e-05
Position 2120: 2.291739514090765e-05
Position 1500: 2.0818988384700056e-05
Position 4464: 1.9633587275340364e-05
Position 4471: 1.9080725595617736e-05
Position 4091: 1.8749488465585782e-05
Position 1000: 1.7608345380362207e-05
Position 4864: 1.627097190675463e-05
Position 3505: 1.6168225268831256e-05
Position 4664: 1.6155448106427653e-05
Position 407: 1.4171501430806304e-05
Position 461: 1.3777201279735508e-05
Position 2145: 1.352326626500758e-05
Position 3289: 1.2205565194487001e-05
Position 157: 1.1925736103156877e-05
Position 2651: 1.033113733852807e-05
Position 1234: 1.0172077707882652e-05
Position 2156: 9.59481970569411e-06
Position 3706: 9.383737232401196e-06
Position 270: 8.933165538810518e-06
Position 2003: 8.838514871403188e-06
Position 1894: 7.2949375889143464e-06
Position 3311: 6.9578048114695556e-06
Position 914: 6.5843477232003015e-06
Position 653: 6.296961440034779e-06
Position 4127: 6.1691689984791984e-06
Position 275: 5.898471497786746e-06
Position 4101: 5.4435083606138205e-06
Position 4853: 4.376482141573237e-06
Position 4629: 4.205828991019316e-06
Position 3780: 3.5902271578291518e-06
Position 3489: 2.7408612933042114e-06
Position 4651: 2.659238086672149e-06
Position 4408: 2.3544524301065323e-06
Position 3559: 2.161664187832361e-06
Position 4217: 2.108994106738628e-06
Position 4583: 1.9861633779876037e-06
Position 3233: 1.6963882434338274e-06
Position 4212: 1.6178017988430078e-06
Position 3847: 1.3197249220148049e-06
Position 3547: 8.146842210258224e-07
Position 3197: 7.26647084708215e-07
Position 7: 6.46576855829542e-07
Position 4125: 5.758584445398037e-07
Position 3969: 5.173189238185059e-07
Position 3762: 2.9225500138896253e-07
Position 37: 1.9239371291244333e-07
Position 3801: 1.8225978587165763e-07
Position 3362: 1.7741427390159546e-07
Position 61: 1.6280295851951195e-07
Position 3245: 1.385601755577399e-07
Position 72: 1.120802803569693e-07
Position 239: 9.522928057296653e-08
Position 356: 9.42382556717065e-08
Position 268: 7.501512186772154e-08
Position 503: 6.678692946588312e-08
Position 273: 5.181066540263179e-08
Position 1084: 4.6903575714389984e-08
Position 568: 4.673772188316723e-08
Position 469: 1.0839059162063377e-08
Position 396: 9.098368422540342e-10
Position 222: 6.204731728033186e-10
Position 4514: 5.345684276533288e-10
Position 378: 3.599604259806742e-10
Position 376: 2.4938764049301964e-10
Position 4371: 1.851627583706061e-11
Position 443: 9.002736305285239e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4368: 0.9296307247392765
Position 3197: 0.9272503480235813
Position 3846: 0.8078825262378226
Position 4659: 0.7826637696812067
Position 3501: 0.7735898987635578
Position 3384: 0.17077496041971546
Position 3864: 0.14124411048832392
Position 3177: 0.06902542335548004
Position 4997: 0.06595819306211181
Position 1778: 0.05275155552001921
Position 4590: 0.05040587542882285
Position 173: 0.0497686106264527
Position 3648: 0.02130292973032218
Position 3366: 0.020220486092434244
Position 437: 0.013886270109080999
Position 3895: 0.011791655610040617
Position 4564: 0.01076613103593683
Position 4577: 0.009479558562323355
Position 1718: 0.008086665454311548
Position 4286: 0.006777416765348242
Position 4701: 0.006633055714085966
Position 1187: 0.006323381576851518
Position 4853: 0.0054935947025774754
Position 3732: 0.005320658751477073
Position 4307: 0.005188391434198666
Position 650: 0.004554562125996068
Position 245: 0.004299184950578751
Position 914: 0.00417931334459883
Position 1348: 0.00363995356647691
Position 2053: 0.002845302099038692
Position 4640: 0.002706486403457205
Position 4678: 0.002572442170031328
Position 469: 0.0025524545467242744
Position 917: 0.002527098115720123
Position 3815: 0.0023516385993819352
Position 1273: 0.002342187392581237
Position 1143: 0.001997430622188143
Position 2530: 0.0019585738299162324
Position 4309: 0.0018476019775990706
Position 3780: 0.001826723661838693
Position 3137: 0.0017702078072575102
Position 2136: 0.0017175275837742518
Position 4416: 0.0013444111041050043
Position 4704: 0.0013264459667450825
Position 2099: 0.001155983272938128
Position 178: 0.0011072121440982134
Position 489: 0.0010775933230900982
Position 296: 0.001029279838768955
Position 421: 0.0008233797660877673
Position 3423: 0.0007514168594888745
Position 3390: 0.0007375655733676948
Position 4594: 0.0006877518791278558
Position 281: 0.000679394237878624
Position 4974: 0.000554864285007008
Position 4289: 0.0005528912979635565
Position 943: 0.0005235119463567861
Position 3904: 0.0004988632419380506
Position 1747: 0.0004660596617664444
Position 3332: 0.0003624636051248732
Position 2418: 0.00035782607043097637
Position 1739: 0.0003530182078593683
Position 199: 0.0003455434550791021
Position 1000: 0.0003264985630088644
Position 1799: 0.0003184547845210703
Position 1459: 0.0002929643158781571
Position 5071: 0.00028945694875405145
Position 4550: 0.00026812709688255504
Position 315: 0.0002676114247425874
Position 3347: 0.0002602948810397893
Position 387: 0.00026008963697855396
Position 3676: 0.00025714849561859907
Position 777: 0.0002538397978596256
Position 1407: 0.00023209650024326212
Position 1783: 0.0002263536787426554
Position 3683: 0.00020308496045623486
Position 895: 0.00019533805384440184
Position 1356: 0.00018981943840728043
Position 2081: 0.00018706359734768809
Position 2156: 0.00018416960407897652
Position 1161: 0.0001807822946436691
Position 4629: 0.0001763826149003628
Position 1323: 0.0001745735113020505
Position 1280: 0.00017113271896884429
Position 4439: 0.00016932737591719203
Position 4145: 0.0001671745057296515
Position 919: 0.0001647810747563659
Position 205: 0.00016197060145521085
Position 3657: 0.00015804128142630304
Position 194: 0.0001440810444094717
Position 596: 0.00014061356714435645
Position 258: 0.00013671377761589093
Position 1385: 0.0001307520218541285
Position 1205: 0.00012761044475353533
Position 4723: 0.00012581607203222223
Position 1818: 0.00011569215213209639
Position 4212: 0.00010463424907213221
Position 4912: 8.639253351578348e-05
Position 3140: 8.580795854739528e-05
Position 399: 8.523082579685846e-05
Position 4616: 8.392872194619609e-05
Position 2066: 7.874341091813017e-05
Position 147: 7.803772767843267e-05
Position 1619: 7.8013914698423e-05
Position 4486: 7.735539643649731e-05
Position 2363: 7.601576397906116e-05
Position 1056: 7.404720535733982e-05
Position 4781: 6.471801605868316e-05
Position 4925: 6.132093007472567e-05
Position 5003: 5.907192580312274e-05
Position 4464: 5.659835528895758e-05
Position 3468: 5.554750191821787e-05
Position 4933: 5.1717221131857007e-05
Position 94: 5.1422817438858075e-05
Position 2841: 5.0978522177182765e-05
Position 1333: 4.955116623322194e-05
Position 3463: 4.3677456780424976e-05
Position 4613: 4.3347984167746136e-05
Position 3400: 4.3156010566098863e-05
Position 624: 4.3131724327515804e-05
Position 451: 4.204683309058328e-05
Position 2976: 4.1371412851761385e-05
Position 1865: 3.851723092028799e-05
Position 1663: 3.810871512294326e-05
Position 5089: 3.7755457053869246e-05
Position 335: 3.5863145421884094e-05
Position 3415: 3.4303115572197835e-05
Position 105: 3.405058489781105e-05
Position 1307: 3.402345584864764e-05
Position 4541: 3.23620643469483e-05
Position 627: 3.160174901683956e-05
Position 4185: 3.060899506507567e-05
Position 2474: 2.98529503611218e-05
Position 4223: 2.802838362427006e-05
Position 1426: 2.7814385460571283e-05
Position 4245: 2.7128592095766336e-05
Position 4942: 2.548542400949614e-05
Position 1393: 2.5254503976304786e-05
Position 4597: 2.4446000135853134e-05
Position 3678: 2.1859919120269628e-05
Position 3142: 2.1297150621540813e-05
Position 568: 2.06200141396657e-05
Position 608: 2.0393508210337287e-05
Position 138: 1.9566493458237585e-05
Position 4867: 1.8919777519886382e-05
Position 1418: 1.813862763471963e-05
Position 3632: 1.8064334183106018e-05
Position 136: 1.6836612132641626e-05
Position 1210: 1.6648401258295525e-05
Position 5053: 1.6610437648055273e-05
Position 1319: 1.6402793850256578e-05
Position 521: 1.5659587668483216e-05
Position 4152: 1.5638073188671376e-05
Position 2497: 1.557029763387807e-05
Position 3578: 1.5503976082868063e-05
Position 686: 1.4103952379054052e-05
Position 1213: 1.4026770567295147e-05
Position 4012: 1.2895797080479263e-05
Position 1420: 1.2594468976053961e-05
Position 4761: 1.2469711281819219e-05
Position 1304: 1.2220692925740565e-05
Position 1825: 1.1605377066838394e-05
Position 4239: 1.0666541504240856e-05
Position 593: 9.805172473536187e-06
Position 2120: 9.719681138473327e-06
Position 1555: 8.818312086039641e-06
Position 373: 8.503679833686748e-06
Position 3700: 8.029489189676774e-06
Position 834: 7.898554673002571e-06
Position 4528: 7.246299513042136e-06
Position 4742: 7.060910676022899e-06
Position 4725: 6.160167915259676e-06
Position 4891: 5.737906768767105e-06
Position 3483: 5.3901087019539924e-06
Position 4873: 5.212275526600098e-06
Position 4976: 4.403066598480129e-06
Position 4864: 4.158026797358943e-06
Position 3559: 3.903214719777552e-06
Position 5021: 3.2602795569432194e-06
Position 3392: 3.249341827183627e-06
Position 4010: 3.204830170020707e-06
Position 4514: 2.902295252996531e-06
Position 4493: 2.5198772950143086e-06
Position 3594: 2.3101181058711108e-06
Position 4749: 2.06898576174103e-06
Position 4489: 1.8434438618058017e-06
Position 4953: 1.6441895716255597e-06
Position 4187: 1.5164183695408795e-06
Position 3437: 1.3865549463905375e-06
Position 3019: 1.3795060477920528e-06
Position 1014: 1.3545346912188694e-06
Position 4167: 1.246840680676228e-06
Position 4197: 1.2144417426966643e-06
Position 760: 1.1651848616873796e-06
Position 2002: 1.056728931669431e-06
Position 5040: 9.929121182639566e-07
Position 4027: 8.431340924650329e-07
Position 577: 8.419687431762615e-07
Position 3924: 7.882320131177799e-07
Position 3762: 7.545631856355341e-07
Position 2881: 7.193371317845514e-07
Position 4018: 5.869022964195259e-07
Position 3695: 5.850632637672261e-07
Position 1535: 5.783106376336528e-07
Position 3706: 5.760812349371415e-07
Position 3928: 5.470035473300399e-07
Position 3547: 4.745193455808471e-07
Position 4250: 4.3185092607630456e-07
Position 1219: 3.2373118955591135e-07
Position 3602: 2.9128087302663187e-07
Position 3790: 2.602662564363203e-07
Position 851: 2.229883767798099e-07
Position 4181: 2.1112159509235062e-07
Position 3617: 2.0782468098369772e-07
Position 1096: 1.9525311295979804e-07
Position 599: 1.9523643664658367e-07
Position 1471: 1.4136377298127048e-07
Position 4171: 1.3774204807717855e-07
Position 1439: 1.1968800725340778e-07
Position 1065: 1.1352030286750974e-07
Position 405: 1.1158414049314059e-07
Position 863: 5.110275608060366e-08
Position 875: 3.4374550158353905e-08
Position 1530: 3.309574443896581e-08
Position 2858: 2.9595133498811844e-08
Position 344: 2.4754603198224266e-08
Position 323: 2.385196264629155e-08
Position 2056: 1.747031578817929e-08
Position 701: 1.5340492711032396e-08
Position 524: 1.2001741564050918e-08
Position 4257: 1.1402204841823899e-08
Position 122: 1.073420953877977e-08
Position 1113: 1.0661108474955057e-08
Position 1596: 9.935922754648743e-09
Position 347: 5.303778910866693e-09
Position 356: 5.0618457277905965e-09
Position 1083: 4.439353913552214e-09
Position 414: 4.352206331439347e-09
Position 549: 3.29380177359106e-09
Position 3941: 3.155745663224628e-09
Position 2169: 2.6244255479029375e-09
Position 113: 1.3564358297913192e-09
Position 560: 7.966153458060093e-10
Position 3570: 7.096812378044708e-10
Position 539: 1.8041884413016921e-10
Position 537: 1.2888736240120074e-10
