Gene = RP11-80H18.3
Position 121: 2.087581910933374e-05
Position 4153: 2.0849236803554436e-05
Position 677: 2.0310008422788122e-05
Position 1304: 1.8624493363980932e-05
Position 5929: 1.3886741242980768e-05
Position 1222: 1.245064287548593e-05
Position 280: 1.1275049149791272e-05
Position 109: 1.104994287982762e-05
Position 4111: 1.0788050633478205e-05
Position 2366: 9.809660699122911e-06
Position 130: 8.530795564165864e-06
Position 1703: 8.45854655096975e-06
Position 2911: 8.3353763932828e-06
Position 593: 6.725469541620332e-06
Position 292: 5.72813383983901e-06
Position 1862: 5.602739927538768e-06
Position 177: 5.339421040309184e-06
Position 39: 5.002438338934604e-06
Position 2423: 4.525063400365213e-06
Position 2590: 4.512766257567492e-06
Position 4144: 4.504896568488463e-06
Position 1516: 4.177074108145016e-06
Position 2326: 3.963079969279529e-06
Position 6206: 3.4509817863744016e-06
Position 397: 3.1346365653981614e-06
Position 2487: 3.0309664557280844e-06
Position 754: 2.9680880737796793e-06
Position 1512: 2.838654872977637e-06
Position 10875: 2.65416285452374e-06
Position 4088: 2.5779089027547142e-06
Position 2473: 2.556332369570251e-06
Position 3142: 2.5424102702319322e-06
Position 3562: 2.5194529212430358e-06
Position 1287: 2.5145132212480305e-06
Position 1788: 2.5039251549432722e-06
Position 3166: 2.3488031513484587e-06
Position 10760: 1.8188488714063372e-06
Position 1552: 1.733855346614472e-06
Position 3184: 1.2878827271046133e-06
Position 188: 1.1800859494324475e-06
Position 1742: 1.1397822703705705e-06
Position 56: 1.1109257389032795e-06
Position 10823: 9.551815551136889e-07
Position 9944: 9.363581387826767e-07
Position 10995: 8.491060016136019e-07
Position 4535: 3.8989879141512807e-07
Position 10098: 3.6198773108513295e-07
Position 5339: 3.006398434106179e-07
Position 4299: 1.7172151691255444e-07
Position 4310: 1.690263279532733e-07
Position 5554: 1.4911495955749806e-07
Position 426: 3.155903832860755e-08
Position 394: 3.0883941345556876e-08
Position 1122: 2.9141292168725648e-08
Position 459: 2.009321437919281e-08
Position 346: 4.103554762366601e-09
Position 538: 1.8293470929150053e-09
Position 920: 1.7881678266461086e-09
Position 2007: 5.532482825133814e-10
Position 1034: 1.5635918046746074e-10
Position 297: 9.54081017461696e-11
Position 348: 7.337629712274984e-11
Position 248: 3.9674683989791576e-11
Position 564: 1.4259362025622908e-11
Position 400: 1.2164973656126946e-11
Position 574: 4.244327006946475e-12
Position 500: 3.6493889580466986e-12
Position 6115: 1.1464432443629963e-12
Position 613: 1.1363513267463871e-12
Position 512: 6.68854942128993e-13
Position 313: 2.0462887859795992e-13
Position 471: 5.991872273330383e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4234: 0.9779324090012512
Position 4036: 0.9135261817730731
Position 10242: 0.6501938609268623
Position 11167: 0.5956417122282679
Position 10642: 0.5101961258473979
Position 6014: 0.4373593910987075
Position 9999: 0.3616661269766355
Position 1766: 0.21121864018505143
Position 11671: 0.20203352190569765
Position 309: 0.12715691756939798
Position 10181: 0.08192780730556411
Position 4017: 0.06193373536998102
Position 295: 0.060054203044834484
Position 9887: 0.05834307560657845
Position 1862: 0.04488956730630893
Position 9800: 0.0374520600857968
Position 9639: 0.030489249121870038
Position 11010: 0.028082895142318435
Position 1556: 0.02719553833707447
Position 10519: 0.02664935222919026
Position 10680: 0.02437010788071992
Position 9449: 0.02404475853087138
Position 9890: 0.023511702256019756
Position 11361: 0.020654367577964794
Position 8936: 0.020569445207367542
Position 6034: 0.019907824649739236
Position 3814: 0.01889333095637558
Position 6010: 0.018213494359666585
Position 5621: 0.017160454978151198
Position 10546: 0.015985427822405068
Position 3335: 0.013800515944950935
Position 4236: 0.012778721541679909
Position 9831: 0.011214315204102637
Position 8981: 0.010925915270511878
Position 11428: 0.009991447319151383
Position 11552: 0.009775333916842656
Position 8958: 0.009065347468809798
Position 11032: 0.00879500277747715
Position 11853: 0.008362572936796826
Position 272: 0.0077240542884969236
Position 9614: 0.00705045809672173
Position 9499: 0.006054106012249208
Position 10429: 0.005913850197703836
Position 9428: 0.00563914328779265
Position 12098: 0.005456211735235486
Position 1382: 0.005382072366998643
Position 10490: 0.0053487986746900695
Position 7087: 0.004978878626529024
Position 2363: 0.00484271415914647
Position 1340: 0.0046881389565488155
Position 11513: 0.0044958623983690086
Position 3995: 0.004116564566482751
Position 11044: 0.0035932668115516743
Position 11783: 0.003581990449538689
Position 11414: 0.0032636297794701318
Position 10721: 0.0031385881937101433
Position 11437: 0.0030949434446133498
Position 244: 0.0030803682160850943
Position 4412: 0.003071694011479618
Position 1534: 0.0029081541562577503
Position 1648: 0.0027792165958920117
Position 1203: 0.0024611410627434806
Position 9667: 0.002280948730730964
Position 11295: 0.0022630456756596896
Position 3043: 0.0021474037628870556
Position 10475: 0.0021004877965869703
Position 9962: 0.001886946443666375
Position 11765: 0.0018223819596324634
Position 2036: 0.0016000782740963517
Position 3242: 0.0015937825927569349
Position 1561: 0.0014588037703957355
Position 724: 0.001386626232792912
Position 8836: 0.0012394738438721235
Position 8786: 0.0012220487823104526
Position 2490: 0.0011499574684508771
Position 11124: 0.0011133592688709023
Position 3679: 0.0010559838487742888
Position 9046: 0.001055126606339411
Position 12008: 0.0010261345728023107
Position 1770: 0.0010138357614175833
Position 1591: 0.0008778060974201446
Position 1676: 0.0008760493514754365
Position 4903: 0.0008551033825072238
Position 8943: 0.000835120674109761
Position 2557: 0.0007576875339850836
Position 630: 0.0007338553873945811
Position 6203: 0.0007301747348739736
Position 1512: 0.0007132402024174031
Position 3114: 0.000706664461425699
Position 1645: 0.0006607355814076928
Position 3282: 0.0006544268707884977
Position 3338: 0.0006341659147448681
Position 8751: 0.0006079799712447575
Position 10947: 0.0005933870370482138
Position 4817: 0.0005840112684006509
Position 8839: 0.0005681469917286758
Position 1402: 0.0005542462716126216
Position 1446: 0.000429445198780949
Position 4046: 0.00040580161269907194
Position 11232: 0.00040575741929435057
Position 4927: 0.00039348587529834623
Position 12101: 0.00033869648129380547
Position 6016: 0.00033265280810590306
Position 4274: 0.00032503437707211125
Position 471: 0.00032146333418369224
Position 2473: 0.00031117307158217176
Position 10883: 0.0002984518892728722
Position 11630: 0.0002979572160412766
Position 5471: 0.00029315578485286745
Position 11897: 0.0002910586487394443
Position 11679: 0.00027776045835577775
Position 636: 0.0002766082046752131
Position 11831: 0.0002660493815226836
Position 5923: 0.0002528278377408342
Position 2032: 0.00024924808044399937
Position 3719: 0.00023299590359788418
Position 1390: 0.000227869085039562
Position 2980: 0.00022729624814960578
Position 1121: 0.0002252403608729105
Position 3964: 0.00021059794808519244
Position 5067: 0.00020872854741434165
Position 1433: 0.00020066987954394893
Position 6267: 0.00019928184372878935
Position 6356: 0.00019656535667105058
Position 782: 0.00018781299493710643
Position 2430: 0.00018659620775864834
Position 6089: 0.00017077005429662763
Position 3214: 0.00016101363103208411
Position 2517: 0.00015326962581916292
Position 11072: 0.0001491549552229601
Position 3291: 0.00014521309803670472
Position 3318: 0.00014222092324537664
Position 6295: 0.00014128338881486444
Position 793: 0.00013571838136751814
Position 5118: 0.00013518123649729446
Position 8596: 0.0001301883140741718
Position 520: 0.000129584420482027
Position 5971: 0.00012179238711515188
Position 778: 0.00012154089355039429
Position 1866: 0.00012143429154200116
Position 8676: 0.00011127328421180774
Position 5592: 0.00010452375891604401
Position 3733: 0.00010283262803122641
Position 12030: 9.252695265498268e-05
Position 5845: 9.119603480214176e-05
Position 7188: 9.049465888448459e-05
Position 323: 8.528287031799572e-05
Position 7644: 8.458456574629894e-05
Position 1348: 8.114393612338018e-05
Position 5093: 7.949546962662735e-05
Position 6300: 7.789271044259782e-05
Position 11202: 7.587610734456096e-05
Position 5803: 7.509220527516718e-05
Position 6440: 7.265780611070958e-05
Position 6743: 7.248897009205705e-05
Position 6171: 6.90876155860695e-05
Position 1816: 6.624877095440132e-05
Position 2329: 6.537994950480867e-05
Position 2365: 5.937522023523524e-05
Position 7249: 5.864407011969579e-05
Position 3315: 5.7674544569692444e-05
Position 10692: 5.5838449258892e-05
Position 693: 4.9720683440435835e-05
Position 1831: 4.9268664962682265e-05
Position 5645: 4.7118488604609936e-05
Position 2608: 4.658311038785949e-05
Position 8281: 4.640733578670362e-05
Position 10393: 4.5198881865138934e-05
Position 3297: 4.3546394862245385e-05
Position 4977: 4.27539501404939e-05
Position 2056: 4.148295704530537e-05
Position 3388: 4.078944761072362e-05
Position 3349: 4.007319121136107e-05
Position 4245: 3.938177657903148e-05
Position 5890: 3.8440051864518456e-05
Position 6396: 3.6353958959595796e-05
Position 4963: 3.614375838540327e-05
Position 5073: 3.2728327505546536e-05
Position 1735: 3.1342979680157174e-05
Position 5627: 2.8868455048045786e-05
Position 805: 2.8091446432629697e-05
Position 2521: 2.3982251496426175e-05
Position 9333: 2.2019711074574968e-05
Position 5777: 2.1727833978355264e-05
Position 4428: 2.1421575209235085e-05
Position 1170: 2.1349445481362402e-05
Position 2614: 2.0459631795501636e-05
Position 6412: 1.987167188190449e-05
Position 4283: 1.95159892391153e-05
Position 1244: 1.8788507935182105e-05
Position 731: 1.7081041017267217e-05
Position 1712: 1.6876836507987962e-05
Position 4393: 1.6391332581110753e-05
Position 1999: 1.5671645572355467e-05
Position 5069: 1.5494348306648315e-05
Position 1488: 1.1644143145269346e-05
Position 535: 9.424038788504108e-06
Position 512: 9.202445224538997e-06
Position 9168: 8.259319879869615e-06
Position 5681: 7.775411098639503e-06
Position 1459: 7.77089060659015e-06
Position 1212: 7.0101551996280335e-06
Position 2783: 6.346051936027183e-06
Position 1074: 6.215530834782891e-06
Position 4304: 5.793352730864629e-06
Position 8278: 5.637385708252184e-06
Position 4593: 5.348044960907856e-06
Position 1221: 4.65604760069135e-06
Position 1304: 4.403093341211582e-06
Position 4192: 4.387790415377051e-06
Position 1147: 4.28284534347021e-06
Position 5859: 3.997791121695516e-06
Position 9137: 3.952384404801259e-06
Position 651: 3.9258628681746145e-06
Position 809: 3.9017157137245875e-06
Position 1351: 3.5449610227127687e-06
Position 2205: 3.485812183287894e-06
Position 852: 3.4749024421911018e-06
Position 661: 3.409025349589512e-06
Position 538: 3.2564377728467107e-06
Position 8717: 3.0414625872541873e-06
Position 4164: 2.7828705952405093e-06
Position 835: 2.752774864536463e-06
Position 9194: 2.5268036741509215e-06
Position 4591: 2.2692886248972733e-06
Position 1568: 2.1955523634421566e-06
Position 8164: 2.0507854902468504e-06
Position 459: 1.917745979793632e-06
Position 5001: 1.9012264569794358e-06
Position 8226: 1.8612266644853486e-06
Position 701: 1.8183492122774071e-06
Position 5146: 1.7969265530365312e-06
Position 654: 1.7371941842564152e-06
Position 3343: 1.6557163772679954e-06
Position 854: 1.5864566030885454e-06
Position 740: 1.564624133414023e-06
Position 887: 1.5488513501316376e-06
Position 2798: 1.4163904288529098e-06
Position 1404: 1.369998758666691e-06
Position 2231: 1.369687163269939e-06
Position 8201: 1.315868478415843e-06
Position 6046: 1.2097989866026817e-06
Position 194: 1.1313355197444978e-06
Position 5952: 1.109353689212494e-06
Position 858: 1.1070593719844374e-06
Position 1357: 9.001592380780578e-07
Position 7116: 8.205356647483905e-07
Position 1408: 7.211800274271378e-07
Position 1784: 6.841498089945967e-07
Position 822: 6.736610117628384e-07
Position 752: 6.547459905646319e-07
Position 1655: 6.315768727951035e-07
Position 593: 6.264435303680934e-07
Position 904: 6.241870890139349e-07
Position 2750: 5.729340284027036e-07
Position 658: 5.32797727214321e-07
Position 1247: 4.990589682452567e-07
Position 106: 4.831536616617788e-07
Position 321: 4.2127996792371586e-07
Position 811: 3.571175219341565e-07
Position 736: 3.449976445890322e-07
Position 1575: 3.1567408218549567e-07
Position 1159: 2.586779408561207e-07
Position 587: 2.533323064728146e-07
Position 5949: 2.0565407238478033e-07
Position 355: 1.6335191554264147e-07
Position 6106: 1.116300470502814e-07
Position 1928: 9.435538929610944e-08
Position 1774: 7.652036868259273e-08
Position 2106: 7.6354429650219e-08
Position 4909: 5.544850710296305e-08
Position 1947: 4.7884252049790147e-08
Position 1788: 4.293328901527574e-08
Position 913: 1.9164556139748e-08
Position 1126: 1.8687325036084757e-08
Position 917: 1.2365136020912179e-08
Position 896: 1.0413627360316037e-08
Position 1893: 9.102429118559748e-09
Position 1308: 7.55019286330782e-09
Position 598: 4.593369116855442e-09
Position 892: 2.5629044325809024e-09
Position 698: 2.304412437487783e-09
Position 4422: 2.0212177714731367e-09
Position 4338: 2.0104286177739144e-09
Position 185: 1.8665201597688892e-09
Position 125: 1.752923864406867e-09
Position 1253: 1.6283109080172425e-09
Position 925: 1.5118776352805297e-09
Position 831: 1.4534829567696335e-09
Position 334: 1.2912309560458916e-09
Position 4436: 1.0397117750403152e-09
Position 744: 9.37693500028128e-10
Position 863: 7.823097309288172e-10
Position 149: 7.702268301682466e-10
Position 934: 7.008278175398821e-10
Position 4528: 5.077499033933768e-10
Position 417: 4.152884007589382e-10
Position 118: 2.72521077416776e-10
Position 4373: 2.3889765793357823e-10
Position 2562: 1.668212367107851e-10
Position 2404: 1.6502518939092957e-10
Position 760: 8.383720120587605e-11
Position 140: 7.893150005919452e-11
Position 972: 7.310054032327445e-11
Position 951: 5.185985120144599e-11
Position 1009: 3.601810670161932e-11
Position 109: 2.7077800874766638e-11
Position 942: 2.575276779516312e-11
Position 426: 2.237087616529146e-11
Position 379: 2.136053123172193e-11
Position 604: 1.971031310789116e-11
Position 550: 1.714305028641379e-11
Position 449: 1.543646929903468e-11
Position 961: 1.5144544302113548e-11
Position 436: 1.5029775483928554e-11
Position 166: 1.3613847406525783e-11
Position 130: 1.0937365364498147e-11
Position 953: 9.670458429901327e-12
Position 433: 9.040120043296616e-12
Position 1037: 8.048072629253079e-12
Position 142: 5.9609023383352795e-12
Position 156: 4.528223435218535e-12
Position 384: 9.657473153991645e-13
Position 168: 9.641060683068624e-13
Position 394: 5.252025775511233e-13
Position 546: 3.727028568704432e-13
Position 440: 6.454561521191665e-14
Position 554: 8.313004825938046e-17
