Gene = IL20RB
Position 7201: 2.4146523883611424e-05
Position 745: 2.225800012550213e-05
Position 1624: 1.7289174593779047e-05
Position 3037: 1.6809387000064435e-05
Position 1385: 1.5411435218677343e-05
Position 643: 1.2346941960751683e-05
Position 24360: 9.93037597869028e-06
Position 57: 9.30864664867037e-06
Position 2190: 9.079246743891336e-06
Position 2015: 8.725225448066356e-06
Position 1919: 8.663076957991955e-06
Position 3150: 7.584343416626893e-06
Position 2768: 7.487775989320191e-06
Position 665: 6.739139217891013e-06
Position 2989: 6.291558244323264e-06
Position 1520: 5.9856835032243105e-06
Position 839: 5.532999785378725e-06
Position 663: 5.499300689661616e-06
Position 1966: 5.477558232685109e-06
Position 299: 5.260788416783189e-06
Position 75: 5.169071012429271e-06
Position 795: 3.836496033915175e-06
Position 1179: 3.3602762330997118e-06
Position 1262: 2.6669818031066827e-06
Position 267: 1.7839671113890295e-06
Position 1041: 1.4286208444319067e-06
Position 325: 1.343116561633281e-06
Position 223: 8.039923458533032e-07
Position 289: 7.801114420856279e-07
Position 1612: 5.487531438686089e-07
Position 38141: 5.387323345574068e-07
Position 365: 4.977105703949139e-07
Position 1459: 4.0984240716333396e-07
Position 1094: 2.438257367784459e-07
Position 1092: 2.34835414195088e-07
Position 1096: 2.0690948300830828e-07
Position 1090: 1.9617212317907215e-07
Position 1132: 1.6376764338865023e-07
Position 1098: 1.607651626740468e-07
Position 1088: 1.0281355007324903e-07
Position 240: 7.730630375669846e-08
Position 302: 7.726897134847887e-08
Position 432: 6.650558355656655e-08
Position 420: 4.434579960600131e-08
Position 3: 3.556488091894753e-08
Position 519: 1.7860180563188455e-08
Position 542: 7.621656084005252e-09
Position 597: 6.316149048437781e-09
Position 444: 4.328144309508215e-09
Position 430: 2.155883909918012e-09
Position 626: 1.2792319727467267e-09
Position 667: 1.6015143295473195e-10
Position 951: 1.4877874111323652e-10
Position 939: 9.737405574988472e-11
Position 1024: 5.836006450750307e-11
Position 902: 5.227974371553583e-11
Position 680: 3.883666663613869e-11
Position 606: 1.2599594365824096e-13
Position 452: 1.9642681884590847e-14
Position 636: 1.1151159069240385e-15
Position 621: 1.6118885199085194e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 24294: 0.9999716689740922
Position 37548: 0.9904702584242339
Position 22629: 0.9679146641085776
Position 10790: 0.827611048030414
Position 29013: 0.808641031260644
Position 31575: 0.7813299987598545
Position 30965: 0.7322085502340967
Position 52247: 0.7055678104229289
Position 17954: 0.7025601712868632
Position 28828: 0.5497256994376851
Position 32016: 0.49334917542288975
Position 20101: 0.43917165635685734
Position 43021: 0.3917473096581436
Position 28743: 0.35741411825260544
Position 32703: 0.3366399847526972
Position 33768: 0.2393331423583612
Position 36823: 0.2179396134936826
Position 6776: 0.1749231191366424
Position 2919: 0.11193103816539836
Position 29063: 0.10499351197211977
Position 10181: 0.07868455685080701
Position 37212: 0.07850676651170871
Position 43508: 0.07454891791792055
Position 31521: 0.07373747144592084
Position 34072: 0.0663330126342879
Position 10829: 0.0618801583552811
Position 8904: 0.05770389017303244
Position 35119: 0.04887970790240162
Position 1624: 0.04799950583521401
Position 22868: 0.041573255088218304
Position 37927: 0.04129114462239702
Position 10613: 0.03172107865821124
Position 33452: 0.03080759354293736
Position 28634: 0.029717456881223615
Position 34466: 0.02875024667841957
Position 1223: 0.028245902671432736
Position 38706: 0.027612526730377108
Position 1643: 0.025648342236820422
Position 1444: 0.023511100325899262
Position 41836: 0.023012259764248234
Position 8970: 0.020032836952525654
Position 41958: 0.019866021041386385
Position 1807: 0.018796670021533037
Position 41584: 0.01849277148590525
Position 1293: 0.017722132590450534
Position 44851: 0.017208285078705976
Position 7293: 0.017120851132211658
Position 677: 0.016406097517303136
Position 36278: 0.016117959507017374
Position 30380: 0.01590966192736838
Position 1655: 0.015482061430700647
Position 8925: 0.013833924695019342
Position 46905: 0.012801865397515669
Position 3392: 0.012213255721960352
Position 2891: 0.011925053740084967
Position 23657: 0.011777502451119057
Position 636: 0.011719471179898706
Position 1687: 0.011435253887371339
Position 30346: 0.010462465136906364
Position 10388: 0.010167991749453698
Position 8434: 0.0100442199231244
Position 7115: 0.009774945372750057
Position 1593: 0.009080287526844697
Position 45368: 0.008951568596748321
Position 41984: 0.008920090081902416
Position 37882: 0.008626485973155027
Position 33764: 0.008551880318275674
Position 3470: 0.008464141606549602
Position 29129: 0.008372027678422097
Position 10142: 0.008257230880379064
Position 38417: 0.00805044069456907
Position 32126: 0.007682164338721635
Position 40868: 0.007272102988413395
Position 38526: 0.00703023245406262
Position 1447: 0.0069509146970310855
Position 41936: 0.006928945957938087
Position 43062: 0.006761766001755196
Position 1501: 0.006692217132802919
Position 1385: 0.00664399960613098
Position 8736: 0.004981915958021579
Position 8391: 0.0048587041099578026
Position 39253: 0.004807196390691514
Position 10749: 0.004747558363915099
Position 3012: 0.004625953429352403
Position 34398: 0.004559687384160435
Position 43648: 0.004454706486725686
Position 42157: 0.0043286645974754566
Position 1483: 0.00421223671373067
Position 31413: 0.004195541428545228
Position 463: 0.003897890570933378
Position 42978: 0.003894867319144717
Position 502: 0.003839213392821473
Position 38257: 0.0034524905901154555
Position 3568: 0.0033544863301520865
Position 1536: 0.0033376217927440586
Position 3547: 0.0032825618895171225
Position 2797: 0.0032293481653980502
Position 1240: 0.0031579592348838412
Position 40655: 0.0031117663478379947
Position 37241: 0.0030826261707938233
Position 3645: 0.0030160788799350868
Position 32576: 0.002632535990523372
Position 1132: 0.0025875115766387877
Position 40995: 0.00254484685145864
Position 38797: 0.002416468354055139
Position 39929: 0.0023808517608960972
Position 38892: 0.002282940779749251
Position 31480: 0.0022404450409808656
Position 7512: 0.0022150789080668445
Position 42187: 0.002102788255064611
Position 38058: 0.0020707681548685457
Position 34923: 0.0020049536540589744
Position 45190: 0.0019851778228073525
Position 41250: 0.0017946858191985296
Position 1112: 0.0017646282013188568
Position 31873: 0.0016980124438894398
Position 32029: 0.0016782918610186604
Position 3663: 0.001608871307061272
Position 8873: 0.0015656068039509748
Position 29732: 0.001534419309648654
Position 33712: 0.001498493297965826
Position 6817: 0.001442865989490038
Position 36727: 0.0012935789362188363
Position 31859: 0.0012524621289821969
Position 3344: 0.0012248518913106636
Position 5192: 0.0012165091517845927
Position 1598: 0.0011547333513377632
Position 38438: 0.0010865227894802255
Position 655: 0.0010258346572877242
Position 31972: 0.0009891442518067631
Position 36257: 0.0009559737977036243
Position 42107: 0.000933182202614722
Position 8835: 0.0009271684750890395
Position 7422: 0.0008573207820026152
Position 38013: 0.0008377137724607409
Position 39412: 0.0008296660103429364
Position 1852: 0.0008073630459209579
Position 40740: 0.00080379762365012
Position 8328: 0.000765192941607695
Position 37853: 0.0006683814466490727
Position 30298: 0.0006649036155878063
Position 34693: 0.0006030202775083509
Position 7366: 0.0006019761508472552
Position 39803: 0.0005913958628454624
Position 1302: 0.0005311076443203772
Position 1450: 0.0005240957534355428
Position 32717: 0.0005225473401754592
Position 559: 0.0005071902810691031
Position 38915: 0.0005049727251553565
Position 40844: 0.0004609620109050224
Position 5398: 0.00044895712239752825
Position 32977: 0.00041660928792906934
Position 24716: 0.00037524177756393415
Position 29679: 0.0003722927725345237
Position 708: 0.00033693712870658043
Position 5215: 0.0003157923256355725
Position 737: 0.00030471477112157315
Position 1777: 0.00028795035949164964
Position 1700: 0.0002869444053056975
Position 39818: 0.00027983118005441644
Position 1628: 0.0002735857874332514
Position 42568: 0.00027025192441147206
Position 3591: 0.0002668037688250148
Position 5746: 0.00026194213202266573
Position 1389: 0.00025800193811451364
Position 7779: 0.00025189522170083247
Position 39614: 0.0002511323292401302
Position 32774: 0.0002461267197137078
Position 39137: 0.00023187527449350427
Position 437: 0.00022040858868064693
Position 691: 0.00020605418064220435
Position 3477: 0.00020128831891939525
Position 2634: 0.00019633763655509863
Position 1370: 0.0001641286194370291
Position 715: 0.00016410089029477256
Position 507: 0.00016011015514976937
Position 38359: 0.00015936976264559405
Position 2925: 0.00015831044829084002
Position 38325: 0.00015738841760994563
Position 38309: 0.00015423956137856467
Position 3020: 0.00014046679712515056
Position 32037: 0.00012801381231389644
Position 804: 0.0001260484558683902
Position 39165: 0.00011692531936007423
Position 37855: 0.0001104609409158336
Position 40587: 0.00010748065028769383
Position 40346: 0.00010377952255170782
Position 7752: 0.0001032664477653401
Position 1668: 9.800085633323687e-05
Position 5136: 8.396637565144202e-05
Position 646: 7.950659124630289e-05
Position 31655: 7.579695811629529e-05
Position 39546: 7.072746105714372e-05
Position 5353: 5.6336258345524034e-05
Position 6715: 4.309630524768034e-05
Position 2725: 4.1771403642476584e-05
Position 7589: 3.561474178001747e-05
Position 38128: 3.449827106399508e-05
Position 411: 2.7827221120434625e-05
Position 1367: 2.774784526299727e-05
Position 3363: 2.6263967730510698e-05
Position 5483: 2.30560158709226e-05
Position 24725: 2.2770815345227065e-05
Position 5671: 2.1856240405459688e-05
Position 1184: 1.9153604361239555e-05
Position 6962: 1.3986063372044653e-05
Position 7010: 1.3506175702641944e-05
Position 1815: 1.3334500473366745e-05
Position 2893: 1.2166852700675128e-05
Position 590: 1.1679353574418753e-05
Position 35677: 1.1148486278061611e-05
Position 977: 1.0897499377081823e-05
Position 1949: 9.958614698666866e-06
Position 2004: 9.251477896422893e-06
Position 942: 8.581797455934171e-06
Position 1136: 7.933985635239953e-06
Position 3061: 7.633881116455586e-06
Position 32854: 5.974537269097754e-06
Position 2116: 5.867538478073908e-06
Position 1459: 5.834609712523477e-06
Position 1247: 5.7955677341621815e-06
Position 1004: 5.156544587278835e-06
Position 1178: 3.568370741070032e-06
Position 33789: 3.1503949252121395e-06
Position 1510: 2.8239830536108495e-06
Position 32637: 2.793694812340204e-06
Position 1146: 2.7204761906993717e-06
Position 2597: 2.427708921113138e-06
Position 2669: 2.2441503856814596e-06
Position 861: 1.7238040545121604e-06
Position 1255: 1.6470537387381737e-06
Position 7509: 1.5860167862416215e-06
Position 1720: 1.5244751839170538e-06
Position 587: 1.4618191520768828e-06
Position 767: 1.4031956770069248e-06
Position 1975: 1.2583135123959438e-06
Position 1881: 1.244039114597196e-06
Position 749: 1.1800777977217273e-06
Position 1158: 1.148099167546952e-06
Position 3095: 1.1042294005533381e-06
Position 2165: 1.0598902843070722e-06
Position 254: 1.0183819478951303e-06
Position 1022: 7.408544764323344e-07
Position 2091: 6.690218778163559e-07
Position 273: 6.443790369681617e-07
Position 119: 6.143143562112251e-07
Position 563: 5.551518805085824e-07
Position 1516: 4.689921858926107e-07
Position 229: 3.9784367015619133e-07
Position 2847: 3.897375308736382e-07
Position 1165: 1.9957460867734807e-07
Position 1011: 1.3972050012049012e-07
Position 2943: 1.3288402986851888e-07
Position 215: 1.3177278455328204e-07
Position 146: 8.525271241403946e-08
Position 2851: 7.576302299323294e-08
Position 175: 7.118495344474865e-08
Position 809: 5.47575037122005e-08
Position 2646: 4.368535030323197e-08
Position 276: 3.90760723544088e-08
Position 129: 3.46593100864147e-08
Position 179: 3.197772906338037e-08
Position 979: 2.6572555427506455e-08
Position 153: 1.099820693142049e-08
Position 820: 8.354584988874546e-09
Position 865: 1.952761629785605e-09
Position 592: 1.3351546301318373e-09
Position 565: 3.46721432505914e-10
Position 874: 3.431466983225833e-10
Position 240: 1.5412663780118546e-10
