Gene = LECT2
Position 3854: 1.95657540040873e-09
Position 203: 1.8688408502472023e-09
Position 2576: 1.5605209855929527e-09
Position 430: 6.917066974137155e-10
Position 492: 3.997323433704937e-10
Position 3643: 2.4483385990555335e-10
Position 722: 1.8749193770656374e-10
Position 407: 1.5825170233555557e-10
Position 356: 1.2261115371858943e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2066: 0.9797596388729649
Position 3665: 0.8378968847798527
Position 7536: 0.3047286269981211
Position 7486: 0.1807415578805506
Position 7628: 0.18040622834456543
Position 3990: 0.15040513518593876
Position 5698: 0.1458668904251548
Position 4815: 0.13017961838792547
Position 2248: 0.06692465636169383
Position 4121: 0.06420618462414736
Position 3878: 0.05219798175762433
Position 2994: 0.048230154890310344
Position 8079: 0.04565450815564142
Position 3668: 0.039381151490983625
Position 6886: 0.026916245129395347
Position 7204: 0.02434433787762564
Position 4023: 0.012865451304683776
Position 2943: 0.011414315746277747
Position 6546: 0.011050920659874251
Position 2850: 0.010987514560348367
Position 2314: 0.010882037314717803
Position 5745: 0.010718557130592174
Position 7181: 0.008241498980499196
Position 3555: 0.008218994887644031
Position 3753: 0.008188387235931995
Position 2484: 0.006658418694744223
Position 3287: 0.005968999220925942
Position 2792: 0.005697627953391904
Position 7000: 0.005373293895070893
Position 6093: 0.005350071584326789
Position 5888: 0.004269631461446994
Position 1431: 0.004079498299499403
Position 2257: 0.0038994094102554893
Position 2814: 0.0036873297654031805
Position 4073: 0.003492929230858164
Position 2708: 0.0027316760675908454
Position 5611: 0.0025946407608081453
Position 5923: 0.0025007628664792227
Position 4199: 0.002117697479157488
Position 4488: 0.00208347017097333
Position 593: 0.0020206475246123917
Position 3517: 0.0019601875938355696
Position 7777: 0.001944663565699956
Position 1904: 0.0018786077050471919
Position 5407: 0.001842690311054364
Position 6736: 0.0017795171761559362
Position 5060: 0.0017764983565460898
Position 850: 0.0017573010002100106
Position 7232: 0.0017318428348170576
Position 5012: 0.001621348502715109
Position 3586: 0.0015263648290912975
Position 2453: 0.0013918212833561074
Position 4056: 0.0013884108223129305
Position 6968: 0.0013763586325432388
Position 6667: 0.0013625339089565274
Position 3236: 0.0013204452478608208
Position 3020: 0.001272849779868155
Position 1206: 0.0012118702799197238
Position 710: 0.001175075564862184
Position 3774: 0.0010774919883946785
Position 2279: 0.0010232121551435641
Position 5994: 0.0010069879193131137
Position 2962: 0.000993626197727689
Position 3756: 0.0009872021743731257
Position 6770: 0.0009767322153517595
Position 656: 0.0009650331702797173
Position 7565: 0.0009647409223225026
Position 6578: 0.0009344400470576514
Position 5419: 0.0009340963452251626
Position 6954: 0.0009299975405290603
Position 2311: 0.0008940494875868933
Position 4831: 0.0008780847125887426
Position 7048: 0.0008677559575340079
Position 4371: 0.0008224063835365656
Position 2901: 0.0008177638195028378
Position 3608: 0.0007779389807296968
Position 4445: 0.0007504332905080109
Position 2104: 0.0007290555378099381
Position 2266: 0.0007223000638711487
Position 2678: 0.0006695625596773991
Position 2075: 0.0006378416570429654
Position 3480: 0.0006298878680175207
Position 7337: 0.0005452355981701547
Position 3172: 0.00048612560150162033
Position 2219: 0.0004510013445174936
Position 863: 0.0003951459383531805
Position 7795: 0.00039216871901219096
Position 5801: 0.0003838426496727479
Position 6236: 0.00037600007047381876
Position 3891: 0.00036367083591395147
Position 3684: 0.0003587583871059063
Position 383: 0.00034874484358495423
Position 950: 0.00034867837589986717
Position 7381: 0.00034782407083199467
Position 4270: 0.00034778373073008847
Position 4292: 0.0003290588335502748
Position 335: 0.000328580641807082
Position 659: 0.00031031088280269434
Position 7249: 0.0002903249497041183
Position 5930: 0.00028946672206107466
Position 5228: 0.00028554448093033857
Position 7632: 0.0002788454280768922
Position 3631: 0.0002668638511810407
Position 7297: 0.0002593826349546186
Position 448: 0.0002551422894083114
Position 2752: 0.00025227640788646875
Position 5662: 0.0002513586413542411
Position 5440: 0.00024254950467643505
Position 755: 0.00023089098803854847
Position 6390: 0.00022049191205662466
Position 5597: 0.0002179741879674157
Position 5656: 0.0002123340209888161
Position 4528: 0.00020642238380839
Position 3931: 0.00019164068111014647
Position 6008: 0.00017098090145719138
Position 5295: 0.00016666095210087853
Position 4729: 0.00016518804568841288
Position 4920: 0.00016161016298720323
Position 2487: 0.00015483598340612916
Position 1695: 0.00015450110313321738
Position 1490: 0.00014712588514547575
Position 520: 0.00014390653174102544
Position 7075: 0.00014237864620961614
Position 4412: 0.0001364008695783896
Position 6752: 0.0001340731633423425
Position 3996: 0.00012266181044571147
Position 2971: 0.00012120019321937895
Position 4673: 0.00011940050847343254
Position 4096: 0.00011786675644916207
Position 4041: 0.00011335339683554241
Position 1786: 0.00011305630036406562
Position 6453: 0.00010439915456134152
Position 4945: 0.00010341914011454305
Position 6512: 9.416296122486099e-05
Position 813: 9.081532279353333e-05
Position 1536: 8.764098982071619e-05
Position 4385: 7.189312577486062e-05
Position 2512: 7.070207096906213e-05
Position 4137: 5.678327501227618e-05
Position 2921: 5.646048955162677e-05
Position 1750: 5.2607881157708004e-05
Position 3132: 5.162726762578332e-05
Position 2829: 5.056293868178643e-05
Position 6110: 4.7393762515358965e-05
Position 6021: 4.04800991582562e-05
Position 2281: 4.021819771095055e-05
Position 4838: 3.976116190467352e-05
Position 1875: 3.914553366941807e-05
Position 2568: 3.849711889839449e-05
Position 5375: 3.726341674813415e-05
Position 1579: 3.710760397884332e-05
Position 1741: 3.5981838194904076e-05
Position 4589: 3.54333012096125e-05
Position 1669: 3.4705994466754713e-05
Position 5313: 3.317773817391125e-05
Position 3612: 3.3150623118762514e-05
Position 4507: 3.315050703887379e-05
Position 722: 3.263873891236043e-05
Position 3027: 3.260907126478147e-05
Position 2149: 3.0760961637587137e-05
Position 1037: 2.803323550760939e-05
Position 2005: 2.687978380782797e-05
Position 5165: 2.6314712517870764e-05
Position 1948: 2.604384656314149e-05
Position 1546: 2.5469223636606456e-05
Position 3639: 2.511744981431147e-05
Position 3497: 2.463611016995521e-05
Position 1701: 2.3883004719621278e-05
Position 823: 2.3111458271668293e-05
Position 1861: 2.1734596567410315e-05
Position 1585: 2.0927491775514108e-05
Position 492: 2.0012183726749113e-05
Position 461: 1.9432213538169317e-05
Position 605: 1.9318867624070364e-05
Position 1178: 1.801123145448042e-05
Position 4916: 1.7977761536213437e-05
Position 4260: 1.739908879652342e-05
Position 2336: 1.703845706930777e-05
Position 3317: 1.6649856713174373e-05
Position 1183: 1.569321556210381e-05
Position 623: 1.5602548451435892e-05
Position 3038: 1.5314783882341402e-05
Position 531: 1.4364407231877243e-05
Position 2764: 1.4349983047251177e-05
Position 781: 1.4305652231978834e-05
Position 868: 1.4113563354717385e-05
Position 4126: 1.4090309530742768e-05
Position 909: 1.3158232553318438e-05
Position 351: 1.2988646794313781e-05
Position 2634: 1.2530454961701243e-05
Position 1218: 1.2384367265690516e-05
Position 1744: 1.2210966011243902e-05
Position 629: 1.1302445047915173e-05
Position 3562: 1.1271605197351373e-05
Position 666: 1.0509226237843488e-05
Position 2359: 1.0213817416783243e-05
Position 2116: 1.0203220257021906e-05
Position 2291: 9.84359314148033e-06
Position 1589: 9.817982243156658e-06
Position 1983: 9.65384059408201e-06
Position 2794: 9.590041323351612e-06
Position 3809: 8.301629434220388e-06
Position 2907: 8.178592023373347e-06
Position 3208: 7.4825850752630905e-06
Position 2613: 7.44796347561747e-06
Position 3061: 7.367695649629264e-06
Position 1922: 7.174501620354486e-06
Position 2536: 6.818812478537457e-06
Position 5128: 6.500299349927506e-06
Position 769: 6.2885469965108005e-06
Position 1007: 6.2769239575909965e-06
Position 3301: 5.98863233663343e-06
Position 2857: 5.95620148724368e-06
Position 2036: 5.955538469793127e-06
Position 3958: 5.703349843094405e-06
Position 216: 5.3895577364038365e-06
Position 1709: 5.026494712214613e-06
Position 414: 4.550448137747105e-06
Position 4642: 4.302413818678527e-06
Position 731: 4.2865975095433495e-06
Position 147: 4.206912663403129e-06
Position 1524: 4.001477394782033e-06
Position 1452: 3.99133334776228e-06
Position 826: 3.8469187170973855e-06
Position 1722: 3.8402051128636534e-06
Position 2519: 3.711331998410435e-06
Position 1858: 3.617255383172301e-06
Position 1725: 3.542271495229979e-06
Position 1974: 3.3245704148477533e-06
Position 2163: 2.75297291071887e-06
Position 956: 2.635146747334471e-06
Position 1378: 2.6207425358216287e-06
Position 4345: 2.414504950349628e-06
Position 1797: 1.9878287921531856e-06
Position 828: 1.9606543825097457e-06
Position 1331: 1.6588365076378792e-06
Position 1495: 1.5287157326041028e-06
Position 403: 1.4463843022091655e-06
Position 3893: 1.394359374291842e-06
Position 325: 1.2701565599579885e-06
Position 3519: 1.172917062757993e-06
Position 3422: 1.0624854540195743e-06
Position 151: 7.828265690781846e-07
Position 1078: 7.755818056375037e-07
Position 473: 7.641044036237511e-07
Position 1049: 7.476705573598716e-07
Position 3439: 6.910783133752155e-07
Position 3305: 3.830547273982011e-07
Position 1965: 3.28854604089752e-07
Position 2019: 3.242752430218727e-07
Position 200: 2.6972956764706836e-07
Position 542: 2.612415196222195e-07
Position 2322: 2.603025386367359e-07
Position 484: 2.421105570292919e-07
Position 3403: 2.2486760866059293e-07
Position 301: 2.107533505807303e-07
Position 1883: 1.5256015337193623e-07
Position 1953: 1.474120497185549e-07
Position 2039: 1.1705492492594979e-07
Position 2489: 1.0959131933294142e-07
Position 2531: 9.198788290144446e-08
Position 2378: 7.663956707190692e-08
Position 2372: 6.122271141928077e-08
Position 3137: 3.2663224906131506e-08
Position 921: 2.2726432677271476e-09
Position 607: 2.0705690761543458e-09
Position 498: 1.6519215143018189e-09
Position 2862: 9.997254512464603e-10
Position 172: 9.82776196101068e-10
Position 2651: 9.421968003843614e-10
Position 1105: 7.318597045123783e-10
Position 1102: 7.304141896689078e-10
Position 1054: 6.099020061488796e-10
Position 1281: 4.548506823202831e-10
Position 187: 4.317785548072566e-10
Position 316: 4.006733416307056e-10
Position 880: 3.5208522809686883e-10
Position 2542: 1.9298899287049276e-10
Position 2503: 1.8558595136679117e-10
Position 470: 1.7953038963555188e-10
Position 2171: 1.1450581612437608e-10
Position 174: 7.409204166755251e-11
Position 149: 2.3115523204664317e-11
Position 251: 1.1518973642799837e-11
Position 178: 1.0044159557653308e-11
Position 191: 3.7615846812337224e-12
Position 269: 1.1933123690030226e-12
Position 307: 1.1089695408141878e-12
Position 258: 2.5227992766938138e-14
