Gene = CACYBP
Position 9038: 0.0029227441154652755
Position 7300: 0.002852059866352203
Position 3894: 0.002649248682617873
Position 9664: 0.0026492232862982564
Position 8907: 0.0024927122193557417
Position 1306: 0.002467573036901094
Position 11931: 0.002390669509325349
Position 10266: 0.002380443997472188
Position 3920: 0.0022965326531096467
Position 6275: 0.002105655290030534
Position 4970: 0.0019290215466036406
Position 10441: 0.0019055331104423192
Position 4496: 0.0017675095268607423
Position 11074: 0.0016994576847183369
Position 1666: 0.0016395348840302307
Position 9225: 0.001622508662605785
Position 10260: 0.001585294640659865
Position 2412: 0.001547402438260552
Position 11869: 0.0014835083555736596
Position 1097: 0.0014646432701982011
Position 457: 0.0013015838846314998
Position 714: 0.0012446851226383668
Position 584: 0.0010632414642788757
Position 9286: 0.0010596730847551655
Position 4192: 0.0009974135055479088
Position 264: 0.0009808599277780492
Position 1769: 0.0009686682175572631
Position 2029: 0.0009165461278585339
Position 9628: 0.0009154321606161205
Position 4930: 0.0008016397562080208
Position 4635: 0.0007969588560369897
Position 4310: 0.000743323742372101
Position 2190: 0.0006865763356178953
Position 969: 0.0006808681274515875
Position 2290: 0.0006699365995290475
Position 9391: 0.0006222667269769943
Position 4121: 0.0006105618481741868
Position 11570: 0.0006100776541700161
Position 511: 0.0006002566817759875
Position 4525: 0.0005839152214864583
Position 3721: 0.0005821881523055961
Position 8571: 0.0005785865799355023
Position 7758: 0.000577509618825677
Position 9405: 0.0005704809922988816
Position 852: 0.0005426232110123566
Position 972: 0.0005384197146197776
Position 4788: 0.0005329959591161706
Position 4118: 0.0005196197700273862
Position 505: 0.000494683584455125
Position 9454: 0.0004919181740922631
Position 1818: 0.000486762685823548
Position 11194: 0.00048306708389991165
Position 3861: 0.0004504227346410952
Position 3504: 0.00044525664216841767
Position 9119: 0.00041549359918216424
Position 1699: 0.0004027962979045375
Position 327: 0.00039703614213039206
Position 2053: 0.00039094016010646275
Position 2193: 0.00038745682444549825
Position 5725: 0.00033920291519568436
Position 310: 0.00033249888603971325
Position 3869: 0.0003075933368525577
Position 1229: 0.00028521944051021074
Position 986: 0.00027986882702690807
Position 1469: 0.0002738847833440441
Position 6864: 0.0002610636249588516
Position 442: 0.0002286284545327647
Position 3826: 0.0002232364490045196
Position 1084: 0.0002221411976805881
Position 8181: 0.00021634955326508082
Position 9961: 0.00021616273087905465
Position 800: 0.00021136196643217167
Position 1718: 0.00020906262705854258
Position 7278: 0.00020767174433541767
Position 1693: 0.0002055212526674176
Position 9799: 0.00019818931103406554
Position 8236: 0.00019550995441020044
Position 3570: 0.00019425279307370627
Position 10280: 0.00018555055826199434
Position 901: 0.00016230798715283651
Position 4980: 0.00016083368756256353
Position 10296: 0.00013813818411367127
Position 9427: 0.00012958637063204516
Position 6587: 0.00012372501307793965
Position 10542: 0.00011646529232649857
Position 1080: 0.00011097011868500317
Position 375: 9.694410531747013e-05
Position 4014: 9.319214445429463e-05
Position 460: 9.25569673295889e-05
Position 686: 8.729159832612683e-05
Position 4141: 8.001020116086137e-05
Position 2333: 7.429289322508838e-05
Position 7879: 7.2298710794537e-05
Position 905: 7.160257751248155e-05
Position 1432: 6.914153974398523e-05
Position 550: 6.144702379103572e-05
Position 355: 5.98259976639284e-05
Position 1148: 5.134331384354852e-05
Position 4759: 4.686092125595449e-05
Position 1165: 4.6273595101280986e-05
Position 1260: 4.1400599533593496e-05
Position 1492: 3.8651065702594434e-05
Position 1171: 3.604538848866999e-05
Position 815: 2.835071122734798e-05
Position 1038: 2.7252499923987724e-05
Position 820: 2.6163037756033638e-05
Position 3567: 2.5825819964428608e-05
Position 8999: 2.5589883498509315e-05
Position 209: 2.0934535868436447e-05
Position 2469: 1.4229838120403236e-05
Position 2276: 1.3334971929699595e-05
Position 1323: 9.402494274321624e-06
Position 8881: 9.211524077088196e-06
Position 9007: 6.69161389913268e-06
Position 9129: 6.616188399254933e-06
Position 462: 6.191914888476339e-06
Position 9148: 5.560183854042472e-06
Position 194: 2.9408139321742715e-06
Position 271: 2.6937378655914045e-06
Position 334: 1.9489963730870743e-06
Position 289: 1.8748754942080434e-06
Position 7239: 1.4430504536280025e-06
Position 2035: 1.3805379651221442e-06
Position 854: 7.27179693274833e-07
Position 7607: 6.419220104427352e-07
Position 517: 4.3241351496449967e-07
Position 945: 4.1593177185764745e-07
Position 7732: 3.1722303685190056e-07
Position 1635: 3.0891272892080637e-07
Position 175: 2.2809311302025138e-07
Position 1101: 2.234444694919262e-07
Position 1180: 2.197112255815359e-07
Position 1184: 2.18974487832679e-07
Position 4362: 2.0379161406774266e-07
Position 1105: 1.9510484203792535e-07
Position 1020: 1.7121017525904727e-07
Position 205: 1.6692824423327182e-07
Position 804: 1.5020572750336109e-07
Position 923: 1.0725458077379998e-07
Position 190: 6.931485845849279e-08
Position 741: 5.5017829601540914e-08
Position 1441: 5.4847498799718886e-08
Position 1445: 3.1134858089740396e-08
Position 467: 2.907286043802926e-08
Position 953: 2.116229708813238e-08
Position 1024: 1.7468274666612236e-08
Position 163: 1.3093312705032157e-08
Position 1200: 7.363332073683925e-09
Position 727: 3.6774333802269097e-09
Position 739: 3.079620840722004e-09
Position 185: 2.2356658016200327e-09
Position 119: 4.348590275925012e-10
Position 131: 1.2335742616470336e-11
Position 145: 2.958809823504808e-12
Position 103: 4.925470462737128e-13
Position 122: 4.630332947219263e-13
Position 110: 2.460519329284745e-13
Position 837: 1.6134247496152125e-14
Position 141: 5.663782871154471e-15
