Gene = AGTRAP
Position 294: 4.9014237782604575e-08
Position 363: 1.4753699738630069e-08
Position 486: 1.2888298561355713e-08
Position 976: 5.9829257485124844e-09
Position 555: 8.276410377729115e-10
Position 716: 4.947052262166555e-10
Position 687: 7.744854698997051e-11
Position 569: 2.406391658376993e-11
Position 377: 6.697750582794201e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11304: 0.6265436241804986
Position 12259: 0.6142974923688185
Position 2847: 0.5472924714029745
Position 13921: 0.5176482830311913
Position 8377: 0.4963025105613399
Position 340: 0.3513411209034877
Position 1660: 0.3208432593303581
Position 13941: 0.29088031332661224
Position 5152: 0.2885469846531782
Position 5215: 0.2829828525789327
Position 9523: 0.27180931714084344
Position 11284: 0.2538983060053463
Position 1400: 0.23939453328146598
Position 2832: 0.22932328784724393
Position 12085: 0.2068596359753876
Position 1982: 0.19504333319534944
Position 8343: 0.17467163886937664
Position 10611: 0.15929850323511488
Position 13274: 0.14960006452535415
Position 9647: 0.13682373789372163
Position 13309: 0.12888757448486188
Position 8315: 0.10132025933459246
Position 1613: 0.09962120801137091
Position 8510: 0.0811830526571346
Position 1072: 0.06546564380121002
Position 12882: 0.05724290640405432
Position 4818: 0.047920707915504554
Position 4247: 0.0452185412464982
Position 13349: 0.04474981478892962
Position 2400: 0.040524885607102094
Position 1346: 0.03981930957618508
Position 147: 0.038738457715439954
Position 9774: 0.03796285057461316
Position 8205: 0.03618429664832455
Position 8229: 0.034926157513575126
Position 13538: 0.03378244207874602
Position 13167: 0.03240936197943239
Position 2216: 0.030877207163744716
Position 5126: 0.030402698025095612
Position 2593: 0.03016900742996149
Position 14386: 0.0272050581588282
Position 4948: 0.026312478650397257
Position 1216: 0.025379350482172477
Position 1039: 0.025238722621889868
Position 2113: 0.024952091716478258
Position 11819: 0.02447650124554222
Position 5171: 0.02433091943880329
Position 5003: 0.021851052748681047
Position 4746: 0.019199648639783625
Position 5076: 0.017911804201258895
Position 10001: 0.017694248307040153
Position 11728: 0.014262774161742073
Position 10411: 0.013751801693073473
Position 1087: 0.012288207601682342
Position 7741: 0.011049406679968185
Position 14249: 0.01041941724109757
Position 1593: 0.009835549854170247
Position 13117: 0.009620008809219208
Position 1817: 0.009020749447244398
Position 2495: 0.007979721924869655
Position 14132: 0.007735634196695898
Position 1364: 0.006947101411774331
Position 9832: 0.006866007018433024
Position 1094: 0.0060047562876877495
Position 3751: 0.00563117834940341
Position 13685: 0.005225322917494907
Position 2641: 0.0047893686063275286
Position 12999: 0.004664138174162307
Position 2852: 0.004401660362437499
Position 1360: 0.004366894319665609
Position 3705: 0.003950352642072238
Position 12600: 0.003800175677139278
Position 1153: 0.003641092919709335
Position 2178: 0.0031527484486675752
Position 14149: 0.002825641848851236
Position 12635: 0.00282172930873564
Position 3804: 0.002792601013318944
Position 350: 0.0026332456634484153
Position 11938: 0.0025165342086981486
Position 5823: 0.002431779101689936
Position 5055: 0.0020724002711773456
Position 4968: 0.0019274422022215988
Position 1630: 0.0018577910488056665
Position 1283: 0.0016852606696979046
Position 2220: 0.0011594108531568037
Position 14268: 0.0011149807818331865
Position 5770: 0.0011025761942205954
Position 2008: 0.0010175238844461003
Position 5784: 0.0009991449105730926
Position 12803: 0.0009880050996414508
Position 1961: 0.0009709543077017917
Position 6400: 0.000952410689091792
Position 13613: 0.0009416989437903827
Position 1176: 0.000939220155271635
Position 6420: 0.0008710950778898044
Position 2163: 0.0008410663293860942
Position 1780: 0.0008388187092772685
Position 307: 0.000838278838768374
Position 1179: 0.0007802237133618801
Position 1482: 0.0006936626379329715
Position 2118: 0.0006740041871359091
Position 1699: 0.0006082565248144405
Position 14583: 0.000601687501864844
Position 357: 0.0005745071076860331
Position 1100: 0.0005680759716168196
Position 11600: 0.00046743123417714835
Position 11522: 0.0004528301495658639
Position 1564: 0.00041490666213469396
Position 12242: 0.00037816686667133586
Position 393: 0.0003498447751352827
Position 1377: 0.0003004635016673147
Position 369: 0.00028384566625080004
Position 11780: 0.0002518096081607832
Position 2089: 0.000247516435357104
Position 13433: 0.00023465014800387607
Position 603: 0.00022887882605267455
Position 569: 0.00021207712344162015
Position 1722: 0.00017476014396162668
Position 868: 0.00017392694941041072
Position 178: 0.000169567413572617
Position 1521: 0.00016444478379822852
Position 1571: 0.00016260213758284266
Position 1256: 0.00016248921415249555
Position 223: 0.00013629995952842684
Position 2360: 0.00012996492805375962
Position 555: 0.00012764465319204096
Position 582: 0.00012392627269897785
Position 12556: 0.0001135713469108884
Position 957: 0.00010341142337689764
Position 492: 8.64098261450793e-05
Position 6724: 8.542371713915151e-05
Position 1127: 8.248886987525158e-05
Position 760: 8.171945841515864e-05
Position 523: 7.393104855426764e-05
Position 1619: 6.427082821880897e-05
Position 922: 6.238007454408675e-05
Position 5416: 5.4379401829772793e-05
Position 8721: 5.3880356373145355e-05
Position 300: 5.1747990624867975e-05
Position 3988: 4.5517957073640004e-05
Position 268: 3.968128785914943e-05
Position 503: 3.7932088808751736e-05
Position 220: 3.718863757409062e-05
Position 4194: 3.216353495101004e-05
Position 312: 3.2059770662814474e-05
Position 1791: 2.9084232379571967e-05
Position 873: 2.7923539320055656e-05
Position 318: 2.5152037069368783e-05
Position 226: 2.50671037185544e-05
Position 704: 2.319084856089896e-05
Position 1313: 2.138681311727516e-05
Position 276: 1.9196110420399746e-05
Position 3641: 1.8657587636607348e-05
Position 122: 1.8640695371325704e-05
Position 1285: 1.8057303254602568e-05
Position 180: 1.5440887778927525e-05
Position 6692: 1.5222165031407896e-05
Position 638: 1.4414903990871728e-05
Position 895: 1.4047247028989677e-05
Position 4378: 1.4027177802032401e-05
Position 606: 1.3805572403337117e-05
Position 3503: 1.2557608381050426e-05
Position 7111: 1.2534905531006621e-05
Position 3964: 1.0367548718206253e-05
Position 262: 1.0058038361930897e-05
Position 1291: 8.771789364031142e-06
Position 1123: 7.862746686228158e-06
Position 4000: 6.747269289062752e-06
Position 1840: 6.4298233050905495e-06
Position 1438: 5.8811132813976325e-06
Position 2778: 5.832523008970812e-06
Position 972: 5.29815524225449e-06
Position 621: 4.83011160699701e-06
Position 541: 4.5430873926998396e-06
Position 3526: 4.22916961295004e-06
Position 675: 4.091214812815828e-06
Position 202: 3.986362248860471e-06
Position 3056: 3.822957815912024e-06
Position 158: 3.730226570776654e-06
Position 797: 3.4247913660802937e-06
Position 245: 3.1287463203152357e-06
Position 189: 2.89049574065977e-06
Position 288: 2.6867598826091313e-06
Position 635: 2.0707274535105507e-06
Position 1956: 1.8686712453158423e-06
Position 234: 1.6187953299066905e-06
Position 154: 1.5872905270269552e-06
Position 208: 1.3998700935144323e-06
Position 412: 1.1458586282554263e-06
Position 406: 8.603796470422254e-07
Position 273: 7.546942701086914e-07
Position 248: 6.330166935449409e-07
Position 1990: 6.167669447351743e-07
Position 238: 5.729710134685185e-07
Position 193: 5.685609877802364e-07
Position 711: 5.296767621802388e-07
Position 552: 4.955102357654832e-07
Position 1420: 4.690680549911804e-07
Position 533: 4.436718695396529e-07
Position 197: 3.5538805027962826e-07
Position 118: 3.104500813602021e-07
Position 734: 1.463669707725376e-07
Position 506: 7.693114204204243e-08
Position 465: 6.220855991892235e-08
Position 716: 3.961804614991126e-08
Position 252: 2.845821090434793e-08
Position 166: 2.808442901035816e-08
Position 409: 2.3951845008797657e-08
Position 884: 2.3929560808182413e-08
Position 254: 1.3533573298023889e-08
Position 437: 1.1756996539258403e-08
Position 101: 8.587779872123472e-09
Position 416: 3.347238811562104e-12
Position 427: 9.15264223431598e-18
