Gene = PLPP1
Position 2121: 4.519626852780955e-07
Position 1612: 4.242430841602228e-07
Position 775: 3.904079519582656e-07
Position 2099: 3.6603478044965843e-07
Position 1631: 3.6600523522515926e-07
Position 351: 2.6035785415702364e-07
Position 540: 2.113952104283845e-07
Position 878: 1.8736633108545903e-07
Position 906: 1.5053384929256756e-07
Position 527: 1.4913085839043028e-07
Position 812: 6.726391285950263e-08
Position 622: 5.957985013320395e-08
Position 1187: 5.739140730194278e-08
Position 931: 4.6952857724502333e-08
Position 872: 4.662577452996239e-08
Position 417: 4.313422903800003e-08
Position 699: 3.293611245694903e-08
Position 1020: 2.9068624777683177e-08
Position 780: 2.69307358522527e-08
Position 909: 2.1473622771844992e-08
Position 221: 1.9255957956201862e-08
Position 980: 1.6025909247004887e-08
Position 503: 3.3995730612420374e-09
Position 694: 2.6037782914258165e-09
Position 848: 2.149402248935077e-09
Position 542: 1.0691049404097702e-09
Position 226: 1.0071595697326892e-09
Position 256: 6.006731417960419e-10
Position 127: 2.6873517908410523e-10
Position 183: 7.964919745067376e-11
Position 160: 2.1564349529668307e-11
Position 145: 1.9407047758487646e-11
Position 202: 1.528592778617358e-11
Position 142: 1.0958921592229266e-11
Position 115: 2.1232728911619606e-12
Position 153: 6.441626799664652e-13
Position 162: 1.7921246622279717e-14
Position 94: 1.9829132583821058e-15
Position 92: 6.482775213390793e-20
