Gene = S100A16
Position 131: 1.0508135138907148e-06
Position 1551: 9.971020908885766e-07
Position 47: 9.73382080725105e-07
Position 90: 8.545060640496678e-07
Position 2179: 4.935564619809698e-07
Position 1410: 4.480771266338303e-07
Position 2277: 2.912406611912166e-07
Position 264: 2.5080991014453167e-07
Position 236: 9.402152586256592e-08
Position 126: 9.188310694279368e-08
Position 298: 7.309709462551396e-08
Position 375: 5.262856509014905e-08
Position 461: 4.7972932833729594e-08
Position 206: 3.949261218570899e-08
Position 337: 2.7731483353646255e-08
Position 252: 1.5157928127248495e-08
Position 1252: 1.34673899004686e-08
Position 330: 9.393790974046743e-09
Position 477: 4.23160765171698e-09
Position 520: 5.9871079174833746e-12
Position 1963: 3.753528348684551e-12
Position 1961: 2.8906108124358462e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1644: 0.9759658468156619
Position 1159: 0.8658838461791774
Position 262: 0.2918148629412944
Position 1172: 0.10000511083770683
Position 306: 0.08487116146695238
Position 590: 0.05107569820299872
Position 2160: 0.04033684973221874
Position 375: 0.039288504368750615
Position 1049: 0.02629596761039739
Position 309: 0.0155022739287562
Position 994: 0.008343564369827366
Position 1169: 0.007470499861076042
Position 2200: 0.006322208583415008
Position 267: 0.006076214935163806
Position 1920: 0.0056721219903138895
Position 1265: 0.005613977551205384
Position 889: 0.005463078431983444
Position 324: 0.004819098368601101
Position 1618: 0.0032845512524794355
Position 859: 0.0028841819326448997
Position 1865: 0.0027528070072704402
Position 1443: 0.002716272783391994
Position 392: 0.0024420787848298004
Position 2085: 0.0018711148626448211
Position 756: 0.0018041045041847623
Position 1495: 0.0017862575895455503
Position 1212: 0.0017313311663847875
Position 1580: 0.0017096616556717755
Position 1651: 0.0016076585600302545
Position 1260: 0.0015061160469707325
Position 328: 0.0014586417223251009
Position 2002: 0.0014562195068784087
Position 1479: 0.001301545506929525
Position 1540: 0.0011472164880306976
Position 2264: 0.0010327118873846098
Position 394: 0.0007129843821011068
Position 486: 0.0006916794289237884
Position 1828: 0.0006782661901906426
Position 149: 0.000646144740762748
Position 920: 0.0006102009140822258
Position 1894: 0.0005835188156068275
Position 765: 0.00042717559820843967
Position 1461: 0.00041124324573806547
Position 873: 0.00041063938988922363
Position 2066: 0.0003980497284673655
Position 351: 0.00032172067200521867
Position 273: 0.00030849564572823954
Position 102: 0.0002724556915056831
Position 596: 0.00022281175856585778
Position 1969: 0.00020505420648110192
Position 2039: 0.0001953068855535009
Position 1427: 0.000186214758201896
Position 1215: 0.00016876094806607918
Position 1741: 0.00016273894360506745
Position 1178: 0.0001324731556007615
Position 2165: 0.0001221793749516552
Position 1056: 8.870216375871857e-05
Position 698: 8.63800447781245e-05
Position 2178: 6.593227283215851e-05
Position 2308: 5.690082279770334e-05
Position 349: 5.316520095951471e-05
Position 405: 5.2988556525967286e-05
Position 1782: 5.234999465883498e-05
Position 264: 4.898014625211109e-05
Position 600: 4.338518743243863e-05
Position 1181: 3.814910780937859e-05
Position 1545: 3.492038285928442e-05
Position 842: 3.477539175486242e-05
Position 844: 3.459860582996831e-05
Position 1715: 3.286151630698591e-05
Position 1878: 3.272599055412999e-05
Position 631: 3.121710876223566e-05
Position 1314: 2.7598691000290284e-05
Position 1281: 2.7237525549983934e-05
Position 1110: 2.560674400162112e-05
Position 2017: 2.3869149430691668e-05
Position 438: 2.1243328766344304e-05
Position 1674: 1.3676020090265081e-05
Position 1961: 1.3266127964179708e-05
Position 1548: 1.2805363900506667e-05
Position 1683: 1.0865617129420515e-05
Position 1206: 9.053695208417824e-06
Position 1504: 8.826456482407102e-06
Position 786: 8.655617293083844e-06
Position 1107: 8.550679239391706e-06
Position 2382: 8.027004471034923e-06
Position 2280: 6.5300801117155174e-06
Position 1192: 5.9800963381568745e-06
Position 1408: 5.742607605246852e-06
Position 2209: 5.651764989311378e-06
Position 1662: 5.003813957994865e-06
Position 949: 4.6417033819018125e-06
Position 539: 3.470624828044244e-06
Position 702: 3.0347519302288307e-06
Position 2068: 2.9458683644619646e-06
Position 1974: 2.819564536784519e-06
Position 1594: 2.6613714197540828e-06
Position 1088: 2.222127605999042e-06
Position 640: 1.831928979840226e-06
Position 969: 1.7440024747633404e-06
Position 806: 1.7150340051825865e-06
Position 2206: 1.4615259510405681e-06
Position 1393: 1.1175478993842704e-06
Position 721: 9.170448610883718e-07
Position 541: 8.812574778926689e-07
Position 1081: 8.415678169247649e-07
Position 1561: 8.126770618592713e-07
Position 784: 1.342870739296617e-07
Position 940: 9.800151142614445e-08
Position 508: 6.945131242515115e-08
Position 717: 5.978862454107981e-08
Position 1788: 5.778255566774472e-08
Position 724: 5.6212093533103254e-08
Position 499: 4.713374636680502e-08
Position 982: 1.86932430013332e-08
Position 652: 1.6111223597389312e-08
Position 206: 1.4786487923205362e-08
Position 202: 1.3938829828957451e-08
Position 1063: 1.130024736451183e-08
Position 1785: 6.682298133294477e-09
Position 795: 3.888743541348366e-09
Position 164: 1.927697122870655e-09
Position 506: 1.0172406279556964e-10
Position 516: 4.537688996549999e-11
Position 175: 3.6430794720258175e-12
Position 513: 1.945716493289847e-12
Position 819: 1.44810950782744e-13
