Gene = GTF2E1
Position 8044: 0.0043026685877285
Position 202: 0.00425721355286144
Position 7644: 0.003894408873719106
Position 7204: 0.003714645399574477
Position 5982: 0.003534200525072479
Position 6862: 0.0030203723677435456
Position 2211: 0.0028369815338606832
Position 8021: 0.0022563750310057246
Position 6189: 0.0022521630676380433
Position 7848: 0.0019570015976707812
Position 7936: 0.001793714832893474
Position 7820: 0.0017452537201248714
Position 5173: 0.0017340312441324686
Position 4790: 0.001408155294585481
Position 4416: 0.0013852340734873275
Position 4684: 0.0013167730168027467
Position 4391: 0.0013142026797037093
Position 6470: 0.0011652907618242515
Position 7115: 0.0011464910004571846
Position 2380: 0.0010320729948674733
Position 15570: 0.0010206026212298555
Position 3030: 0.000981058428764862
Position 366: 0.0009647947476640384
Position 5699: 0.0008948310670736323
Position 6443: 0.0008579050157977578
Position 5576: 0.0008511504851353544
Position 7017: 0.0008224946038496798
Position 1526: 0.0008165786885703322
Position 9844: 0.0007873824724763211
Position 14703: 0.0007838596592776194
Position 16653: 0.0006639179956492144
Position 1546: 0.0006462434089232308
Position 5506: 0.0006440879253527751
Position 1476: 0.0005821521639606925
Position 1554: 0.0004946641454338236
Position 6055: 0.00047044375148748495
Position 16992: 0.0004693345997940109
Position 3066: 0.0004567301672448496
Position 9817: 0.0004410948607482179
Position 6278: 0.00043358489302971527
Position 17170: 0.0004154651655541947
Position 2873: 0.00038382631331919533
Position 6929: 0.0003816316777596715
Position 5651: 0.0003528706878913764
Position 17579: 0.00033940010794538593
Position 2243: 0.00031064911754948786
Position 6849: 0.00030798769947912655
Position 6111: 0.00030531444786284886
Position 2354: 0.00027026672509331706
Position 9672: 0.0002651453839538161
Position 11533: 0.0002630482219995241
Position 2789: 0.00025643202550859205
Position 13012: 0.00022831447088666256
Position 5772: 0.00021955570690288822
Position 1976: 0.0002050581426617275
Position 2267: 0.00019499223064137425
Position 13498: 0.00019157435570325864
Position 9324: 0.00017262561576065423
Position 2231: 0.000168589999000519
Position 333: 0.0001652340709493256
Position 10888: 0.00016371640379690211
Position 9626: 0.0001503742863593452
Position 5489: 0.00015020051865500237
Position 3078: 0.000144259004174782
Position 4836: 0.00013227016958896443
Position 5000: 0.0001288626647972075
Position 2915: 0.00012579987656417523
Position 3354: 0.0001239926722061652
Position 9902: 0.00012217543991560972
Position 1334: 0.00011260836974022965
Position 5509: 0.00011162672307458769
Position 5071: 0.00010820558103744297
Position 4257: 0.0001078187283256243
Position 5065: 0.00010652007214327534
Position 5105: 9.464677552213383e-05
Position 12722: 8.717788127267682e-05
Position 2612: 7.819887666214172e-05
Position 2180: 7.152494989691822e-05
Position 2689: 7.149331947761842e-05
Position 10755: 6.783654320369424e-05
Position 8218: 6.775048505013956e-05
Position 1351: 6.486140699978849e-05
Position 9688: 5.945890744717954e-05
Position 2071: 5.93807382784689e-05
Position 10850: 5.387795826859492e-05
Position 10306: 4.9574051902720616e-05
Position 12820: 4.8009667120185165e-05
Position 1981: 4.39019836167922e-05
Position 12568: 4.3593062868814864e-05
Position 12545: 4.2232454345985495e-05
Position 1413: 3.727624998688693e-05
Position 8221: 2.582097116183329e-05
Position 14782: 2.408237301498677e-05
Position 11087: 2.369768059452289e-05
Position 12780: 2.17824708291973e-05
Position 8599: 2.1130835307671135e-05
Position 9470: 2.0697701467201452e-05
Position 561: 1.7605460524664405e-05
Position 3524: 1.3732537728437461e-05
Position 630: 1.1846712463703275e-05
Position 7296: 1.1356880928546977e-05
Position 13181: 1.1102612975406763e-05
Position 10624: 8.472912296320503e-06
Position 10448: 7.631518623289203e-06
Position 7260: 7.584974501836517e-06
Position 10047: 5.399607304412059e-06
Position 8268: 5.3948022602732805e-06
Position 1792: 3.6757885591130807e-06
Position 8373: 3.260483499944644e-06
Position 4636: 2.900545910024047e-06
Position 9297: 2.152247296277586e-06
Position 6666: 1.9044520853184804e-06
Position 1815: 1.6921424056316996e-06
Position 7219: 1.3020866411899416e-06
Position 633: 1.2168238698398027e-06
Position 6753: 1.1933124302461019e-06
Position 7369: 1.0931409101365389e-06
Position 784: 1.0460538380011618e-06
Position 1747: 8.464372063088244e-07
Position 2812: 8.306731607965979e-07
Position 7346: 7.837867725899136e-07
Position 4568: 7.545469346166274e-07
Position 2116: 7.487331492934757e-07
Position 1698: 6.850919527370121e-07
Position 4546: 6.11535497313054e-07
Position 3947: 5.205817712541235e-07
Position 3815: 5.108314283496669e-07
Position 4540: 4.868755831170129e-07
Position 4287: 4.6530848573068915e-07
Position 5326: 4.5591019873391777e-07
Position 4941: 4.4312192355363704e-07
Position 674: 4.3858757836931374e-07
Position 5921: 4.088954656520839e-07
Position 1719: 3.7152724118724107e-07
Position 5268: 3.6691791205936965e-07
Position 5896: 3.4295253781795206e-07
Position 3501: 3.2365455735487735e-07
Position 2447: 3.1427536347302877e-07
Position 361: 2.903587075359544e-07
Position 2621: 2.5096458155163514e-07
Position 3147: 2.50547092685969e-07
Position 2433: 2.5051155307936583e-07
Position 2639: 2.491999645718967e-07
Position 93: 2.4640785791851364e-07
Position 3473: 2.4607883745549986e-07
Position 5032: 2.0839220234711947e-07
Position 3823: 1.9660181751121038e-07
Position 411: 1.9547385303234318e-07
Position 2092: 1.6211826052454356e-07
Position 2356: 1.434933038317807e-07
Position 637: 1.225360985670636e-07
Position 5404: 1.2184740622827812e-07
Position 2409: 1.216190029471965e-07
Position 3637: 1.1797758106172896e-07
Position 1684: 1.1081792221618794e-07
Position 738: 9.794844762321492e-08
Position 565: 9.61388220241583e-08
Position 984: 9.350090435902127e-08
Position 1256: 8.741246777792867e-08
Position 1249: 7.355801878397574e-08
Position 3214: 6.868134762795967e-08
Position 1212: 6.060415254557231e-08
Position 635: 5.603350201099375e-08
Position 946: 5.268838463491606e-08
Position 3158: 5.190313640521907e-08
Position 1029: 4.806450542571081e-08
Position 990: 3.8556964426396704e-08
Position 2300: 2.7427547776267825e-08
Position 2128: 2.0624510826103905e-08
Position 315: 1.4194687672760227e-08
Position 243: 1.3646331102947473e-08
Position 390: 1.2243418456612895e-08
Position 2156: 9.925646631393804e-09
Position 1760: 2.2444185015004716e-09
Position 1721: 2.0043168475082646e-09
Position 741: 1.1675181467796438e-09
Position 219: 3.7151864010904724e-10
Position 1827: 3.4614564023691e-10
Position 3183: 3.3362812144386037e-10
Position 1291: 2.135133178924791e-10
Position 1415: 1.985086960148663e-10
Position 1846: 1.822393869274921e-10
Position 1575: 1.7894613230276054e-10
Position 1268: 1.694746503879415e-10
Position 330: 1.2895767351486204e-10
Position 378: 1.099525138825929e-10
Position 1418: 8.186812624279686e-11
Position 288: 7.13371840147123e-11
Position 264: 1.618135154801997e-11
Position 1532: 1.0244671808517195e-11
Position 290: 5.895759559401953e-12
Position 300: 3.208841365071392e-12
Position 296: 3.02151884915195e-12
Position 421: 2.1670999991651445e-12
Position 2312: 7.790951473253555e-13
