Gene = ASTE1
Position 1344: 7.519727721154606e-06
Position 178: 1.8530358061471279e-06
Position 427: 1.7870216170245358e-06
Position 238: 1.5047862975796883e-06
Position 1543: 1.1156790689110174e-06
Position 1518: 9.91916087221351e-07
Position 136: 9.706563019207782e-07
Position 1817: 7.113398685414489e-07
Position 1704: 1.9093536967185962e-07
Position 75: 5.466161523808588e-08
Position 948: 2.8804353170915527e-08
Position 368: 2.1443698961898648e-08
Position 366: 9.682107106342007e-09
Position 470: 2.079536588836199e-09
Position 431: 2.9810490791410463e-10
Position 704: 8.368112308835475e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10462: 0.9084908470723586
Position 12414: 0.8912859190013857
Position 1470: 0.875316105830962
Position 2563: 0.6656225204348967
Position 1207: 0.6613258908727561
Position 11545: 0.5883120892445121
Position 7027: 0.48997801023710197
Position 8085: 0.46461918574529865
Position 3091: 0.24378468351481866
Position 11495: 0.2218407203652828
Position 414: 0.20462622140129502
Position 9752: 0.15422305750455284
Position 652: 0.1306583350030478
Position 11748: 0.11960032010728884
Position 1730: 0.1187636627110188
Position 692: 0.0855250057797906
Position 2595: 0.06036898190947533
Position 1238: 0.056804323759420516
Position 3061: 0.05638750000189154
Position 7074: 0.053654290094296876
Position 6602: 0.0424683714519228
Position 2523: 0.03905910732614272
Position 1751: 0.029235181005252887
Position 11803: 0.028167749701142622
Position 727: 0.02783378886698515
Position 11868: 0.022885025977977334
Position 2344: 0.022246864702447283
Position 1070: 0.021909462745487104
Position 8639: 0.01824387374355819
Position 2689: 0.01736457155734949
Position 7182: 0.017219170785255263
Position 1142: 0.016305990217996683
Position 1486: 0.015499975471931372
Position 4569: 0.015026259853349181
Position 2309: 0.014881841596655105
Position 3009: 0.014635127003841139
Position 7117: 0.01419613960173545
Position 12091: 0.013357577765493425
Position 2541: 0.012199594914330468
Position 1620: 0.011472948653741181
Position 1120: 0.011367798300079892
Position 4777: 0.010892922140906694
Position 7740: 0.010856129049370805
Position 698: 0.010424725243835037
Position 12125: 0.010323750562834112
Position 2926: 0.010202004275588544
Position 7149: 0.010128529394816226
Position 2870: 0.009141175771814612
Position 9927: 0.008221492190454347
Position 3040: 0.008149820636483517
Position 455: 0.008115101865212346
Position 3043: 0.007257738961420732
Position 11891: 0.007002800294686734
Position 2118: 0.0068491408555428806
Position 11849: 0.006823561119009705
Position 11846: 0.005936443263014057
Position 2387: 0.0057240289328102465
Position 11328: 0.005599126119697178
Position 11774: 0.005341608497615513
Position 10978: 0.005229908994892789
Position 2315: 0.005183831569029009
Position 11551: 0.004885097930543395
Position 3747: 0.004861205193862246
Position 136: 0.004520742604199059
Position 1279: 0.004374074745282953
Position 1774: 0.0042720334883631856
Position 1179: 0.004227998951005504
Position 10381: 0.004201165619978748
Position 1213: 0.004129523242628972
Position 11256: 0.004097868617827974
Position 173: 0.004097071385396223
Position 1075: 0.0040966014581551935
Position 997: 0.0035726836504825195
Position 3793: 0.003508023875129174
Position 7801: 0.0033825269675902994
Position 1667: 0.002865902997752533
Position 315: 0.002833069486153019
Position 704: 0.002787438088627417
Position 2235: 0.00253959878662559
Position 1216: 0.002463697374577008
Position 2450: 0.0022956597706292993
Position 12326: 0.0022007902673715427
Position 1435: 0.0019342784792751228
Position 437: 0.0018857785361518957
Position 733: 0.0018515176380361838
Position 3829: 0.0018197081803540092
Position 1561: 0.0017794751916192252
Position 11322: 0.0017587830632209973
Position 2474: 0.0015283508533790724
Position 6175: 0.0015221275049168328
Position 7963: 0.0015167594358871871
Position 381: 0.001506931218805735
Position 2696: 0.0014044092946016973
Position 1903: 0.00137064150934029
Position 12575: 0.001362242714437518
Position 3954: 0.0013340893552025522
Position 3139: 0.0012443710770243005
Position 5737: 0.0011062710973690963
Position 3112: 0.0010941446739330491
Position 5654: 0.00103309877339274
Position 10999: 0.0010216333614968998
Position 1529: 0.0009761683420082018
Position 10642: 0.0009599108910485815
Position 6538: 0.0009572759020913884
Position 8063: 0.0009493052386526292
Position 1973: 0.0009490080694231993
Position 3681: 0.0009227683089232502
Position 10812: 0.0009186168437546362
Position 2753: 0.0009071996141305174
Position 12301: 0.0008983986468759427
Position 2703: 0.0008455607845754612
Position 4681: 0.0007907321758527384
Position 2228: 0.0007695405584825819
Position 294: 0.0007425947205479197
Position 2756: 0.0007421027180920283
Position 12269: 0.0006931487647179578
Position 1736: 0.0006888872351536124
Position 5180: 0.0006862685688343647
Position 4788: 0.0006466599706100531
Position 12244: 0.0005682053388397724
Position 2733: 0.0005630455133412683
Position 5333: 0.0005591888775048645
Position 8595: 0.0005408321495475425
Position 606: 0.0005050306366722498
Position 1779: 0.0004931147162691941
Position 212: 0.00045834617744237486
Position 231: 0.0004030322904914638
Position 6288: 0.0004023290390230174
Position 5789: 0.00037631458639445783
Position 12837: 0.0003743366798419342
Position 743: 0.0003708095855579508
Position 255: 0.00036889042825535433
Position 2025: 0.00036282254404129
Position 5161: 0.0003508419440414482
Position 3558: 0.00033945937929234484
Position 3880: 0.00033531030857555244
Position 12008: 0.00033497963710274204
Position 375: 0.00031600441918795284
Position 3989: 0.0003046702288069492
Position 470: 0.0003023303693211726
Position 10800: 0.00028422567103013975
Position 6421: 0.000264445958261713
Position 12205: 0.0002511317857571152
Position 1157: 0.0002497421124132398
Position 12540: 0.00023699729002609734
Position 1150: 0.00022761549204065686
Position 175: 0.00022207827847578208
Position 4107: 0.0001973415323849135
Position 1283: 0.00019370310988859387
Position 4515: 0.0001915601897848819
Position 2351: 0.0001818158598822141
Position 10863: 0.0001731314798279595
Position 5232: 0.0001715203013214179
Position 1913: 0.0001515313529155914
Position 2210: 0.0001441050902228278
Position 1023: 0.0001434931544336276
Position 1870: 0.00013730167589691
Position 2787: 0.00013467386082157383
Position 8758: 0.00013404275288191888
Position 917: 0.00012859021739686558
Position 11057: 0.0001273342285208742
Position 1046: 0.00012321586002529938
Position 1508: 0.00011468192634456052
Position 2132: 0.00010922817446985011
Position 526: 0.00010218927878729736
Position 3545: 9.15101665261641e-05
Position 937: 9.066873681819047e-05
Position 3872: 8.575508463005449e-05
Position 509: 7.144968711489589e-05
Position 2843: 7.011953131865904e-05
Position 12264: 6.523633114950568e-05
Position 11150: 6.343521996005422e-05
Position 1219: 6.145987407177735e-05
Position 3000: 5.571381515917813e-05
Position 872: 5.2708032758006435e-05
Position 3217: 5.044946897077708e-05
Position 2194: 4.9108735897892026e-05
Position 2250: 4.835288300748737e-05
Position 336: 4.0768916569624025e-05
Position 562: 4.0559562963248124e-05
Position 775: 3.666099214703342e-05
Position 8835: 2.9484498030391332e-05
Position 920: 2.8750384594160613e-05
Position 1368: 2.7033473236751324e-05
Position 1536: 2.245114622466697e-05
Position 343: 1.8739680119927138e-05
Position 975: 1.780834037785721e-05
Position 361: 1.642263469171206e-05
Position 614: 1.608818502027331e-05
Position 3315: 1.491109502755161e-05
Position 770: 1.3070964778184672e-05
Position 296: 1.2302071856782597e-05
Position 550: 1.1448912926051668e-05
Position 2398: 7.167988299700835e-06
Position 516: 6.872313446211327e-06
Position 532: 6.673176449185809e-06
Position 271: 6.669960751082438e-06
Position 4605: 6.040105733617533e-06
Position 860: 5.0885644409919235e-06
Position 3285: 4.648697871463704e-06
Position 1410: 4.092757813642937e-06
Position 885: 3.7863465860531783e-06
Position 619: 3.4921375001778613e-06
Position 299: 3.223905258688829e-06
Position 1328: 2.3643465447341716e-06
Position 190: 1.7815112181218148e-06
Position 5482: 1.7211748142236466e-06
Position 3704: 1.69380029472002e-06
Position 234: 1.1143508005159802e-06
Position 289: 1.1043605908723615e-06
Position 238: 9.932076476503402e-07
Position 1859: 8.213364648520893e-07
Position 386: 5.579243846407274e-07
Position 274: 1.87422361731687e-07
Position 1781: 7.522226624832074e-08
Position 2056: 6.15375560838956e-08
Position 948: 5.178209947778584e-08
Position 874: 4.061553985270295e-08
Position 779: 3.75192760185008e-08
Position 844: 3.500024526368244e-08
Position 1759: 1.7831441703763532e-08
Position 573: 1.5921228148813267e-08
Position 540: 8.154124779637536e-09
Position 1785: 5.681405290173898e-09
