Gene = SSU72
Position 1370: 0.0008147954101829334
Position 588: 0.0008121524725666821
Position 5588: 0.000792124449620433
Position 10712: 0.0007852573748063612
Position 5605: 0.0007393392684116508
Position 772: 0.0007324177696265381
Position 8404: 0.0007162876449483107
Position 11598: 0.0006873390839735384
Position 7505: 0.0006479824542429187
Position 10472: 0.0006444829976657942
Position 7879: 0.0006362715740668376
Position 2704: 0.0006065935747803214
Position 11658: 0.0006036214966744939
Position 7455: 0.0005670644436361178
Position 11873: 0.0005661322191770187
Position 12869: 0.0005545822424516034
Position 10476: 0.0004890127712076384
Position 3006: 0.0004457505615325486
Position 11885: 0.0004289730649966985
Position 7171: 0.0004212693560946518
Position 10032: 0.0004211146525455501
Position 12186: 0.0004142446424603123
Position 6857: 0.0004047813896237723
Position 5916: 0.00038532483923641765
Position 2874: 0.0003841931723886911
Position 1799: 0.0003790401751024685
Position 10109: 0.0003325459232801273
Position 9996: 0.0003304517302490797
Position 514: 0.00033006705215398574
Position 916: 0.0003135138168792749
Position 10733: 0.00030945270347506796
Position 11929: 0.0002697599265724568
Position 10464: 0.00022344663828724522
Position 5960: 0.00021575678580325366
Position 2842: 0.00021411797858838895
Position 5290: 0.0001868853909051209
Position 4703: 0.00018374731176597022
Position 12930: 0.00017734701541480082
Position 11783: 0.00016993238602494275
Position 342: 0.00016379814414357104
Position 11127: 0.00016335147072477318
Position 11694: 0.00015328333413829154
Position 10528: 0.00014540194383301839
Position 3218: 0.00013818175543645007
Position 10135: 0.00013571986425842271
Position 1252: 0.00013048781417962055
Position 1331: 0.00012233370119105723
Position 12863: 0.00011609924011135405
Position 10324: 0.00011609553971007885
Position 10755: 0.00011014194782134622
Position 907: 0.00010209681244822493
Position 1365: 9.531628361743479e-05
Position 10364: 8.764484972684923e-05
Position 11280: 8.762861560981418e-05
Position 1549: 7.040506151236228e-05
Position 333: 6.917169847948765e-05
Position 1135: 6.844568947126852e-05
Position 2110: 6.599653216339715e-05
Position 243: 6.577196980540759e-05
Position 10454: 5.007160804942751e-05
Position 522: 4.470894696689153e-05
Position 11236: 4.064330596972751e-05
Position 128: 3.88779878227286e-05
Position 10391: 1.9040547142188338e-05
Position 4948: 9.120834719101884e-06
Position 769: 2.976692671850573e-06
Position 10460: 2.9582802116452587e-06
Position 787: 2.2472593726576826e-06
Position 1157: 1.811794884660425e-06
Position 615: 1.7503488573871727e-06
Position 551: 1.5473128328388357e-06
Position 339: 1.4025647430588354e-06
Position 455: 1.121891390679766e-06
Position 37: 9.318739900811685e-07
Position 610: 9.159501300960255e-07
Position 1062: 8.979559126226602e-07
Position 10574: 8.090786374919374e-07
Position 618: 6.296304259914204e-07
Position 31: 5.663756252069757e-07
Position 94: 5.638467090638149e-07
Position 395: 4.68307418584429e-07
Position 813: 4.072164469883814e-07
Position 662: 3.895333570218751e-07
Position 958: 2.411337657374751e-07
Position 930: 1.9329228519926385e-07
Position 1363: 1.7419348421876914e-07
Position 1100: 1.5587185457837544e-07
Position 989: 1.2216801304985308e-07
Position 1266: 1.2003630179839302e-07
Position 1126: 9.583285939096685e-08
Position 115: 5.50789641613114e-08
Position 1018: 5.059791725579668e-08
Position 969: 4.8179043162247435e-08
Position 707: 2.4363962308175954e-08
Position 1011: 2.3997600123063146e-08
Position 1279: 2.344202255064749e-08
Position 70: 1.9061962307177868e-08
Position 344: 1.6764710946258567e-08
Position 1155: 1.6569030404923684e-08
Position 202: 1.624488330188571e-08
Position 6: 1.548074762084204e-08
Position 1177: 1.215169912806195e-08
Position 891: 8.372490561114765e-09
Position 817: 6.213051482227782e-09
Position 554: 6.1322059000296364e-09
Position 209: 5.151211825539295e-09
Position 410: 3.9393637407094493e-10
Position 26: 3.3600146689417985e-10
Position 978: 2.9745483445803625e-10
Position 320: 9.575657674244374e-11
Position 172: 2.5652471360530533e-11
Position 199: 4.516835580294943e-13
Position 317: 3.635828473882728e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 32701: 0.9988852895869653
Position 9952: 0.9943851573392307
Position 10453: 0.8634368977615217
Position 12003: 0.5717620063260987
Position 22662: 0.2946233836238949
Position 13106: 0.2355538685865142
Position 15471: 0.18008023549434674
Position 16508: 0.14702263249364797
Position 13363: 0.1115900880950389
Position 22228: 0.0805816151768778
Position 32884: 0.06962342817769047
Position 6831: 0.058192603785168245
Position 9182: 0.04713644052277648
Position 10428: 0.04463853704838225
Position 10613: 0.038557187111004226
Position 9125: 0.03784076891556054
Position 5369: 0.035367340624049615
Position 7434: 0.03413088446459012
Position 5536: 0.03357394842276821
Position 11769: 0.03128046767028446
Position 9319: 0.02942607741445892
Position 15532: 0.029333856845989804
Position 10172: 0.02860474005673075
Position 10193: 0.02475582143264022
Position 11828: 0.0227462493455011
Position 13366: 0.022661002290246396
Position 13381: 0.021547072304818133
Position 4589: 0.017485026380642137
Position 11836: 0.0143060357705548
Position 16504: 0.014068826292454307
Position 854: 0.013750770989672879
Position 16149: 0.012305672428727748
Position 1245: 0.011671883179681274
Position 7116: 0.010615723178749988
Position 7119: 0.010509167357089545
Position 11775: 0.010503165236841588
Position 4783: 0.009484634498622722
Position 17463: 0.009018448243355274
Position 3103: 0.008276023867599262
Position 7703: 0.006291051597643007
Position 12696: 0.006271425536184919
Position 14050: 0.0062490833693735265
Position 15562: 0.006155949817352257
Position 19064: 0.005531629918576139
Position 12006: 0.00552469848465929
Position 6963: 0.005061988864659648
Position 14075: 0.005056263308217612
Position 9081: 0.004979869727384681
Position 17930: 0.004616497196222289
Position 4593: 0.0045090183641971916
Position 4816: 0.003961727037488157
Position 15513: 0.00394506622093593
Position 10148: 0.0037944397944839566
Position 16996: 0.0037489506930926697
Position 4519: 0.003493942054042636
Position 13403: 0.0033869299611619516
Position 12039: 0.003256527754926272
Position 5511: 0.0031425499257577414
Position 475: 0.0031155794247264223
Position 1446: 0.002595792731113018
Position 11657: 0.0023896545138134767
Position 6983: 0.0023838128840054994
Position 7145: 0.002327501309220053
Position 4676: 0.0022104135244575716
Position 10175: 0.0021692923844842163
Position 4700: 0.0021682655434353553
Position 13042: 0.0019054951750835706
Position 7658: 0.0018800664502985763
Position 1062: 0.001843983334863099
Position 6635: 0.001725849249167284
Position 4840: 0.0016472772115102465
Position 972: 0.0015198404760735616
Position 1177: 0.001427921889403432
Position 10223: 0.0014166444951940655
Position 9987: 0.0013858718913979783
Position 3180: 0.0013837611108891447
Position 3210: 0.0013824113078412799
Position 5203: 0.001257684798954839
Position 1744: 0.0011810066801806077
Position 930: 0.0011619912936742449
Position 6735: 0.0011148229610798174
Position 12855: 0.0011043917324169486
Position 13293: 0.0010765929058731752
Position 10679: 0.001075134638143858
Position 10616: 0.001062435344881213
Position 5487: 0.0010542797598580833
Position 891: 0.0010097369002417189
Position 4309: 0.000987326704485605
Position 9068: 0.0009865937119221502
Position 5246: 0.0009599607781876355
Position 6768: 0.000937890517913729
Position 5541: 0.0009338822131380116
Position 2774: 0.000920405681843302
Position 6690: 0.0009092287696375583
Position 10269: 0.0009038440826412486
Position 11713: 0.0008867950529446594
Position 4491: 0.0008550665094251318
Position 5402: 0.0008277415710539051
Position 10225: 0.000817454716538854
Position 11500: 0.000816158465797576
Position 359: 0.0007222852778730653
Position 8021: 0.0007162876449483105
Position 1747: 0.0006966802042979636
Position 7412: 0.0006931601675431311
Position 4003: 0.0006776436516140627
Position 7508: 0.0006548374156862182
Position 5698: 0.0006010816250396717
Position 11503: 0.000551082640755931
Position 1613: 0.00048679946951293916
Position 5572: 0.0004710305182429577
Position 3310: 0.0004563523803891208
Position 6522: 0.00044835945443232603
Position 12579: 0.00044755526136174137
Position 2607: 0.0004032702506788029
Position 12671: 0.0003515031215167973
Position 5096: 0.0003498056897930569
Position 1798: 0.00034194475211033246
Position 10293: 0.0003412201168623103
Position 3185: 0.00031425294586441343
Position 10701: 0.00030926978651486917
Position 10744: 0.0002768625106521775
Position 12726: 0.0002364252530098777
Position 4051: 0.00022628483030181872
Position 10275: 0.0002207281833421031
Position 2610: 0.00019964373482030812
Position 11013: 0.0001980285143775961
Position 3123: 0.00018077043243884834
Position 578: 0.00017952464849854615
Position 3952: 0.00016454267654357767
Position 534: 0.0001546676108639471
Position 3230: 0.00015139455836674198
Position 13146: 0.00014952219571738536
Position 4257: 0.00014143586211528325
Position 9916: 0.0001386656970583136
Position 10290: 0.00013452208697765962
Position 1616: 0.0001312567892940987
Position 12807: 0.00012554175371997202
Position 2808: 0.00012320388998228316
Position 3923: 0.0001229327335386663
Position 3315: 0.00012042776081153193
Position 3926: 0.00011997312805759976
Position 1442: 0.00011886758692931073
Position 11010: 9.737586361480437e-05
Position 3148: 9.56204174093926e-05
Position 12652: 8.562530558136172e-05
Position 1011: 8.046921671636071e-05
Position 11334: 7.983739261247256e-05
Position 12810: 7.498120297816502e-05
Position 1994: 6.599653216339692e-05
Position 1023: 6.533223913559555e-05
Position 1692: 6.513712197252066e-05
Position 10646: 5.78355355805826e-05
Position 11946: 5.654773965536062e-05
Position 1126: 4.767796994913812e-05
Position 12558: 4.030281500715845e-05
Position 23709: 4.0184723856985535e-05
Position 26321: 3.89075817834955e-05
Position 11726: 3.6933645804206356e-05
Position 10623: 3.646344316598166e-05
Position 12772: 3.6444374140853314e-05
Position 20972: 3.498195032729322e-05
Position 7371: 3.028604473207828e-05
Position 11976: 3.0185387629257492e-05
Position 10656: 2.8079719240399453e-05
Position 5255: 2.5018169529929686e-05
Position 10725: 2.3737973314827786e-05
Position 22629: 2.3249279038548927e-05
Position 12594: 2.2207043185453127e-05
Position 6587: 2.0214000444467793e-05
Position 11963: 1.9194712585716426e-05
Position 20969: 1.736530418749413e-05
Position 6606: 1.5672761208224863e-05
Position 16675: 1.4002371543793564e-05
Position 4686: 1.055731950214991e-05
Position 20799: 9.209842373934092e-06
Position 4017: 7.975848577684822e-06
Position 18355: 7.240126339088517e-06
Position 4170: 7.2098565548546985e-06
Position 1638: 6.422750168070809e-06
Position 19717: 5.769061034722337e-06
Position 3161: 5.439833628328901e-06
Position 3789: 5.3337091082964665e-06
Position 20092: 5.2853594975615085e-06
Position 1706: 4.638612817436901e-06
Position 1155: 4.476640379771567e-06
Position 1773: 4.453115019281335e-06
Position 784: 3.7169462697300953e-06
Position 1826: 3.1046297675675447e-06
Position 2542: 3.0931239526611263e-06
Position 352: 2.4645749885647414e-06
Position 627: 2.252535083221005e-06
Position 3132: 2.176985173325762e-06
Position 3792: 2.0853978169727196e-06
Position 10347: 2.01014541237039e-06
Position 14385: 1.9327780755720858e-06
Position 17045: 1.915665093571473e-06
Position 554: 1.6285963754341118e-06
Position 10801: 1.5744047343046737e-06
Position 11926: 1.5599077656955568e-06
Position 4625: 1.2417672438898854e-06
Position 391: 1.2035593537658222e-06
Position 15338: 1.0341612179841155e-06
Position 989: 8.88072958253478e-07
Position 2494: 7.470165393280509e-07
Position 10344: 5.645159484795936e-07
Position 491: 5.331835386661798e-07
Position 3818: 4.322540270132506e-07
Position 13918: 3.2579900381689144e-07
Position 1260: 3.185069998419513e-07
Position 1031: 3.071888512184377e-07
Position 12328: 3.001335846878221e-07
Position 15589: 2.92759692949643e-07
Position 15636: 2.720416273040387e-07
Position 15362: 2.3612053529671242e-07
Position 545: 2.344552374974421e-07
Position 2825: 2.2433370022479982e-07
Position 12376: 1.9760113712589175e-07
Position 1092: 1.9178572819966048e-07
Position 147: 1.886372748042406e-07
Position 485: 1.8676024580418364e-07
Position 12239: 1.470962544537411e-07
Position 12299: 1.2791784871375499e-07
Position 655: 1.2289951376089547e-07
Position 660: 1.1253013583356673e-07
Position 1749: 1.0045477353812979e-07
Position 1182: 8.314299358871074e-08
Position 2632: 6.725577304076783e-08
Position 587: 4.554846550231121e-08
Position 1282: 4.51665480274469e-08
Position 1840: 4.103344553342275e-08
Position 10965: 3.702687789951288e-08
Position 583: 3.4574804321359305e-08
Position 10946: 3.448024751244854e-08
Position 10822: 3.438661077576678e-08
Position 11235: 3.1778828142574916e-08
Position 636: 2.2175007160590582e-08
Position 374: 1.4349911176934248e-08
Position 1218: 1.2149471759630683e-08
Position 487: 1.0449190013955656e-08
Position 395: 9.31940108894839e-09
Position 367: 8.703201797672964e-09
Position 266: 6.064048097216336e-09
Position 255: 5.69257730310009e-09
Position 99: 4.21694987904123e-09
Position 10628: 4.052606096979732e-09
Position 600: 3.177260624593221e-09
Position 673: 3.048994393060676e-09
Position 172: 2.3577382343608837e-09
Position 280: 8.674742163435928e-10
Position 110: 1.7571872805625087e-10
Position 115: 1.4547359245184404e-10
Position 160: 8.325685323498856e-11
Position 94: 6.023858979960488e-11
Position 286: 5.691924475499196e-11
Position 288: 1.5610729996329192e-11
