Gene = HGD
Position 2547: 0.00033445061787579135
Position 1434: 0.0003281975612146612
Position 8737: 0.0003032460354931636
Position 8107: 0.00028496009351258093
Position 1718: 0.00026653398846876366
Position 10121: 0.0002596567419735084
Position 4382: 0.00025268888277062146
Position 2609: 0.00023145862230952163
Position 8561: 0.00020033206158737534
Position 285: 0.00018606537521884893
Position 3310: 0.00018510698156856567
Position 12482: 0.00018295378683895854
Position 2543: 0.0001725273685001567
Position 1379: 0.00016038250738241444
Position 167: 0.00013433516953879608
Position 13210: 0.00012078695129601831
Position 10076: 8.310078385812182e-05
Position 3586: 7.245597102930838e-05
Position 7845: 7.214854463817317e-05
Position 377: 3.696102853308349e-05
Position 9338: 2.7430384757689857e-05
Position 685: 1.162985025440655e-05
Position 1106: 1.1113985348640363e-05
Position 1199: 1.06320564392329e-05
Position 494: 9.228589204747658e-06
Position 983: 7.109136760128706e-06
Position 581: 6.9128688057745334e-06
Position 8932: 6.37380872574216e-06
Position 529: 5.390078538342287e-06
Position 424: 4.920333316119947e-06
Position 1445: 4.877864192926056e-06
Position 468: 3.6699155773588873e-06
Position 595: 2.5157421157060434e-06
Position 555: 2.4013174891468925e-06
Position 291: 2.142955172268057e-06
Position 399: 1.9748998281411624e-06
Position 41: 1.8992367166187768e-06
Position 434: 1.8579423203837244e-06
Position 851: 1.774685519644954e-06
Position 616: 1.6506198863546672e-06
Position 374: 1.614165376062572e-06
Position 620: 1.326442081655676e-06
Position 95: 1.1378452846116112e-06
Position 343: 9.967292601545848e-07
Position 614: 8.919455732074407e-07
Position 874: 7.467939975162002e-07
Position 730: 6.695328228151471e-07
Position 1643: 6.18454396967684e-07
Position 333: 6.111648599099421e-07
Position 973: 4.6477755928340054e-07
Position 351: 4.5418464857486044e-07
Position 1041: 4.4309007515647355e-07
Position 945: 3.7456759236000727e-07
Position 701: 3.674648648083552e-07
Position 2737: 2.43233500315622e-07
Position 318: 2.2757408732430522e-07
Position 967: 1.626574012017179e-07
Position 245: 1.3924687626230488e-07
Position 2739: 1.04863004812061e-07
Position 611: 7.401397225772094e-08
Position 978: 3.2185518658825786e-08
Position 24: 3.056883389586426e-08
Position 717: 1.9962858828631642e-08
Position 312: 6.993763454199986e-09
Position 283: 2.2986225596319806e-09
Position 277: 1.6232159640311e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12038: 0.9912451467648737
Position 7581: 0.9724792165675736
Position 4167: 0.5447377764885677
Position 6707: 0.48483846554705984
Position 4541: 0.33663956819899177
Position 11653: 0.3357015030498904
Position 25508: 0.31466848988798946
Position 13831: 0.27789802649207096
Position 7789: 0.2766225833257263
Position 7754: 0.26524734569425884
Position 3309: 0.21355998283667182
Position 14577: 0.162432873166991
Position 12748: 0.09663631759489257
Position 20614: 0.094601136612895
Position 20237: 0.07519236983360869
Position 8488: 0.06301681576173646
Position 8869: 0.05878013823286991
Position 23150: 0.05801777003683666
Position 825: 0.05757283410614628
Position 13565: 0.05148197333180226
Position 11785: 0.05098865528101127
Position 12387: 0.05046054599143451
Position 14208: 0.04551775126793969
Position 13489: 0.0438713828649536
Position 3270: 0.03997960349272323
Position 14516: 0.03967514327381604
Position 10246: 0.03783070694346284
Position 5887: 0.03688397039856833
Position 18886: 0.036502352727117215
Position 11383: 0.03630986102808201
Position 8962: 0.03594191144828638
Position 10976: 0.035395358525057014
Position 13772: 0.035159878446273246
Position 5208: 0.034431353950127114
Position 4579: 0.03376790709823532
Position 16726: 0.03352001756895117
Position 2142: 0.0316691945027865
Position 17436: 0.02905245581049513
Position 24214: 0.0284334866277117
Position 11751: 0.027197217074880202
Position 12796: 0.02631736196986979
Position 3206: 0.024698491280524933
Position 7971: 0.023708822515949315
Position 8621: 0.02182973564068184
Position 13154: 0.017554790632944656
Position 8261: 0.017512105342128242
Position 8384: 0.017019198581147973
Position 8199: 0.01636990954072399
Position 11297: 0.015822668778878765
Position 18843: 0.015382377709890906
Position 18284: 0.015335928539184281
Position 15146: 0.015010271696007221
Position 19860: 0.014965885831979865
Position 1577: 0.014852519817701358
Position 23359: 0.013556424897114639
Position 11067: 0.013314167500960799
Position 20659: 0.01250550411264546
Position 4693: 0.012049439327129591
Position 11565: 0.012036977031871008
Position 733: 0.011963696997439198
Position 14449: 0.011834141681513836
Position 2081: 0.011391482548361954
Position 4070: 0.010860848907060893
Position 5890: 0.00981964745479099
Position 4671: 0.009489685244020581
Position 15247: 0.009238183874855536
Position 16573: 0.00897423984100552
Position 13265: 0.008756127749675461
Position 295: 0.008415427268757358
Position 8170: 0.008047508409402694
Position 17228: 0.0078567424581272
Position 874: 0.007763436706365579
Position 13692: 0.007509688181907502
Position 629: 0.007215727990851101
Position 7593: 0.006495896081920037
Position 3671: 0.006421113918096609
Position 8665: 0.00616899124406645
Position 10213: 0.006122958614309491
Position 312: 0.006122641397533923
Position 1669: 0.005839294089822082
Position 3876: 0.00554053335792681
Position 4402: 0.005011980188395023
Position 2186: 0.004958719442741017
Position 7468: 0.004935472798052089
Position 16129: 0.0047923676978306505
Position 3173: 0.004750632802062696
Position 14805: 0.004656448213830583
Position 600: 0.004488557853180081
Position 2098: 0.004272299466771491
Position 13996: 0.004262820367586689
Position 1487: 0.004190544121883744
Position 9173: 0.004002309537478326
Position 13712: 0.0038805810047907127
Position 1377: 0.0036280836096908888
Position 3631: 0.003604571833071017
Position 3092: 0.00346485338159289
Position 12050: 0.0034042072713543433
Position 7264: 0.003402671093896314
Position 8880: 0.003071593202462086
Position 3616: 0.003027458176338787
Position 14536: 0.002769144322503766
Position 1622: 0.0027068748036142044
Position 13511: 0.002668205231295742
Position 2328: 0.002606590475849172
Position 308: 0.002581937189212392
Position 12470: 0.0025672019819171625
Position 3992: 0.0025413533410710135
Position 5770: 0.0025244587187435727
Position 5910: 0.0024971444305061995
Position 6389: 0.002427087248308
Position 16318: 0.002413362546596396
Position 15675: 0.0021513548496950477
Position 5369: 0.0020922655705764206
Position 14076: 0.002024406247638749
Position 13844: 0.0020231399952170383
Position 333: 0.0019188463644030681
Position 1069: 0.0019118374132611404
Position 17127: 0.001873141653903616
Position 3817: 0.0018303207226268055
Position 12801: 0.0018228011790144389
Position 3386: 0.001820935795604316
Position 7195: 0.0017624875996778656
Position 12765: 0.0016932598009863425
Position 11922: 0.0016890361456822277
Position 602: 0.001615577434078379
Position 14284: 0.001540501149640312
Position 2820: 0.0014161723002092215
Position 18223: 0.0014135460392308333
Position 4614: 0.0013866048328928008
Position 2129: 0.0013355896366254367
Position 6759: 0.0012605793738435654
Position 2190: 0.0012567718389294537
Position 16132: 0.0011810854938646507
Position 1306: 0.0011646885187312818
Position 19605: 0.0011350032747457952
Position 4256: 0.0011280322596048367
Position 1594: 0.0011161987312536441
Position 7623: 0.0010621446024644383
Position 14412: 0.0009926233575583462
Position 2150: 0.000966503245850814
Position 851: 0.0009587087519424784
Position 9216: 0.0009569814115153058
Position 987: 0.0009513434750298346
Position 12064: 0.0009297317035005175
Position 14356: 0.0009082351288481592
Position 1253: 0.0008788989833088403
Position 945: 0.0008663287277080407
Position 6880: 0.0008396792243659212
Position 13388: 0.0008317663268585824
Position 7834: 0.0008203480571306354
Position 5673: 0.0008140637600260829
Position 2500: 0.000766217396919508
Position 12363: 0.0007661402996535693
Position 1609: 0.0007614388790034116
Position 2104: 0.0007362087031122202
Position 338: 0.0007337814338921495
Position 17076: 0.0006875713244873267
Position 13441: 0.0006118386275789525
Position 3274: 0.0006014931023627897
Position 1885: 0.0005953118545071411
Position 2482: 0.0005378833861872284
Position 12719: 0.0005316724885317387
Position 1642: 0.0005154936408685443
Position 4117: 0.00048682991550702586
Position 2968: 0.0004832428671143858
Position 4127: 0.0004543947326303453
Position 8070: 0.0004484304267684302
Position 3477: 0.0004365194621553225
Position 2688: 0.0004246751115426832
Position 15695: 0.0004166021151542075
Position 1105: 0.0004011421509273527
Position 12851: 0.00039838828805002254
Position 513: 0.000364597321297176
Position 895: 0.0003589053476326393
Position 10036: 0.0003427575258316308
Position 545: 0.0003331317006963977
Position 13954: 0.00032668450999095755
Position 4782: 0.0003095681078489544
Position 8032: 0.0003060679931329344
Position 883: 0.0002871614606650288
Position 13897: 0.0002541966388997389
Position 343: 0.0002346725557423994
Position 7934: 0.00021146697809305137
Position 7812: 0.00019284551194301448
Position 1046: 0.0001828089635485926
Position 1932: 0.000168032121535883
Position 8297: 0.0001515682322989585
Position 7762: 0.00013491013845418632
Position 1358: 0.00011465015975299596
Position 3221: 0.00011418169773575975
Position 3320: 0.00010943520902956563
Position 434: 0.00010798227755362374
Position 4442: 0.00010426867346935445
Position 12823: 0.00010390081246728605
Position 1696: 9.913461459472824e-05
Position 8362: 9.546246388322097e-05
Position 4295: 8.781609496093847e-05
Position 855: 8.491650192936023e-05
Position 909: 6.815167887714778e-05
Position 291: 6.453242332751989e-05
Position 372: 5.916298454892275e-05
Position 3006: 5.846505904840645e-05
Position 553: 5.595651432886653e-05
Position 384: 4.9350544504353695e-05
Position 9068: 4.5518947852590626e-05
Position 924: 4.351831266178198e-05
Position 2847: 3.7992501754780626e-05
Position 7773: 3.515412253744059e-05
Position 8206: 3.154208323547724e-05
Position 7838: 3.0429498915063928e-05
Position 1119: 2.1698007739841138e-05
Position 2201: 2.132914562329841e-05
Position 1329: 2.0376995480277908e-05
Position 8053: 1.6563414518541454e-05
Position 2222: 1.5006409687713508e-05
Position 743: 1.4505779617541945e-05
Position 7815: 1.4473451534738839e-05
Position 447: 1.3803492147256089e-05
Position 1791: 1.3183334812479943e-05
Position 1646: 1.0880803457304858e-05
Position 9198: 9.81202477267457e-06
Position 1194: 8.988779167969949e-06
Position 1554: 8.414913377944797e-06
Position 2731: 7.86587858793203e-06
Position 1260: 7.498048279482448e-06
Position 1938: 7.272529907148328e-06
Position 564: 6.469492288350155e-06
Position 2357: 5.799599645000408e-06
Position 1208: 4.845668049070202e-06
Position 12631: 3.8421135724296944e-06
Position 7701: 3.1450715127191273e-06
Position 263: 2.118639954253677e-06
Position 3590: 2.112239724457329e-06
Position 1960: 1.818135231556102e-06
Position 570: 1.5292131506973027e-06
Position 1316: 1.4625215020645776e-06
Position 1417: 1.2837152206929088e-06
Position 1135: 1.1854502491235221e-06
Position 1003: 1.183643867430904e-06
Position 391: 1.0442641248616392e-06
Position 474: 1.0327666089323896e-06
Position 1074: 9.242896127240208e-07
Position 529: 8.456718928550585e-07
Position 1157: 7.29338537808409e-07
Position 912: 7.184232529995749e-07
Position 1462: 7.063076100970868e-07
Position 387: 5.994647709352174e-07
Position 494: 5.916186795622364e-07
Position 1265: 4.942828411239885e-07
Position 1648: 4.376719103736809e-07
Position 351: 4.252576566609695e-07
Position 1052: 4.132631151544639e-07
Position 1703: 3.995553281502629e-07
Position 394: 3.9454016869384424e-07
Position 906: 3.486466490747336e-07
Position 1672: 3.037200339629395e-07
Position 1181: 2.512757423528825e-07
Position 635: 2.4437121628894155e-07
Position 1514: 2.0193678636049035e-07
Position 1520: 2.0105870949703957e-07
Position 348: 1.647844453649842e-07
Position 537: 1.614457898587248e-07
Position 1138: 1.5766743529827224e-07
Position 1388: 1.5026091913524283e-07
Position 1434: 1.268166346745936e-07
Position 318: 1.0132940225379772e-07
Position 1213: 9.330026522263287e-08
Position 1424: 8.405325644585674e-08
Position 456: 7.464382095946282e-08
Position 1689: 5.99400989706375e-08
Position 662: 5.260087292882986e-08
Position 745: 4.491399646844991e-08
Position 1162: 4.0742455136127206e-08
Position 2004: 3.335756760257491e-08
Position 183: 3.005597588587413e-08
Position 449: 2.332901911320268e-08
Position 2436: 2.170001352841237e-08
Position 374: 2.0580511098410694e-08
Position 647: 1.6609895186052293e-08
Position 572: 1.1567940745354147e-08
Position 479: 9.579177085123638e-09
Position 238: 9.332817746262708e-09
Position 641: 8.846830315659226e-09
Position 574: 8.315739388986497e-09
Position 963: 6.846209229686518e-09
Position 1132: 6.559189705744735e-09
Position 995: 6.090528514078655e-09
Position 454: 6.0382169754485694e-09
Position 452: 4.7886836900524335e-09
Position 555: 3.3862371794071786e-09
Position 111: 2.5996251160788374e-09
Position 1088: 1.9726582581247292e-09
Position 1050: 1.6492526839571884e-09
Position 216: 1.4874018334973318e-09
Position 139: 5.41989579735983e-10
Position 653: 5.285338791690375e-10
Position 675: 4.0155851840633913e-10
Position 667: 3.7659273816572264e-10
Position 1048: 3.068215823898456e-10
Position 468: 5.885654149356233e-11
Position 189: 6.897051418187249e-12
Position 191: 1.6518642253929579e-13
Position 199: 2.6109032327844514e-16
