Gene = PRRT3
Position 2717: 3.841950935336295e-05
Position 842: 2.9527704042008358e-05
Position 1661: 2.2887190348134647e-05
Position 407: 2.201147838546532e-05
Position 643: 1.4359300977100711e-05
Position 1567: 1.3546080208549904e-05
Position 1970: 9.674800281894653e-06
Position 2838: 6.642869059346914e-06
Position 2540: 6.596611547973314e-06
Position 732: 5.577152173260383e-06
Position 2073: 4.950114801237264e-06
Position 659: 3.4106512667514705e-06
Position 582: 3.373578328706032e-06
Position 326: 2.3654830406894843e-06
Position 619: 1.7694336417492522e-06
Position 740: 1.4770833239537883e-06
Position 664: 4.0923534240088854e-07
Position 630: 3.528269485773862e-07
Position 4335: 3.066451946092081e-07
Position 3560: 1.7081188384201153e-07
Position 3681: 1.2199430926653208e-07
Position 3574: 1.1400758651853544e-07
Position 3457: 4.360000105750683e-08
Position 123: 1.0175872304281408e-08
Position 5406: 4.356240634056747e-09
Position 606: 9.988451085557539e-10
Position 514: 8.279182735768317e-10
Position 139: 2.8960010174348564e-10
Position 457: 1.3963260510857702e-12
Position 439: 1.3692052537636472e-12
Position 484: 2.2099275044414032e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3480: 0.8973057394410854
Position 186: 0.6341798158395732
Position 4392: 0.5522445981764342
Position 3205: 0.28049046817133355
Position 805: 0.2180881318037523
Position 3226: 0.15145061458274275
Position 1181: 0.14547219112367143
Position 4291: 0.14343670295071673
Position 151: 0.14068218012506195
Position 2924: 0.125616035159369
Position 3521: 0.08930637960249271
Position 2221: 0.08926974067527509
Position 6682: 0.06881978340644342
Position 1226: 0.03952955973791192
Position 5839: 0.033353875916467136
Position 6060: 0.031466997555734
Position 2797: 0.030345597522106627
Position 3202: 0.029044588276569628
Position 6723: 0.025097551744353415
Position 5570: 0.024901194057850136
Position 1760: 0.023780270812655546
Position 3013: 0.0215570954410865
Position 1246: 0.018453678855624298
Position 3070: 0.014992354437916232
Position 4446: 0.012092899972520686
Position 4114: 0.011548770063536332
Position 1195: 0.010731646816278091
Position 4808: 0.009790956337541158
Position 5436: 0.00920286431266525
Position 2885: 0.008175830854843066
Position 1809: 0.008173571291420899
Position 4704: 0.00806141225792117
Position 414: 0.007861129845949994
Position 1106: 0.007685919383765531
Position 3372: 0.007198467521012502
Position 6015: 0.007002278023739647
Position 2155: 0.006846566792849325
Position 4426: 0.006430968184700969
Position 3266: 0.006166347968396246
Position 310: 0.005909686020380554
Position 5027: 0.005854209757183008
Position 3582: 0.005809994845104973
Position 6086: 0.005651484672416022
Position 6139: 0.005637039896590033
Position 5217: 0.005260023642413543
Position 1066: 0.004615557788584992
Position 6698: 0.0037227268050197453
Position 3041: 0.0037050475781146763
Position 881: 0.0036233196347306494
Position 5394: 0.003128102095569382
Position 4437: 0.003119199331630987
Position 3879: 0.0030465859089677276
Position 326: 0.002937642971051354
Position 4537: 0.0028788355695793925
Position 3787: 0.0028413904162618063
Position 4117: 0.0027131104012171597
Position 1625: 0.0026851518523040253
Position 5457: 0.002578263697139691
Position 4451: 0.002420993832566463
Position 1007: 0.0019820244281024166
Position 1205: 0.0019495194651075935
Position 1035: 0.0019208062511652812
Position 3755: 0.0018539453810393757
Position 2757: 0.0017907232298513755
Position 1479: 0.0017708029532251587
Position 4716: 0.0015669387618887584
Position 3236: 0.0015474867919335355
Position 3904: 0.0013957870266588673
Position 3010: 0.001268584114843894
Position 3930: 0.0012279588247065506
Position 4331: 0.0012276429033156527
Position 4206: 0.0012088142231171089
Position 1845: 0.0011289547325108711
Position 1055: 0.0011150041022094015
Position 780: 0.0010949260715917614
Position 563: 0.0010811726656293386
Position 2980: 0.0009829968370774669
Position 338: 0.000977629426666629
Position 5926: 0.0009768866159978562
Position 1258: 0.0009052263614256142
Position 6264: 0.0008774623103848091
Position 3982: 0.0008645637164587572
Position 360: 0.0008532705872511176
Position 2438: 0.0008250068998042705
Position 755: 0.0008180939638560939
Position 1803: 0.0007697609226867069
Position 5879: 0.0007302385537860343
Position 4881: 0.0007284049254748062
Position 3108: 0.0006718605060183963
Position 2629: 0.0006169112771358224
Position 1633: 0.0006154866489767489
Position 6831: 0.0005890002192151514
Position 1592: 0.0005507401444560994
Position 2422: 0.0005479544085406502
Position 1728: 0.0005229782657243206
Position 4950: 0.0005157855034649099
Position 3847: 0.0005111904166564691
Position 812: 0.0005033760112001858
Position 5183: 0.00048816143106743915
Position 2561: 0.00048421561207054743
Position 3050: 0.0004781508620718439
Position 4713: 0.00045863038544505897
Position 995: 0.00044170853315177237
Position 1457: 0.0004356990217991008
Position 498: 0.00043331405365372986
Position 6148: 0.0004262946157860832
Position 4551: 0.0004113516758112012
Position 4191: 0.00040355144221628956
Position 4173: 0.0004016907603670667
Position 785: 0.00039731510951097735
Position 3504: 0.0003912087207704894
Position 6845: 0.00037981611301390335
Position 5997: 0.00036919301514124316
Position 4971: 0.0003631816412380471
Position 4398: 0.0003588000615215711
Position 1277: 0.00035396639776398195
Position 2769: 0.00035003662208597997
Position 5332: 0.0003129527079669858
Position 1260: 0.00030546599028385144
Position 4496: 0.00030050746606685486
Position 6467: 0.00029296848939631265
Position 728: 0.00029290467456211664
Position 1264: 0.00028929948651598437
Position 6283: 0.00028510015022484525
Position 439: 0.0002836277168981794
Position 4018: 0.00026905305322140114
Position 481: 0.0002562039451999607
Position 5782: 0.00025554173981464447
Position 5461: 0.0002446518386941647
Position 5938: 0.00023184081167851328
Position 4131: 0.00022085042657350628
Position 2084: 0.00021676751462484592
Position 5279: 0.00021467035285536301
Position 817: 0.00020563660252775605
Position 1267: 0.00019914775295989463
Position 1567: 0.0001971583139504599
Position 1304: 0.00018953911758177647
Position 3976: 0.00018481237148860406
Position 5624: 0.00016678778832191532
Position 1283: 0.0001557667642665888
Position 2475: 0.000151227887269839
Position 2467: 0.00014470529365137315
Position 1070: 0.00014029910290180088
Position 5173: 0.00013979813199253133
Position 6810: 0.0001361335462744219
Position 470: 0.00013453713906844703
Position 6583: 0.00012624348702663214
Position 4170: 0.00012050276688077036
Position 3766: 0.00011993810558380147
Position 4090: 0.00010305477769421777
Position 869: 9.911840359104247e-05
Position 3936: 9.27316302110444e-05
Position 1411: 9.24089216798112e-05
Position 2051: 9.170258686321017e-05
Position 5345: 8.853436122360642e-05
Position 3401: 8.49616120706636e-05
Position 6309: 8.456655418409123e-05
Position 1113: 7.806177119816624e-05
Position 4268: 6.88878777135128e-05
Position 200: 6.751667867727919e-05
Position 4485: 6.374326167315626e-05
Position 2114: 6.314374601130381e-05
Position 4030: 6.23704512122334e-05
Position 652: 6.157268237959123e-05
Position 4264: 6.125280343924951e-05
Position 4572: 6.034245070082712e-05
Position 4511: 6.011428208699058e-05
Position 3632: 5.818114407330855e-05
Position 744: 5.7196526173519075e-05
Position 854: 5.498801155644547e-05
Position 6292: 5.4778121962888176e-05
Position 1297: 4.755708296050426e-05
Position 6617: 4.3705823887839804e-05
Position 5665: 4.3690996372672794e-05
Position 2117: 4.322275812379091e-05
Position 5659: 4.264230720481871e-05
Position 1353: 4.251380404644065e-05
Position 985: 4.216405975787033e-05
Position 5690: 4.026936056884306e-05
Position 1816: 3.880880640240518e-05
Position 5947: 3.8305492521772905e-05
Position 5793: 3.7076376915296136e-05
Position 3953: 3.4515977480568645e-05
Position 5122: 3.361745390571682e-05
Position 3594: 3.244898093675552e-05
Position 1781: 3.042012049439206e-05
Position 5443: 2.995143620322131e-05
Position 5524: 2.817984382795736e-05
Position 5501: 2.7447552903139264e-05
Position 1508: 2.670967943441621e-05
Position 674: 2.670150287197396e-05
Position 1039: 2.653758246529618e-05
Position 4986: 2.5956483848769776e-05
Position 679: 2.4275058268793017e-05
Position 3333: 2.206992621761581e-05
Position 1522: 2.077846879202961e-05
Position 159: 2.0220217974888257e-05
Position 4078: 1.9420085557975805e-05
Position 1884: 1.902199663815335e-05
Position 1308: 1.7971849938453176e-05
Position 520: 1.7012755150285818e-05
Position 271: 1.695856275269621e-05
Position 4333: 1.2456395927021976e-05
Position 877: 1.2421458930319562e-05
Position 3719: 1.1668492685438243e-05
Position 883: 1.1656184401279809e-05
Position 372: 1.1422224589073217e-05
Position 977: 1.0664658289379504e-05
Position 1288: 1.001762269394546e-05
Position 979: 9.997236078661746e-06
Position 732: 9.932341888481033e-06
Position 1931: 8.061971292397998e-06
Position 659: 7.682972731476653e-06
Position 1596: 7.4970475345918645e-06
Position 828: 6.380020587589875e-06
Position 1076: 5.642093248898656e-06
Position 212: 5.158413322344739e-06
Position 1578: 3.643042556264374e-06
Position 716: 3.6105321925439394e-06
Position 445: 2.939131525329543e-06
Position 701: 2.8332142928037945e-06
Position 684: 2.7364670410076705e-06
Position 713: 2.6577558333961556e-06
Position 916: 2.4926754345910866e-06
Position 369: 2.2188438160741492e-06
Position 902: 1.482905207989403e-06
Position 1488: 1.4226219106154463e-06
Position 4049: 1.1516553625453922e-06
Position 223: 1.1109601385997375e-06
Position 1407: 1.0521355224286204e-06
Position 822: 9.020430608085111e-07
Position 340: 7.443221000338978e-07
Position 1322: 5.014709080344225e-07
Position 342: 4.974310422679412e-07
Position 238: 4.931009938758474e-07
Position 121: 4.5702465456538337e-07
Position 229: 4.130780788142978e-07
Position 825: 3.8645062775477673e-07
Position 241: 1.6172358496563672e-07
Position 895: 9.108326525445092e-08
Position 235: 7.948272438453406e-08
Position 1359: 7.672765844848814e-08
Position 374: 7.45749034643751e-08
Position 244: 6.96539034339096e-08
Position 278: 6.540379529626569e-08
Position 247: 4.9710418074024036e-08
Position 220: 3.989545115634552e-08
Position 218: 3.9753075758149266e-08
Position 232: 3.3321554921350614e-08
Position 208: 3.1961917209682836e-08
Position 250: 2.863630132550667e-08
Position 2168: 2.3436438849783077e-08
Position 2184: 2.3082221611220383e-08
Position 252: 2.151894045443326e-08
Position 449: 1.8465255264967234e-08
Position 385: 1.845378906043281e-08
Position 1043: 1.503031987049759e-08
Position 262: 1.1035418195218969e-08
Position 1068: 1.0322719695144925e-08
Position 216: 4.459951016120009e-09
Position 396: 1.3223533232883436e-09
Position 1879: 3.970801288056231e-10
Position 380: 3.780902060877098e-13
Position 525: 1.847512516925955e-13
Position 533: 2.964341467498703e-15
